date,rno,rname,nichime,kimarite,wdir,wspd,santan,payout,ninki,win_course,win_teiban,zenzuke
2026-06-19,11,戸田特選,2,逃げ,南東,5,1-4-3,2180,4,1,1,0
2026-06-19,12,記者選抜戦,2,逃げ,南東,4,1-4-3,760,2,1,1,0
2026-06-20,1,予選,3,逃げ,無,0,1-4-3,1020,2,1,1,0
2026-06-20,2,予選,3,差し,無,0,2-1-3,1220,4,2,2,0
2026-06-20,3,予選,3,まくり差し,無,0,4-3-5,1670,6,4,4,0
2026-06-20,4,予選,3,差し,無,0,4-3-5,8580,34,4,4,0
2026-06-20,5,ウインウイン,3,逃げ,無,0,1-4-6,2280,10,1,1,0
2026-06-20,6,予選,3,まくり差し,無,0,5-2-4,73320,50,5,5,0
2026-06-20,7,ウインウイン,3,逃げ,無,0,1-3-4,450,1,1,1,0
2026-06-20,8,予選,3,まくり,無,0,5-6-3,10800,41,5,5,0
2026-06-20,9,戸田特賞,3,まくり,無,0,2-1-6,18970,67,2,2,0
2026-06-20,10,戸田特賞,3,まくり,無,0,3-1-5,3500,10,3,3,0
2026-06-20,11,戸田特選,3,逃げ,無,0,1-6-5,18080,63,1,1,0
2026-06-20,12,記者選抜戦,3,逃げ,無,0,1-3-2,2090,6,1,1,0
2026-06-21,1,予選,4,まくり,北,1,4-5-1,2970,13,4,4,0
2026-06-21,2,予選,4,まくり,北,1,2-3-5,1360,4,2,2,0
2026-06-21,3,予選,4,逃げ,無,0,1-5-6,2380,3,1,1,0
2026-06-21,4,予選,4,差し,無,0,3-2-5,4020,17,3,3,0
2026-06-21,5,ウインウイン,4,逃げ,無,0,1-4-2,630,2,1,1,0
2026-06-21,6,予選,4,差し,無,0,2-3-4,1730,6,2,2,0
2026-06-21,7,ウインウイン,4,逃げ,北東,1,1-3-2,640,2,1,1,0
2026-06-21,8,予選,4,逃げ,北,1,1-4-2,2930,8,1,1,0
2026-06-21,9,戸田特賞,4,まくり,北,1,4-5-1,7190,23,4,4,0
2026-06-21,10,戸田特賞,4,逃げ,北東,2,1-3-4,5360,19,1,1,0
2026-06-21,11,戸田特選,4,逃げ,北東,2,1-2-4,2450,9,1,1,0
2026-06-21,12,記者選抜戦,4,まくり差し,無,0,5-2-4,58930,96,5,5,0
2026-06-22,1,一般戦,5,まくり,北,1,3-4-2,1310,1,3,3,0
2026-06-22,2,一般戦,5,逃げ,無,0,1-3-4,2650,9,1,1,0
2026-06-22,3,一般戦,5,逃げ,無,0,1-4-6,2350,9,1,1,0
2026-06-22,4,一般戦,5,逃げ,無,0,1-2-3,1210,3,1,1,0
2026-06-22,5,一般戦,5,まくり差し,無,0,5-4-3,3450,17,5,5,0
2026-06-22,6,一般戦,5,まくり,南東,2,3-5-1,39500,84,3,3,0
2026-06-22,7,一般戦,5,まくり,南,1,2-3-4,4120,13,2,2,0
2026-06-22,8,一般戦,5,逃げ,南,1,1-2-4,1660,6,1,1,0
2026-06-22,9,一般戦,5,まくり,南,1,3-1-4,9270,28,3,3,0
2026-06-22,10,準優勝戦,5,差し,南東,1,2-4-5,9950,38,2,2,0
2026-06-22,11,準優勝戦,5,逃げ,南,1,1-2-3,530,1,1,1,0
2026-06-22,12,準優勝戦,5,逃げ,東,5,1-2-3,670,1,1,1,0
2026-06-23,1,一般戦,6,差し,東,3,2-1-5,1810,6,2,2,0
2026-06-23,2,一般戦,6,逃げ,東,2,1-2-4,3210,10,1,1,0
2026-06-23,3,一般戦,6,まくり,東,3,2-4-1,2460,9,2,2,0
2026-06-23,4,一般戦,6,逃げ,東,1,1-4-2,850,1,1,1,0
2026-06-23,5,ウインウイン,6,まくり,南東,1,4-2-3,7420,27,4,4,0
2026-06-23,6,一般戦,6,差し,東,2,2-4-5,7260,31,2,2,0
2026-06-23,7,ウインウイン,6,逃げ,東,3,1-6-4,1060,2,1,1,0
2026-06-23,8,一般戦,6,まくり,東,4,3-1-5,1180,3,3,3,0
2026-06-23,9,戸田特選,6,逃げ,東,4,1-5-6,820,1,1,1,0
2026-06-23,10,選抜戦,6,まくり,東,5,3-4-6,9740,37,3,3,0
2026-06-23,11,選抜戦,6,抜き,東,5,5-1-3,11960,45,5,5,0
2026-06-23,12,優勝戦,6,逃げ,東,4,1-4-5,2130,7,1,1,0
2026-06-27,1,予選,1,逃げ,東,2,1-2-5,1070,2,1,1,0
2026-06-27,2,予選,1,まくり,南東,2,2-5-6,17100,68,3,2,1
2026-06-27,3,予選,1,逃げ,東,2,1-3-5,1780,6,1,1,0
2026-06-27,4,予選,1,まくり,無,0,2-1-4,1850,4,2,2,0
2026-06-27,5,ウインウイン,1,まくり,無,0,3-1-4,1440,5,3,3,0
2026-06-27,6,予選,1,まくり,東,1,3-4-6,1980,7,4,3,1
2026-06-27,7,ウインウイン,1,逃げ,東,1,1-3-5,850,1,1,1,0
2026-06-27,8,予選,1,逃げ,無,0,1-2-6,19860,76,1,1,0
2026-06-27,9,戸田特賞,1,逃げ,東,1,1-2-5,3950,11,1,1,1
2026-06-27,10,戸田特賞,1,まくり,無,0,3-4-5,4640,22,3,3,0
2026-06-27,11,記者選抜戦,1,逃げ,北東,1,1-3-2,880,2,1,1,0
2026-06-27,12,戸田選抜戦,1,差し,北東,1,2-1-5,10940,42,2,2,0
2026-06-28,1,予選,2,まくり,無,0,4-5-2,3220,10,4,4,0
2026-06-28,2,予選,2,逃げ,南東,1,1-6-3,1800,4,1,1,0
2026-06-28,3,予選,2,まくり,南,1,6-1-2,4490,15,6,6,0
2026-06-28,4,予選,2,まくり,南,1,2-4-3,3260,14,2,2,1
2026-06-28,5,ウインウイン,2,まくり,南東,2,2-4-5,6930,27,2,2,0
2026-06-28,6,予選,2,まくり差し,南東,3,4-1-2,6130,34,4,4,0
2026-06-28,7,ウインウイン,2,まくり,南東,2,2-1-5,3360,11,2,2,1
2026-06-28,8,予選,2,まくり,南東,2,3-1-4,5710,20,3,3,0
2026-06-28,9,戸田特賞,2,逃げ,南東,2,1-2-3,1170,2,1,1,0
2026-06-28,10,戸田特賞,2,まくり,南東,2,3-2-6,6050,23,4,3,1
2026-06-28,11,戸田特選,2,逃げ,南東,2,1-4-2,1050,1,1,1,1
2026-06-28,12,記者選抜戦,2,逃げ,南東,1,1-2-6,760,1,1,1,1
2026-06-29,1,予選,3,逃げ,無,0,1-2-3,3580,4,1,1,1
2026-06-29,2,予選,3,まくり,東,1,2-4-5,1760,3,3,2,1
2026-06-29,3,予選,3,差し,南東,1,2-5-6,13940,64,2,2,0
2026-06-29,4,予選,3,差し,東,2,3-2-5,1990,4,3,3,0
2026-06-29,5,ウインウイン,3,逃げ,無,0,1-5-2,2100,5,1,1,0
2026-06-29,6,予選,3,まくり,南東,2,3-2-4,1220,4,2,3,0
2026-06-29,7,ウインウイン,3,逃げ,南東,2,1-4-3,2740,13,1,1,0
2026-06-29,8,予選,3,逃げ,南東,2,1-2-3,810,3,1,1,0
2026-06-29,9,戸田特賞,3,差し,南東,1,4-1-6,9840,36,4,4,0
2026-06-29,10,戸田特賞,3,差し,南東,1,4-1-2,2010,4,2,4,1
2026-06-29,11,戸田特選,3,逃げ,南,2,1-3-4,1520,2,1,1,0
2026-06-29,12,記者選抜戦,3,逃げ,南,2,1-2-5,1270,2,1,1,0
2026-06-30,1,一般戦,4,まくり差し,東,1,3-1-4,3580,10,3,3,0
2026-06-30,2,一般戦,4,逃げ,東,1,1-2-3,3590,16,1,1,0
2026-06-30,3,一般戦,4,まくり差し,無,0,5-3-4,1860,5,5,5,0
2026-06-30,4,一般戦,4,逃げ,南東,1,1-2-4,550,1,1,1,0
2026-06-30,5,一般戦,4,差し,東,1,2-1-6,15500,47,2,2,0
2026-06-30,6,一般戦,4,まくり,東,2,4-1-5,3700,14,5,4,1
2026-06-30,7,一般戦,4,逃げ,東,3,1-3-5,1100,5,1,1,0
2026-06-30,8,一般戦,4,まくり,南東,1,3-1-6,3340,14,4,3,1
2026-06-30,9,戸田特賞,4,逃げ,東,1,1-2-6,3330,12,1,1,0
2026-06-30,10,戸田特賞,4,まくり,東,3,3-2-6,9090,25,3,3,0
2026-06-30,11,準優勝戦,4,逃げ,東,3,1-3-5,4370,18,1,1,0
2026-06-30,12,準優勝戦,4,逃げ,東,4,1-2-3,1960,7,1,1,0
2026-07-01,1,一般戦,5,まくり,東,2,6-3-1,7370,29,6,6,0
2026-07-01,2,一般戦,5,逃げ,東,1,1-2-5,3090,11,1,1,0
2026-07-01,3,一般戦,5,まくり差し,南東,1,5-2-3,31230,83,5,5,0
2026-07-01,4,一般戦,5,逃げ,東,2,1-5-2,1930,8,1,1,0
2026-07-01,5,ウインウイン,5,逃げ,南東,2,1-4-3,830,3,1,1,0
2026-07-01,6,一般戦,5,まくり,南東,2,2-5-3,49970,94,2,2,0
2026-07-01,7,ウインウイン,5,逃げ,南東,1,1-4-2,980,3,1,1,0
2026-07-01,8,一般戦,5,逃げ,南東,1,1-2-4,1090,3,1,1,0
2026-07-01,9,戸田特選,5,差し,南,2,5-4-1,4270,16,6,5,1
2026-07-01,10,選抜戦,5,逃げ,南,2,1-2-3,910,1,1,1,0
2026-07-01,11,選抜戦,5,逃げ,南,2,1-2-6,1280,4,1,1,0
2026-07-01,12,優勝戦,5,まくり,南,1,4-3-5,11530,55,6,4,1
2026-07-07,1,予選,1,まくり,北,1,4-1-5,2480,8,4,4,0
2026-07-07,2,予選,1,まくり差し,北東,2,5-1-4,11140,40,5,5,0
2026-07-07,3,予選,1,まくり,東,2,4-6-2,6770,30,4,4,0
2026-07-07,4,予選,1,逃げ,東,3,1-5-6,5670,29,1,1,0
2026-07-07,5,予選,1,まくり,東,2,4-1-2,3050,10,4,4,0
2026-07-07,6,予選,1,逃げ,東,2,1-2-5,630,1,1,1,0
2026-07-07,7,予選,1,まくり差し,南,1,5-4-1,5800,22,5,5,0
2026-07-07,8,予選,1,抜き,無,0,2-3-1,7610,25,2,2,0
2026-07-07,9,予選,1,まくり,東,3,3-5-1,2930,10,3,3,0
2026-07-07,10,予選,1,まくり,南東,3,2-1-5,4670,17,2,2,0
2026-07-07,11,予選,1,逃げ,東,3,1-2-4,1420,4,1,1,0
2026-07-07,12,ドリーム戦,1,逃げ,東,2,1-3-5,1470,5,1,1,0
2026-07-08,1,予選,2,逃げ,南東,1,1-2-3,530,1,1,1,0
2026-07-08,2,予選,2,逃げ,南,1,1-3-5,1910,5,1,1,0
2026-07-08,3,予選,2,まくり差し,南東,1,5-1-3,12270,60,5,5,0
2026-07-08,4,予選,2,逃げ,南東,2,1-6-4,4520,14,1,1,0
2026-07-08,5,予選,2,逃げ,南東,2,1-3-6,10080,25,1,1,0
2026-07-08,6,予選,2,まくり,無,0,5-3-6,8530,32,5,5,0
2026-07-08,7,予選,2,まくり,南東,2,3-4-6,4750,15,3,3,0
2026-07-08,8,予選,2,まくり,無,0,3-4-5,10760,46,3,3,0
2026-07-08,9,予選,2,逃げ,無,0,1-6-5,3540,16,1,1,0
2026-07-08,10,予選,2,まくり,南東,2,3-2-4,14020,39,3,3,0
2026-07-08,11,予選,2,逃げ,東,3,1-4-3,1180,6,1,1,0
2026-07-08,12,予選,2,逃げ,東,4,1-4-2,2340,8,1,1,0
2026-07-09,1,予選,3,まくり,南東,2,3-5-4,5050,22,3,3,0
2026-07-09,2,予選,3,まくり,南東,1,2-6-3,3750,13,2,2,0
2026-07-09,3,予選,3,まくり差し,南東,3,3-1-4,3250,13,3,3,0
2026-07-09,4,予選,3,逃げ,南東,2,1-4-5,6750,26,1,1,0
2026-07-09,5,予選,3,逃げ,南,1,1-3-4,8460,33,1,1,0
2026-07-09,6,予選,3,まくり,南東,2,4-6-5,5860,21,4,4,0
2026-07-09,7,予選,3,逃げ,南東,2,1-5-6,920,3,1,1,0
2026-07-09,8,予選,3,逃げ,南,3,1-2-3,7360,25,1,1,0
2026-07-09,9,予選,3,まくり,南東,3,3-1-6,2150,7,4,3,1
2026-07-09,10,予選,3,抜き,南東,3,3-4-1,13170,31,3,3,0
2026-07-09,11,予選,3,逃げ,南,3,1-5-3,9180,31,1,1,0
2026-07-09,12,予選,3,まくり,南,2,6-1-2,11680,40,6,6,0
2026-07-10,1,予選,4,まくり,南,2,6-5-2,11120,44,5,6,0
2026-07-10,2,予選,4,差し,南,2,2-1-4,1940,2,2,2,0
2026-07-10,3,予選,4,まくり,南,1,2-5-4,4190,14,2,2,0
2026-07-10,4,予選,4,まくり差し,南,2,5-2-6,3210,14,4,5,0
2026-07-10,5,予選,4,まくり差し,南東,4,3-5-4,5300,27,3,3,0
2026-07-10,6,予選,4,逃げ,南,3,1-6-5,3350,16,1,1,0
2026-07-10,7,予選,4,差し,南東,2,2-1-4,1450,2,2,2,0
2026-07-10,8,予選,4,まくり差し,南,2,4-2-5,1510,3,4,4,0
2026-07-10,9,予選,4,逃げ,南,2,1-5-2,1330,6,1,1,1
2026-07-10,10,予選,4,まくり,南東,3,3-1-2,6300,22,3,3,0
2026-07-10,11,予選,4,逃げ,南,3,1-6-2,16180,56,1,1,0
2026-07-10,12,予選,4,逃げ,南,2,1-3-2,1490,3,1,1,0
2026-07-11,1,一般戦,5,逃げ,無,0,1-3-4,460,1,1,1,0
2026-07-11,2,一般戦,5,逃げ,南,2,1-2-6,1830,8,1,1,0
2026-07-11,3,一般戦,5,逃げ,南東,2,1-2-6,1000,3,1,1,0
2026-07-11,4,一般戦,5,逃げ,南,1,1-5-6,1680,7,1,1,0
2026-07-11,5,一般戦,5,抜き,南,2,2-1-6,3890,14,2,2,0
2026-07-11,6,一般戦,5,逃げ,南,2,1-3-2,1310,5,1,1,0
2026-07-11,7,一般戦,5,逃げ,南東,3,1-5-6,8200,27,1,1,1
2026-07-11,8,一般戦,5,抜き,南東,3,1-2-3,4200,22,1,1,0
2026-07-11,9,一般戦,5,抜き,南,2,2-5-4,9000,48,2,2,0
2026-07-11,10,準優勝戦,5,逃げ,南東,3,1-3-2,2200,8,1,1,0
2026-07-11,11,準優勝戦,5,逃げ,南,3,1-5-2,6350,20,1,1,0
2026-07-11,12,準優勝戦,5,逃げ,南東,4,1-2-5,1080,1,1,1,0
2026-07-12,1,一般戦,6,逃げ,無,0,1-3-2,1170,4,1,1,1
2026-07-12,2,一般戦,6,逃げ,無,0,1-2-3,1100,4,1,1,0
2026-07-12,3,一般戦,6,逃げ,南西,2,1-3-4,780,1,1,1,0
2026-07-12,4,一般戦,6,まくり,南西,1,4-2-5,12690,40,4,4,0
2026-07-12,5,一般戦,6,逃げ,無,0,1-3-5,4070,15,1,1,0
2026-07-12,6,一般戦,6,差し,西,2,2-1-3,4130,15,2,2,0
2026-07-12,7,一般戦,6,逃げ,無,0,1-4-3,1330,6,1,1,0
2026-07-12,8,一般戦,6,逃げ,無,0,1-2-3,1060,3,1,1,0
2026-07-12,9,一般戦,6,逃げ,無,0,1-2-3,710,3,1,1,0
2026-07-12,10,特別選抜戦,6,逃げ,南,2,1-4-3,2610,7,1,1,0
2026-07-12,11,特別選抜戦,6,逃げ,南,1,1-3-2,870,2,1,1,0
2026-07-12,12,優勝戦,6,まくり,南西,2,3-1-5,6590,24,3,3,0
2026-07-17,1,予選,1,逃げ,北,2,1-2-3,2440,3,1,1,0
2026-07-17,2,予選,1,まくり,南,1,2-6-3,3040,10,5,2,1
2026-07-17,3,予選,1,逃げ,南東,4,1-5-4,15560,47,1,1,0
2026-07-17,4,予選,1,抜き,東,3,2-5-1,5570,29,2,2,0
2026-07-17,5,ウインウイン,1,まくり,南東,2,4-2-5,4420,15,4,4,0
2026-07-17,6,予選,1,抜き,南東,3,5-2-4,10550,53,5,5,0
2026-07-17,7,ウインウイン,1,まくり,南東,3,4-6-2,40730,70,4,4,0
2026-07-17,8,予選,1,まくり差し,南東,1,4-6-3,7330,36,4,4,0
2026-07-17,9,戸田特賞,1,まくり,南,2,2-4-5,5270,24,2,2,0
2026-07-17,10,戸田特賞,1,逃げ,南,1,1-6-3,3940,11,1,1,0
2026-07-17,11,記者選抜戦,1,まくり差し,南東,1,3-1-5,1270,4,3,3,0
2026-07-17,12,戸田選抜戦,1,まくり,南東,2,4-3-5,48310,103,4,4,0
2026-07-18,1,予選,2,逃げ,南,2,1-4-6,3220,11,1,1,0
2026-07-18,2,予選,2,まくり差し,南東,3,4-1-2,1060,1,4,4,0
2026-07-18,3,予選,2,まくり差し,南東,2,3-6-4,40480,68,3,3,0
2026-07-18,4,予選,2,まくり,南東,4,4-5-2,9190,39,4,4,0
2026-07-18,5,ウインウイン,2,まくり,南東,4,4-5-3,2970,15,4,4,0
2026-07-18,6,予選,2,逃げ,南東,3,1-5-2,840,2,1,1,0
2026-07-18,7,ウインウイン,2,逃げ,南東,3,1-2-5,760,2,1,1,0
2026-07-18,8,予選,2,まくり,南東,3,4-5-1,8590,39,4,4,0
2026-07-18,9,戸田特賞,2,まくり,南東,2,2-3-5,3790,18,3,2,0
2026-07-18,10,戸田特賞,2,逃げ,南東,3,1-2-5,570,1,1,1,0
2026-07-18,11,戸田特選,2,まくり,南東,4,2-1-4,4070,15,2,2,0
2026-07-18,12,記者選抜戦,2,逃げ,南東,5,1-3-2,4040,17,1,1,0
2026-07-19,1,予選,3,差し,無,0,4-2-3,5350,25,4,4,0
2026-07-19,2,予選,3,逃げ,南,1,1-4-5,2140,4,1,1,0
2026-07-19,3,予選,3,まくり,南,1,2-5-3,1350,1,2,2,0
2026-07-19,4,予選,3,まくり,南,2,4-2-5,2340,9,4,4,0
2026-07-19,5,ウインウイン,3,抜き,南,1,4-5-3,2340,6,4,4,0
2026-07-19,6,予選,3,まくり,南,2,2-3-4,2050,4,2,2,0
2026-07-19,7,ウインウイン,3,逃げ,南,2,1-3-2,1160,5,1,1,0
2026-07-19,8,予選,3,差し,南,1,2-1-5,1160,3,2,2,0
2026-07-19,9,戸田特賞,3,まくり,南,2,3-5-1,10850,44,3,3,0
2026-07-19,10,戸田特賞,3,まくり,南,2,2-3-4,6070,24,2,2,0
2026-07-19,11,戸田特選,3,逃げ,南,3,1-3-6,840,1,1,1,0
2026-07-19,12,記者選抜戦,3,逃げ,南西,3,1-4-3,1980,7,1,1,0
2026-07-20,1,一般戦,4,まくり,無,0,4-6-5,17060,74,4,4,0
2026-07-20,2,一般戦,4,まくり,無,0,4-6-1,1700,5,4,4,0
2026-07-20,3,一般戦,4,逃げ,南東,2,1-2-3,800,3,1,1,0
2026-07-20,4,一般戦,4,まくり,東,2,4-2-1,1120,2,4,4,0
2026-07-20,5,ウインウイン,4,まくり,南東,3,3-5-6,53030,77,3,3,0
2026-07-20,6,一般戦,4,まくり,南東,2,2-5-1,1740,7,2,2,1
2026-07-20,7,ウインウイン,4,まくり,南東,1,4-5-1,1470,4,4,4,0
2026-07-20,8,一般戦,4,逃げ,南,1,1-2-4,3400,12,1,1,0
2026-07-20,9,戸田特選,4,まくり,南東,2,4-1-6,8370,31,4,4,0
2026-07-20,10,選抜戦,4,まくり,南東,3,2-3-6,3740,14,3,2,1
2026-07-20,11,選抜戦,4,抜き,南東,3,1-3-5,780,1,1,1,0
2026-07-20,12,優勝戦,4,差し,南東,2,5-3-2,22640,78,4,5,0
