ym,touban,tot_n,tot_top3,c1n,c1w,c4n,c4w,c4mk,c4st_sum,c4st_n,c6n,c6w2,c6w3,c6st_sum,c6st_n,t4n,t4mk,t6n,t6_23
2026-07,4760,18,18,6,6,1,1,1,0.13,1,2,1,1,0.24,2,0,0,0,0
2026-07,4761,15,4,2,2,2,0,0,0.3,2,2,0,0,0.21,2,0,0,0,0
2026-07,4762,14,11,4,2,2,1,1,0.19,2,2,0,1,0.18,2,0,0,0,0
2026-07,4764,17,10,3,2,3,0,0,0.49,3,4,0,0,0.82,4,0,0,0,0
2026-07,4765,6,2,1,1,1,0,0,0.13,1,1,0,0,0.11,1,0,0,0,0
2026-07,4766,9,4,0,0,3,0,0,0.33,3,1,0,0,0.11,1,0,0,0,0
2026-07,4769,15,10,4,3,1,1,1,0.01,1,2,0,1,0.32,2,0,0,0,0
2026-07,4771,10,6,2,1,1,0,0,0.19,1,1,0,0,0.2,1,0,0,0,0
2026-07,4772,9,9,2,1,3,0,0,0.34,3,0,0,0,0,0,0,0,0,0
2026-07,4773,19,10,4,4,3,0,0,0.73,3,3,1,1,0.66,3,0,0,0,0
2026-07,4776,19,17,4,3,4,2,1,0.47,4,2,0,1,0.24,2,0,0,0,0
2026-07,4778,18,8,2,1,4,0,0,0.76,4,2,0,0,0.46,2,0,0,0,0
2026-07,4779,7,4,1,0,2,0,0,0.19,2,0,0,0,0,0,0,0,0,0
2026-07,4781,8,2,1,1,2,0,0,0.38,2,2,0,0,0.4,2,0,0,0,0
2026-07,4782,3,1,0,0,0,0,0,0,0,1,0,0,0.36,1,0,0,0,0
2026-07,4785,12,3,1,0,2,0,0,0.38,2,1,0,0,0.11,1,0,0,0,0
2026-07,4786,17,12,5,2,1,0,0,0.08,1,2,0,0,0.36,2,0,0,0,0
2026-07,4787,20,19,5,5,1,0,0,0.2,1,2,0,0,0.23,2,0,0,0,0
2026-07,4788,19,11,4,3,2,0,0,0.31,2,3,0,0,0.55,3,0,0,0,0
2026-07,4789,12,5,2,1,4,0,0,0.79,4,1,0,0,0.26,1,0,0,0,0
2026-07,4790,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07,4791,15,11,2,0,2,0,0,0.34,2,2,1,1,0.28,2,0,0,0,0
2026-07,4793,15,8,2,2,1,1,0,0.13,1,2,1,0,0.27,2,0,0,0,0
2026-07,4794,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07,4796,22,13,4,3,2,0,0,0.41,2,5,0,3,0.8,5,0,0,0,0
2026-07,4797,14,7,1,1,3,1,1,0.22,2,3,0,0,0.54,3,0,0,0,0
2026-07,4798,14,10,2,2,2,0,0,0.17,2,3,0,0,0.17,3,0,0,0,0
2026-07,4803,5,1,1,0,1,0,0,0.29,1,0,0,0,0,0,0,0,0,0
2026-07,4804,19,12,4,1,5,0,0,0.92,5,4,0,0,0.63,4,0,0,0,0
2026-07,4808,13,8,1,1,1,1,1,0.19,1,1,0,0,0.16,1,0,0,0,0
2026-07,4809,17,8,3,2,2,0,0,0.1,2,2,1,0,0.34,2,0,0,0,0
2026-07,4811,16,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07,4812,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07,4813,8,4,2,0,2,0,0,0.43,2,1,0,0,0.19,1,0,0,0,0
2026-07,4816,15,10,4,3,3,1,1,0.43,3,2,0,0,0.42,2,0,0,0,0
2026-07,4817,10,4,2,1,4,1,0,0.74,4,1,0,0,0.17,1,0,0,0,0
2026-07,4819,14,6,3,1,2,0,0,0.26,2,2,0,1,0.42,2,0,0,0,0
2026-07,4821,9,7,1,0,1,0,0,0.14,1,0,0,0,0,0,0,0,0,0
2026-07,4822,17,12,3,3,4,0,0,0.75,4,0,0,0,0,0,0,0,0,0
2026-07,4823,18,10,4,2,0,0,0,0,0,6,1,3,1.16,6,0,0,0,0
2026-07,4824,15,7,2,1,3,0,0,0.27,3,2,1,0,0.34,2,0,0,0,0
2026-07,4825,11,7,2,1,3,0,0,0.43,3,1,0,0,0.17,1,0,0,0,0
2026-07,4826,9,8,3,3,1,1,1,0.09,1,2,0,0,0.16,2,0,0,0,0
2026-07,4828,12,7,4,3,3,1,0,0.26,2,1,0,0,0.19,1,0,0,0,0
2026-07,4831,8,7,1,0,1,0,0,0.19,1,1,0,1,0.13,1,0,0,0,0
2026-07,4832,21,19,6,4,5,2,2,0.72,5,1,0,1,0.18,1,0,0,0,0
2026-07,4834,23,11,5,3,3,0,0,0.5,3,2,0,0,0.42,2,0,0,0,0
2026-07,4835,19,9,2,0,4,0,0,0.42,4,2,0,1,0.37,2,0,0,0,0
2026-07,4836,27,14,4,2,5,0,0,0.83,5,5,0,1,0.54,5,0,0,0,0
2026-07,4837,15,9,2,1,2,0,0,0.17,2,1,0,0,0.09,1,0,0,0,0
2026-07,4839,11,4,1,0,2,0,0,0.46,2,2,0,0,0.29,2,0,0,0,0
2026-07,4840,19,9,3,0,4,0,0,0.55,4,4,0,1,1,4,0,0,0,0
2026-07,4844,16,6,2,0,2,0,0,0.44,2,2,0,1,0.38,2,1,0,1,1
2026-07,4845,7,5,1,1,2,1,1,0.3,2,0,0,0,0,0,2,1,0,0
2026-07,4846,16,6,3,2,2,0,0,0.33,2,5,0,0,0.95,5,0,0,0,0
2026-07,4847,24,20,8,6,2,0,0,0.29,2,5,1,1,0.71,5,0,0,0,0
2026-07,4848,18,13,4,2,4,0,0,0.76,4,1,0,0,0.09,1,2,0,0,0
2026-07,4850,15,10,3,2,1,0,0,0.13,1,4,0,0,0.26,4,0,0,0,0
2026-07,4851,16,13,3,3,2,1,1,0.26,2,2,0,0,0.34,2,1,1,1,0
2026-07,4852,21,18,8,5,1,0,0,0.06,1,3,1,1,0.26,3,0,0,0,0
2026-07,4853,8,3,1,0,2,0,0,0.36,2,1,0,1,0.19,1,0,0,0,0
2026-07,4854,16,8,2,0,4,0,0,0.62,4,2,0,1,0.17,2,0,0,0,0
2026-07,4856,16,10,3,3,1,1,1,0.04,1,3,0,2,0.45,3,0,0,0,0
2026-07,4857,12,7,2,2,2,1,1,0.29,2,0,0,0,0,0,0,0,0,0
2026-07,4861,19,8,4,2,3,0,0,0.48,3,2,0,0,0.36,2,0,0,0,0
2026-07,4863,2,0,0,0,0,0,0,0,0,1,0,0,0.16,1,0,0,0,0
2026-07,4864,16,7,3,1,3,0,0,0.4,3,3,0,0,0.38,3,0,0,0,0
2026-07,4865,11,2,0,0,1,0,0,0.22,1,6,0,2,0.9,6,0,0,0,0
2026-07,4866,15,8,3,2,3,0,0,0.42,3,3,0,0,0.54,3,0,0,0,0
2026-07,4871,17,7,2,0,3,0,0,0.43,3,4,0,1,0.8,4,0,0,0,0
2026-07,4872,11,3,1,0,1,0,0,0.15,1,2,0,0,0.63,2,0,0,0,0
2026-07,4873,14,7,2,1,3,0,0,0.64,3,2,0,0,0.25,2,0,0,0,0
2026-07,4874,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07,4875,14,8,2,1,3,1,1,0.71,3,3,0,1,0.58,3,0,0,0,0
2026-07,4876,16,8,2,1,2,0,0,0.37,2,4,1,0,0.65,4,0,0,0,0
2026-07,4877,21,13,5,5,2,1,1,0.31,2,2,0,0,0.22,2,0,0,0,0
2026-07,4878,8,1,1,1,1,0,0,0.29,1,2,0,0,0.54,2,0,0,0,0
2026-07,4879,16,10,3,0,3,0,0,0.53,3,2,1,0,0.26,2,0,0,0,0
2026-07,4880,19,13,2,1,3,0,0,0.36,3,3,0,1,0.48,3,0,0,0,0
2026-07,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07,4883,20,16,4,2,1,1,1,0.08,1,3,0,1,0.53,3,0,0,0,0
2026-07,4885,18,14,5,4,1,0,0,0.11,1,2,0,0,0.2,2,0,0,0,0
2026-07,4886,15,11,2,2,2,0,0,0.41,2,3,0,2,0.37,3,0,0,0,0
2026-07,4887,16,8,2,2,1,0,0,0.03,1,3,0,0,0.47,3,0,0,0,0
2026-07,4888,18,8,2,0,6,1,0,0.69,6,1,0,0,0.11,1,0,0,0,0
2026-07,4890,16,9,3,2,3,1,1,0.19,3,2,0,0,0.38,2,0,0,0,0
2026-07,4891,8,4,1,1,1,0,0,0.18,1,2,0,0,0.32,2,0,0,0,0
2026-07,4892,19,7,3,1,4,0,0,0.52,4,3,0,1,0.61,3,0,0,0,0
2026-07,4893,9,3,1,0,2,0,0,0.22,2,1,0,0,0.25,1,0,0,0,0
2026-07,4894,25,9,3,2,5,1,1,0.88,5,3,0,1,0.46,3,0,0,0,0
2026-07,4895,19,10,3,1,3,0,0,0.45,3,4,0,0,0.27,4,1,0,2,0
2026-07,4896,10,4,1,1,4,0,0,0.72,4,2,0,1,0.34,2,0,0,0,0
2026-07,4897,16,4,2,0,3,0,0,0.72,3,0,0,0,0,0,0,0,0,0
2026-07,4898,12,6,0,0,0,0,0,0,0,3,0,1,0.38,3,0,0,0,0
2026-07,4899,15,3,3,2,4,1,1,0.6,4,3,0,0,0.41,3,2,1,1,0
2026-07,4901,8,5,1,1,2,0,0,0.31,2,0,0,0,0,0,0,0,0,0
2026-07,4902,19,7,3,1,4,0,0,0.67,4,3,1,0,0.46,3,0,0,0,0
2026-07,4903,17,8,2,1,2,0,0,0.38,2,6,0,1,1.11,5,0,0,0,0
2026-07,4904,16,10,1,0,4,0,0,0.49,4,0,0,0,0,0,0,0,0,0
2026-07,4905,19,7,2,1,4,0,0,0.67,4,3,1,0,0.59,3,0,0,0,0
2026-07,4906,22,14,4,3,4,0,0,0.7,4,3,0,1,0.66,3,0,0,0,0
2026-07,4907,11,9,3,2,2,1,1,0.29,2,1,0,0,0.16,1,0,0,0,0
2026-07,4908,13,10,4,4,1,0,0,0.18,1,0,0,0,0,0,0,0,0,0
2026-07,4909,4,2,1,0,1,0,0,0.26,1,0,0,0,0,0,0,0,0,0
2026-07,4910,19,14,5,5,3,1,1,0.46,3,3,3,0,0.4,3,0,0,0,0
2026-07,4911,19,8,4,2,4,0,0,0.69,4,5,0,1,0.66,4,0,0,0,0
2026-07,4914,19,14,5,5,5,3,1,0.58,5,1,0,0,0.09,1,0,0,0,0
2026-07,4917,11,6,2,2,1,0,0,0.11,1,2,0,0,0.33,2,0,0,0,0
2026-07,4918,13,4,2,2,2,0,0,0.41,2,4,0,1,0.67,4,0,0,0,0
2026-07,4919,17,9,2,1,3,0,0,0.38,3,2,0,0,0.38,2,0,0,0,0
2026-07,4924,10,5,1,0,2,0,0,0.42,2,1,0,0,0.29,1,0,0,0,0
2026-07,4925,16,11,3,1,2,1,1,0.2,2,2,2,0,0.27,2,0,0,0,0
2026-07,4926,15,11,3,1,5,3,2,0.78,5,0,0,0,0,0,2,1,0,0
2026-07,4927,16,10,3,1,4,1,1,0.37,4,3,1,0,0.46,3,1,1,2,0
2026-07,4928,17,13,3,3,3,2,1,0.47,3,1,0,0,0.09,1,2,1,1,0
2026-07,4930,17,11,3,2,3,0,0,0.51,3,2,0,0,0.48,2,2,0,1,0
2026-07,4931,19,12,4,4,3,0,0,0.49,3,2,0,0,0.36,2,0,0,0,0
2026-07,4932,17,11,3,2,4,2,2,0.59,4,3,0,0,0.55,3,2,1,2,0
2026-07,4933,15,10,4,4,3,0,0,0.48,3,0,0,0,0,0,0,0,0,0
2026-07,4934,13,5,3,0,0,0,0,0,0,3,0,0,0.44,3,0,0,0,0
2026-07,4936,6,4,1,0,2,0,0,0.42,2,1,0,0,0.08,1,0,0,0,0
2026-07,4938,20,11,5,5,5,0,0,0.83,5,2,0,1,0.44,2,0,0,0,0
2026-07,4939,10,6,2,2,3,0,0,0.22,3,2,0,0,0.31,2,0,0,0,0
2026-07,4940,3,3,0,0,1,0,0,0.23,1,0,0,0,0,0,0,0,0,0
2026-07,4941,17,5,2,1,2,0,0,0.46,2,4,0,0,1.08,4,0,0,0,0
2026-07,4942,14,9,3,2,0,0,0,0,0,2,0,1,0.34,2,0,0,0,0
2026-07,4943,7,1,1,1,1,0,0,0.18,1,1,0,0,0.18,1,0,0,0,0
2026-07,4944,14,2,2,0,3,0,0,0.37,3,1,0,1,0.19,1,1,0,0,0
2026-07,4945,14,5,2,0,2,0,0,0.2,2,2,0,0,0.34,2,0,0,0,0
2026-07,4948,13,7,2,0,1,0,0,0.16,1,3,1,1,0.51,3,0,0,0,0
2026-07,4949,8,2,2,1,1,0,0,0.15,1,1,0,0,0.25,1,0,0,0,0
2026-07,4950,12,8,3,3,2,0,0,0.24,2,1,0,0,0.21,1,0,0,0,0
2026-07,4952,10,2,1,1,3,0,0,0.64,3,1,0,0,0.08,1,0,0,0,0
2026-07,4953,18,14,3,3,3,0,0,0.48,3,1,0,0,0.18,1,0,0,0,0
2026-07,4954,17,7,1,0,3,1,0,0.39,3,2,0,0,0.26,2,0,0,0,0
2026-07,4957,13,8,2,2,1,0,0,0.23,1,3,1,0,0.56,3,0,0,0,0
2026-07,4958,21,15,5,3,4,0,0,0.49,4,2,1,0,0.46,2,0,0,0,0
2026-07,4959,24,19,6,5,7,3,2,1.01,7,1,0,1,0.12,1,0,0,0,0
2026-07,4960,21,18,4,3,2,2,2,0.27,2,3,0,2,0.49,3,0,0,0,0
2026-07,4961,16,8,5,3,4,0,0,0.74,4,2,0,0,0.28,2,2,0,1,0
2026-07,4962,19,9,3,3,0,0,0,0,0,2,0,0,0.33,2,0,0,0,0
2026-07,4963,14,9,2,1,3,0,0,0.42,3,2,1,0,0.38,2,0,0,0,0
2026-07,4964,18,13,3,1,3,0,0,0.55,3,3,0,0,0.41,3,0,0,0,0
2026-07,4965,10,3,1,1,1,0,0,0.14,1,2,0,0,0.43,2,0,0,0,0
2026-07,4966,19,7,3,0,2,0,0,0.32,2,5,0,0,0.9,5,0,0,0,0
2026-07,4967,19,13,2,1,6,0,0,0.65,5,3,0,1,0.52,3,0,0,0,0
2026-07,4969,13,6,2,1,1,0,0,0.13,1,2,0,0,0.42,2,0,0,0,0
2026-07,4976,24,13,3,2,5,1,1,0.89,5,3,1,1,0.5,3,0,0,0,0
2026-07,4977,17,8,2,1,2,0,0,0.23,2,2,1,0,0.32,2,0,0,0,0
2026-07,4978,13,4,1,0,3,1,0,0.4,3,2,0,0,0.33,2,0,0,0,0
2026-07,4979,14,2,2,0,1,0,0,0.29,1,3,0,0,0.43,3,0,0,0,0
2026-07,4980,4,2,0,0,1,0,0,0.16,1,1,0,0,0.15,1,0,0,0,0
2026-07,4981,13,7,1,1,4,0,0,0.65,4,1,0,0,0.13,1,0,0,0,0
2026-07,4983,18,12,4,3,1,0,0,0.12,1,4,2,0,0.61,4,0,0,0,0
2026-07,4984,18,7,3,1,3,0,0,0.51,3,5,0,1,0.89,5,0,0,0,0
2026-07,4985,19,13,3,1,3,0,0,0.47,3,2,0,0,0.22,2,0,0,0,0
2026-07,4987,14,2,2,1,3,0,0,0.52,3,2,0,1,0.26,2,0,0,0,0
2026-07,4988,16,7,1,1,4,0,0,0.57,4,1,0,0,0.09,1,0,0,0,0
2026-07,4989,25,14,3,2,5,0,0,0.71,5,4,0,1,0.72,4,0,0,0,0
2026-07,4990,10,4,1,0,2,0,0,0.71,2,1,0,0,0.13,1,0,0,0,0
2026-07,4991,18,13,4,3,3,2,1,0.55,3,1,0,1,0.16,1,0,0,0,0
2026-07,4992,17,8,4,2,5,1,1,0.76,5,5,0,0,0.78,5,0,0,0,0
2026-07,4994,16,12,4,1,5,2,2,0.69,5,1,0,0,0.16,1,0,0,0,0
2026-07,4995,11,4,1,0,1,0,0,0.09,1,2,0,0,0.34,2,0,0,0,0
2026-07,4997,10,4,1,0,3,0,0,0.74,3,1,0,0,0.15,1,0,0,0,0
2026-07,4998,10,6,1,0,2,0,0,0.23,2,1,0,0,0.04,1,0,0,0,0
2026-07,5002,18,12,5,3,2,0,0,0.35,2,4,0,2,0.74,4,1,0,2,1
2026-07,5003,17,7,2,1,4,0,0,0.73,4,2,0,1,0.43,2,0,0,0,0
2026-07,5004,13,9,2,0,2,1,1,0.26,2,1,0,0,0.12,1,0,0,0,0
2026-07,5005,15,12,3,2,2,0,0,0.3,2,3,1,1,0.55,3,1,0,0,0
2026-07,5006,19,2,3,1,2,0,0,0.26,2,2,0,0,0.37,2,0,0,0,0
2026-07,5008,18,7,3,1,5,2,2,0.51,5,2,0,1,0.33,2,0,0,0,0
2026-07,5009,16,7,2,1,3,1,1,0.58,3,4,0,1,0.77,4,0,0,0,0
2026-07,5010,19,10,5,2,4,1,1,0.69,4,3,0,1,0.37,3,0,0,0,0
2026-07,5011,14,6,2,2,3,0,0,0.63,3,2,0,1,0.25,2,0,0,0,0
2026-07,5012,8,1,1,0,1,0,0,0.21,1,1,0,0,0.13,1,0,0,0,0
2026-07,5013,20,10,4,2,3,1,1,0.28,3,3,1,0,0.59,3,0,0,0,0
2026-07,5014,9,0,1,0,2,0,0,0.16,1,2,0,0,0.31,2,0,0,0,0
2026-07,5015,16,10,3,3,3,1,1,0.44,3,2,0,0,0.28,2,0,0,0,0
2026-07,5016,8,3,1,1,1,0,0,0.16,1,1,0,0,0.13,1,0,0,0,0
2026-07,5017,19,15,4,4,3,1,1,0.27,3,4,0,1,0.47,4,0,0,0,0
2026-07,5018,24,18,7,3,4,0,0,0.8,4,2,0,1,0.28,2,0,0,0,0
2026-07,5019,8,0,1,0,1,0,0,0.1,1,2,0,0,0.31,2,0,0,0,0
2026-07,5020,14,9,2,0,5,0,0,0.79,5,2,0,0,0.36,2,0,0,0,0
2026-07,5022,16,6,3,1,2,0,0,0.33,2,1,0,0,0.23,1,0,0,0,0
2026-07,5023,21,9,4,3,3,0,0,0.47,3,3,0,0,0.8,3,0,0,0,0
2026-07,5026,19,15,5,5,3,1,0,0.56,3,1,0,0,0.11,1,0,0,0,0
2026-07,5028,24,18,5,5,5,1,1,0.75,5,2,0,1,0.59,2,0,0,0,0
2026-07,5029,20,14,6,5,4,0,0,0.69,4,4,1,1,0.73,4,0,0,0,0
2026-07,5031,15,9,3,2,4,1,1,0.77,4,2,1,0,0.35,2,0,0,0,0
2026-07,5032,16,6,3,1,1,0,0,0.32,1,3,0,0,0.53,3,0,0,0,0
2026-07,5033,15,7,1,0,2,1,0,0.29,2,1,0,0,0.28,1,0,0,0,0
2026-07,5034,27,17,5,3,4,1,0,0.41,4,3,0,1,0.34,3,0,0,0,0
2026-07,5035,22,13,4,2,4,0,0,0.82,4,4,0,1,0.65,4,1,0,0,0
2026-07,5036,15,7,3,1,4,2,2,0.4,4,3,0,0,0.44,3,0,0,0,0
2026-07,5037,16,10,4,2,2,0,0,0.21,2,3,0,1,0.31,3,0,0,0,0
2026-07,5038,18,9,4,2,3,0,0,0.32,3,4,0,0,0.41,4,0,0,0,0
2026-07,5039,18,5,2,0,4,1,0,0.6,4,0,0,0,0,0,0,0,0,0
2026-07,5041,8,5,1,1,3,0,0,0.65,3,0,0,0,0,0,0,0,0,0
2026-07,5042,19,14,3,2,2,0,0,0.29,2,2,0,0,0.34,2,0,0,0,0
2026-07,5043,16,10,3,2,2,0,0,0.14,2,3,1,1,0.5,3,0,0,2,1
2026-07,5044,8,3,1,1,1,0,0,0.13,1,1,0,0,0.15,1,0,0,0,0
2026-07,5045,20,14,4,0,2,1,0,0.3,2,2,0,1,0.44,2,0,0,0,0
2026-07,5046,14,6,1,0,2,0,0,0.31,2,4,1,1,0.88,4,0,0,0,0
2026-07,5047,18,11,3,1,3,1,1,0.23,3,3,0,1,0.6,3,0,0,0,0
2026-07,5048,6,4,1,0,2,0,0,0.23,2,2,0,1,0.33,2,0,0,0,0
2026-07,5049,17,11,4,1,2,1,1,0.23,2,2,0,1,0.48,2,0,0,0,0
2026-07,5050,10,7,1,0,2,1,0,0.27,2,1,0,0,0.18,1,0,0,0,0
2026-07,5051,15,13,4,3,3,0,0,0.62,3,1,0,0,0.13,1,0,0,0,0
2026-07,5052,6,0,1,0,1,0,0,0.09,1,1,0,0,0.14,1,0,0,0,0
2026-07,5053,10,1,1,0,2,0,0,0.35,2,1,0,0,0.27,1,0,0,0,0
2026-07,5054,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07,5055,7,5,2,2,1,0,0,0.16,1,2,0,0,0.28,2,0,0,0,0
2026-07,5056,8,4,1,1,1,0,0,0.18,1,1,0,0,0.13,1,0,0,0,0
2026-07,5057,10,6,2,2,2,0,0,0.15,2,1,0,0,0.19,1,0,0,0,0
2026-07,5058,22,10,3,3,3,0,0,0.53,3,4,0,1,0.67,4,0,0,0,0
2026-07,5060,18,10,3,2,2,0,0,0.23,2,3,0,1,0.61,3,0,0,0,0
2026-07,5061,7,1,1,0,2,0,0,0.27,2,1,0,0,0.32,1,0,0,0,0
2026-07,5063,17,3,0,0,4,0,0,0.76,4,4,0,0,0.98,4,0,0,0,0
2026-07,5064,21,12,5,3,3,1,0,0.6,3,4,0,1,0.71,4,0,0,0,0
2026-07,5065,18,10,3,2,1,1,0,0.11,1,5,1,0,0.41,4,0,0,0,0
2026-07,5066,19,10,4,2,5,0,0,0.54,5,3,0,0,0.5,3,0,0,0,0
2026-07,5067,11,6,2,1,2,0,0,0.22,2,2,0,0,0.29,2,0,0,0,0
2026-07,5068,24,19,6,6,4,1,0,0.57,4,3,0,1,0.44,3,0,0,0,0
2026-07,5069,9,3,1,0,2,0,0,0.26,2,1,0,0,0.21,1,0,0,0,0
2026-07,5070,8,2,1,0,1,0,0,0.22,1,1,0,0,0.32,1,0,0,0,0
2026-07,5071,17,4,3,0,4,0,0,0.51,4,3,0,0,0.6,3,0,0,0,0
2026-07,5073,8,1,1,0,1,0,0,0.17,1,1,0,1,0.22,1,1,0,1,1
2026-07,5074,11,4,1,0,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0
2026-07,5075,15,7,2,0,2,1,1,0.13,2,6,0,1,1.47,6,0,0,0,0
2026-07,5076,17,8,2,1,4,0,0,0.83,4,4,0,1,0.76,4,0,0,0,0
2026-07,5077,10,2,1,0,3,1,1,0.59,3,0,0,0,0,0,0,0,0,0
2026-07,5078,19,10,4,3,3,0,0,0.53,3,4,0,0,0.85,4,0,0,0,0
2026-07,5079,10,5,1,0,2,0,0,0.17,2,1,0,0,0.15,1,0,0,0,0
2026-07,5081,2,1,0,0,1,0,0,0.22,1,1,0,0,0.1,1,0,0,0,0
2026-07,5082,28,17,4,3,8,2,1,1.39,8,4,1,1,0.84,4,0,0,0,0
2026-07,5083,10,2,1,0,1,0,0,0.17,1,2,0,0,0.28,2,0,0,0,0
2026-07,5085,20,11,4,2,3,1,1,0.42,3,2,0,2,0.35,2,0,0,0,0
2026-07,5086,7,3,1,0,1,0,0,0.11,1,1,0,1,0.16,1,0,0,0,0
2026-07,5087,19,14,2,1,5,0,0,0.89,5,2,0,0,0.44,2,0,0,0,0
2026-07,5088,18,9,4,2,3,0,0,0.62,3,3,2,0,0.71,3,0,0,0,0
2026-07,5089,22,19,5,5,3,1,1,0.65,3,3,1,0,0.45,3,0,0,0,0
2026-07,5090,17,8,3,0,1,0,0,0.18,1,5,0,1,1.05,5,0,0,0,0
2026-07,5091,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07,5092,14,5,2,0,1,0,0,0.15,1,4,0,0,0.37,3,0,0,0,0
2026-07,5095,7,3,1,1,1,1,1,0.04,1,1,1,0,0.16,1,0,0,0,0
2026-07,5096,17,8,1,1,3,0,0,0.35,3,3,0,1,0.34,3,0,0,0,0
2026-07,5098,10,5,0,0,2,1,1,0.16,2,0,0,0,0,0,0,0,0,0
2026-07,5100,10,5,1,1,3,0,0,0.32,3,1,0,0,0.14,1,0,0,0,0
2026-07,5101,10,1,1,0,2,0,0,0.24,2,2,0,1,0.54,2,0,0,0,0
2026-07,5102,20,15,2,2,4,0,0,0.6,4,3,0,1,0.46,3,0,0,0,0
2026-07,5103,7,1,1,0,2,0,0,0.54,2,2,0,0,0.47,2,0,0,0,0
2026-07,5105,21,9,3,1,4,0,0,0.7,4,3,0,0,0.59,3,0,0,0,0
2026-07,5106,18,13,3,0,3,0,0,0.2,3,2,0,2,0.4,2,0,0,0,0
2026-07,5107,10,2,0,0,1,0,0,0.22,1,4,0,0,1.08,4,0,0,0,0
2026-07,5109,13,7,2,0,2,0,0,0.33,2,2,0,0,0.34,2,0,0,0,0
2026-07,5110,18,4,2,0,3,0,0,0.31,3,3,0,0,0.52,3,0,0,0,0
2026-07,5111,14,11,2,2,1,0,0,0.1,1,2,0,0,0.19,2,0,0,0,0
2026-07,5112,23,20,6,5,2,0,0,0.38,2,4,0,2,0.72,4,0,0,0,0
2026-07,5114,19,7,2,1,2,0,0,0.22,2,4,0,1,0.91,4,0,0,0,0
2026-07,5115,10,5,1,0,2,0,0,0.3,2,1,0,0,0.08,1,0,0,0,0
2026-07,5117,2,1,1,0,1,0,0,0.22,1,0,0,0,0,0,0,0,0,0
2026-07,5118,13,8,3,1,3,0,0,0.66,3,2,0,0,0.45,2,0,0,0,0
2026-07,5120,18,9,3,2,4,0,0,0.54,4,2,0,0,0.64,2,0,0,0,0
2026-07,5121,7,5,2,2,1,0,0,0.11,1,1,0,0,0.14,1,0,0,0,0
2026-07,5122,6,2,1,0,1,0,0,0.25,1,1,0,0,0.19,1,0,0,0,0
2026-07,5123,13,3,2,1,3,0,0,0.29,3,2,0,1,0.51,2,0,0,0,0
2026-07,5124,9,4,1,1,2,1,1,0.17,2,1,0,0,0.23,1,0,0,0,0
2026-07,5125,17,8,3,3,3,0,0,0.57,3,3,0,0,0.65,3,0,0,0,0
2026-07,5126,17,15,4,4,1,1,1,0.14,1,2,0,2,0.35,2,0,0,0,0
2026-07,5127,13,2,1,0,2,0,0,0.33,2,3,0,0,0.78,3,0,0,0,0
2026-07,5128,9,4,1,1,2,0,0,0.28,2,1,0,0,0.19,1,0,0,0,0
2026-07,5129,19,11,4,2,3,0,0,0.21,3,3,1,0,0.47,3,0,0,0,0
2026-07,5130,17,9,3,3,2,0,0,0.22,2,5,0,2,0.75,5,0,0,0,0
2026-07,5131,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07,5132,17,8,3,2,2,1,1,0.18,2,6,0,2,0.67,5,0,0,0,0
2026-07,5133,9,5,2,1,1,0,0,0.17,1,2,0,1,0.48,2,0,0,0,0
2026-07,5134,18,10,3,0,3,0,0,0.58,3,4,2,1,0.67,4,0,0,0,0
2026-07,5135,22,11,5,3,3,0,0,0.56,3,5,1,0,0.94,5,0,0,0,0
2026-07,5136,21,10,3,3,3,0,0,0.34,3,5,1,0,0.86,5,0,0,0,0
2026-07,5137,15,11,4,4,3,1,1,0.38,3,2,0,0,0.31,2,0,0,0,0
2026-07,5138,9,3,1,1,2,0,0,0.36,2,1,0,0,0.18,1,0,0,0,0
2026-07,5139,22,16,7,5,1,1,1,0.09,1,3,1,0,0.58,3,0,0,0,0
2026-07,5140,12,5,2,0,2,0,0,0.33,2,2,0,0,0.3,2,0,0,0,0
2026-07,5141,16,11,4,2,2,0,0,0.11,1,3,0,0,0.31,3,0,0,0,0
2026-07,5142,13,9,4,4,2,1,0,0.48,2,1,0,0,0.02,1,0,0,0,0
2026-07,5143,17,8,2,0,5,0,0,1.14,5,3,0,0,0.65,3,0,0,0,0
2026-07,5144,8,3,1,0,3,0,0,0.92,3,1,0,0,0.2,1,0,0,0,0
2026-07,5145,16,10,3,1,3,0,0,0.53,3,3,1,0,0.36,3,0,0,0,0
2026-07,5146,19,9,2,0,4,0,0,0.79,4,3,0,0,0.84,3,0,0,0,0
2026-07,5148,10,3,1,0,2,0,0,0.39,2,1,0,0,0.33,1,0,0,0,0
