c2_regno,c1_regno,c1_won,win_course,kimarite
4988,5096,1,1,逃げ
4020,4636,0,5,まくり差し
4200,4691,1,1,逃げ
3024,4793,1,1,逃げ
3612,4260,1,1,逃げ
4463,4036,0,3,まくり差し
3546,3556,1,1,逃げ
4988,5288,0,3,まくり
4876,3024,1,1,逃げ
5096,4880,1,1,逃げ
4711,3746,1,1,逃げ
4543,4193,1,1,逃げ
3787,3558,1,1,逃げ
3757,4896,1,1,逃げ
4635,4664,0,2,差し
3523,4782,0,4,まくり
4108,4850,1,1,逃げ
3742,3833,1,1,逃げ
4842,4218,1,5,抜き
4204,3731,0,3,差し
3771,4303,1,1,逃げ
4850,4105,0,5,まくり差し
4245,4828,0,3,まくり差し
3933,4351,1,1,逃げ
4231,4383,1,1,逃げ
4236,5278,1,1,逃げ
4016,3655,0,4,まくり差し
4209,4672,0,2,抜き
4428,4339,0,3,まくり差し
3843,5018,1,1,逃げ
5090,3910,0,3,まくり差し
3893,3070,1,1,逃げ
4259,5221,1,1,逃げ
4073,3984,1,1,逃げ
4057,4852,1,1,抜き
4273,3690,0,2,差し
4557,4834,1,1,逃げ
4044,5071,1,1,逃げ
4925,4540,1,1,逃げ
4895,4960,0,4,まくり
3563,3385,1,1,逃げ
4258,3907,0,4,まくり
5092,4526,0,2,まくり
4423,5126,0,3,まくり差し
4361,4570,0,2,まくり
5091,4472,1,1,逃げ
4962,4061,0,5,まくり差し
3176,3627,0,5,まくり差し
3286,5192,0,5,抜き
4049,4365,1,1,逃げ
4919,4889,1,1,逃げ
4747,3838,0,5,まくり差し
4025,4487,0,3,まくり
3793,3257,1,1,逃げ
4244,4593,0,3,まくり差し
3637,4199,0,2,差し
3918,5132,1,1,逃げ
3257,4759,1,1,逃げ
4709,4688,0,2,差し
5187,5026,1,1,逃げ
4451,4210,0,2,まくり
5013,4809,0,5,抜き
4385,5205,0,3,まくり
3930,4952,0,3,まくり
5188,3268,0,3,まくり差し
4215,3107,0,4,まくり
4182,4864,0,6,まくり差し
5239,4054,0,2,差し
4994,3482,0,2,差し
4089,4394,1,1,逃げ
3327,5217,1,1,逃げ
5232,5302,0,2,恵まれ
5082,5130,0,3,まくり
5139,5246,1,1,逃げ
5256,5157,0,2,差し
4910,5070,0,4,まくり
5074,5089,1,1,逃げ
5073,5197,1,1,逃げ
5206,5081,1,1,逃げ
5332,5142,1,1,抜き
5102,5058,1,1,逃げ
5216,4910,1,1,逃げ
3643,4327,1,1,逃げ
5242,3911,1,1,逃げ
3542,4417,0,2,差し
4031,4114,0,3,まくり
4332,3880,0,2,抜き
5211,4431,0,3,まくり差し
5169,3454,1,1,逃げ
4252,3826,1,1,逃げ
3718,3708,0,3,まくり差し
3542,4877,0,6,まくり差し
4150,4207,1,1,抜き
3743,4363,0,3,まくり差し
5054,5207,0,3,差し
4875,5152,1,1,逃げ
4413,4039,1,1,逃げ
3940,5022,0,3,抜き
4397,4085,0,2,差し
4384,5359,1,1,逃げ
3590,5054,0,4,まくり
4059,4551,1,1,逃げ
4100,4083,1,1,抜き
4180,4967,0,4,まくり差し
2878,3940,0,2,差し
4406,4397,0,6,抜き
5308,4995,1,1,抜き
4420,5023,0,2,差し
4752,4232,0,3,まくり
3548,5252,1,1,逃げ
4068,3445,0,2,差し
3834,4792,1,1,逃げ
5331,3990,0,4,まくり差し
5183,4957,0,4,差し
4995,4797,0,2,差し
4097,5016,1,1,逃げ
5279,4124,0,2,まくり
4587,4535,0,4,まくり
5003,5182,1,1,逃げ
3778,4680,0,3,まくり
5287,5283,0,2,まくり
4414,4882,0,3,抜き
5113,4373,0,4,差し
5213,4987,0,2,まくり
4947,4900,1,1,逃げ
4791,5320,0,4,差し
4726,4183,0,3,まくり差し
5248,4501,0,4,まくり差し
4680,4482,0,4,差し
4758,4546,0,3,まくり差し
3578,4052,1,1,逃げ
5298,4060,0,3,まくり
3587,4969,0,3,まくり
4944,5178,1,1,逃げ
5263,4007,1,1,逃げ
4736,5033,0,2,まくり
3882,3701,0,3,まくり
4134,4319,1,1,逃げ
4789,4409,1,1,逃げ
3822,4704,0,2,まくり
4051,3532,1,1,逃げ
4677,4074,0,2,差し
3920,4822,1,1,逃げ
5249,3158,1,1,逃げ
3226,3304,0,1,逃げ
4778,4336,1,1,逃げ
3156,4360,1,2,まくり
5198,4817,0,3,まくり
5123,4118,0,3,まくり
4679,4174,1,1,逃げ
3265,4140,0,6,まくり
3995,3557,0,3,まくり差し
4499,4705,0,4,まくり
4625,4909,0,5,まくり差し
4464,4623,1,1,逃げ
4102,4288,0,6,まくり
4705,4611,1,1,逃げ
4884,4000,0,5,まくり
4190,5028,1,1,逃げ
4623,4796,0,3,まくり
3901,3635,0,3,まくり
4416,3349,0,3,まくり
5129,4884,1,1,逃げ
4524,4350,1,1,逃げ
4503,3942,0,5,抜き
4013,4682,1,1,逃げ
4573,3716,0,3,差し
4932,4445,1,1,逃げ
4320,4528,1,1,逃げ
4262,4586,1,1,逃げ
3783,4344,0,2,差し
3941,4494,1,1,逃げ
4459,4166,0,3,まくり差し
4362,4686,1,1,抜き
4831,3897,0,3,まくり差し
3850,4073,1,1,逃げ
4403,4231,1,1,抜き
3933,4428,1,1,逃げ
4665,4209,0,6,まくり
4383,4259,1,1,逃げ
4672,3843,0,3,差し
4339,3339,0,4,差し
4201,3441,0,3,まくり差し
4034,4272,1,1,逃げ
5278,5221,1,1,逃げ
4852,4584,0,3,まくり差し
4236,3984,1,1,逃げ
4196,3977,1,1,逃げ
4171,3892,0,2,まくり
4382,4258,1,1,逃げ
4509,4753,0,3,差し
3977,4156,0,2,まくり
4446,4196,0,2,差し
4263,4695,0,2,差し
4175,4557,0,3,差し
4382,4962,1,1,逃げ
4472,4171,1,1,逃げ
3385,4509,0,5,まくり差し
4540,4959,0,3,まくり差し
4974,4049,1,1,逃げ
4487,4856,1,1,逃げ
3752,3627,0,4,抜き
5294,5238,0,4,まくり差し
4889,4025,1,1,逃げ
3257,3202,0,5,まくり
5300,5237,1,1,逃げ
4047,4120,0,4,まくり差し
5079,4589,0,3,まくり
5238,3900,1,1,逃げ
3257,3918,1,1,逃げ
5132,4759,1,1,逃げ
5271,4473,1,1,逃げ
4376,4561,0,3,差し
4270,4089,0,3,まくり
4809,4994,1,1,逃げ
4375,5013,1,1,逃げ
5234,3761,0,3,抜き
5205,5006,1,1,逃げ
3107,5315,0,5,抜き
4952,4681,0,3,まくり
4486,5272,0,2,差し
3268,3327,0,5,まくり差し
4381,4451,0,4,まくり
5157,5098,1,1,抜き
5246,5232,0,4,まくり差し
5150,5139,0,4,抜き
5142,5332,1,1,逃げ
5206,5082,0,3,まくり差し
5070,5256,0,5,まくり差し
5307,5102,1,1,逃げ
5058,5089,1,1,逃げ
5232,4910,1,1,逃げ
5256,5197,0,6,まくり差し
5076,5136,1,1,逃げ
4865,5004,0,3,抜き
4424,4082,1,1,逃げ
5029,4059,1,1,逃げ
3161,4485,0,4,まくり
4967,4393,1,1,逃げ
5004,4093,1,1,抜き
5135,3432,0,2,差し
4675,4598,1,1,抜き
5152,4906,1,1,抜き
4485,4424,0,4,まくり
4551,3872,1,1,逃げ
4085,4413,0,4,まくり差し
3445,5128,0,3,まくり差し
4715,4587,0,2,抜き
4624,3869,1,1,逃げ
5208,4458,0,5,まくり差し
4581,4815,0,3,まくり差し
4181,4898,0,4,差し
3517,3834,0,2,まくり
5170,4081,0,4,まくり
5042,5016,1,1,逃げ
4552,4754,1,1,逃げ
4957,4535,1,1,逃げ
3548,4124,0,3,抜き
4882,3302,0,2,差し
4373,3474,0,4,まくり差し
4680,5287,0,5,まくり
4984,4414,0,3,まくり
4482,4924,0,2,差し
5248,3580,1,1,逃げ
5283,4987,0,3,まくり
4694,4758,0,4,まくり
3474,5113,0,4,まくり
4501,4183,1,1,逃げ
4791,4845,0,3,まくり
4746,4590,1,1,逃げ
5065,4677,1,1,逃げ
5120,4950,1,1,逃げ
5063,4944,1,1,逃げ
3989,3882,0,3,まくり
4027,5262,1,1,逃げ
4010,3567,0,4,差し
3293,4603,1,1,逃げ
3532,4241,1,1,逃げ
4950,3582,1,1,逃げ
4155,4134,0,2,差し
5158,4736,1,1,逃げ
3532,4237,0,4,まくり
4558,4625,0,4,まくり差し
5285,4274,0,5,まくり
3891,4464,0,3,まくり
4058,4190,1,5,抜き
3875,4499,1,1,逃げ
3349,5129,0,5,まくり差し
4611,4545,1,1,逃げ
5020,4532,0,3,抜き
4000,5104,0,3,まくり
5048,4364,1,1,逃げ
3635,4370,1,1,逃げ
4324,4371,1,1,逃げ
4494,3719,1,1,逃げ
4208,4290,0,4,まくり差し
4344,4450,0,3,差し
4851,5084,1,1,逃げ
4391,4444,1,1,逃げ
4350,4030,0,5,まくり差し
4445,3415,1,1,逃げ
3897,4459,0,3,まくり
4739,4851,0,4,まくり
4371,4418,1,1,逃げ
4502,3941,1,1,逃げ
5199,4436,1,1,逃げ
3906,3233,0,4,まくり
5321,4992,0,3,まくり差し
4769,4521,1,1,逃げ
5244,3837,0,5,抜き
4631,3983,1,1,逃げ
4434,4565,0,2,まくり
4914,4315,0,2,まくり
5107,4769,1,1,逃げ
4966,4325,0,2,差し
3837,4434,1,1,逃げ
3983,4914,1,1,逃げ
4339,4057,1,1,逃げ
4626,3519,1,1,逃げ
4259,4236,1,1,逃げ
3843,5278,1,1,逃げ
3339,4403,1,1,逃げ
3070,5090,1,1,逃げ
4073,3893,1,1,逃げ
3655,3910,1,1,逃げ
4672,4034,1,1,逃げ
4403,4351,0,2,差し
5278,4852,0,3,差し
5221,3984,1,1,逃げ
4004,4343,0,3,まくり差し
3527,4902,0,4,まくり
4410,4766,1,1,逃げ
4441,4866,0,4,抜き
5277,4289,0,6,まくり差し
4641,4184,0,4,差し
3908,3809,0,4,まくり差し
4154,4948,1,1,逃げ
5264,4216,1,1,逃げ
4627,3572,1,1,逃げ
4824,4269,0,3,まくり
4067,4760,1,1,逃げ
4156,3566,0,6,まくり差し
4570,4273,0,2,差し
4159,4202,0,4,まくり
4695,4175,0,3,まくり差し
4152,4263,1,1,逃げ
5071,4012,0,5,まくり差し
3690,5091,1,1,逃げ
4202,5092,1,1,逃げ
5000,4925,0,3,まくり
5075,5002,1,1,逃げ
4012,4446,0,2,差し
4959,4044,1,1,逃げ
4112,5026,1,1,抜き
4210,4451,1,1,逃げ
3986,3327,0,2,抜き
5008,4375,1,1,逃げ
4681,5187,1,1,逃げ
4561,4182,0,4,まくり
4394,4270,0,2,差し
3528,4112,1,1,逃げ
5013,5271,0,3,差し
4864,3986,1,1,逃げ
5006,4215,0,3,まくり差し
4177,4486,1,1,逃げ
5098,5301,0,4,抜き
5114,5246,1,1,逃げ
5102,5319,0,6,抜き
5130,5216,1,1,逃げ
5332,5081,0,3,抜き
5301,5150,1,1,逃げ
5302,5114,0,3,まくり
5319,5229,0,2,まくり
5112,5256,0,5,まくり
5150,4980,0,4,まくり差し
5089,4910,0,3,まくり差し
3872,4779,0,4,まくり
3161,5007,0,3,まくり
4311,4100,1,1,逃げ
3915,4234,1,1,逃げ
5253,3432,1,1,逃げ
4393,4875,0,3,抜き
4093,4401,0,6,差し
4598,4865,0,4,まくり差し
4779,3915,1,1,逃げ
4330,4413,1,1,逃げ
4039,5029,1,1,逃げ
4401,4311,1,1,逃げ
4380,4815,0,4,まくり
4752,4792,0,4,差し
4181,5279,1,1,逃げ
4420,4458,1,1,逃げ
5183,4587,0,3,まくり
4792,3517,1,1,逃げ
4898,3548,1,1,逃げ
3869,4995,0,2,差し
4097,4068,1,1,逃げ
4797,4581,0,2,差し
5252,4535,1,1,逃げ
4624,5016,1,1,逃げ
4924,3778,0,3,まくり
4758,5320,0,2,まくり
5287,3580,1,1,逃げ
4947,3474,1,1,逃げ
4987,4373,0,4,まくり
5254,4680,0,3,まくり
5322,4482,1,1,逃げ
4694,4882,0,2,まくり
5248,4984,1,1,逃げ
4726,4845,1,1,逃げ
4746,4900,0,2,差し
4183,4590,1,1,逃げ
3889,3704,0,5,差し
4367,5273,0,4,差し
4478,4840,1,1,逃げ
4163,5019,0,6,まくり差し
4785,5046,0,6,まくり
5273,3997,0,2,差し
5041,4467,1,1,逃げ
3741,4163,0,2,差し
4568,4367,1,1,逃げ
4286,4478,0,2,差し
4505,3909,1,1,逃げ
4305,4095,0,3,差し
3998,3737,0,3,まくり
3820,4002,0,3,まくり差し
3284,3081,0,3,まくり
3874,3710,1,1,逃げ
3333,4042,0,3,まくり差し
3541,3788,0,2,抜き
3699,3554,0,5,まくり差し
3471,3713,0,3,まくり差し
3473,3439,1,1,抜き
3800,3772,1,1,逃げ
4079,4076,0,2,差し
3256,3422,1,1,逃げ
4007,4074,0,2,差し
5033,5298,1,1,逃げ
4498,5120,1,1,逃げ
4409,3578,0,2,まくり
4319,3293,0,3,まくり
3532,5263,0,2,まくり
4969,5063,1,1,逃げ
4060,4027,1,1,逃げ
3582,4051,1,1,逃げ
4237,4529,0,2,まくり
3532,4155,1,1,逃げ
4887,3822,1,1,逃げ
5285,4558,1,1,逃げ
3568,4374,1,1,逃げ
4909,4821,0,3,まくり差し
4532,5028,1,4,まくり差し
3401,4058,0,4,まくり差し
3825,3362,0,3,まくり
3641,4884,0,3,まくり
4364,4991,1,1,逃げ
4836,4288,0,2,差し
4058,4796,1,1,逃げ
4499,4611,1,1,逃げ
4719,4886,1,1,逃げ
4238,4504,1,1,逃げ
4537,4503,1,1,逃げ
3716,5121,1,1,逃げ
4166,4013,1,1,逃げ
4500,4831,1,1,逃げ
4290,4719,1,1,逃げ
3942,4205,0,5,まくり差し
4848,4337,1,1,逃げ
4528,4024,1,1,逃げ
4682,4262,1,1,逃げ
4444,4320,1,1,逃げ
4219,4608,1,1,逃げ
4562,4708,0,3,まくり
3581,3574,0,2,差し
4983,3975,0,2,差し
5057,4961,1,1,逃げ
5306,3860,0,3,まくり差し
4798,4819,1,1,逃げ
4985,4006,1,1,逃げ
4158,5009,1,1,逃げ
4583,4009,1,1,逃げ
4447,5087,1,1,逃げ
4144,4028,1,1,逃げ
3516,5172,1,1,逃げ
3831,3982,1,1,逃げ
4639,5107,1,1,逃げ
4436,4437,1,1,逃げ
4315,5199,0,2,差し
4907,4220,0,2,差し
4069,5244,1,1,逃げ
4757,3906,1,1,逃げ
4835,4631,1,1,逃げ
5196,4035,1,1,逃げ
3584,4069,1,1,逃げ
4437,4757,1,1,逃げ
4844,5291,0,4,まくり
5184,5153,0,3,まくり差し
4843,4733,1,1,逃げ
4823,4765,0,3,まくり差し
4433,5140,0,2,差し
4530,5195,0,2,まくり
4997,4014,1,1,抜き
4642,4117,0,2,差し
3232,5088,1,1,逃げ
5218,3435,1,1,逃げ
4927,4530,1,1,逃げ
4456,4387,1,1,逃げ
4866,5317,0,3,差し
4808,4410,1,1,逃げ
4978,5264,1,1,逃げ
4269,4981,1,1,逃げ
4933,5138,0,3,まくり
4905,4154,0,4,まくり
3572,4283,0,5,差し
4506,3652,0,5,抜き
4930,3908,1,1,逃げ
5061,4133,0,5,まくり差し
4811,4067,0,4,まくり差し
3929,4933,1,1,逃げ
4258,4263,0,6,まくり
4960,4382,0,2,差し
4557,4959,0,5,まくり差し
4895,4472,0,5,まくり差し
4834,4061,1,1,抜き
4540,4446,0,4,まくり
5075,4509,0,5,まくり
4925,5002,0,2,差し
4361,4012,1,1,逃げ
5126,4171,1,1,逃げ
4446,4702,1,1,逃げ
4526,4570,1,1,逃げ
3482,4561,0,5,まくり差し
4486,4381,1,1,逃げ
5315,5239,1,1,逃げ
3761,3930,0,2,差し
4994,5008,0,4,まくり
5205,4376,1,1,逃げ
4385,5217,0,3,まくり
4089,4177,0,2,差し
4809,5234,0,4,差し
5026,3528,0,3,差し
5187,5188,0,3,まくり
4473,5217,0,3,差し
3653,3105,0,4,まくり
3072,4407,1,1,逃げ
4161,4404,1,1,逃げ
4637,4883,1,1,逃げ
5047,3589,0,3,まくり差し
4261,4103,0,2,まくり
3852,5161,0,3,まくり
3072,4580,1,1,逃げ
3828,4578,1,1,逃げ
3939,4610,1,1,恵まれ
4233,4369,1,1,逃げ
4713,3744,0,3,まくり
5054,5190,0,4,まくり
3161,5359,0,5,まくり差し
4551,4234,0,5,差し
4397,5135,1,1,逃げ
5022,4093,0,4,抜き
4906,3432,0,4,まくり
4865,4875,0,6,差し
5152,3915,1,1,逃げ
4551,4401,0,3,差し
4311,4598,1,1,逃げ
4082,4384,1,1,逃げ
5029,5253,0,2,まくり
4957,4752,0,2,差し
5245,4181,0,5,まくり差し
4587,4581,1,1,抜き
4995,5208,1,1,逃げ
5128,4898,0,4,まくり差し
4458,4815,0,4,抜き
5170,4081,1,1,逃げ
4861,4797,1,1,逃げ
5308,5128,0,4,差し
3990,3517,1,1,逃げ
4420,4124,1,1,逃げ
4535,5016,1,1,逃げ
3313,4078,0,4,まくり
4840,4943,1,1,逃げ
3518,3054,1,1,逃げ
4484,4750,0,4,まくり
4211,4638,0,4,まくり
3704,4903,0,6,まくり
4958,4095,1,1,逃げ
4943,4568,1,1,逃げ
4305,3319,0,2,差し
3909,5078,0,4,まくり
4483,5041,1,1,逃げ
3905,4095,1,1,逃げ
3981,3473,0,2,まくり
3946,3251,1,1,逃げ
3554,3717,0,2,抜き
4076,3455,0,3,まくり差し
3832,3874,1,1,逃げ
3775,3888,0,5,まくり差し
3284,3473,0,5,まくり差し
4042,3998,0,2,まくり
3717,3471,1,1,逃げ
3412,3478,0,2,差し
3422,3800,1,1,逃げ
3978,3946,0,5,抜き
5178,4736,1,1,逃げ
3822,3587,1,1,逃げ
5262,4498,0,3,抜き
4529,4789,1,1,逃げ
4241,3989,0,4,まくり差し
4155,4010,0,2,まくり
3701,5065,0,5,まくり
3567,4887,0,4,差し
4074,3532,0,5,まくり差し
3582,4134,1,1,逃げ
4409,4237,1,1,逃げ
4051,4677,1,1,逃げ
3825,3797,1,1,抜き
4884,5020,0,2,差し
3401,3875,1,1,逃げ
5104,4000,1,2,まくり
4991,3362,0,6,差し
4848,4324,0,2,差し
4337,4739,0,3,まくり差し
4826,4932,1,1,逃げ
4418,4208,0,2,差し
4459,4503,1,1,逃げ
4290,4502,1,1,抜き
5121,4682,0,4,抜き
3719,4528,1,1,抜き
3716,4344,1,1,逃げ
4686,4166,0,3,まくり
4573,4262,1,1,逃げ
4831,4371,1,1,逃げ
4555,4718,0,2,まくり
4110,4219,1,1,逃げ
4028,4228,0,2,差し
3841,4144,0,5,まくり差し
4985,3577,0,5,まくり差し
4816,4158,1,1,逃げ
4608,4346,0,6,抜き
5009,4640,0,2,差し
4945,4139,0,5,まくり差し
5251,4983,1,1,逃げ
3574,4596,0,5,まくり差し
3484,4985,1,1,逃げ
5035,5053,1,1,逃げ
3233,3584,0,3,差し
4565,3922,0,3,差し
4035,3805,1,1,逃げ
4434,4966,1,1,逃げ
4220,5196,0,3,まくり差し
3982,4639,0,3,まくり差し
5223,4872,1,1,逃げ
4521,5154,0,2,抜き
4191,5035,1,1,逃げ
4325,3983,0,2,差し
3805,4907,1,1,逃げ
5140,5241,1,1,逃げ
4400,5295,1,1,逃げ
4530,4997,0,3,抜き
5173,5334,1,1,逃げ
5281,5165,0,3,差し
5088,3232,1,1,逃げ
3435,4347,1,1,逃げ
5291,4433,0,3,まくり
5241,4456,1,1,逃げ
5144,5163,0,3,差し
5195,4387,1,1,逃げ
4123,4642,1,1,逃げ
4462,5358,0,6,抜き
3652,3527,1,1,逃げ
4948,4349,0,2,抜き
3572,4641,0,6,まくり
4289,4474,0,4,まくり
3809,4560,0,2,差し
4349,4462,1,1,逃げ
4133,4905,0,2,まくり
5358,4808,1,1,逃げ
4760,4469,0,2,まくり
4766,4441,1,1,逃げ
4981,4184,1,1,逃げ
3892,4925,1,1,逃げ
3690,4156,0,3,まくり
3563,3385,1,1,逃げ
4159,3977,0,2,差し
4695,5091,1,1,逃げ
3566,4361,1,1,逃げ
4273,5126,0,5,抜き
5071,5075,1,1,逃げ
4382,4962,1,1,逃げ
4361,4960,0,6,まくり差し
4446,4044,1,1,逃げ
4171,4702,1,1,逃げ
4182,5239,1,1,逃げ
5217,4994,1,1,逃げ
5008,4376,1,1,逃げ
3528,4473,1,1,逃げ
4270,4215,1,1,逃げ
3482,4089,1,1,逃げ
5187,5006,1,1,逃げ
4385,3761,1,1,逃げ
4681,4112,1,1,逃げ
4394,4381,1,1,逃げ
5205,4486,0,3,抜き
4375,4451,1,1,逃げ
3546,3502,1,1,抜き
4314,3950,0,3,差し
3507,5303,0,3,まくり
4056,4043,1,1,逃げ
5275,3814,0,4,まくり
3804,5133,1,1,逃げ
4063,3945,0,4,差し
4725,5010,1,1,逃げ
4588,3621,0,2,まくり
3745,4254,1,1,逃げ
3497,4761,0,4,まくり差し
3966,4019,1,1,逃げ
3776,3072,1,1,逃げ
4578,4618,1,1,逃げ
5269,5247,0,3,恵まれ
4176,3696,0,2,まくり
5051,5280,0,3,まくり
4369,3973,1,1,逃げ
4066,4233,1,1,逃げ
4883,4982,0,2,差し
4407,5044,1,1,逃げ
3744,4040,0,2,差し
4710,3792,0,5,まくり差し
4404,4743,0,4,まくり差し
5004,5007,1,1,逃げ
4393,4085,0,3,抜き
2878,3590,1,1,逃げ
5135,4234,0,3,まくり差し
5022,4397,1,1,逃げ
5207,3432,1,1,逃げ
4100,4311,1,1,逃げ
4875,4779,0,4,まくり
3161,4059,0,3,まくり差し
4397,4906,0,5,まくり差し
5253,3940,0,4,差し
4598,4384,1,1,逃げ
5019,4491,0,4,まくり
5286,4508,0,2,差し
4211,4771,1,1,逃げ
5268,3277,0,6,まくり
3889,3997,0,6,まくり
4750,4366,1,1,逃げ
4508,4189,1,1,逃げ
3319,4286,1,1,逃げ
3741,4095,0,3,抜き
4958,5286,0,3,まくり
3054,4804,0,4,抜き
4189,4505,1,1,逃げ
3775,3541,1,1,逃げ
3422,3412,0,4,まくり
3730,3473,1,1,逃げ
4002,3855,0,3,差し
3535,3562,0,2,差し
3459,3554,1,1,逃げ
3251,3820,0,2,まくり
4015,3832,0,2,差し
3478,3535,0,3,まくり
3703,3978,0,2,まくり
3946,3981,1,1,逃げ
4042,3473,0,2,まくり
5033,3582,1,1,逃げ
5178,4969,0,6,まくり
5263,4060,1,1,逃げ
3532,4950,0,2,恵まれ
4529,3822,1,1,逃げ
5120,4051,1,1,抜き
5298,4603,0,4,まくり
5063,4704,0,3,まくり
4887,4319,1,1,逃げ
3582,4736,1,1,逃げ
3532,4155,1,1,逃げ
4677,4409,1,1,逃げ
3878,3685,0,3,まくり差し
4020,4592,0,2,まくり
4553,3602,1,1,逃げ
3300,4106,0,4,差し
4732,4298,1,1,逃げ
3211,4296,1,1,抜き
3976,4703,1,1,逃げ
3948,4812,1,1,抜き
4614,3956,1,1,逃げ
3613,3743,0,3,まくり差し
4297,3779,0,2,まくり
5121,4851,1,1,逃げ
4238,3415,0,3,まくり
3783,4166,1,1,逃げ
4537,5084,1,1,逃げ
4450,4524,1,1,逃げ
3897,4686,1,1,逃げ
3942,3941,1,1,逃げ
4444,4468,1,1,逃げ
4502,4503,1,1,逃げ
3415,4719,0,3,抜き
4468,4205,1,1,逃げ
4262,4371,1,1,逃げ
3577,4816,1,1,逃げ
5087,4419,0,3,まくり
4006,3273,1,1,逃げ
3305,3841,1,1,逃げ
4228,4028,0,2,まくり
3574,4110,0,4,差し
4419,4447,1,1,逃げ
5060,4555,1,1,逃げ
4640,4562,1,1,逃げ
4596,3581,1,1,逃げ
4718,4798,1,1,逃げ
4009,4983,1,1,逃げ
4992,3837,1,1,逃げ
5011,3516,0,4,まくり
5053,4835,1,1,逃げ
3805,4437,1,1,逃げ
4191,4872,1,1,逃げ
4220,4757,1,1,逃げ
5154,5321,0,3,まくり
3922,5011,1,1,逃げ
4191,4907,1,1,逃げ
5172,5223,1,1,逃げ
4631,4069,0,3,まくり差し
4521,4914,1,1,逃げ
5334,5265,0,4,まくり
5165,4844,0,2,差し
4347,5230,0,3,差し
5195,5144,0,2,まくり
4014,4853,0,2,まくり
4117,5281,0,4,まくり
5163,5218,1,1,逃げ
5295,4123,1,1,逃げ
4765,4387,1,1,逃げ
4773,4530,1,1,逃げ
5153,3435,1,1,逃げ
4456,5163,1,1,逃げ
4902,4811,0,3,まくり差し
4133,5277,0,5,まくり
4474,4930,0,2,差し
4349,4978,0,4,差し
4933,4004,0,2,差し
4343,4506,1,1,逃げ
4154,5061,0,3,まくり
4184,3929,1,1,逃げ
4283,4824,0,4,まくり
5317,4627,1,1,逃げ
4216,4760,0,6,まくり差し
4948,3908,1,1,逃げ
3268,4486,1,1,逃げ
5188,4994,1,1,逃げ
4270,4809,0,3,まくり差し
4182,4210,0,3,まくり
3986,5187,0,3,まくり差し
5006,4864,0,5,差し
4952,5272,1,1,逃げ
4405,3482,1,1,逃げ
5013,4177,0,2,差し
5239,4215,1,1,逃げ
5026,4376,1,1,逃げ
4381,4451,0,2,差し
3742,3224,0,5,まくり差し
3968,3870,1,1,逃げ
4294,4735,0,5,差し
3814,3833,1,1,逃げ
5010,3503,0,2,まくり
4254,4692,0,2,差し
4398,3745,0,2,差し
3224,3811,1,1,逃げ
4019,4314,1,1,逃げ
4691,3966,1,1,逃げ
3967,4398,1,1,逃げ
4308,4063,1,1,逃げ
3105,5047,0,3,まくり
3867,3653,1,1,逃げ
5044,3880,0,4,まくり
4369,4637,0,3,まくり
3792,3852,1,1,逃げ
5280,3828,0,2,差し
5161,5269,1,1,逃げ
4610,4710,1,1,逃げ
4113,4261,1,1,逃げ
4580,4066,1,1,逃げ
3072,5051,0,3,抜き
4618,4713,0,4,まくり
4638,5268,1,1,逃げ
4366,3518,0,4,差し
3277,4785,0,3,まくり差し
4467,4484,0,2,差し
3313,4095,1,1,逃げ
4078,4483,0,5,まくり差し
5078,5220,0,3,まくり差し
4491,3905,1,1,逃げ
4095,4771,1,1,逃げ
4903,4305,1,1,逃げ
4367,4366,0,3,抜き
4958,3997,1,1,逃げ
3455,3333,1,1,逃げ
3788,4079,0,5,まくり差し
3081,3946,1,1,逃げ
3772,3703,1,1,逃げ
3284,4015,0,3,まくり
3473,3699,0,3,まくり
3710,3730,1,1,逃げ
3855,3775,0,3,まくり差し
3459,3863,0,4,まくり差し
3473,3562,1,1,逃げ
3703,3737,1,1,抜き
3554,3541,0,4,差し
4950,4529,0,4,まくり差し
5065,4789,1,1,抜き
4969,3578,0,4,まくり差し
3882,3293,1,1,逃げ
3701,4060,0,3,まくり
4944,3567,0,3,差し
3989,4677,0,4,まくり差し
4498,4241,1,1,逃げ
4134,3587,1,1,逃げ
4603,5178,0,3,抜き
4677,4027,0,2,まくり
3582,4409,0,2,差し
4909,4164,0,4,まくり
4623,4836,0,4,まくり
4396,5285,0,5,まくり差し
4190,4102,1,2,差し
4821,4611,1,1,逃げ
3362,4058,0,4,まくり
4796,5104,0,3,まくり
3401,3349,0,5,まくり
4499,5048,0,3,まくり
3568,3641,0,3,まくり差し
4545,4364,1,1,逃げ
3602,3976,0,5,まくり
3949,3878,1,1,逃げ
4812,3591,0,4,まくり
3743,3680,0,2,まくり
4661,3613,0,3,まくり
3662,4214,1,1,逃げ
4604,4116,1,4,まくり
3591,3300,1,1,逃げ
4703,4732,1,1,逃げ
3779,4297,1,1,逃げ
4296,4604,1,1,逃げ
4708,3484,1,1,逃げ
3574,5057,0,4,まくり
3860,3305,1,1,逃げ
4961,4945,0,2,まくり
4346,4798,1,1,逃げ
4718,5306,0,4,まくり
5087,5060,0,2,差し
4596,5251,0,2,まくり
4819,4583,1,1,逃げ
4945,4985,1,1,逃げ
5009,4144,1,1,逃げ
4640,4961,0,4,まくり差し
5321,4436,1,1,逃げ
3584,3233,0,4,まくり
4315,5035,0,3,まくり差し
5011,4325,1,1,逃げ
