date,race,rank,boat,regno,name,motor,exhib,course,st
2026-01-23,8,06,2,5009,大賀龍之介,62,6.81,2,0.12
2026-01-23,9,01,2,3833,中辻博訓,72,6.86,2,0.14
2026-01-23,9,02,5,3730,塩崎優司,43,6.89,5,0.11
2026-01-23,9,03,6,4979,中野夢斗,59,6.91,6,0.14
2026-01-23,9,04,3,3544,豊田訓靖,40,6.86,3,0.20
2026-01-23,9,05,4,4962,畑竜生,71,6.74,4,0.16
2026-01-23,9,06,1,5092,篠原晟弥,17,6.84,1,0.15
2026-01-23,10,01,2,5035,櫻井優,57,6.86,2,0.24
2026-01-23,10,02,1,4102,益田啓司,50,6.8,1,0.16
2026-01-23,10,03,4,4989,石原翼,41,6.88,4,0.21
2026-01-23,10,04,3,3590,濱野谷憲吾,55,6.88,3,0.22
2026-01-23,10,05,5,5041,荒牧凪沙,60,6.85,5,0.21
2026-01-23,10,06,6,4062,後藤陽介,44,7.01,6,0.21
2026-01-23,11,01,1,5043,中村日向,27,6.75,1,0.14
2026-01-23,11,02,4,3743,林美憲,39,6.86,3,0.20
2026-01-23,11,03,2,5325,澁川夏,67,6.81,6,0.30
2026-01-23,11,04,5,5032,谷口知優,24,6.78,5,0.19
2026-01-23,11,05,3,3915,繁野谷圭介,20,6.97,2,0.19
2026-01-23,11,S0,6,3627,井上恵一,25,6.91,4,0.19
2026-01-23,12,01,1,3744,徳増秀樹,36,6.84,1,0.09
2026-01-23,12,02,3,5246,楠将太郎,49,6.87,3,0.12
2026-01-23,12,03,2,4934,佐々木翔斗,23,6.82,2,0.12
2026-01-23,12,04,6,3712,淺香文武,37,6.94,6,0.14
2026-01-23,12,05,5,5002,上田健太,28,6.92,5,0.15
2026-01-23,12,06,4,3654,武田光史,18,6.98,4,0.14
2026-01-24,1,01,3,3627,井上恵一,25,6.83,3,0.26
2026-01-24,1,02,2,3776,横井健太,64,6.86,2,0.33
2026-01-24,1,03,1,3990,芹澤克彦,38,6.84,1,0.28
2026-01-24,1,04,6,5325,澁川夏,67,6.75,6,0.26
2026-01-24,1,05,4,5364,金子怜央,51,6.79,4,0.24
2026-01-24,1,06,5,5253,藤井太雅,31,6.81,5,0.31
2026-01-24,2,01,4,5002,上田健太,28,6.74,4,0.09
2026-01-24,2,02,2,3771,折下寛法,54,6.8,2,0.08
2026-01-24,2,03,1,3630,黒田誠司,63,6.77,1,0.10
2026-01-24,2,04,3,3544,豊田訓靖,40,6.8,3,0.07
2026-01-24,2,05,5,4979,中野夢斗,59,6.87,5,0.13
2026-01-24,2,06,6,4934,佐々木翔斗,23,6.82,6,0.15
2026-01-24,3,01,5,4959,井上忠政,68,6.77,5,0.16
2026-01-24,3,02,2,4076,杉田篤光,61,6.94,2,0.06
2026-01-24,3,03,6,5313,鈴木唯央,14,6.77,6,0.12
2026-01-24,3,04,3,4102,益田啓司,50,6.88,3,0.09
2026-01-24,3,05,4,3605,中村守成,22,6.95,4,0.14
2026-01-24,3,06,1,5350,網代良芽,58,6.83,1,0.05
2026-01-24,4,01,4,3590,濱野谷憲吾,55,6.74,4,0.07
2026-01-24,4,02,1,5359,佐藤世那,66,6.72,1,0.13
2026-01-24,4,03,2,5092,篠原晟弥,17,6.85,2,0.05
2026-01-24,4,04,5,3339,泉具巳,29,6.79,5,0.06
2026-01-24,4,05,3,3743,林美憲,39,6.81,3,0.05
2026-01-24,4,06,6,4981,牧山敦也,48,6.86,6,0.15
2026-01-24,5,01,1,3744,徳増秀樹,36,6.78,1,0.14
2026-01-24,5,02,3,3730,塩崎優司,43,6.83,3,0.19
2026-01-24,5,03,2,5253,藤井太雅,31,6.75,2,0.22
2026-01-24,5,04,6,5006,久保原秀人,26,6.93,6,0.19
2026-01-24,5,05,4,3977,山本兼士,12,6.78,4,0.18
2026-01-24,5,06,5,5341,山道諄也,46,6.78,5,0.16
2026-01-24,6,01,1,5032,谷口知優,24,6.75,1,0.19
2026-01-24,6,02,2,4962,畑竜生,71,6.78,2,0.18
2026-01-24,6,03,6,3833,中辻博訓,72,6.94,6,0.19
2026-01-24,6,04,4,3771,折下寛法,54,6.93,4,0.17
2026-01-24,6,05,3,4062,後藤陽介,44,6.89,3,0.17
2026-01-24,6,06,5,4989,石原翼,41,6.83,5,0.15
2026-01-24,7,01,3,5121,定松勇樹,34,6.78,2,0.18
2026-01-24,7,02,5,3654,武田光史,18,6.94,5,0.22
2026-01-24,7,03,6,5246,楠将太郎,49,6.81,6,0.28
2026-01-24,7,04,4,4103,山崎善庸,56,6.88,4,0.26
2026-01-24,7,05,1,3776,横井健太,64,6.8,1,0.20
2026-01-24,7,S1,2,5313,鈴木唯央,14,6.77,3,0.19
2026-01-24,8,01,4,5043,中村日向,27,6.8,4,0.18
2026-01-24,8,02,1,3439,大平誉史明,45,6.8,1,0.12
2026-01-24,8,03,2,3712,淺香文武,37,6.88,2,0.11
2026-01-24,8,04,5,4981,牧山敦也,48,6.9,5,0.21
2026-01-24,8,05,3,3630,黒田誠司,63,6.89,3,0.11
2026-01-24,8,06,6,5364,金子怜央,51,6.85,6,0.21
2026-01-24,9,01,2,3590,濱野谷憲吾,55,6.91,2,0.21
2026-01-24,9,02,1,5002,上田健太,28,6.86,1,0.24
2026-01-24,9,03,4,4076,杉田篤光,61,6.85,4,0.21
2026-01-24,9,04,6,5041,荒牧凪沙,60,6.84,6,0.22
2026-01-24,9,05,3,5006,久保原秀人,26,6.91,3,0.20
2026-01-24,9,06,5,3990,芹澤克彦,38,6.96,5,0.18
2026-01-24,10,01,1,3627,井上恵一,25,6.91,1,0.12
2026-01-24,10,02,5,3744,徳増秀樹,36,6.99,3,0.19
2026-01-24,10,03,2,4934,佐々木翔斗,23,6.89,2,0.16
2026-01-24,10,04,6,3412,鈴木博,75,6.99,6,0.17
2026-01-24,10,05,3,5359,佐藤世那,66,6.8,4,0.21
2026-01-24,10,06,4,5350,網代良芽,58,6.87,5,0.19
2026-01-24,11,01,1,4959,井上忠政,68,6.74,1,0.23
2026-01-24,11,02,2,4103,山崎善庸,56,6.93,2,0.24
2026-01-24,11,03,4,3743,林美憲,39,6.93,4,0.17
2026-01-24,11,04,3,4962,畑竜生,71,6.78,3,0.18
2026-01-24,11,05,6,5009,大賀龍之介,62,6.91,6,0.10
2026-01-24,11,06,5,3915,繁野谷圭介,20,6.92,5,0.10
2026-01-24,12,01,1,5121,定松勇樹,34,6.8,1,0.06
2026-01-24,12,02,4,5035,櫻井優,57,6.8,4,0.13
2026-01-24,12,03,3,3977,山本兼士,12,6.8,3,0.03
2026-01-24,12,04,6,4102,益田啓司,50,6.88,6,0.15
2026-01-24,12,05,5,5092,篠原晟弥,17,6.84,5,0.11
2026-01-24,12,06,2,3439,大平誉史明,45,6.73,2,0.06
2026-01-25,1,01,5,5035,櫻井優,57,6.65,5,0.16
2026-01-25,1,02,4,3915,繁野谷圭介,20,6.77,4,0.18
2026-01-25,1,03,3,4979,中野夢斗,59,6.82,3,0.17
2026-01-25,1,04,2,3339,泉具巳,29,6.72,2,0.13
2026-01-25,1,05,6,4062,後藤陽介,44,6.67,6,0.11
2026-01-25,1,06,1,5009,大賀龍之介,62,6.76,1,0.22
2026-01-25,2,01,5,5043,中村日向,27,6.61,5,0.15
2026-01-25,2,02,3,4934,佐々木翔斗,23,6.69,3,0.15
2026-01-25,2,03,4,4989,石原翼,41,6.69,4,0.09
2026-01-25,2,04,1,3712,淺香文武,37,6.75,1,0.16
2026-01-25,2,05,6,5350,網代良芽,58,6.74,6,0.18
2026-01-25,2,06,2,5246,楠将太郎,49,6.67,2,0.21
2026-01-25,3,01,3,5092,篠原晟弥,17,6.8,3,0.22
2026-01-25,3,02,1,5041,荒牧凪沙,60,6.73,1,0.30
2026-01-25,3,03,2,4962,畑竜生,71,6.69,2,0.27
2026-01-25,3,04,5,4959,井上忠政,68,6.69,5,0.21
2026-01-25,3,05,4,3776,横井健太,64,6.8,4,0.19
2026-01-25,3,06,6,3630,黒田誠司,63,6.76,6,0.16
2026-01-25,4,01,1,5032,谷口知優,24,6.74,1,0.08
2026-01-25,4,02,4,3627,井上恵一,25,6.79,4,0.09
2026-01-25,4,03,3,3990,芹澤克彦,38,6.8,3,0.11
2026-01-25,4,04,5,3744,徳増秀樹,36,6.77,5,0.07
2026-01-25,4,05,6,4981,牧山敦也,48,6.93,6,0.19
2026-01-25,4,06,2,5002,上田健太,28,6.74,2,0.12
2026-01-25,5,01,1,4076,杉田篤光,61,6.78,1,0.24
2026-01-25,5,02,4,3590,濱野谷憲吾,55,6.8,4,0.22
2026-01-25,5,03,3,3743,林美憲,39,6.83,3,0.19
2026-01-25,5,04,5,5313,鈴木唯央,14,6.78,5,0.18
2026-01-25,5,05,6,5341,山道諄也,46,6.89,6,0.21
2026-01-25,5,06,2,3977,山本兼士,12,6.81,2,0.22
2026-01-25,6,01,1,3439,大平誉史明,45,6.69,1,0.19
2026-01-25,6,02,5,3412,鈴木博,75,6.97,5,0.21
2026-01-25,6,03,4,3833,中辻博訓,72,6.8,4,0.19
2026-01-25,6,04,2,3771,折下寛法,54,6.78,2,0.18
2026-01-25,6,05,3,5009,大賀龍之介,62,6.75,3,0.20
2026-01-25,6,06,6,5364,金子怜央,51,6.67,6,0.32
2026-01-25,7,01,5,5121,定松勇樹,34,6.82,2,0.20
2026-01-25,7,02,6,5325,澁川夏,67,6.76,5,0.20
2026-01-25,7,03,2,3730,塩崎優司,43,6.78,3,0.22
2026-01-25,7,04,3,3605,中村守成,22,6.86,4,0.23
2026-01-25,7,05,1,3915,繁野谷圭介,20,6.77,1,0.33
2026-01-25,7,06,4,5246,楠将太郎,49,6.85,6,0.14
2026-01-25,8,01,1,4102,益田啓司,50,6.79,1,0.17
2026-01-25,8,02,2,3776,横井健太,64,6.8,2,0.11
2026-01-25,8,03,5,5253,藤井太雅,31,6.74,5,0.16
2026-01-25,8,04,6,4103,山崎善庸,56,6.8,6,0.32
2026-01-25,8,05,4,3544,豊田訓靖,40,6.78,4,0.12
2026-01-25,8,06,3,3712,淺香文武,37,6.8,3,0.10
2026-01-25,9,01,2,4989,石原翼,41,6.7,2,0.17
2026-01-25,9,02,6,5359,佐藤世那,66,6.78,6,0.13
2026-01-25,9,03,1,3654,武田光史,18,6.71,1,0.17
2026-01-25,9,04,4,4979,中野夢斗,59,6.75,4,0.17
2026-01-25,9,05,3,5041,荒牧凪沙,60,6.78,3,0.21
2026-01-25,9,06,5,5006,久保原秀人,26,6.62,5,0.15
2026-01-25,10,01,1,5035,櫻井優,57,6.68,1,0.21
2026-01-25,10,02,2,5043,中村日向,27,6.64,2,0.17
2026-01-25,10,03,5,4962,畑竜生,71,6.63,5,0.21
2026-01-25,10,04,3,3627,井上恵一,25,6.8,3,0.25
2026-01-25,10,05,6,4076,杉田篤光,61,6.73,6,0.26
2026-01-25,10,06,4,3743,林美憲,39,6.76,4,0.23
2026-01-25,11,01,1,4959,井上忠政,68,6.72,1,0.14
2026-01-25,11,02,2,3744,徳増秀樹,36,6.77,2,0.11
2026-01-25,11,03,4,5092,篠原晟弥,17,6.82,4,0.08
2026-01-25,11,04,3,3590,濱野谷憲吾,55,6.81,3,0.11
2026-01-25,11,05,5,5002,上田健太,28,6.86,5,0.15
2026-01-25,11,06,6,3439,大平誉史明,45,6.84,6,0.16
2026-01-25,12,01,1,5121,定松勇樹,34,6.81,1,0.27
2026-01-25,12,02,4,4934,佐々木翔斗,23,6.85,4,0.28
2026-01-25,12,03,2,3412,鈴木博,75,6.79,2,0.38
2026-01-25,12,04,3,3833,中辻博訓,72,6.84,3,0.31
2026-01-25,12,05,5,3730,塩崎優司,43,6.87,5,0.31
2026-01-25,12,06,6,5032,谷口知優,24,6.81,6,0.34
2026-01-26,1,01,4,5253,藤井太雅,31,6.71,4,0.16
2026-01-26,1,02,3,3730,塩崎優司,43,6.73,3,0.16
2026-01-26,1,03,1,4062,後藤陽介,44,6.63,1,0.13
2026-01-26,1,04,6,3654,武田光史,18,6.73,6,0.11
2026-01-26,1,05,2,5006,久保原秀人,26,6.75,2,0.16
2026-01-26,1,06,5,3990,芹澤克彦,38,6.72,5,0.13
2026-01-26,2,01,3,5313,鈴木唯央,14,6.64,3,0.05
2026-01-26,2,02,4,3544,豊田訓靖,40,6.71,4,0.06
2026-01-26,2,03,2,3339,泉具巳,29,6.67,2,0.09
2026-01-26,2,04,5,3977,山本兼士,12,6.68,5,0.12
2026-01-26,2,05,6,4102,益田啓司,50,6.65,6,0.14
2026-01-26,2,06,1,3630,黒田誠司,63,6.75,1,0.09
2026-01-26,3,01,3,5359,佐藤世那,66,6.72,3,0.14
2026-01-26,3,02,4,3833,中辻博訓,72,6.73,4,0.14
2026-01-26,3,03,2,4076,杉田篤光,61,6.66,2,0.12
2026-01-26,3,04,1,4103,山崎善庸,56,6.78,1,0.22
2026-01-26,3,05,5,5092,篠原晟弥,17,6.69,5,0.13
2026-01-26,3,06,6,5364,金子怜央,51,6.72,6,0.15
2026-01-26,4,01,1,3771,折下寛法,54,6.71,1,0.12
2026-01-26,4,02,2,3743,林美憲,39,6.71,2,0.15
2026-01-26,4,03,5,3412,鈴木博,75,6.71,5,0.21
2026-01-26,4,04,4,3627,井上恵一,25,6.77,4,0.19
2026-01-26,4,05,6,5341,山道諄也,46,6.72,6,0.21
2026-01-26,4,06,3,5350,網代良芽,58,6.69,3,0.19
2026-01-26,5,01,1,3439,大平誉史明,45,6.69,1,0.16
2026-01-26,5,02,2,4062,後藤陽介,44,6.72,2,0.14
2026-01-26,5,03,3,5002,上田健太,28,6.85,3,0.15
2026-01-26,5,04,4,5006,久保原秀人,26,6.86,4,0.17
2026-01-26,5,05,6,3605,中村守成,22,6.98,6,0.19
2026-01-26,5,06,5,5246,楠将太郎,49,6.9,5,0.11
2026-01-26,6,01,4,4962,畑竜生,71,6.68,4,0.17
2026-01-26,6,02,2,5253,藤井太雅,31,6.72,2,0.24
2026-01-26,6,03,1,5032,谷口知優,24,6.65,1,0.23
2026-01-26,6,04,6,4981,牧山敦也,48,6.77,6,0.20
2026-01-26,6,05,5,3339,泉具巳,29,6.72,5,0.14
2026-01-26,6,06,3,3630,黒田誠司,63,6.74,3,0.36
2026-01-26,7,01,2,5313,鈴木唯央,14,6.74,2,0.15
2026-01-26,7,02,1,5359,佐藤世那,66,6.68,1,0.15
2026-01-26,7,03,4,3590,濱野谷憲吾,55,6.7,4,0.21
2026-01-26,7,04,3,3544,豊田訓靖,40,6.74,3,0.17
2026-01-26,7,05,6,5009,大賀龍之介,62,6.77,6,0.25
2026-01-26,7,06,5,4103,山崎善庸,56,6.86,5,0.24
2026-01-26,8,01,2,3990,芹澤克彦,38,6.74,2,0.10
2026-01-26,8,02,3,3977,山本兼士,12,6.86,3,0.06
2026-01-26,8,03,6,5325,澁川夏,67,6.76,6,0.18
2026-01-26,8,04,1,5350,網代良芽,58,6.83,1,0.04
2026-01-26,8,05,5,3771,折下寛法,54,6.87,5,0.11
2026-01-26,8,06,4,4979,中野夢斗,59,6.81,4,0.12
2026-01-26,9,01,2,4989,石原翼,41,6.67,2,0.02
2026-01-26,9,02,1,4102,益田啓司,50,6.77,1,0.04
2026-01-26,9,03,3,3915,繁野谷圭介,20,6.82,3,0.07
2026-01-26,9,04,4,5041,荒牧凪沙,60,6.77,4,0.15
2026-01-26,9,05,6,3712,淺香文武,37,6.79,6,0.14
2026-01-26,9,06,5,3776,横井健太,64,6.84,5,0.12
2026-01-26,10,01,1,3412,鈴木博,75,6.7,1,0.19
2026-01-26,10,02,2,3833,中辻博訓,72,6.83,2,0.13
2026-01-26,10,03,4,5002,上田健太,28,6.77,4,0.11
2026-01-26,10,04,5,4076,杉田篤光,61,6.85,5,0.15
2026-01-26,10,05,6,5032,谷口知優,24,6.82,6,0.21
2026-01-26,10,06,3,3627,井上恵一,25,6.81,3,0.17
2026-01-26,11,01,1,5092,篠原晟弥,17,6.81,1,0.11
2026-01-26,11,02,3,3590,濱野谷憲吾,55,6.91,3,0.12
2026-01-26,11,03,6,3439,大平誉史明,45,6.76,6,0.17
2026-01-26,11,04,2,4962,畑竜生,71,6.74,2,0.17
2026-01-26,11,05,4,3730,塩崎優司,43,6.89,4,0.14
2026-01-26,11,06,5,3743,林美憲,39,6.82,5,0.15
2026-01-26,12,01,1,5121,定松勇樹,34,6.78,1,0.13
2026-01-26,12,02,4,5043,中村日向,27,6.74,4,0.12
2026-01-26,12,03,2,4959,井上忠政,68,6.7,2,0.20
2026-01-26,12,04,3,5035,櫻井優,57,6.82,3,0.20
2026-01-26,12,05,6,4934,佐々木翔斗,23,6.88,6,0.19
2026-01-26,12,06,5,3744,徳増秀樹,36,6.76,5,0.16
2026-01-29,1,01,4,5294,豊田祥生,44,6.58,4,0.06
2026-01-29,1,02,6,4899,占部一真,23,6.66,6,0.09
2026-01-29,1,03,3,5016,宮田龍馬,17,6.54,3,0.17
2026-01-29,1,04,2,3392,小森信雄,40,6.59,2,0.25
2026-01-29,1,05,5,5098,大江純,14,6.62,5,0.12
2026-01-29,1,06,1,4666,日笠勝弘,54,6.62,1,0.14
2026-01-29,2,01,3,5330,安河内鈴之介,63,6.55,3,0.08
2026-01-29,2,02,2,4887,富澤祐作,49,6.7,2,0.11
2026-01-29,2,03,5,4983,前田篤哉,60,6.67,5,0.12
2026-01-29,2,04,6,5051,松本純平,46,6.68,6,0.17
2026-01-29,2,05,1,3708,岡部貴司,24,6.6,1,0.19
2026-01-29,2,06,4,4750,井上尚悟,66,6.65,4,0.08
2026-01-29,3,01,2,4832,権藤俊光,53,6.6,2,0.11
2026-01-29,3,02,6,4036,金田諭,72,6.64,6,0.20
2026-01-29,3,03,1,5100,栗原一馬,10,6.66,1,0.11
2026-01-29,3,04,5,3158,島川光男,75,6.65,5,0.16
2026-01-29,3,05,4,4358,松本庸平,70,6.69,4,0.21
2026-01-29,3,06,3,5232,樅山拓馬,43,6.68,3,0.16
2026-01-29,4,01,1,4023,柴田友和,28,6.63,1,0.12
2026-01-29,4,02,3,4816,村松修二,67,6.74,3,0.15
2026-01-29,4,03,4,4407,鹿島敏弘,27,6.74,4,0.20
2026-01-29,4,04,6,3968,茶谷信次,12,6.66,6,0.28
2026-01-29,4,05,5,5273,山下拓巳,25,6.67,5,0.20
2026-01-29,4,06,2,4468,大池佑来,62,6.68,2,0.10
2026-01-29,5,01,1,3995,重野哲之,20,6.65,1,0.11
2026-01-29,5,02,4,4945,上村宏太,37,6.65,4,0.31
2026-01-29,5,03,2,5115,香川颯太,68,6.62,2,0.14
2026-01-29,5,04,6,3434,松尾宣邦,41,6.68,5,0.25
2026-01-29,5,05,5,4692,酒井俊弘,45,6.54,6,0.17
2026-01-29,5,06,3,5266,石田勇斗,55,6.66,3,0.36
2026-01-29,6,01,2,3946,赤岩善生,47,6.76,2,0.16
2026-01-29,6,02,1,3869,井芹大志,22,6.69,1,0.13
2026-01-29,6,03,4,4822,百武翔,56,6.71,4,0.12
2026-01-29,6,04,5,3436,柏野幸二,34,6.63,5,0.06
2026-01-29,6,05,3,4666,日笠勝弘,54,6.71,3,0.16
2026-01-29,6,06,6,5378,鈴木結平太,57,6.68,6,0.04
2026-01-29,7,01,2,5229,吉川晴人,73,6.66,2,0.13
2026-01-29,7,02,1,4750,井上尚悟,66,6.64,1,0.03
2026-01-29,7,03,4,4939,宮之原輝紀,65,6.68,4,0.17
2026-01-29,7,04,5,3866,木山誠一,19,6.85,5,0.17
2026-01-29,7,05,6,4729,佐藤謙史朗,58,6.71,6,0.18
2026-01-29,7,06,3,5098,大江純,14,6.62,3,0.12
2026-01-29,8,01,4,4983,前田篤哉,60,6.66,4,0.06
2026-01-29,8,02,1,3158,島川光男,75,6.62,1,0.10
2026-01-29,8,03,2,3202,三品隆浩,59,6.65,2,0.09
2026-01-29,8,04,6,4407,鹿島敏弘,27,6.71,6,0.10
2026-01-29,8,05,3,3392,小森信雄,40,6.6,3,0.09
2026-01-29,8,06,5,5270,小玉啓太,33,6.71,5,0.09
2026-01-29,9,01,1,5330,安河内鈴之介,63,6.66,1,0.12
2026-01-29,9,02,2,4036,金田諭,72,6.71,2,0.06
2026-01-29,9,03,5,3968,茶谷信次,12,6.71,4,0.24
2026-01-29,9,04,6,3681,山谷央,36,6.76,5,0.19
2026-01-29,9,05,3,5294,豊田祥生,44,6.73,3,0.07
2026-01-29,9,06,4,4692,酒井俊弘,45,6.65,6,0.28
2026-01-29,10,01,1,5016,宮田龍馬,17,6.62,1,0.07
2026-01-29,10,02,2,5232,樅山拓馬,43,6.64,2,0.13
2026-01-29,10,03,6,3692,竹腰正樹,74,6.74,6,0.04
2026-01-29,10,04,3,4945,上村宏太,37,6.59,3,0.11
2026-01-29,10,05,5,4822,百武翔,56,6.75,5,0.06
2026-01-29,10,06,4,4023,柴田友和,28,6.7,4,0.07
2026-01-29,11,01,1,5267,石本裕武,71,6.62,1,0.27
2026-01-29,11,02,4,5229,吉川晴人,73,6.69,4,0.29
2026-01-29,11,03,3,3436,柏野幸二,34,6.81,3,0.28
2026-01-29,11,04,5,3434,松尾宣邦,41,6.74,5,0.33
2026-01-29,11,05,6,4816,村松修二,67,6.71,6,0.25
2026-01-29,11,06,2,4358,松本庸平,70,6.69,2,0.31
2026-01-29,12,01,1,4939,宮之原輝紀,65,6.69,1,0.18
2026-01-29,12,02,3,3946,赤岩善生,47,6.72,3,0.18
2026-01-29,12,03,2,3995,重野哲之,20,6.7,2,0.18
2026-01-29,12,04,4,5051,松本純平,46,6.69,4,0.17
2026-01-29,12,05,6,4832,権藤俊光,53,6.6,6,0.22
2026-01-29,12,06,5,4468,大池佑来,62,6.65,5,0.15
2026-01-30,1,01,2,5098,大江純,14,6.63,2,0.11
2026-01-30,1,02,4,5273,山下拓巳,25,6.63,5,0.09
2026-01-30,1,03,3,5270,小玉啓太,33,6.75,3,0.09
2026-01-30,1,04,1,4945,上村宏太,37,6.51,1,0.14
2026-01-30,1,05,5,5051,松本純平,46,6.66,4,0.08
2026-01-30,1,06,6,5100,栗原一馬,10,6.79,6,0.12
2026-01-30,2,01,1,3681,山谷央,36,6.7,1,0.04
2026-01-30,2,02,3,3158,島川光男,75,6.69,3,0.11
2026-01-30,2,03,2,4816,村松修二,67,6.79,2,0.11
2026-01-30,2,04,4,4666,日笠勝弘,54,6.74,4,0.12
2026-01-30,2,05,5,3995,重野哲之,20,6.71,5,0.11
2026-01-30,2,06,6,3866,木山誠一,19,6.86,6,0.16
2026-01-30,3,01,1,4407,鹿島敏弘,27,6.68,1,0.06
2026-01-30,3,02,2,5016,宮田龍馬,17,6.61,2,0.11
2026-01-30,3,03,3,4832,権藤俊光,53,6.67,3,0.13
2026-01-30,3,04,5,5378,鈴木結平太,57,6.65,5,0.19
2026-01-30,3,05,6,5330,安河内鈴之介,63,6.59,6,0.14
2026-01-30,3,06,4,5115,香川颯太,68,6.7,4,0.22
2026-01-30,4,01,5,4939,宮之原輝紀,65,6.64,5,0.19
2026-01-30,4,02,2,3436,柏野幸二,34,6.66,2,0.11
2026-01-30,4,03,1,4899,占部一真,23,6.65,1,0.16
2026-01-30,4,04,6,4887,富澤祐作,49,6.77,6,0.18
2026-01-30,4,05,3,4692,酒井俊弘,45,6.64,3,0.15
2026-01-30,4,06,4,3692,竹腰正樹,74,6.68,4,0.23
2026-01-30,5,01,1,4468,大池佑来,62,6.69,1,0.16
2026-01-30,5,02,2,5266,石田勇斗,55,6.7,2,0.23
2026-01-30,5,03,3,3869,井芹大志,22,6.76,3,0.22
2026-01-30,5,04,6,4358,松本庸平,70,6.71,6,0.32
2026-01-30,5,05,4,5270,小玉啓太,33,6.66,4,0.32
2026-01-30,5,06,5,3708,岡部貴司,24,6.65,5,0.25
2026-01-30,6,01,5,4023,柴田友和,28,6.62,5,0.20
2026-01-30,6,02,3,4036,金田諭,72,6.63,4,0.18
2026-01-30,6,03,2,3866,木山誠一,19,6.74,3,0.20
2026-01-30,6,04,4,3946,赤岩善生,47,6.67,2,0.23
2026-01-30,6,05,6,3392,小森信雄,40,6.56,6,0.26
2026-01-30,6,06,1,4729,佐藤謙史朗,58,6.64,1,0.32
2026-01-30,7,01,2,3968,茶谷信次,12,6.64,2,0.19
2026-01-30,7,02,1,3202,三品隆浩,59,6.66,1,0.26
2026-01-30,7,03,4,5378,鈴木結平太,57,6.55,4,0.29
2026-01-30,7,04,3,5051,松本純平,46,6.65,3,0.23
2026-01-30,7,05,5,5232,樅山拓馬,43,6.64,5,0.31
2026-01-30,7,06,6,5267,石本裕武,71,6.58,6,0.24
2026-01-30,8,01,4,4832,権藤俊光,53,6.73,4,0.05
2026-01-30,8,02,2,3434,松尾宣邦,41,6.78,2,0.11
2026-01-30,8,03,1,3692,竹腰正樹,74,6.79,1,0.07
2026-01-30,8,04,6,5294,豊田祥生,44,6.71,6,0.03
2026-01-30,8,05,5,4750,井上尚悟,66,6.72,5,0.02
2026-01-30,8,06,3,5273,山下拓巳,25,6.67,3,0.05
2026-01-30,9,01,1,5229,吉川晴人,73,6.66,1,0.12
2026-01-30,9,02,5,5016,宮田龍馬,17,6.6,5,0.11
2026-01-30,9,03,6,3995,重野哲之,20,6.74,6,0.12
2026-01-30,9,04,2,3869,井芹大志,22,6.71,2,0.13
2026-01-30,9,05,4,5100,栗原一馬,10,6.72,4,0.11
2026-01-30,9,06,3,4887,富澤祐作,49,6.7,3,0.10
2026-01-30,10,01,1,3436,柏野幸二,34,6.68,1,0.07
2026-01-30,10,02,6,4983,前田篤哉,60,6.75,6,0.10
2026-01-30,10,03,4,4468,大池佑来,62,6.78,4,0.16
2026-01-30,10,04,3,4729,佐藤謙史朗,58,6.74,3,0.19
2026-01-30,10,05,2,3681,山谷央,36,6.65,2,0.14
2026-01-30,10,06,5,5115,香川颯太,68,6.55,5,0.15
2026-01-30,11,01,2,4939,宮之原輝紀,65,6.73,2,0.17
2026-01-30,11,02,1,4036,金田諭,72,6.68,1,0.14
2026-01-30,11,03,4,3708,岡部貴司,24,6.69,4,0.13
2026-01-30,11,04,3,3202,三品隆浩,59,6.72,3,0.15
2026-01-30,11,05,6,4822,百武翔,56,6.72,6,0.17
2026-01-30,11,06,5,4816,村松修二,67,6.75,5,0.16
2026-01-30,12,01,1,3946,赤岩善生,47,6.59,1,0.18
2026-01-30,12,02,4,5267,石本裕武,71,6.56,4,0.28
2026-01-30,12,03,2,5330,安河内鈴之介,63,6.52,2,0.20
2026-01-30,12,04,3,4899,占部一真,23,6.69,3,0.19
2026-01-30,12,05,5,5266,石田勇斗,55,6.71,5,0.25
2026-01-30,12,06,6,3158,島川光男,75,6.65,6,0.34
2026-01-31,1,01,1,4887,富澤祐作,49,6.68,1,0.07
2026-01-31,1,02,2,5270,小玉啓太,33,6.66,2,0.12
2026-01-31,1,03,3,4939,宮之原輝紀,65,6.71,3,0.14
2026-01-31,1,04,4,3681,山谷央,36,6.68,4,0.09
2026-01-31,1,05,6,4023,柴田友和,28,6.66,6,0.12
2026-01-31,1,06,5,3869,井芹大志,22,6.64,5,0.11
2026-01-31,2,01,5,4832,権藤俊光,53,6.66,5,0.12
2026-01-31,2,02,4,4899,占部一真,23,6.75,4,0.07
2026-01-31,2,03,2,4822,百武翔,56,6.71,2,0.25
2026-01-31,2,04,3,4407,鹿島敏弘,27,6.67,3,0.18
2026-01-31,2,05,6,4945,上村宏太,37,6.57,6,0.14
2026-01-31,2,06,1,3866,木山誠一,19,6.71,1,0.22
2026-01-31,3,01,3,5100,栗原一馬,10,6.7,3,0.24
2026-01-31,3,02,6,3202,三品隆浩,59,6.73,6,0.18
2026-01-31,3,03,4,5266,石田勇斗,55,6.78,4,0.19
2026-01-31,3,04,1,5294,豊田祥生,44,6.57,1,0.44
2026-01-31,3,05,2,5267,石本裕武,71,6.65,2,0.26
