date,race,rname,day_n,title,weather,wdir,wspd,wave,kimarite,combo,payout,c1_regno,c1_rank,win_boat,win_course,n_fins
2026-02-26,5,一般,6,マンスリーＢＯＡＴＲＡＣＥ杯,曇り,北,6,4,まくり差し,3-6-1,14450,3546,03,3,3,6
2026-02-26,6,一般,6,マンスリーＢＯＡＴＲＡＣＥ杯,曇り,北,5,4,まくり差し,3-1-4,1840,4339,02,3,3,6
2026-02-26,7,一般,6,マンスリーＢＯＡＴＲＡＣＥ杯,曇り,北,3,3,差し,2-1-4,2010,4231,02,2,2,6
2026-02-26,8,一般,6,マンスリーＢＯＡＴＲＡＣＥ杯,曇り,北,4,3,差し,2-6-4,24250,4689,04,2,2,6
2026-02-26,9,一般特選,6,マンスリーＢＯＡＴＲＡＣＥ杯,曇り,北,3,3,逃げ,1-3-4,1070,4298,01,1,1,6
2026-02-26,10,選抜,6,マンスリーＢＯＡＴＲＡＣＥ杯,曇り,北,6,4,差し,4-1-2,7620,3612,02,4,4,6
2026-02-26,11,選抜,6,マンスリーＢＯＡＴＲＡＣＥ杯,曇り,北,6,4,逃げ,1-2-3,1270,3159,01,1,1,6
2026-02-26,12,優勝戦,6,マンスリーＢＯＡＴＲＡＣＥ杯,曇り,北,6,4,逃げ,1-4-6,2930,4544,01,1,1,6
2026-03-02,1,予選,1,第２４回府中市長杯,曇り,北,3,3,まくり,2-4-5,4360,5283,06,2,2,6
2026-03-02,2,予選,1,第２４回府中市長杯,曇り,北,2,3,逃げ,1-2-3,2790,4327,01,1,1,6
2026-03-02,3,予選,1,第２４回府中市長杯,曇り,北,3,3,まくり,3-5-4,5030,3710,05,3,3,6
2026-03-02,4,予選,1,第２４回府中市長杯,曇り,北,3,3,恵まれ,2-5-6,6540,4202,F,2,2,6
2026-03-02,5,東京ベイラン,1,第２４回府中市長杯,曇り,北,2,3,抜き,3-2-1,15500,4488,03,3,3,6
2026-03-02,6,予選,1,第２４回府中市長杯,曇り,北,2,3,まくり差し,5-6-1,2870,4555,03,5,5,6
2026-03-02,7,予選,1,第２４回府中市長杯,曇り,,0,3,まくり差し,3-1-5,1510,3944,02,3,3,6
2026-03-02,8,ベイブレイク,1,第２４回府中市長杯,曇り,東,1,3,まくり,4-1-5,1510,4700,02,4,4,6
2026-03-02,9,予選特賞,1,第２４回府中市長杯,曇り,,0,3,逃げ,1-6-5,7680,4293,01,1,1,6
2026-03-02,10,予選特賞,1,第２４回府中市長杯,曇り,東,1,3,逃げ,1-3-2,2070,4148,01,1,1,6
2026-03-02,11,予選特選,1,第２４回府中市長杯,曇り,南東,1,3,逃げ,1-5-6,4650,4269,01,1,1,6
2026-03-02,12,平和島選抜,1,第２４回府中市長杯,曇り,東,1,3,差し,2-4-1,29730,4288,03,2,2,6
2026-03-03,1,予選,2,第２４回府中市長杯,雨,北,3,3,まくり差し,5-6-3,7660,3470,06,5,5,6
2026-03-03,2,予選,2,第２４回府中市長杯,雨,北,4,3,抜き,2-5-4,6130,4919,S1,2,2,6
2026-03-03,3,予選,2,第２４回府中市長杯,雨,北,4,3,まくり,4-6-3,39430,4261,04,4,4,6
2026-03-03,4,予選,2,第２４回府中市長杯,雨,北,5,3,逃げ,1-2-5,2300,3620,01,1,1,6
2026-03-03,5,東京ベイラン,2,第２４回府中市長杯,雨,北,4,3,逃げ,1-2-3,620,4543,01,1,1,6
2026-03-03,6,予選,2,第２４回府中市長杯,雨,北,3,3,差し,2-6-5,3940,3808,04,2,2,6
2026-03-03,7,予選,2,第２４回府中市長杯,雨,北,4,3,まくり,4-1-6,6520,4049,02,4,4,6
2026-03-03,8,ベイブレイク,2,第２４回府中市長杯,雨,北,3,3,逃げ,1-4-2,880,3911,01,1,1,6
2026-03-03,9,予選特賞,2,第２４回府中市長杯,雨,北,4,3,逃げ,1-5-6,2840,4388,01,1,1,6
2026-03-03,10,予選特賞,2,第２４回府中市長杯,雨,北,4,3,逃げ,1-3-2,1440,3489,01,1,1,6
2026-03-03,11,予選特選,2,第２４回府中市長杯,雨,北,4,3,逃げ,1-5-3,2100,4261,01,1,1,6
2026-03-03,12,記者選抜,2,第２４回府中市長杯,雨,北,4,3,逃げ,1-6-3,1940,4776,01,1,1,6
2026-03-04,1,予選,3,第２４回府中市長杯,晴,北,6,5,差し,2-1-5,1030,4246,02,2,2,6
2026-03-04,2,予選,3,第２４回府中市長杯,晴,北,6,5,まくり,4-6-1,2100,4177,03,4,4,6
2026-03-04,3,予選,3,第２４回府中市長杯,晴,北,6,4,逃げ,1-2-5,1670,5023,01,1,1,6
2026-03-04,4,予選,3,第２４回府中市長杯,晴,北,8,5,差し,2-1-4,2970,3569,02,2,2,6
2026-03-04,5,東京ベイラン,3,第２４回府中市長杯,晴,北,6,5,逃げ,1-3-4,990,4379,01,1,1,6
2026-03-04,6,予選,3,第２４回府中市長杯,晴,北,7,5,まくり差し,5-3-6,2770,4129,04,5,5,6
2026-03-04,7,予選,3,第２４回府中市長杯,晴,北,8,6,逃げ,1-4-2,2390,4214,01,1,1,6
2026-03-05,1,一般,4,第２４回府中市長杯,晴,北,6,4,抜き,1-2-3,840,5085,01,1,1,6
2026-03-05,2,一般,4,第２４回府中市長杯,晴,北西,6,4,逃げ,1-2-4,7910,5011,01,1,1,6
2026-03-05,3,一般,4,第２４回府中市長杯,晴,北西,4,4,まくり差し,5-1-2,3910,5173,02,5,5,6
2026-03-05,4,一般,4,第２４回府中市長杯,晴,北西,3,3,逃げ,1-2-4,620,4148,01,1,1,6
2026-03-05,5,一般,4,第２４回府中市長杯,晴,西,3,3,逃げ,1-3-4,800,4388,01,1,1,6
2026-03-05,6,一般,4,第２４回府中市長杯,晴,西,1,3,逃げ,1-2-3,5730,4988,01,1,1,6
2026-03-05,7,一般,4,第２４回府中市長杯,晴,北,1,3,逃げ,1-6-2,7650,4901,01,1,1,6
2026-03-05,8,一般,4,第２４回府中市長杯,晴,南,3,3,逃げ,1-4-3,4710,5079,01,1,1,6
2026-03-05,9,一般特賞,4,第２４回府中市長杯,晴,南,3,3,逃げ,1-2-3,380,4313,01,1,1,6
2026-03-05,10,一般特賞,4,第２４回府中市長杯,晴,南,3,3,逃げ,1-4-2,2940,4992,01,1,1,6
2026-03-05,11,準優勝戦,4,第２４回府中市長杯,晴,南,2,3,逃げ,1-4-5,2800,4288,01,1,1,6
2026-03-05,12,準優勝戦,4,第２４回府中市長杯,晴,,0,3,差し,3-4-2,42780,4700,06,3,3,6
2026-03-06,1,一般,5,第２４回府中市長杯,曇り,北,1,3,逃げ,1-2-3,4680,4246,01,1,1,6
2026-03-06,2,一般,5,第２４回府中市長杯,曇り,北,1,3,逃げ,1-3-6,3520,3620,01,1,1,6
2026-03-06,3,一般,5,第２４回府中市長杯,曇り,,0,3,抜き,2-1-5,6470,3711,02,2,2,6
2026-03-06,4,一般,5,第２４回府中市長杯,曇り,北東,1,3,逃げ,1-4-3,760,4308,01,1,1,6
2026-03-06,5,一般,5,第２４回府中市長杯,曇り,,0,3,差し,2-1-6,4860,4857,02,2,2,6
2026-03-06,6,一般,5,第２４回府中市長杯,曇り,,0,3,まくり,2-5-3,3720,4129,05,2,2,6
2026-03-06,7,一般,5,第２４回府中市長杯,曇り,北東,1,3,逃げ,1-4-3,1270,4261,01,1,1,6
2026-03-06,8,一般,5,第２４回府中市長杯,曇り,北東,2,3,逃げ,1-5-4,1190,4950,01,1,1,6
2026-03-06,9,一般特選,5,第２４回府中市長杯,曇り,北東,1,3,逃げ,1-2-4,1280,3489,01,1,1,6
2026-03-06,10,選抜,5,第２４回府中市長杯,曇り,東,1,3,まくり,3-2-6,7750,4388,05,3,3,6
2026-03-06,11,選抜,5,第２４回府中市長杯,曇り,,0,3,差し,2-6-3,11500,4148,05,2,2,6
2026-03-06,12,優勝戦,5,第２４回府中市長杯,曇り,,0,3,まくり,3-2-4,12190,4288,05,3,3,6
2026-03-09,1,予選,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,3,3,まくり,3-4-6,2490,5110,05,3,3,6
2026-03-09,2,予選,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,3,3,まくり,5-2-3,9800,3839,04,5,5,6
2026-03-09,3,予選,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,3,3,まくり,3-5-4,4050,4253,04,3,3,6
2026-03-09,4,予選,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北東,2,3,逃げ,1-3-5,1180,5241,01,1,1,6
2026-03-09,5,東京ベイラン,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,東,1,3,逃げ,1-2-3,750,4713,01,1,1,6
2026-03-09,6,予選,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,,0,3,逃げ,1-2-3,1740,5050,01,1,1,6
2026-03-09,7,予選,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,東,1,3,逃げ,1-3-2,2740,4199,01,1,1,6
2026-03-09,8,ベイブレイク,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南,3,3,逃げ,1-4-6,810,4496,01,1,1,6
2026-03-09,9,予選特賞,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,東,1,3,逃げ,1-3-6,3420,5010,01,1,1,6
2026-03-09,10,予選特賞,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南,3,3,逃げ,1-2-5,930,4066,01,1,1,6
2026-03-09,11,予選特選,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南,2,3,逃げ,1-2-6,1090,4118,01,1,1,6
2026-03-09,12,平和島選抜,1,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南,3,3,逃げ,1-2-6,3310,4825,01,1,1,6
2026-03-10,1,予選,2,にっぽん未来プロジェクト競走ｉｎ平和島,雨,北,4,3,まくり差し,4-3-5,2040,5022,04,4,4,6
2026-03-10,2,予選,2,にっぽん未来プロジェクト競走ｉｎ平和島,雪,北,3,3,まくり差し,6-4-2,4580,4893,06,6,6,6
2026-03-10,3,予選,2,にっぽん未来プロジェクト競走ｉｎ平和島,雨,北,3,3,まくり,5-6-2,16270,3827,04,5,5,6
2026-03-10,4,予選,2,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北東,3,3,まくり,3-6-4,6760,5316,04,3,3,6
2026-03-10,5,東京ベイラン,2,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北東,2,3,逃げ,1-2-4,640,4823,01,1,1,6
2026-03-10,6,予選,2,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,東,1,3,逃げ,1-5-4,3880,5329,01,1,1,6
2026-03-10,7,予選,2,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北東,2,3,まくり差し,5-6-2,53380,4363,05,5,5,6
2026-03-10,8,ベイブレイク,2,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北東,1,3,逃げ,1-3-2,2140,4314,01,1,1,6
2026-03-10,9,予選特賞,2,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北東,2,3,差し,2-1-3,1810,3997,02,2,2,6
2026-03-10,10,予選特賞,2,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北東,2,3,逃げ,1-2-3,1840,4208,01,1,1,6
2026-03-10,11,予選特選,2,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北東,2,3,差し,3-1-5,1530,4140,02,3,2,6
2026-03-10,12,記者選抜,2,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,3,3,抜き,1-6-2,1620,4357,01,1,1,6
2026-03-11,1,予選,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南東,1,3,まくり,3-2-5,4350,3176,04,3,3,6
2026-03-11,2,予選,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南東,1,3,まくり,6-2-3,2370,3717,04,6,6,6
2026-03-11,3,予選,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南東,2,3,まくり,2-5-6,4960,3950,06,2,2,6
2026-03-11,4,予選,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南東,1,3,まくり,4-6-2,13620,3505,04,4,6,6
2026-03-11,5,東京ベイラン,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,2,3,逃げ,1-2-6,1580,4140,01,1,1,6
2026-03-11,6,予選,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南,2,3,逃げ,1-5-4,2290,3484,01,1,1,6
2026-03-11,7,予選,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南,3,3,まくり,3-4-1,7420,5248,03,3,3,6
2026-03-11,8,ベイブレイク,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南,2,3,逃げ,1-3-4,720,4436,01,1,1,6
2026-03-11,9,予選特賞,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,,0,3,まくり差し,3-2-1,7960,4017,03,3,3,6
2026-03-11,10,予選特賞,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,,0,3,まくり,3-2-6,3450,4109,05,3,3,6
2026-03-11,11,予選特選,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,,0,3,逃げ,1-3-6,7650,4256,01,1,1,6
2026-03-11,12,記者選抜,3,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南,2,3,逃げ,1-3-2,670,4208,01,1,1,6
2026-03-12,1,予選,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,3,3,まくり差し,3-1-4,3660,4081,02,3,3,6
2026-03-12,2,予選,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,3,3,まくり差し,5-4-2,1810,4186,06,5,5,6
2026-03-12,3,予選,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,3,3,差し,4-2-3,34150,3850,06,4,3,6
2026-03-12,4,予選,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,4,3,まくり差し,3-1-4,1600,4792,02,3,3,6
2026-03-12,5,東京ベイラン,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,5,3,逃げ,1-5-3,5790,4825,01,1,1,6
2026-03-12,6,予選,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,4,3,まくり差し,3-1-6,4490,4736,02,3,3,6
2026-03-12,7,予選,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,2,3,逃げ,1-4-6,7130,4615,01,1,1,6
2026-03-12,8,ベイブレイク,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,1,3,まくり,3-1-4,5440,4496,02,3,4,6
2026-03-12,9,予選特賞,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,4,3,逃げ,1-2-3,750,4118,01,1,1,6
2026-03-12,10,予選特賞,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,3,3,逃げ,1-4-2,540,4601,01,1,1,6
2026-03-12,11,予選特選,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,2,3,逃げ,1-2-3,720,3997,01,1,1,6
2026-03-12,12,記者選抜,4,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,2,3,逃げ,1-4-5,4930,4256,01,1,1,6
2026-03-13,1,一般,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北,4,3,逃げ,1-2-4,720,3850,01,1,1,6
2026-03-13,2,一般,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北,5,3,差し,3-2-1,1810,3827,03,3,3,6
2026-03-13,3,一般,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北,3,3,逃げ,1-3-5,1240,3505,01,1,1,6
2026-03-13,4,一般,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北,4,3,逃げ,1-3-2,2020,5316,01,1,1,6
2026-03-13,5,一般,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北,2,3,まくり,4-6-1,9160,4893,03,4,4,6
2026-03-13,6,一般,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北,2,3,まくり,4-6-1,2980,4081,03,4,4,6
2026-03-13,7,一般,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北,4,3,差し,3-1-5,28720,4017,02,3,3,6
2026-03-13,8,一般,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北,5,3,まくり差し,3-1-4,1190,4615,02,3,3,6
2026-03-13,9,一般特賞,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北,1,3,逃げ,1-2-3,1020,4199,01,1,1,6
2026-03-13,10,準優勝戦,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,北,1,3,差し,4-1-2,9420,4736,02,4,4,6
2026-03-13,11,準優勝戦,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,,0,3,抜き,4-2-1,10200,4713,03,4,4,6
2026-03-13,12,準優勝戦,5,にっぽん未来プロジェクト競走ｉｎ平和島,曇り,東,1,3,逃げ,1-3-2,770,4496,01,1,1,6
2026-03-14,1,一般,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,4,3,まくり差し,5-2-1,4230,3950,03,5,5,6
2026-03-14,2,一般,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,4,3,逃げ,1-3-2,1520,3176,01,1,1,6
2026-03-14,3,一般,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,4,3,差し,6-1-2,1720,4017,02,6,2,6
2026-03-14,4,一般,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北,3,3,まくり,6-2-1,36360,5329,03,6,6,6
2026-03-14,5,一般,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,北東,3,3,逃げ,1-4-6,830,4314,01,1,1,6
2026-03-14,6,一般,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,東,3,3,逃げ,1-3-4,1570,4363,01,1,1,6
2026-03-14,7,一般,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南東,2,3,まくり,4-5-2,1560,3839,04,4,4,6
2026-03-14,8,一般,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南東,4,3,逃げ,1-2-3,1450,3484,01,1,1,6
2026-03-14,9,一般特選,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南東,2,3,まくり,3-5-2,31270,4199,05,3,3,6
2026-03-14,10,選抜,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南東,3,3,逃げ,1-2-3,480,4601,01,1,1,6
2026-03-14,11,選抜,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,南東,3,3,逃げ,1-2-3,360,4713,01,1,1,6
2026-03-14,12,優勝戦,6,にっぽん未来プロジェクト競走ｉｎ平和島,晴,東,2,3,逃げ,1-2-5,1970,4496,01,1,1,6
2026-03-18,1,予選,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,晴,南,3,3,逃げ,1-3-5,2100,4565,01,1,1,6
2026-03-18,2,予選,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南東,2,3,逃げ,1-3-2,1180,3831,01,1,1,6
2026-03-18,3,予選,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,,0,3,逃げ,1-3-4,7720,4368,01,1,1,6
2026-03-18,4,予選,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南,3,3,逃げ,1-2-4,1080,4918,01,1,1,6
2026-03-18,5,東京ベイラン,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南,4,3,逃げ,1-3-5,1040,3613,01,1,1,6
2026-03-18,6,予選,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南,3,3,逃げ,1-4-2,2590,4395,01,1,1,6
2026-03-18,7,予選,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南,3,3,まくり,3-1-4,800,4031,02,3,3,6
2026-03-18,8,ベイブレイク,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南,3,3,逃げ,1-4-5,770,4228,01,1,1,6
2026-03-18,9,予選特賞,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南,3,3,逃げ,1-4-3,2300,3385,01,1,1,6
2026-03-18,10,予選特賞,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,晴,南,5,3,差し,2-1-4,1380,3848,02,2,2,6
2026-03-18,11,予選特選,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,晴,南,5,3,逃げ,1-5-3,4720,4539,01,1,1,6
2026-03-18,12,平和島選抜,1,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南,5,3,まくり差し,5-3-1,16880,4759,03,5,5,6
2026-03-19,1,予選,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,2,3,まくり,6-1-5,3950,3458,02,6,5,6
2026-03-19,2,予選,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,1,3,まくり,3-2-4,4260,3614,04,3,3,6
2026-03-19,3,予選,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,,0,3,逃げ,1-5-4,2660,4404,01,1,1,6
2026-03-19,4,予選,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南,2,3,抜き,2-1-5,1840,4047,02,2,2,6
2026-03-19,5,東京ベイラン,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南,1,3,まくり差し,6-3-1,93570,3956,03,6,6,6
2026-03-19,6,予選,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,南,2,3,差し,2-1-3,1860,5190,02,2,2,6
2026-03-19,7,予選,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,,0,3,差し,2-4-1,3510,4209,03,2,2,6
2026-03-19,8,ベイブレイク,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,3,3,逃げ,1-3-4,890,3629,01,1,1,6
2026-03-19,9,予選特賞,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,4,3,逃げ,1-3-6,1570,4610,01,1,1,6
2026-03-19,10,予選特賞,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,4,3,まくり差し,3-1-5,2680,4163,02,3,3,6
2026-03-19,11,予選特選,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北東,2,3,逃げ,1-4-3,2870,4572,01,1,1,6
2026-03-19,12,記者選抜,2,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,3,3,逃げ,1-3-6,1010,5112,01,1,1,6
2026-03-20,1,予選,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,2,3,まくり,4-2-6,8670,4803,06,4,4,6
2026-03-20,2,予選,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,雨,北,2,3,まくり,4-6-1,4820,4318,03,4,4,6
2026-03-20,3,予選,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,雨,北,2,3,逃げ,1-2-3,1840,3853,01,1,1,6
2026-03-20,4,予選,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,雨,北,2,3,差し,2-1-6,7200,3973,02,2,2,6
2026-03-20,5,東京ベイラン,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,雨,北,2,3,差し,4-1-2,8680,4877,02,4,4,6
2026-03-20,6,予選,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,雨,北,1,3,逃げ,1-2-4,1970,3589,01,1,1,6
2026-03-20,7,予選,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,1,3,逃げ,1-4-5,5860,4906,01,1,1,6
2026-03-20,8,ベイブレイク,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,東,1,3,まくり,4-2-5,2300,4058,04,4,4,6
2026-03-20,9,予選特賞,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,2,3,まくり,3-5-6,32640,4345,05,3,3,6
2026-03-20,10,予選特賞,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,2,3,まくり差し,4-1-2,19120,4330,02,4,4,6
2026-03-20,11,予選特選,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,曇り,北,3,3,逃げ,1-2-6,1210,4051,01,1,1,6
2026-03-20,12,記者選抜,3,第２５回日刊ゲンダイボートレースＷＥＢ杯,雨,北,1,3,差し,2-1-4,13360,4483,02,2,2,6
2026-03-21,1,一般,4,第２５回日刊ゲンダイボートレースＷＥＢ杯,晴,北,2,3,逃げ,1-3-2,1830,4905,01,1,1,6
2026-03-21,2,一般,4,第２５回日刊ゲンダイボートレースＷＥＢ杯,晴,南西,1,3,逃げ,1-2-3,1060,3297,01,1,1,6
2026-03-21,3,一般,4,第２５回日刊ゲンダイボートレースＷＥＢ杯,晴,北,1,3,まくり,3-6-5,42670,4572,06,3,3,6
2026-03-21,4,一般,4,第２５回日刊ゲンダイボートレースＷＥＢ杯,晴,北,1,3,逃げ,1-3-5,980,5321,01,1,1,6
2026-03-21,5,一般,4,第２５回日刊ゲンダイボートレースＷＥＢ杯,晴,,0,3,逃げ,1-2-4,1620,4330,01,1,1,6
