date,race,rname,day_n,wdir,wspd,wave,kimarite,combo,payout,win_boat,win_course,exp,inwin,resid
2026-05-15,10,一般特賞,4,南,4,3,差し,2-1-3,7290,2,2,0.5930332248245072,0,-0.5930332248245072
2026-05-15,11,準優勝戦,4,東,1,3,逃げ,1-4-2,2100,1,1,0.6051178982190253,1,0.3948821017809747
2026-05-15,12,準優勝戦,4,南東,2,3,逃げ,1-6-2,7790,1,1,0.7175171795840697,1,0.2824828204159303
2026-05-16,1,一般,5,南,4,3,逃げ,1-2-3,590,1,1,0.5916114339723657,1,0.4083885660276343
2026-05-16,2,一般,5,南東,2,3,差し,2-1-4,6670,2,2,0.31086578365879824,0,-0.31086578365879824
2026-05-16,3,一般,5,南東,3,3,差し,4-1-5,6580,4,4,0.3693252231444766,0,-0.3693252231444766
2026-05-16,4,一般,5,南,3,3,差し,2-3-4,5120,2,2,0.4183479131313005,0,-0.4183479131313005
2026-05-16,5,一般,5,南,4,3,逃げ,1-5-3,1530,1,1,0.6336473276710693,1,0.36635267232893065
2026-05-16,6,一般,5,南,2,3,逃げ,1-5-4,4640,1,1,0.40331509236220914,1,0.5966849076377909
2026-05-16,7,一般,5,南東,1,3,逃げ,1-5-2,5950,1,1,0.5382492358585754,1,0.4617507641414246
2026-05-16,8,一般,5,南東,1,3,まくり,3-4-2,17960,3,3,0.5360718878934192,0,-0.5360718878934192
2026-05-16,9,一般特選,5,南,3,3,逃げ,1-4-6,4910,1,1,0.48864356143657606,1,0.5113564385634239
2026-05-16,10,選抜,5,南,3,3,まくり差し,3-1-5,6440,3,3,0.5360718878934192,0,-0.5360718878934192
2026-05-16,11,選抜,5,南,4,3,逃げ,1-2-3,1650,1,1,0.7604078910513511,1,0.2395921089486489
2026-05-16,12,優勝戦,5,南,3,3,逃げ,1-4-3,3660,1,1,0.7175171795840697,1,0.2824828204159303
2026-06-18,1,予選,1,北,5,3,まくり,3-4-5,4720,3,3,0.44657362265204087,0,-0.44657362265204087
2026-06-18,2,東京ベイラン,1,北,5,3,逃げ,1-6-2,2630,1,1,0.6195628206288158,1,0.38043717937118415
2026-06-18,3,予選,1,北,4,3,差し,4-1-5,1170,4,4,0.47702182419649825,0,-0.47702182419649825
2026-06-18,4,予選,1,北,3,3,逃げ,1-2-3,980,1,1,0.632427760502978,1,0.367572239497022
2026-06-18,5,予選,1,北,4,3,差し,2-1-3,13230,2,2,0.48753561621087615,0,-0.48753561621087615
2026-06-18,6,予選,1,北,5,3,まくり,2-3-4,16930,2,2,0.38077714705787175,0,-0.38077714705787175
2026-06-18,7,予選,1,北,3,3,まくり,3-6-2,2260,3,3,0.47702182419649825,0,-0.47702182419649825
2026-06-18,8,ベイブレイク,1,北,5,3,差し,3-2-4,14510,3,3,0.602999369280094,0,-0.602999369280094
2026-06-18,9,予選特賞,1,北,3,3,逃げ,1-3-4,3030,1,1,0.6210448524946353,1,0.37895514750536474
2026-06-18,10,予選特賞,1,北,3,3,差し,2-6-1,19680,2,2,0.5342924183559642,0,-0.5342924183559642
2026-06-18,11,予選特選,1,北,4,3,逃げ,1-5-3,1840,1,1,0.7211304961417365,1,0.2788695038582635
2026-06-18,12,平和島選抜,1,北,3,3,差し,2-1-5,3710,2,2,0.7373620033080741,0,-0.7373620033080741
2026-06-19,1,予選,2,南東,2,3,まくり,2-5-6,7150,2,2,0.4372700055134567,0,-0.4372700055134567
2026-06-19,2,東京ベイラン,2,南,3,3,逃げ,1-5-2,6470,1,1,0.5787536888534373,1,0.42124631114656275
2026-06-19,3,予選,2,南,3,3,差し,2-3-1,1820,2,2,0.4315672787419528,0,-0.4315672787419528
2026-06-19,4,予選,2,南,4,3,逃げ,1-3-5,6150,1,1,0.48369290749428906,1,0.5163070925057109
2026-06-19,5,予選,2,南,4,3,差し,2-6-5,14800,2,2,0.4543447320844713,0,-0.4543447320844713
2026-06-19,6,予選,2,南,4,3,まくり,2-5-4,2850,2,2,0.5473561967772839,0,-0.5473561967772839
2026-06-19,7,予選,2,南,5,3,まくり,5-6-3,3610,5,4,0.4099733401191262,0,-0.4099733401191262
2026-06-19,8,ベイブレイク,2,南,5,3,まくり,4-2-6,9920,4,4,0.64560333884679,0,-0.64560333884679
2026-06-19,9,予選特賞,2,南,5,3,まくり,3-1-6,1720,3,3,0.5935775041350926,0,-0.5935775041350926
2026-06-19,10,予選特賞,2,南,5,3,まくり,2-5-4,12660,2,3,0.6305993886868604,0,-0.6305993886868604
2026-06-19,11,予選特選,2,南,3,3,差し,2-4-1,2730,2,2,0.5586611803624401,0,-0.5586611803624401
2026-06-19,12,記者選抜,2,南,4,3,逃げ,1-3-2,3390,1,1,0.6982374645181892,1,0.30176253548181076
2026-06-20,1,予選,3,北,1,3,逃げ,1-4-3,2640,1,1,0.47339369117489266,1,0.5266063088251074
2026-06-20,2,東京ベイラン,3,北,1,3,逃げ,1-2-3,520,1,1,0.7844455425330142,1,0.21555445746698576
2026-06-20,3,予選,3,,0,3,恵まれ,2-3-4,1490,2,3,0.4115482404832534,0,-0.4115482404832534
2026-06-20,4,予選,3,,0,3,まくり,2-4-5,3550,2,2,0.2664213392143538,0,-0.2664213392143538
2026-06-20,5,予選,3,北,1,3,逃げ,1-3-5,5090,1,1,0.5452036423783164,1,0.4547963576216836
2026-06-20,6,予選,3,南,1,3,差し,2-1-6,2320,2,2,0.46485954103827726,0,-0.46485954103827726
2026-06-20,7,予選,3,南,1,3,逃げ,1-5-2,1680,1,1,0.45076392675776317,1,0.5492360732422368
2026-06-20,8,ベイブレイク,3,南,3,3,逃げ,1-2-4,2020,1,1,0.6777789875363717,1,0.32222101246362833
2026-06-20,9,予選特賞,3,南,2,3,差し,3-4-2,5010,3,3,0.694291114786749,0,-0.694291114786749
2026-06-20,10,予選特賞,3,南,4,3,逃げ,1-4-6,1230,1,1,0.551533797666309,1,0.44846620233369106
2026-06-20,11,予選特選,3,南,3,3,まくり差し,3-1-2,2430,3,3,0.6299857570499442,0,-0.6299857570499442
2026-06-20,12,記者選抜,3,南,3,3,差し,2-1-4,11190,2,2,0.696062788160075,0,-0.696062788160075
2026-06-21,1,一般,4,北東,2,3,まくり差し,5-1-4,8180,5,5,0.49963200882153075,0,-0.49963200882153075
2026-06-21,2,一般,4,北東,2,3,まくり差し,3-4-2,5570,3,3,0.47339369117489266,0,-0.47339369117489266
2026-06-21,3,一般,4,,0,3,逃げ,1-3-2,920,1,1,0.5935775041350926,1,0.4064224958649074
2026-06-21,4,一般,4,,0,3,差し,2-1-3,6460,2,2,0.4543447320844713,0,-0.4543447320844713
2026-06-21,5,一般,4,北東,2,3,逃げ,1-4-2,12730,1,1,0.48369290749428906,1,0.5163070925057109
2026-06-21,6,一般,4,,0,3,差し,2-6-3,31330,2,2,0.551533797666309,0,-0.551533797666309
2026-06-21,7,一般,4,北東,1,3,差し,2-1-3,1090,2,2,0.4372700055134567,0,-0.4372700055134567
2026-06-21,8,一般,4,南,2,3,逃げ,1-2-3,2010,1,1,0.38077714705787175,1,0.6192228529421282
2026-06-21,9,一般特選,4,南,1,3,逃げ,1-2-3,830,1,1,0.7373620033080741,1,0.2626379966919259
2026-06-21,10,選抜,4,南,1,3,まくり差し,3-1-5,5900,3,3,0.6777789875363717,0,-0.6777789875363717
2026-06-21,11,選抜,4,南,1,3,逃げ,1-2-4,1410,1,1,0.6210448524946353,1,0.37895514750536474
2026-06-21,12,優勝戦,4,,0,3,逃げ,1-4-2,3010,1,1,0.7844455425330142,1,0.21555445746698576
2026-06-24,1,予選,1,南東,1,3,逃げ,1-3-5,2390,1,1,0.456281744883607,1,0.543718255116393
2026-06-24,2,東京ベイラン,1,南東,3,3,差し,2-4-6,25560,2,2,0.6560775041350926,0,-0.6560775041350926
2026-06-24,3,予選,1,南東,1,3,まくり差し,3-2-1,5450,3,4,0.3568800063010934,0,-0.3568800063010934
2026-06-24,4,予選,1,南東,3,3,まくり差し,3-4-2,7440,3,3,0.4759276253487124,0,-0.4759276253487124
2026-06-24,5,予選,1,南東,2,3,差し,4-6-2,2760,4,4,0.43875512840599806,0,-0.43875512840599806
2026-06-24,6,予選,1,南東,1,3,逃げ,1-2-3,1380,1,1,0.469162454380529,1,0.5308375456194709
2026-06-24,7,予選,1,南東,1,3,逃げ,1-3-2,2410,1,1,0.5607063479181932,1,0.4392936520818068
2026-06-24,8,ベイブレイク,1,南,4,3,まくり差し,3-1-4,3450,3,3,0.5284137180663704,0,-0.5284137180663704
2026-06-24,9,予選特賞,1,南東,2,3,差し,2-3-1,8410,2,2,0.5164826710774321,0,-0.5164826710774321
2026-06-24,10,予選特賞,1,南,3,3,逃げ,1-2-3,810,1,1,0.5280935898989797,1,0.4719064101010203
2026-06-24,11,予選特選,1,南,4,3,逃げ,1-3-5,1390,1,1,0.5439552980094989,1,0.45604470199050107
2026-06-24,12,平和島選抜,1,南,3,3,まくり,4-1-5,12020,4,4,0.6921661572390503,0,-0.6921661572390503
2026-06-25,1,予選,2,北東,1,3,まくり差し,6-1-2,14290,6,6,0.3467134747886923,0,-0.3467134747886923
2026-06-25,2,東京ベイラン,2,北,2,3,逃げ,1-5-6,3750,1,1,0.6426600047258201,1,0.3573399952741799
2026-06-25,3,予選,2,北,1,3,まくり差し,5-4-1,4520,5,5,0.5088901866299258,0,-0.5088901866299258
2026-06-25,4,予選,2,北,2,3,差し,2-1-4,2440,2,2,0.56497739705752,0,-0.56497739705752
2026-06-25,5,予選,2,北,1,3,まくり,3-2-1,2900,3,3,0.5432382666227374,0,-0.5432382666227374
2026-06-25,6,予選,2,北,3,3,逃げ,1-5-3,3430,1,1,0.5224763696510437,1,0.4775236303489563
2026-06-25,7,予選,2,北,3,3,まくり,3-4-5,1480,3,6,0.32630531152338615,0,-0.32630531152338615
2026-06-25,8,ベイブレイク,2,北,3,3,まくり,3-6-4,14550,3,3,0.5533742904401058,0,-0.5533742904401058
2026-06-25,9,予選特賞,2,北,3,3,抜き,2-4-5,4760,2,2,0.5331493377440987,0,-0.5331493377440987
2026-06-25,10,予選特賞,2,北,3,3,逃げ,1-4-3,4900,1,1,0.4487542911152229,1,0.5512457088847771
2026-06-25,11,予選特選,2,北,2,3,まくり,6-4-1,7680,6,5,0.5154525041350926,0,-0.5154525041350926
2026-06-25,12,記者選抜,2,北,2,3,逃げ,1-2-6,1330,1,1,0.7311785114126258,1,0.2688214885873742
2026-06-26,1,予選,3,北,2,3,まくり,5-1-4,3810,5,5,0.4994981938475419,0,-0.4994981938475419
2026-06-26,2,東京ベイラン,3,東,1,3,まくり,3-2-1,13140,3,3,0.590741822191605,0,-0.590741822191605
2026-06-26,3,予選,3,南東,1,3,差し,2-3-4,2490,2,2,0.4664213392143538,0,-0.4664213392143538
2026-06-26,4,予選,3,北,2,3,逃げ,1-2-5,1340,1,1,0.5930332248245072,1,0.40696677517549285
2026-06-26,5,予選,3,南,3,3,逃げ,1-2-4,2560,1,1,0.45076392675776317,1,0.5492360732422368
2026-06-26,6,予選,3,南,2,3,逃げ,1-2-3,870,1,1,0.4780208753183896,1,0.5219791246816103
2026-06-26,7,予選,3,南,3,3,抜き,5-2-4,13550,5,5,0.45076392675776317,0,-0.45076392675776317
2026-06-26,8,ベイブレイク,3,,0,3,まくり,4-5-6,2680,4,4,0.4036338512431908,0,-0.4036338512431908
2026-06-26,9,予選特賞,3,,0,3,まくり差し,4-3-1,16800,4,4,0.41488604272916835,0,-0.41488604272916835
2026-06-26,10,予選特賞,3,南,1,3,逃げ,1-4-5,2920,1,1,0.5382492358585754,1,0.4617507641414246
2026-06-26,11,予選特選,3,南,1,3,逃げ,1-5-2,4640,1,1,0.5229070809945527,1,0.47709291900544726
2026-06-26,12,記者選抜,3,南,1,3,逃げ,1-3-4,580,1,1,0.6788760526499497,1,0.32112394735005034
2026-06-28,1,一般,4,南東,1,3,まくり差し,3-2-5,3530,3,4,0.47472400661614805,0,-0.47472400661614805
2026-06-28,2,一般,4,南東,1,3,逃げ,1-5-3,3570,1,1,0.3467134747886923,1,0.6532865252113077
2026-06-28,3,一般,4,南東,2,3,まくり,3-5-2,7060,3,3,0.5473561967772839,0,-0.5473561967772839
2026-06-28,4,一般,4,南,1,3,差し,2-5-1,3420,2,2,0.456281744883607,0,-0.456281744883607
2026-06-28,5,一般,4,南東,1,3,逃げ,1-3-6,3500,1,1,0.5284137180663704,1,0.4715862819336296
2026-06-28,6,一般,4,南,2,3,抜き,3-1-2,10270,3,3,0.6788760526499497,0,-0.6788760526499497
2026-06-28,7,一般,4,南,1,3,まくり差し,3-2-4,3290,3,3,0.37753245032546495,0,-0.37753245032546495
2026-06-28,8,一般,4,南東,1,3,差し,2-1-4,4870,2,2,0.5533742904401058,0,-0.5533742904401058
2026-06-28,9,一般特選,4,南東,1,3,逃げ,1-3-5,3540,1,1,0.56497739705752,1,0.43502260294247996
2026-06-28,10,選抜,4,南東,1,3,差し,2-6-4,28260,2,2,0.590741822191605,0,-0.590741822191605
2026-06-28,11,選抜,4,南,2,3,逃げ,1-3-2,1190,1,1,0.6560775041350926,1,0.3439224958649074
2026-06-28,12,優勝戦,4,南,2,3,逃げ,1-2-4,2070,1,1,0.6921661572390503,1,0.3078338427609497
2026-07-02,1,予選,1,北,1,3,まくり,4-3-5,3650,4,4,0.42529702690736004,0,-0.42529702690736004
2026-07-02,2,東京ベイラン,1,北,3,3,逃げ,1-2-3,650,1,1,0.6188723851531099,1,0.38112761484689006
2026-07-02,3,予選,1,北,3,3,まくり差し,3-1-6,1320,3,3,0.44657362265204087,0,-0.44657362265204087
2026-07-02,4,予選,1,北,3,3,まくり差し,4-3-5,10000,4,4,0.4543447320844713,0,-0.4543447320844713
2026-07-02,5,予選,1,北,4,3,差し,2-1-4,6920,2,2,0.4631453723084371,0,-0.4631453723084371
2026-07-02,6,予選,1,北,3,3,差し,2-5-6,4570,2,2,0.4397792052929184,0,-0.4397792052929184
2026-07-02,7,予選,1,北,3,3,差し,2-4-6,4010,2,2,0.5473561967772839,0,-0.5473561967772839
2026-07-02,8,ベイブレイク,1,北,2,3,差し,4-3-1,5830,4,4,0.4831493377440987,0,-0.4831493377440987
2026-07-02,9,予選特賞,1,北,3,3,差し,2-5-3,14950,2,2,0.5623275041350926,0,-0.5623275041350926
2026-07-02,10,予選特賞,1,北,4,3,逃げ,1-4-6,10960,1,1,0.5382916963791681,1,0.46170830362083193
2026-07-02,11,予選特選,1,北,3,3,まくり差し,3-1-6,4930,3,3,0.6714770188753123,0,-0.6714770188753123
2026-07-02,12,平和島選抜,1,北,3,3,まくり,3-5-2,34730,3,3,0.717807182880076,0,-0.717807182880076
2026-07-03,1,予選,2,北,1,3,まくり差し,5-6-3,26580,5,5,0.4780208753183896,0,-0.4780208753183896
2026-07-03,2,東京ベイラン,2,東,1,3,逃げ,1-3-2,650,1,1,0.7359577814534156,1,0.2640422185465844
2026-07-03,3,予選,2,北東,2,3,差し,2-3-1,7360,2,2,0.404499053920141,0,-0.404499053920141
2026-07-03,4,予選,2,北東,1,3,まくり差し,3-1-6,1680,3,3,0.45810333884679005,0,-0.45810333884679005
2026-07-03,5,予選,2,東,2,3,差し,3-2-4,5420,3,3,0.4997094806485769,0,-0.4997094806485769
2026-07-03,6,予選,2,東,1,3,まくり,3-1-6,2910,3,3,0.5320800042684827,0,-0.5320800042684827
2026-07-03,7,予選,2,東,1,3,逃げ,1-5-2,810,1,1,0.6057260686256339,1,0.39427393137436606
2026-07-03,8,ベイブレイク,2,東,1,3,逃げ,1-4-2,530,1,1,0.5712314332972486,1,0.42876856670275143
2026-07-03,9,予選特賞,2,南東,1,3,抜き,1-2-3,550,1,1,0.6391632830269823,1,0.36083671697301767
2026-07-03,10,予選特賞,2,南東,1,3,差し,2-3-1,2900,2,2,0.49162229942042496,0,-0.49162229942042496
2026-07-03,11,予選特選,2,南東,1,3,差し,2-1-5,1960,2,2,0.6949873203005601,0,-0.6949873203005601
2026-07-03,12,記者選抜,2,南東,1,3,逃げ,1-4-2,720,1,1,0.6347454010261258,1,0.36525459897387424
2026-07-04,1,予選,3,南東,1,3,まくり,3-6-2,6090,3,3,0.3806895301106172,0,-0.3806895301106172
2026-07-04,2,東京ベイラン,3,南,3,3,まくり,2-1-3,5320,2,2,0.6109577814534156,0,-0.6109577814534156
2026-07-04,3,予選,3,南,4,3,まくり,4-6-2,9370,4,4,0.4487542911152229,0,-0.4487542911152229
2026-07-04,4,予選,3,南,3,3,まくり差し,4-2-6,4320,4,4,0.39972400661614804,0,-0.39972400661614804
2026-07-04,5,予選,3,南,4,3,差し,2-4-1,3660,2,2,0.43875512840599806,0,-0.43875512840599806
2026-07-04,6,予選,3,南,4,3,差し,3-1-2,10560,3,3,0.2664213392143538,0,-0.2664213392143538
2026-07-04,7,予選,3,南,4,3,まくり,3-1-4,1030,3,3,0.5972592242161808,0,-0.5972592242161808
2026-07-04,8,ベイブレイク,3,南,4,3,抜き,2-1-4,4250,2,2,0.5395073057880305,0,-0.5395073057880305
2026-07-04,9,予選特賞,3,南,5,3,逃げ,1-6-2,12120,1,1,0.5930332248245072,1,0.40696677517549285
2026-07-04,10,予選特賞,3,南,3,3,逃げ,1-5-3,1680,1,1,0.590741822191605,1,0.409258177808395
2026-07-04,11,予選特選,3,南,4,3,差し,2-1-4,1710,2,2,0.7359577814534156,0,-0.7359577814534156
2026-07-04,12,記者選抜,3,南,4,3,差し,4-1-2,10650,4,4,0.506519470195279,0,-0.506519470195279
2026-07-05,1,予選,4,南,3,3,逃げ,1-3-4,1030,1,1,0.49973714915823625,1,0.5002628508417637
2026-07-05,2,東京ベイラン,4,南東,1,3,逃げ,1-2-3,1110,1,1,0.6347454010261258,1,0.36525459897387424
2026-07-05,3,予選,4,南,3,3,差し,2-1-4,1880,2,2,0.48864356143657606,0,-0.48864356143657606
2026-07-05,4,予選,4,南,3,3,逃げ,1-5-2,2450,1,1,0.5916114339723657,1,0.4083885660276343
2026-07-05,5,予選,4,,0,3,逃げ,1-5-2,10510,1,1,0.4099733401191262,1,0.5900266598808739
2026-07-05,6,予選,4,南,2,3,逃げ,1-2-3,320,1,1,0.506519470195279,1,0.493480529804721
2026-07-05,7,予選,4,南,3,3,まくり,3-4-2,19550,3,3,0.42197689476990935,0,-0.42197689476990935
2026-07-05,8,ベイブレイク,4,南,1,3,まくり,4-2-6,15120,4,4,0.5888898666389852,0,-0.5888898666389852
2026-07-05,9,予選特賞,4,南,2,3,逃げ,1-4-2,1210,1,1,0.6109577814534156,1,0.3890422185465844
2026-07-05,10,予選特賞,4,南,2,3,逃げ,1-3-2,690,1,1,0.5972592242161808,1,0.40274077578381917
2026-07-05,11,予選特選,4,南,3,3,逃げ,1-6-5,4730,1,1,0.6188723851531099,1,0.38112761484689006
2026-07-05,12,記者選抜,4,南,2,3,抜き,1-2-6,2200,1,1,0.717807182880076,1,0.28219281711992406
2026-07-06,1,一般,5,北東,1,3,まくり差し,3-1-2,2650,3,3,0.4099733401191262,0,-0.4099733401191262
2026-07-06,2,一般,5,南東,1,3,逃げ,1-3-2,1260,1,1,0.42197689476990935,1,0.5780231052300906
2026-07-06,3,一般,5,東,2,3,差し,2-1-5,4220,2,2,0.2664213392143538,0,-0.2664213392143538
2026-07-06,4,一般,5,北東,2,3,逃げ,1-2-5,680,1,1,0.5712314332972486,1,0.42876856670275143
2026-07-06,5,一般,5,南東,2,3,逃げ,1-2-6,2130,1,1,0.4831493377440987,1,0.5168506622559013
2026-07-06,6,一般,5,南東,1,3,逃げ,1-5-3,1190,1,1,0.5972592242161808,1,0.40274077578381917
2026-07-06,7,一般,5,東,1,3,まくり,3-6-4,9300,3,3,0.49162229942042496,0,-0.49162229942042496
2026-07-06,8,一般,5,東,1,3,逃げ,1-2-4,600,1,1,0.5623275041350926,1,0.4376724958649074
2026-07-06,9,一般特賞,5,東,2,3,逃げ,1-5-6,3770,1,1,0.5395073057880305,1,0.4604926942119695
2026-07-06,10,準優勝戦,5,東,2,3,差し,2-5-1,23250,2,2,0.6347454010261258,0,-0.6347454010261258
2026-07-06,11,準優勝戦,5,東,1,3,逃げ,1-2-4,560,1,1,0.6188723851531099,1,0.38112761484689006
2026-07-06,12,準優勝戦,5,南東,1,3,逃げ,1-3-2,1130,1,1,0.6109577814534156,1,0.3890422185465844
2026-07-07,1,一般,6,北,2,3,まくり,6-2-3,4050,6,6,0.3806895301106172,0,-0.3806895301106172
2026-07-07,2,一般,6,北東,2,3,逃げ,1-5-2,9240,1,1,0.43875512840599806,1,0.5612448715940019
2026-07-07,3,一般,6,南東,1,3,まくり,3-4-6,1520,3,3,0.39972400661614804,0,-0.39972400661614804
2026-07-07,4,一般,6,北東,2,3,まくり,3-4-1,1950,3,3,0.45810333884679005,0,-0.45810333884679005
2026-07-07,5,一般,6,,0,3,抜き,2-3-5,4500,2,2,0.42197689476990935,0,-0.42197689476990935
2026-07-07,6,一般,6,北東,2,3,逃げ,1-5-4,1340,1,1,0.5972592242161808,1,0.40274077578381917
2026-07-07,7,一般,6,北東,1,3,逃げ,1-6-4,2440,1,1,0.4780208753183896,1,0.5219791246816103
2026-07-07,8,一般,6,北東,2,3,差し,2-1-5,2490,2,2,0.4397792052929184,0,-0.4397792052929184
2026-07-07,9,一般特選,6,北東,2,3,逃げ,1-4-3,1060,1,1,0.5395073057880305,1,0.4604926942119695
2026-07-07,10,選抜,6,,0,3,逃げ,1-4-2,2950,1,1,0.6714770188753123,1,0.3285229811246877
2026-07-07,11,選抜,6,北,1,3,逃げ,1-2-5,1860,1,1,0.6347454010261258,1,0.36525459897387424
2026-07-07,12,優勝戦,6,北,1,3,逃げ,1-3-2,2150,1,1,0.6109577814534156,1,0.3890422185465844
2026-07-11,1,予選,1,南,7,3,まくり差し,3-1-6,6050,3,3,0.39194039734599845,0,-0.39194039734599845
2026-07-11,2,東京ベイラン,1,南,5,3,逃げ,1-2-4,960,1,1,0.7141280037806561,1,0.2858719962193439
2026-07-11,3,予選,1,南,4,3,まくり,3-4-5,6950,3,3,0.39560333884679005,0,-0.39560333884679005
2026-07-11,4,予選,1,南,5,3,差し,2-1-5,1510,2,2,0.4998275041350925,0,-0.4998275041350925
2026-07-11,5,予選,1,南,5,3,逃げ,1-2-6,2170,1,1,0.40884000601468,1,0.59115999398532
2026-07-11,6,予選,1,南,5,3,差し,2-3-1,1980,2,2,0.39560333884679005,0,-0.39560333884679005
2026-07-11,7,予選,1,南,6,3,まくり,3-6-1,2000,3,3,0.5828733443602467,0,-0.5828733443602467
2026-07-11,8,ベイブレイク,1,南,4,3,逃げ,1-5-2,11040,1,1,0.5888898666389852,1,0.41111013336101476
2026-07-11,9,予選特賞,1,南,4,3,逃げ,1-2-3,1230,1,1,0.5712708609235132,1,0.4287291390764868
2026-07-11,10,予選特賞,1,南,5,3,差し,2-6-3,10610,2,2,0.6618163417555765,0,-0.6618163417555765
2026-07-11,11,予選特選,1,南,6,4,逃げ,1-5-2,2700,1,1,0.6204993149076884,1,0.3795006850923116
2026-07-11,12,平和島選抜,1,南,5,3,逃げ,1-3-2,1140,1,1,0.6921378502253219,1,0.3078621497746781
2026-07-12,1,予選,2,南,3,3,逃げ,1-2-6,1650,1,1,0.5421857671973885,1,0.45781423280261146
2026-07-12,2,東京ベイラン,2,南,3,3,逃げ,1-2-6,630,1,1,0.6347454010261258,1,0.36525459897387424
2026-07-12,3,予選,2,南,3,3,差し,2-3-1,1910,2,2,0.4997600057531722,0,-0.4997600057531722
2026-07-12,4,予選,2,南,3,3,逃げ,1-5-4,960,1,1,0.6057260686256339,1,0.39427393137436606
2026-07-12,5,予選,2,南,3,3,差し,4-1-5,8750,4,4,0.4441991169921316,0,-0.4441991169921316
2026-07-12,6,予選,2,南,3,3,まくり差し,6-1-3,16470,6,4,0.42529702690736004,0,-0.42529702690736004
2026-07-12,7,予選,2,南,3,3,差し,4-2-1,1190,4,4,0.4891268141414026,0,-0.4891268141414026
2026-07-12,8,ベイブレイク,2,南,4,3,まくり差し,4-1-6,2700,4,4,0.551533797666309,0,-0.551533797666309
2026-07-12,9,予選特賞,2,南,4,3,まくり差し,3-1-5,630,3,3,0.6873275041350926,0,-0.6873275041350926
2026-07-12,10,予選特賞,2,南,1,3,逃げ,1-2-4,3570,1,1,0.6227698404040316,1,0.3772301595959684
2026-07-12,11,予選特選,2,南,3,3,逃げ,1-4-2,5340,1,1,0.6620129765492693,1,0.33798702345073073
2026-07-12,12,記者選抜,2,南,2,3,抜き,5-3-1,8700,5,5,0.7295805441168368,0,-0.7295805441168368
2026-07-13,1,予選,3,,0,3,逃げ,1-4-6,3190,1,1,0.4115482404832534,1,0.5884517595167467
2026-07-13,2,東京ベイラン,3,,0,3,逃げ,1-3-6,2590,1,1,0.8026614121781116,1,0.1973385878218884
2026-07-13,3,予選,3,,0,3,差し,3-6-1,7010,3,3,0.34065818783286184,0,-0.34065818783286184
2026-07-13,4,予選,3,,0,3,逃げ,1-3-4,6180,1,1,0.4997600057531722,1,0.5002399942468279
2026-07-13,5,予選,3,,0,3,まくり差し,5-1-6,3380,5,5,0.5190184666278062,0,-0.5190184666278062
2026-07-13,6,予選,3,南,1,3,差し,2-5-6,6950,2,2,0.58310333884679,0,-0.58310333884679
2026-07-13,7,予選,3,南,1,3,差し,2-4-3,1520,2,2,0.4780208753183896,0,-0.4780208753183896
2026-07-13,8,ベイブレイク,3,,0,3,差し,4-1-5,940,4,4,0.6182757929558674,0,-0.6182757929558674
2026-07-13,9,予選特賞,3,,0,3,逃げ,1-5-2,6700,1,1,0.5760840722821343,1,0.4239159277178657
2026-07-13,10,予選特賞,3,,0,3,逃げ,1-3-4,2020,1,1,0.5664826710774321,1,0.4335173289225679
2026-07-13,11,予選特選,3,南,1,3,逃げ,1-4-5,4860,1,1,0.5860165562869987,1,0.41398344371300133
2026-07-13,12,記者選抜,3,,0,3,逃げ,1-2-3,1270,1,1,0.704069862882337,1,0.29593013711766303
2026-07-14,1,一般,4,南,5,3,差し,5-2-3,2120,5,5,0.34340500827018505,0,-0.34340500827018505
2026-07-14,2,一般,4,南,5,3,差し,3-4-2,1930,3,3,0.3544825891821265,0,-0.3544825891821265
2026-07-14,3,一般,4,南,5,3,逃げ,1-2-6,12290,1,1,0.40884000601468,1,0.59115999398532
2026-07-14,4,一般,4,南,4,3,抜き,1-2-4,3510,1,1,0.8026614121781116,1,0.1973385878218884
