date,race,rank,boat,regno,name,motor,boatno,exhib,course,st
2026-03-31,7,04,1,3473,石川真二,35,24,6.84,1,0.08
2026-03-31,7,05,5,4164,岩永節也,15,70,6.79,5,0.16
2026-03-31,7,06,6,5342,原村百那,47,62,6.76,6,0.19
2026-03-31,8,01,1,5049,松井友汰,69,45,6.8,1,0.19
2026-03-31,8,02,5,5054,佐々木大河,13,56,6.76,5,0.19
2026-03-31,8,03,6,3352,小川晃司,53,66,6.85,6,0.14
2026-03-31,8,04,2,3860,松本浩貴,48,47,6.74,2,0.22
2026-03-31,8,05,3,4023,柴田友和,16,25,6.84,3,0.19
2026-03-31,8,06,4,4994,山本梨菜,59,69,6.75,4,0.24
2026-03-31,9,01,1,4555,富永大一,39,36,6.79,1,0.07
2026-03-31,9,02,5,3629,浅見昌克,43,63,6.79,5,0.09
2026-03-31,9,03,2,4152,深水慎一郎,62,30,6.8,2,0.04
2026-03-31,9,04,4,3933,山地正樹,60,43,6.8,3,0.04
2026-03-31,9,05,6,5409,宮本琉正,50,61,6.82,6,0.07
2026-03-31,9,06,3,4572,渡部悟,63,60,6.85,4,0.19
2026-03-31,10,01,1,4949,横田貴満,26,11,6.78,1,0.11
2026-03-31,10,02,2,4345,西舘健,23,58,6.81,2,0.09
2026-03-31,10,03,5,4873,蒲原健太,11,26,6.74,5,0.18
2026-03-31,10,04,4,4895,門間雄大,24,21,6.82,4,0.13
2026-03-31,10,05,6,4958,溝口海義也,34,59,6.73,6,0.17
2026-03-31,10,06,3,4782,浜崎準也,27,51,6.82,3,0.09
2026-03-31,11,01,1,3822,平尾崇典,25,53,6.74,1,0.12
2026-03-31,11,02,2,5087,佐藤航,71,29,6.78,2,0.07
2026-03-31,11,03,6,4515,藤田浩人,49,40,6.76,6,0.14
2026-03-31,11,04,3,4676,後藤隼之,22,22,6.83,3,0.08
2026-03-31,11,05,5,5086,本村大,65,50,6.73,5,0.16
2026-03-31,11,06,4,3776,横井健太,12,75,6.86,4,0.16
2026-03-31,12,01,1,4014,片岡恵里,21,18,6.71,1,0.09
2026-03-31,12,02,3,4994,山本梨菜,59,69,6.75,3,0.04
2026-03-31,12,03,2,5291,三嶌こころ,40,49,6.77,2,0.14
2026-03-31,12,04,5,5310,土屋蘭,58,78,6.81,5,0.02
2026-03-31,12,05,6,5428,古園井綾南,44,77,6.8,6,0.20
2026-03-31,12,F,4,5342,原村百那,47,62,6.78,4,F0.01
2026-04-01,1,01,1,4676,後藤隼之,22,22,6.84,1,0.08
2026-04-01,1,02,5,4023,柴田友和,16,25,6.93,5,0.16
2026-04-01,1,03,4,4895,門間雄大,24,21,6.92,4,0.11
2026-04-01,1,04,3,3843,上之晃弘,64,55,6.9,3,0.08
2026-04-01,1,05,2,3776,横井健太,12,75,6.9,2,0.09
2026-04-01,1,06,6,3054,北川幸典,38,54,6.85,6,0.18
2026-04-01,2,01,1,4152,深水慎一郎,62,30,6.82,1,0.17
2026-04-01,2,02,3,4535,北山康介,74,52,6.81,3,0.18
2026-04-01,2,03,4,5092,篠原晟弥,29,12,6.75,4,0.19
2026-04-01,2,04,6,3352,小川晃司,53,66,6.87,6,0.13
2026-04-01,2,05,5,3621,天野晶夫,46,74,6.83,5,0.13
2026-04-01,2,06,2,5087,佐藤航,71,29,6.8,2,0.14
2026-04-01,3,01,3,3822,平尾崇典,25,53,6.77,3,0.15
2026-04-01,3,02,1,4555,富永大一,39,36,6.78,1,0.12
2026-04-01,3,03,6,3933,山地正樹,60,43,6.85,4,0.19
2026-04-01,3,04,4,4708,半田尚也,30,41,6.91,5,0.16
2026-04-01,3,05,2,3848,川上聡介,20,17,6.79,2,0.14
2026-04-01,3,06,5,5438,星田夢結,14,15,6.85,6,0.20
2026-04-01,4,01,2,4958,溝口海義也,34,59,6.76,2,0.08
2026-04-01,4,02,5,4503,上野真之介,17,27,6.82,5,0.08
2026-04-01,4,03,3,5310,土屋蘭,58,78,6.8,3,0.04
2026-04-01,4,04,1,4873,蒲原健太,11,26,6.71,1,0.17
2026-04-01,4,05,4,3564,桑原啓,33,19,6.79,4,0.12
2026-04-01,4,06,6,2538,高橋二朗,18,23,6.83,6,0.08
2026-04-01,5,01,1,3629,浅見昌克,43,63,6.82,1,0.16
2026-04-01,5,02,3,3473,石川真二,35,24,6.91,2,0.20
2026-04-01,5,03,2,5123,福山恵里奈,66,35,6.84,3,0.25
2026-04-01,5,04,4,4345,西舘健,23,58,6.88,4,0.25
2026-04-01,5,05,6,4164,岩永節也,15,70,6.86,6,0.29
2026-04-01,5,06,5,3860,松本浩貴,48,47,6.83,5,0.37
2026-04-01,6,01,1,4515,藤田浩人,49,40,6.82,1,0.12
2026-04-01,6,02,2,4014,片岡恵里,21,18,6.74,2,0.15
2026-04-01,6,03,6,5086,本村大,65,50,6.71,6,0.17
2026-04-01,6,04,3,3054,北川幸典,38,54,6.77,3,0.18
2026-04-01,6,05,4,4949,横田貴満,26,11,6.82,4,0.24
2026-04-01,6,06,5,5409,宮本琉正,50,61,6.85,5,0.15
2026-04-01,7,01,1,4994,山本梨菜,59,69,6.75,1,0.10
2026-04-01,7,02,3,5054,佐々木大河,13,56,6.8,3,0.14
2026-04-01,7,03,4,4329,小松卓司,41,33,6.8,4,0.29
2026-04-01,7,04,6,5376,吉田一心,28,68,6.86,6,0.24
2026-04-01,7,05,2,4782,浜崎準也,27,51,6.8,2,0.13
2026-04-01,7,06,5,5428,古園井綾南,44,77,6.79,5,0.18
2026-04-01,8,01,1,4572,渡部悟,63,60,6.83,1,0.18
2026-04-01,8,02,2,3621,天野晶夫,46,74,6.81,2,0.19
2026-04-01,8,03,3,5049,松井友汰,69,45,6.85,3,0.17
2026-04-01,8,04,5,3843,上之晃弘,64,55,6.84,5,0.16
2026-04-01,8,05,6,5342,原村百那,47,62,6.82,6,0.17
2026-04-01,8,06,4,5291,三嶌こころ,40,49,6.82,4,0.19
2026-04-01,9,01,1,5092,篠原晟弥,29,12,6.73,1,0.02
2026-04-01,9,02,6,4873,蒲原健太,11,26,6.76,4,0.12
2026-04-01,9,03,4,3933,山地正樹,60,43,6.84,3,0.09
2026-04-01,9,04,2,3629,浅見昌克,43,63,6.81,2,0.12
2026-04-01,9,05,3,3848,川上聡介,20,17,6.8,5,0.13
2026-04-01,9,06,5,4152,深水慎一郎,62,30,6.82,6,0.11
2026-04-01,10,01,1,4503,上野真之介,17,27,6.83,1,0.01
2026-04-01,10,02,2,3822,平尾崇典,25,53,6.8,3,0.01
2026-04-01,10,03,3,5087,佐藤航,71,29,6.78,4,0.08
2026-04-01,10,04,4,4676,後藤隼之,22,22,6.84,5,0.18
2026-04-01,10,05,6,4014,片岡恵里,21,18,6.72,6,0.16
2026-04-01,10,06,5,3473,石川真二,35,24,6.89,2,0.03
2026-04-01,11,01,1,4345,西舘健,23,58,6.84,1,0.08
2026-04-01,11,02,3,4994,山本梨菜,59,69,6.77,3,0.15
2026-04-01,11,03,2,4515,藤田浩人,49,40,6.74,2,0.19
2026-04-01,11,04,5,4958,溝口海義也,34,59,6.73,5,0.12
2026-04-01,11,05,6,4555,富永大一,39,36,6.78,6,0.17
2026-04-01,11,06,4,4535,北山康介,74,52,6.84,4,0.14
2026-04-01,12,01,1,5054,佐々木大河,13,56,6.78,1,0.05
2026-04-01,12,02,6,3352,小川晃司,53,66,6.83,6,0.19
2026-04-01,12,03,5,3564,桑原啓,33,19,6.81,5,0.19
2026-04-01,12,04,4,4572,渡部悟,63,60,6.9,4,0.10
2026-04-01,12,05,2,4164,岩永節也,15,70,6.8,2,0.05
2026-04-01,12,06,3,5086,本村大,65,50,6.74,3,0.11
2026-04-02,1,01,1,3843,上之晃弘,64,55,6.8,1,0.06
2026-04-02,1,02,3,4329,小松卓司,41,33,6.84,3,0.05
2026-04-02,1,03,2,4895,門間雄大,24,21,6.82,2,0.08
2026-04-02,1,04,5,4676,後藤隼之,22,22,6.85,4,0.10
2026-04-02,1,05,4,5376,吉田一心,28,68,6.85,5,0.18
2026-04-02,1,06,6,5438,星田夢結,14,15,6.85,6,0.16
2026-04-02,2,01,2,4708,半田尚也,30,41,6.91,2,0.13
2026-04-02,2,02,3,4152,深水慎一郎,62,30,6.81,3,0.07
2026-04-02,2,03,1,3933,山地正樹,60,43,6.84,1,0.13
2026-04-02,2,04,4,3776,横井健太,12,75,6.89,4,0.14
2026-04-02,2,05,5,5123,福山恵里奈,66,35,6.82,5,0.03
2026-04-02,2,F,6,5409,宮本琉正,50,61,6.89,6,F0.01
2026-04-02,3,01,6,3629,浅見昌克,43,63,6.91,4,0.04
2026-04-02,3,02,5,5049,松井友汰,69,45,6.87,5,0.07
2026-04-02,3,03,2,3054,北川幸典,38,54,6.82,2,0.19
2026-04-02,3,04,4,4023,柴田友和,16,25,6.94,6,0.09
2026-04-02,3,05,1,4164,岩永節也,15,70,6.86,1,0.16
2026-04-02,3,06,3,2538,高橋二朗,18,23,6.88,3,0.23
2026-04-02,4,01,1,5086,本村大,65,50,6.74,1,0.20
2026-04-02,4,02,4,3621,天野晶夫,46,74,6.83,4,0.07
2026-04-02,4,03,3,4782,浜崎準也,27,51,6.85,3,0.08
2026-04-02,4,04,6,3352,小川晃司,53,66,6.89,6,0.20
2026-04-02,4,05,5,5087,佐藤航,71,29,6.8,5,0.10
2026-04-02,4,06,2,4555,富永大一,39,36,6.81,2,0.10
2026-04-02,5,01,1,3848,川上聡介,20,17,6.87,1,0.06
2026-04-02,5,02,3,5376,吉田一心,28,68,6.91,3,0.11
2026-04-02,5,03,6,4515,藤田浩人,49,40,6.8,6,0.12
2026-04-02,5,04,5,5291,三嶌こころ,40,49,6.87,5,0.16
2026-04-02,5,05,4,3860,松本浩貴,48,47,6.87,4,0.21
2026-04-02,5,06,2,3564,桑原啓,33,19,6.85,2,0.11
2026-04-02,6,01,4,3843,上之晃弘,64,55,6.9,4,0.09
2026-04-02,6,02,1,3473,石川真二,35,24,6.89,1,0.21
2026-04-02,6,03,5,5409,宮本琉正,50,61,6.94,5,0.06
2026-04-02,6,04,2,5310,土屋蘭,58,78,6.9,2,0.27
2026-04-02,6,05,3,4014,片岡恵里,21,18,6.79,3,0.27
2026-04-02,6,06,6,5428,古園井綾南,44,77,6.82,6,0.06
2026-04-02,7,01,1,4535,北山康介,74,52,6.83,1,0.15
2026-04-02,7,02,4,4708,半田尚也,30,41,6.96,4,0.09
2026-04-02,7,03,2,4023,柴田友和,16,25,6.89,2,0.16
2026-04-02,7,04,5,5438,星田夢結,14,15,6.91,5,0.16
2026-04-02,7,05,3,4949,横田貴満,26,11,6.85,3,0.13
2026-04-02,7,06,6,5342,原村百那,47,62,6.82,6,0.11
2026-04-02,8,01,1,4958,溝口海義也,34,59,6.74,1,0.15
2026-04-02,8,02,6,5086,本村大,65,50,6.77,6,0.08
2026-04-02,8,03,2,2538,高橋二朗,18,23,6.88,2,0.20
2026-04-02,8,04,5,4572,渡部悟,63,60,6.96,5,0.13
2026-04-02,8,05,4,4329,小松卓司,41,33,6.89,4,0.29
2026-04-02,8,06,3,5123,福山恵里奈,66,35,6.87,3,0.18
2026-04-02,9,01,1,5049,松井友汰,69,45,6.85,1,0.14
2026-04-02,9,02,4,5054,佐々木大河,13,56,6.76,4,0.14
2026-04-02,9,03,3,4895,門間雄大,24,21,6.87,3,0.21
2026-04-02,9,04,2,3860,松本浩貴,48,47,6.81,2,0.23
2026-04-02,9,05,5,4782,浜崎準也,27,51,6.87,5,0.20
2026-04-02,9,06,6,4164,岩永節也,15,70,6.85,6,0.19
2026-04-02,10,01,1,4515,藤田浩人,49,40,6.78,1,0.19
2026-04-02,10,02,3,4676,後藤隼之,22,22,6.87,3,0.19
2026-04-02,10,03,5,4555,富永大一,39,36,6.82,5,0.20
2026-04-02,10,04,2,3629,浅見昌克,43,63,6.82,2,0.20
2026-04-02,10,05,4,4014,片岡恵里,21,18,6.78,4,0.19
2026-04-02,10,06,6,4152,深水慎一郎,62,30,6.84,6,0.22
2026-04-02,11,01,1,5087,佐藤航,71,29,6.78,1,0.06
2026-04-02,11,02,2,3933,山地正樹,60,43,6.83,3,0.11
2026-04-02,11,03,5,4535,北山康介,74,52,6.85,6,0.13
2026-04-02,11,04,6,3473,石川真二,35,24,6.86,2,0.17
2026-04-02,11,05,4,3848,川上聡介,20,17,6.85,5,0.10
2026-04-02,11,06,3,4958,溝口海義也,34,59,6.76,4,0.21
2026-04-02,12,01,3,5092,篠原晟弥,29,12,6.76,3,0.02
2026-04-02,12,02,2,4503,上野真之介,17,27,6.84,1,0.13
2026-04-02,12,03,6,4873,蒲原健太,11,26,6.81,6,0.10
2026-04-02,12,04,4,3822,平尾崇典,25,53,6.83,4,0.03
2026-04-02,12,05,1,4345,西舘健,23,58,6.88,2,0.07
2026-04-02,12,S1,5,4994,山本梨菜,59,69,6.81,5,0.02
2026-04-07,1,01,1,4695,尾崎雄二,39,68,6.88,1,0.20
2026-04-07,1,02,3,4062,後藤陽介,62,24,6.8,3,0.25
2026-04-07,1,03,4,4143,浦田晃嗣,48,67,6.84,4,0.20
2026-04-07,1,04,6,4660,宇田川信一,29,55,6.8,6,0.30
2026-04-07,1,05,2,3793,高橋真吾,66,69,6.99,2,0.27
2026-04-07,1,06,5,4355,小川広大,16,22,6.89,5,0.24
2026-04-07,2,01,4,4702,三浦敬太,71,41,6.74,4,0.12
2026-04-07,2,02,5,3581,加木郁,38,63,6.81,5,0.23
2026-04-07,2,03,2,4293,鈴木智啓,12,23,6.88,2,0.16
2026-04-07,2,04,6,3761,山本光雄,26,25,6.84,6,0.27
2026-04-07,2,05,1,3797,岩井繁,56,11,6.84,1,0.13
2026-04-07,2,06,3,4557,松尾光広,17,64,6.82,3,0.22
2026-04-07,3,01,2,4105,松下直也,36,21,6.87,3,0.29
2026-04-07,3,02,4,4614,石倉洋行,20,49,6.76,5,0.11
2026-04-07,3,03,1,5122,相馬翔,47,26,6.84,1,0.32
2026-04-07,3,04,3,3660,長谷川親王,18,19,6.84,4,0.16
2026-04-07,3,05,6,3920,正木聖賢,13,58,6.82,2,0.39
2026-04-07,3,06,5,4815,伏島祐介,64,15,6.83,6,0.30
2026-04-07,4,01,1,5009,大賀龍之介,24,12,6.77,1,0.10
2026-04-07,4,02,2,4366,前沢丈史,44,61,6.84,2,0.03
2026-04-07,4,03,3,4981,牧山敦也,25,60,6.83,3,0.06
2026-04-07,4,04,5,4159,向後龍一,32,35,6.74,5,0.07
2026-04-07,4,05,6,4887,富澤祐作,41,56,6.85,6,0.12
2026-04-07,4,06,4,3432,宮迫暢彦,69,78,6.82,4,0.06
2026-04-07,5,01,6,3284,渡邊伸太郎,34,53,6.8,6,0.04
2026-04-07,5,02,2,4120,柘植政浩,30,54,6.79,2,0.12
2026-04-07,5,03,3,5107,松本真広,40,52,6.78,3,0.18
2026-04-07,5,04,5,3952,中澤和志,33,32,6.87,5,0.05
2026-04-07,5,05,4,3277,齋藤勇,49,27,6.82,4,0.13
2026-04-07,5,06,1,3458,東健介,35,30,6.92,1,0.08
2026-04-07,6,01,3,3908,重成一人,43,57,6.81,3,0.15
2026-04-07,6,02,1,5077,滝沢崚,23,51,6.75,1,0.24
2026-04-07,6,03,5,5303,土井歩夢,46,74,6.75,5,0.13
2026-04-07,6,04,2,4062,後藤陽介,62,24,6.84,2,0.20
2026-04-07,6,05,6,4057,松井賢治,73,75,6.8,6,0.14
2026-04-07,6,06,4,4171,榎幸司,28,17,6.88,4,0.16
2026-04-07,7,01,1,4771,下寺秀和,21,33,6.74,1,0.06
2026-04-07,7,02,3,4703,森永隆,58,45,6.79,3,0.09
2026-04-07,7,03,2,4004,山本浩輔,59,47,6.79,2,0.09
2026-04-07,7,04,4,4359,横川聖志,27,29,6.85,4,0.03
2026-04-07,7,05,6,5407,中岡駿,50,40,6.81,6,0.15
2026-04-07,7,06,5,4143,浦田晃嗣,48,67,6.77,5,0.20
2026-04-07,8,01,1,3792,田中豪,65,36,6.77,1,0.09
2026-04-07,8,02,5,3660,長谷川親王,18,19,6.89,5,0.20
2026-04-07,8,03,3,4787,椎名豊,22,50,6.89,3,0.08
2026-04-07,8,04,2,4557,松尾光広,17,64,6.86,2,0.07
2026-04-07,8,05,6,4040,廣瀬将亨,11,70,6.8,6,0.18
2026-04-07,8,06,4,4355,小川広大,16,22,6.91,4,0.24
2026-04-07,9,01,1,3746,岡瀬正人,15,66,6.78,1,0.15
2026-04-07,9,02,2,3581,加木郁,38,63,6.79,2,0.11
2026-04-07,9,03,3,3432,宮迫暢彦,69,78,6.84,3,0.13
2026-04-07,9,04,5,4695,尾崎雄二,39,68,6.84,5,0.14
2026-04-07,9,05,4,4815,伏島祐介,64,15,6.83,4,0.15
2026-04-07,9,06,6,4521,小池公生,53,59,6.82,6,0.16
2026-04-07,10,01,2,4148,枝尾賢,60,43,6.85,2,0.08
2026-04-07,10,02,1,3711,江本真治,63,18,6.83,1,0.09
2026-04-07,10,03,5,4384,鶴本崇文,74,72,6.86,5,0.12
2026-04-07,10,04,3,4887,富澤祐作,41,56,6.86,3,0.04
2026-04-07,10,05,6,4105,松下直也,36,21,6.87,6,0.16
2026-04-07,10,06,4,3793,高橋真吾,66,69,6.89,4,0.09
2026-04-07,11,01,2,3920,正木聖賢,13,58,6.76,2,0.07
2026-04-07,11,02,3,4159,向後龍一,32,35,6.84,3,0.11
2026-04-07,11,03,5,4120,柘植政浩,30,54,6.85,5,0.13
2026-04-07,11,04,4,4057,松井賢治,73,75,6.83,4,0.13
2026-04-07,11,05,1,4702,三浦敬太,71,41,6.8,1,0.20
2026-04-07,11,06,6,4359,横川聖志,27,29,6.9,6,0.12
2026-04-07,12,01,1,3908,重成一人,43,57,6.85,1,0.15
2026-04-07,12,02,2,4614,石倉洋行,20,49,6.79,2,0.12
2026-04-07,12,03,4,3952,中澤和志,33,32,6.85,4,0.15
2026-04-07,12,04,3,4366,前沢丈史,44,61,6.85,3,0.18
2026-04-07,12,05,5,4771,下寺秀和,21,33,6.8,5,0.19
2026-04-07,12,06,6,4787,椎名豊,22,50,6.8,6,0.16
2026-04-08,1,01,4,3458,東健介,35,30,7.03,2,0.08
2026-04-08,1,02,1,4004,山本浩輔,59,47,6.88,1,0.09
2026-04-08,1,03,2,4981,牧山敦也,25,60,6.93,3,0.15
2026-04-08,1,04,3,3797,岩井繁,56,11,6.96,4,0.18
2026-04-08,1,05,5,5122,相馬翔,47,26,6.99,5,0.16
2026-04-08,1,06,6,4695,尾崎雄二,39,68,6.88,6,0.13
2026-04-08,2,01,1,3793,高橋真吾,66,69,6.97,1,0.12
2026-04-08,2,02,6,3792,田中豪,65,36,6.95,6,0.17
2026-04-08,2,03,3,3277,齋藤勇,49,27,6.86,3,0.11
2026-04-08,2,04,2,4521,小池公生,53,59,6.9,2,0.15
2026-04-08,2,05,4,3761,山本光雄,26,25,6.95,4,0.11
2026-04-08,2,06,5,4557,松尾光広,17,64,6.96,5,0.17
2026-04-08,3,01,3,4384,鶴本崇文,74,72,6.92,3,0.15
2026-04-08,3,02,1,4143,浦田晃嗣,48,67,6.85,1,0.06
2026-04-08,3,03,4,3711,江本真治,63,18,6.92,4,0.15
2026-04-08,3,04,2,3660,長谷川親王,18,19,6.94,2,0.15
2026-04-08,3,05,6,4355,小川広大,16,22,6.91,6,0.16
2026-04-08,3,06,5,5077,滝沢崚,23,51,6.84,5,0.13
2026-04-08,4,01,4,3284,渡邊伸太郎,34,53,6.83,4,0.13
2026-04-08,4,02,3,4040,廣瀬将亨,11,70,6.82,3,0.11
2026-04-08,4,03,1,3432,宮迫暢彦,69,78,6.88,1,0.13
2026-04-08,4,04,2,4703,森永隆,58,45,6.87,2,0.13
2026-04-08,4,05,6,4614,石倉洋行,20,49,6.79,6,0.09
2026-04-08,4,06,5,4887,富澤祐作,41,56,6.86,5,0.16
2026-04-08,5,01,3,5009,大賀龍之介,24,12,6.92,3,0.12
2026-04-08,5,02,4,4366,前沢丈史,44,61,6.92,4,0.08
2026-04-08,5,03,2,3746,岡瀬正人,15,66,6.93,2,0.15
2026-04-08,5,04,5,4148,枝尾賢,60,43,6.92,5,0.10
2026-04-08,5,05,6,4062,後藤陽介,62,24,6.92,6,0.14
2026-04-08,5,06,1,4105,松下直也,36,21,6.96,1,0.15
2026-04-08,6,01,2,4660,宇田川信一,29,55,6.86,2,0.22
2026-04-08,6,02,1,3920,正木聖賢,13,58,6.78,1,0.16
2026-04-08,6,03,5,4787,椎名豊,22,50,6.8,5,0.09
2026-04-08,6,04,6,4293,鈴木智啓,12,23,6.92,6,0.12
2026-04-08,6,05,3,3581,加木郁,38,63,6.86,3,0.14
2026-04-08,6,06,4,5407,中岡駿,50,40,6.8,4,0.11
2026-04-08,7,01,1,4171,榎幸司,28,17,6.88,1,0.20
2026-04-08,7,02,3,3761,山本光雄,26,25,6.87,3,0.13
2026-04-08,7,03,5,4702,三浦敬太,71,41,6.82,5,0.18
2026-04-08,7,04,4,5077,滝沢崚,23,51,6.81,4,0.26
2026-04-08,7,05,2,3458,東健介,35,30,6.97,2,0.19
2026-04-08,7,06,6,5107,松本真広,40,52,6.83,6,0.24
2026-04-08,8,01,4,4557,松尾光広,17,64,6.87,4,0.33
2026-04-08,8,02,2,3952,中澤和志,33,32,6.86,2,0.07
2026-04-08,8,03,6,4815,伏島祐介,64,15,6.84,6,0.35
2026-04-08,8,04,1,5303,土井歩夢,46,74,6.74,1,0.20
2026-04-08,8,05,3,4359,横川聖志,27,29,6.91,3,0.04
2026-04-08,8,06,5,4004,山本浩輔,59,47,6.79,5,0.25
2026-04-08,9,01,2,4771,下寺秀和,21,33,6.77,2,0.18
2026-04-08,9,02,1,4159,向後龍一,32,35,6.81,1,0.09
2026-04-08,9,03,3,4057,松井賢治,73,75,6.85,3,0.15
2026-04-08,9,04,6,3797,岩井繁,56,11,6.88,6,0.14
2026-04-08,9,05,5,3277,齋藤勇,49,27,6.84,5,0.08
2026-04-08,9,06,4,4887,富澤祐作,41,56,6.84,4,0.07
2026-04-08,10,01,1,4040,廣瀬将亨,11,70,6.72,1,0.11
2026-04-08,10,02,2,4695,尾崎雄二,39,68,6.8,2,0.11
2026-04-08,10,03,4,3908,重成一人,43,57,6.81,4,0.15
2026-04-08,10,04,5,5009,大賀龍之介,24,12,6.84,5,0.19
2026-04-08,10,05,6,4120,柘植政浩,30,54,6.86,6,0.17
2026-04-08,10,06,3,4143,浦田晃嗣,48,67,6.78,3,0.17
2026-04-08,11,01,1,4384,鶴本崇文,74,72,6.86,1,0.04
2026-04-08,11,02,4,4148,枝尾賢,60,43,6.88,4,0.15
2026-04-08,11,03,5,4703,森永隆,58,45,6.84,5,0.20
2026-04-08,11,04,2,3792,田中豪,65,36,6.77,2,0.12
2026-04-08,11,05,6,4981,牧山敦也,25,60,6.84,6,0.30
2026-04-08,11,S1,3,4293,鈴木智啓,12,23,6.94,3,0.16
2026-04-08,12,01,1,4787,椎名豊,22,50,6.72,1,0.16
2026-04-08,12,02,5,4171,榎幸司,28,17,6.88,5,0.15
2026-04-08,12,03,2,3284,渡邊伸太郎,34,53,6.77,2,0.21
2026-04-08,12,04,4,3746,岡瀬正人,15,66,6.81,4,0.20
2026-04-08,12,05,3,4521,小池公生,53,59,6.82,3,0.26
2026-04-08,12,06,6,3711,江本真治,63,18,6.81,6,0.16
2026-04-09,1,01,1,3761,山本光雄,26,25,6.86,1,0.09
2026-04-09,1,02,2,5122,相馬翔,47,26,6.86,2,0.10
2026-04-09,1,03,3,4355,小川広大,16,22,6.9,3,0.14
2026-04-09,1,04,4,4062,後藤陽介,62,24,6.78,4,0.27
2026-04-09,1,05,5,3797,岩井繁,56,11,6.91,5,0.27
2026-04-09,1,06,6,3432,宮迫暢彦,69,78,6.86,6,0.26
2026-04-09,2,01,2,4815,伏島祐介,64,15,6.86,2,0.31
2026-04-09,2,02,3,4171,榎幸司,28,17,6.89,3,0.26
2026-04-09,2,03,6,5009,大賀龍之介,24,12,6.86,6,0.24
2026-04-09,2,04,1,3660,長谷川親王,18,19,6.87,1,0.27
2026-04-09,2,05,4,5407,中岡駿,50,40,6.8,4,0.26
2026-04-09,2,06,5,4105,松下直也,36,21,6.88,5,0.26
2026-04-09,3,01,4,4695,尾崎雄二,39,68,6.85,4,0.11
2026-04-09,3,02,2,4159,向後龍一,32,35,6.8,2,0.16
2026-04-09,3,03,1,3581,加木郁,38,63,6.88,1,0.18
2026-04-09,3,04,5,3908,重成一人,43,57,6.85,5,0.10
2026-04-09,3,05,3,4660,宇田川信一,29,55,6.85,3,0.16
2026-04-09,3,06,6,3793,高橋真吾,66,69,6.97,6,0.08
2026-04-09,4,01,5,4040,廣瀬将亨,11,70,6.84,5,0.12
2026-04-09,4,02,3,4787,椎名豊,22,50,6.89,3,0.11
2026-04-09,4,03,2,5077,滝沢崚,23,51,6.87,2,0.19
2026-04-09,4,04,1,4981,牧山敦也,25,60,6.94,1,0.25
2026-04-09,4,05,6,4004,山本浩輔,59,47,6.9,6,0.14
2026-04-09,4,S1,4,3920,正木聖賢,13,58,6.96,4,0.17
2026-04-09,5,01,2,5107,松本真広,40,52,6.92,2,0.15
2026-04-09,5,02,1,4057,松井賢治,73,75,6.91,1,0.16
2026-04-09,5,03,3,4771,下寺秀和,21,33,6.81,3,0.19
2026-04-09,5,04,5,3284,渡邊伸太郎,34,53,6.91,5,0.32
2026-04-09,5,05,6,4557,松尾光広,17,64,6.97,6,0.36
2026-04-09,5,06,4,5122,相馬翔,47,26,6.98,4,0.35
2026-04-09,6,01,4,4614,石倉洋行,20,49,6.83,4,0.08
2026-04-09,6,02,6,4703,森永隆,58,45,6.87,6,0.11
2026-04-09,6,03,3,5303,土井歩夢,46,74,6.76,3,0.11
2026-04-09,6,04,5,4062,後藤陽介,62,24,6.89,5,0.10
2026-04-09,6,05,2,4384,鶴本崇文,74,72,6.92,2,0.08
2026-04-09,6,06,1,3277,齋藤勇,49,27,6.88,1,0.09
2026-04-09,7,01,1,4120,柘植政浩,30,54,6.95,1,0.13
2026-04-09,7,02,4,3792,田中豪,65,36,6.91,4,0.17
2026-04-09,7,03,5,4660,宇田川信一,29,55,6.91,5,0.18
2026-04-09,7,04,3,3952,中澤和志,33,32,6.97,3,0.17
2026-04-09,7,05,6,5407,中岡駿,50,40,6.9,6,0.12
2026-04-09,7,06,2,4355,小川広大,16,22,7.01,2,0.15
2026-04-09,8,01,6,4366,前沢丈史,44,61,6.95,4,0.08
2026-04-09,8,02,1,4293,鈴木智啓,12,23,7.0,1,0.07
2026-04-09,8,03,5,3458,東健介,35,30,7.04,2,0.09
2026-04-09,8,04,2,4702,三浦敬太,71,41,6.92,3,0.03
2026-04-09,8,05,4,3660,長谷川親王,18,19,6.97,5,0.12
2026-04-09,8,06,3,3793,高橋真吾,66,69,7.02,6,0.11
2026-04-09,9,01,2,3908,重成一人,43,57,6.96,2,0.20
2026-04-09,9,02,5,4359,横川聖志,27,29,7.1,4,0.21
2026-04-09,9,03,3,4105,松下直也,36,21,7.03,3,0.17
2026-04-09,9,04,1,4887,富澤祐作,41,56,7.01,1,0.23
2026-04-09,9,05,4,4521,小池公生,53,59,7.04,5,0.25
2026-04-09,9,06,6,4143,浦田晃嗣,48,67,6.99,6,0.27
2026-04-09,10,01,1,4148,枝尾賢,60,43,6.98,1,0.09
2026-04-09,10,02,3,3711,江本真治,63,18,7.0,3,0.11
2026-04-09,10,03,5,3746,岡瀬正人,15,66,6.96,5,0.14
2026-04-09,10,04,4,4981,牧山敦也,25,60,7.04,4,0.14
2026-04-09,10,05,6,4771,下寺秀和,21,33,6.9,6,0.14
2026-04-09,10,06,2,3432,宮迫暢彦,69,78,6.98,2,0.12
2026-04-09,11,01,1,4614,石倉洋行,20,49,6.96,1,0.08
