regno,選手名,n2,nige,exp,壁力,負けn,自分勝ち率,まくり決着率,壁,弱タイプ
4477,篠崎仁志,43,0.627906976744186,0.6526737989592621,-2.5,16.0,0.25,0.688,,
4482,守屋美穂,41,0.6341463414634146,0.6000901625225805,3.4,15.0,0.467,0.333,,
4483,北野輝季,41,0.5121951219512195,0.599188600330646,-8.7,20.0,0.5,0.5,,
4486,野村誠,44,0.5909090909090909,0.5667078411140646,2.4,18.0,0.389,0.389,,
4487,三原司,40,0.55,0.5749274070866871,-2.5,18.0,0.444,0.5,,
4496,内堀学,49,0.5306122448979592,0.5555872104635184,-2.5,23.0,0.174,0.565,,
4497,桑原悠,41,0.5121951219512195,0.6215072380748824,-10.9,20.0,0.5,0.4,,
4500,山田康二,43,0.46511627906976744,0.6250367997010741,-16.0,23.0,0.435,0.609,壁弱●,食う型
4501,樋口由加里,44,0.4772727272727273,0.5360312411925601,-5.9,23.0,0.261,0.783,,
4504,前田将太,42,0.6666666666666666,0.6211497457998886,4.6,14.0,0.214,0.857,,
4512,高野哲史,45,0.5111111111111111,0.567280896323804,-5.6,22.0,0.545,0.409,,
4514,上條嘉嗣,49,0.40816326530612246,0.56215696770937,-15.4,29.0,0.448,0.552,壁弱●,食う型
4515,藤田浩人,43,0.5581395348837209,0.5500890663899834,0.8,19.0,0.316,0.474,,
4516,野口勝弘,45,0.4222222222222222,0.5148225659852682,-9.3,26.0,0.385,0.731,,
4524,深谷知博,40,0.675,0.6698770678996678,0.5,13.0,0.385,0.538,,
4531,武富智亮,43,0.6046511627906976,0.5566038022931382,4.8,17.0,0.294,0.647,,
4532,秋元哲,47,0.6170212765957447,0.6155413403725674,0.1,18.0,0.611,0.333,,
4537,渡邉和将,53,0.5660377358490566,0.5961939240587378,-3.0,23.0,0.652,0.435,,
4539,金子賢志,40,0.55,0.6024486290893488,-5.2,18.0,0.5,0.444,,
4544,松田大志郎,41,0.4146341463414634,0.6069388459029224,-19.2,24.0,0.542,0.5,壁弱●,食う型
4551,三川昂暁,42,0.5238095238095238,0.5469368798353121,-2.3,20.0,0.3,0.65,,
4561,藤山翔大,52,0.3076923076923077,0.5805257395641807,-27.3,36.0,0.333,0.556,壁弱●,素通し型
4573,佐藤翼,41,0.6097560975609756,0.658457470464559,-4.9,16.0,0.375,0.562,,
4581,吉村誠,41,0.5853658536585366,0.5635848497909431,2.2,17.0,0.647,0.353,,
4583,古田祐貴,42,0.4523809523809524,0.5164450903645287,-6.4,23.0,0.348,0.565,,
4588,田中京介,42,0.6190476190476191,0.5569643424042531,6.2,16.0,0.438,0.625,,
4596,葛原大陽,42,0.4523809523809524,0.5306167337201272,-7.8,23.0,0.478,0.522,,
4604,岩瀬裕亮,48,0.6666666666666666,0.6358084480915143,3.1,16.0,0.562,0.562,,
4607,鶴田勇雄,40,0.525,0.5617360437752642,-3.7,19.0,0.211,0.684,,
4611,今井美亜,41,0.4878048780487805,0.537612547384166,-5.0,21.0,0.571,0.571,,
4623,中北将史,43,0.6046511627906976,0.5497350234666074,5.5,17.0,0.294,0.529,,
4624,高田明,41,0.6097560975609756,0.5962667222020006,1.3,16.0,0.5,0.562,,
4640,山ノ内雅人,41,0.7073170731707317,0.5978106779635421,11.0,12.0,0.25,0.75,壁強●,
4645,上村純一,40,0.675,0.6135996564243846,6.1,13.0,0.538,0.308,,
4649,和田操拓,40,0.6,0.5359023337026662,6.4,16.0,0.5,0.5,,
