regno,選手名,全国外n,全国外3着率,当地外n,当地外3着率,採用外3着率,外3着源,n1c,負け,残し率,残し有効,型,n6,6コ2着率,6コ3着率,6残し有効,艇番5乗艇,艇番5_3連対率,艇番6乗艇,艇番6_3連対率,6ヒモ外し候補,艇番5低率
4396,大田直弥,112.0,0.259,,,0.259,全国,40.0,24.0,0.458,○,,30.0,0.033,0.267,,36,0.306,33,0.333,,
4625,渡邊裕貴,93.0,0.097,10.0,0.0,0.097,全国,24.0,10.0,0.3,,,30.0,0.1,0.067,,32,0.219,23,0.13,●,●
3797,岩井繁,111.0,0.162,8.0,0.125,0.162,全国,29.0,24.0,0.333,,,29.0,0.0,0.138,,34,0.176,30,0.2,●,●
4102,益田啓司,134.0,0.194,4.0,0.0,0.194,全国,48.0,10.0,0.6,,,44.0,0.159,0.227,○,43,0.512,39,0.41,,
4884,勝浦真帆,64.0,0.188,,,0.188,全国,29.0,11.0,0.455,,,18.0,0.056,0.111,,21,0.333,21,0.19,●,
4164,岩永節也,83.0,0.157,4.0,0.0,0.157,全国,25.0,21.0,0.143,,,18.0,0.056,0.056,,28,0.214,24,0.167,●,●
4374,永田義紘,101.0,0.149,5.0,0.4,0.149,全国,27.0,15.0,0.333,,,25.0,0.08,0.16,,37,0.162,27,0.259,,●
3401,上田隆章,100.0,0.13,4.0,0.25,0.13,全国,28.0,15.0,0.133,,,30.0,0.033,0.067,,33,0.424,28,0.071,●,
4532,秋元哲,98.0,0.184,14.0,0.286,0.184,全国,56.0,17.0,0.588,,,24.0,0.167,0.125,,36,0.5,37,0.514,,
5048,眞鳥康太,125.0,0.168,9.0,0.111,0.168,全国,20.0,11.0,0.182,,,71.0,0.099,0.169,○,32,0.312,35,0.229,●,
3635,石田政吾,114.0,0.167,4.0,0.75,0.167,全国,35.0,20.0,0.65,,,46.0,0.022,0.174,○,31,0.258,48,0.271,,
4558,宮野仁,93.0,0.108,6.0,0.333,0.108,全国,22.0,13.0,0.385,,,28.0,0.036,0.071,,38,0.237,27,0.074,●,●
3568,木村光宏,86.0,0.081,,,0.081,全国,30.0,17.0,0.529,,,18.0,0.056,0.0,,29,0.207,26,0.077,●,●
5020,宮村勇哉,92.0,0.13,18.0,0.167,0.13,全国,21.0,12.0,0.083,,,31.0,0.0,0.129,,25,0.36,31,0.129,●,
5028,原田才一郎,112.0,0.214,,,0.214,全国,56.0,12.0,0.583,,,32.0,0.125,0.125,,39,0.538,37,0.324,,
4611,今井美亜,112.0,0.17,5.0,0.2,0.17,全国,47.0,9.0,0.333,,,33.0,0.061,0.152,,38,0.421,34,0.324,,
4821,妻鳥晋也,111.0,0.135,7.0,0.286,0.135,全国,28.0,19.0,0.421,,,34.0,0.118,0.029,,44,0.386,28,0.214,●,
4836,大谷健太,90.0,0.144,,,0.144,全国,27.0,14.0,0.143,,,36.0,0.083,0.111,,30,0.3,30,0.233,●,
4364,池永太,115.0,0.209,5.0,0.4,0.209,全国,55.0,16.0,0.625,,,32.0,0.188,0.188,,38,0.395,38,0.474,,
3875,廣中良一,111.0,0.108,10.0,0.1,0.108,全国,29.0,11.0,0.273,,,27.0,0.074,0.074,,35,0.2,27,0.185,●,●
4796,春園功太,113.0,0.195,15.0,0.133,0.195,全国,52.0,13.0,0.462,,,40.0,0.075,0.15,○,40,0.45,44,0.295,,
4909,薮内瑞希,92.0,0.12,3.0,0.333,0.12,全国,30.0,15.0,0.4,,,34.0,0.059,0.088,,30,0.333,35,0.171,●,
4464,山下友貴,106.0,0.274,8.0,0.125,0.274,全国,34.0,15.0,0.333,,,30.0,0.1,0.167,,36,0.5,31,0.323,,
4288,永田啓二,125.0,0.208,9.0,0.222,0.208,全国,74.0,21.0,0.571,○,,37.0,0.081,0.351,,44,0.614,37,0.595,,
3362,間嶋仁志,35.0,0.057,,,0.057,全国,41.0,21.0,0.333,○,,,,,,33,0.424,34,0.382,,
3641,一瀬明,126.0,0.206,,,0.206,全国,48.0,21.0,0.476,○,,28.0,0.143,0.179,,43,0.488,37,0.378,,
4058,野末智一,120.0,0.275,8.0,0.125,0.275,全国,58.0,25.0,0.48,○,,32.0,0.062,0.125,,38,0.526,38,0.316,,
4545,岡村慶太,118.0,0.229,2.0,0.0,0.229,全国,57.0,8.0,0.25,,,44.0,0.136,0.273,○,35,0.543,45,0.511,,
5129,山口真喜子,102.0,0.206,5.0,0.2,0.206,全国,34.0,17.0,0.353,,,33.0,0.121,0.152,,31,0.387,37,0.297,,
4370,山口達也,102.0,0.186,1.0,1.0,0.186,全国,67.0,24.0,0.333,○,,31.0,0.129,0.032,,39,0.538,40,0.425,,
4499,滝川真由子,84.0,0.19,4.0,0.0,0.19,全国,24.0,10.0,0.3,,,23.0,0.043,0.174,,33,0.212,23,0.261,,●
3901,松田憲幸,64.0,0.172,,,0.172,全国,15.0,5.0,0.0,,,12.0,0.0,0.083,,21,0.238,12,0.083,,●
4537,渡邉和将,119.0,0.303,8.0,0.5,0.303,全国,52.0,9.0,0.778,,,35.0,0.086,0.257,,40,0.525,41,0.512,,
4459,片岡雅裕,118.0,0.144,,,0.144,全国,51.0,19.0,0.526,,,43.0,0.093,0.186,○,39,0.179,42,0.31,,●
4851,関浩哉,107.0,0.243,4.0,0.25,0.243,全国,45.0,11.0,0.636,,,39.0,0.128,0.231,,36,0.583,37,0.486,,
4502,遠藤エミ,109.0,0.257,,,0.257,全国,58.0,18.0,0.5,,,33.0,0.091,0.242,,32,0.625,36,0.444,,
3716,石渡鉄兵,119.0,0.151,,,0.151,全国,50.0,20.0,0.35,○,,37.0,0.135,0.135,,39,0.436,37,0.324,,
4391,松田祐季,115.0,0.2,5.0,0.0,0.2,全国,57.0,15.0,0.533,,,36.0,0.083,0.139,,40,0.575,42,0.31,,
4030,森高一真,130.0,0.246,3.0,0.333,0.246,全国,46.0,20.0,0.45,○,,33.0,0.061,0.091,,49,0.469,35,0.2,●,
4524,深谷知博,125.0,0.232,5.0,0.2,0.232,全国,53.0,12.0,0.25,,,29.0,0.069,0.241,,45,0.444,36,0.417,,
4586,磯部誠,121.0,0.174,5.0,0.2,0.174,全国,45.0,13.0,0.692,,,39.0,0.103,0.179,,40,0.575,36,0.389,,
4362,土屋智則,91.0,0.198,4.0,0.25,0.198,全国,46.0,23.0,0.478,○,,24.0,0.042,0.292,,30,0.533,34,0.324,,
4337,平本真之,129.0,0.186,,,0.186,全国,61.0,15.0,0.667,,,32.0,0.125,0.188,,46,0.565,45,0.422,,
4013,中島孝平,128.0,0.188,13.0,0.385,0.188,全国,59.0,11.0,0.273,,,44.0,0.25,0.091,○,44,0.568,45,0.356,,
4932,新開航,121.0,0.223,7.0,0.143,0.223,全国,54.0,14.0,0.571,,,40.0,0.125,0.175,○,39,0.564,42,0.405,,
4719,上條暢嵩,124.0,0.202,3.0,0.0,0.202,全国,63.0,10.0,0.5,,,35.0,0.114,0.229,,41,0.366,42,0.381,,
4445,宮地元輝,122.0,0.189,8.0,0.125,0.189,全国,44.0,9.0,0.556,,,45.0,0.022,0.156,○,37,0.351,43,0.186,●,
3719,辻栄蔵,118.0,0.263,8.0,0.125,0.263,全国,46.0,17.0,0.471,,,35.0,0.114,0.314,,40,0.575,43,0.442,,
4024,井口佳典,118.0,0.22,13.0,0.154,0.22,全国,46.0,20.0,0.45,○,,33.0,0.03,0.303,,38,0.421,44,0.455,,
4444,桐生順平,110.0,0.282,5.0,0.4,0.282,全国,46.0,15.0,0.6,,,35.0,0.057,0.371,,37,0.459,38,0.5,,
4503,上野真之介,130.0,0.254,5.0,0.4,0.254,全国,65.0,10.0,0.7,,,34.0,0.118,0.206,,41,0.683,42,0.5,,
4468,大池佑来,114.0,0.175,5.0,0.2,0.175,全国,48.0,5.0,0.6,,,42.0,0.119,0.119,○,43,0.465,40,0.3,,
4573,佐藤翼,118.0,0.229,5.0,0.4,0.229,全国,44.0,12.0,0.5,,,40.0,0.1,0.2,○,33,0.515,42,0.31,,
3897,白井英治,101.0,0.198,5.0,0.0,0.198,全国,43.0,14.0,0.286,,,30.0,0.1,0.267,,34,0.353,36,0.5,,
4450,平高奈菜,105.0,0.181,,,0.181,全国,40.0,19.0,0.421,,,34.0,0.088,0.176,,34,0.5,39,0.308,,
4350,篠崎元志,111.0,0.171,,,0.171,全国,58.0,10.0,0.6,,,26.0,0.077,0.231,,39,0.385,38,0.474,,
4371,西山貴浩,103.0,0.155,9.0,0.222,0.155,全国,48.0,10.0,0.6,,,29.0,0.069,0.207,,34,0.412,35,0.371,,
4494,河合佑樹,107.0,0.262,,,0.262,全国,42.0,15.0,0.133,,,33.0,0.121,0.242,,34,0.5,42,0.452,,
4682,大上卓人,124.0,0.194,,,0.194,全国,49.0,9.0,0.222,,,30.0,0.167,0.133,,44,0.409,36,0.361,,
4320,峰竜太,84.0,0.333,5.0,0.2,0.333,全国,48.0,8.0,0.375,,,23.0,0.087,0.522,,31,0.677,29,0.655,,
4344,新田雄史,104.0,0.25,16.0,0.438,0.25,全国,50.0,15.0,0.733,,,27.0,0.037,0.296,,34,0.676,33,0.485,,
3415,松井繁,97.0,0.247,4.0,0.25,0.247,全国,55.0,17.0,0.529,,,14.0,0.071,0.357,,39,0.282,37,0.432,,
4500,山田康二,109.0,0.229,9.0,0.333,0.229,全国,55.0,8.0,0.375,,,33.0,0.091,0.121,,39,0.59,37,0.27,,
4324,海野康志郎,104.0,0.135,7.0,0.0,0.135,全国,80.0,18.0,0.444,,,17.0,0.118,0.176,,47,0.511,50,0.58,,
3942,寺田祥,98.0,0.224,5.0,0.4,0.224,全国,64.0,24.0,0.5,○,,20.0,0.0,0.2,,31,0.581,34,0.382,,
4290,稲田浩二,113.0,0.23,10.0,0.1,0.23,全国,52.0,16.0,0.562,,,37.0,0.081,0.216,,40,0.525,38,0.368,,
4205,山口剛,99.0,0.232,,,0.232,全国,52.0,12.0,0.5,,,29.0,0.103,0.207,,30,0.7,34,0.412,,
4739,中村晃朋,111.0,0.234,8.0,0.125,0.234,全国,54.0,20.0,0.6,○,,30.0,0.133,0.433,,38,0.395,40,0.65,,
4418,茅原悠紀,107.0,0.262,9.0,0.222,0.262,全国,59.0,13.0,0.385,,,35.0,0.143,0.286,,31,0.645,42,0.5,,
3941,池田浩二,113.0,0.274,4.0,0.25,0.274,全国,62.0,10.0,0.5,,,29.0,0.069,0.241,,41,0.61,36,0.417,,
4262,馬場貴也,113.0,0.204,4.0,0.0,0.204,全国,65.0,15.0,0.2,,,38.0,0.105,0.237,,36,0.444,41,0.366,,
4686,丸野一樹,110.0,0.218,4.0,0.25,0.218,全国,49.0,11.0,0.364,,,36.0,0.028,0.25,,38,0.605,38,0.316,,
4166,吉田拡郎,125.0,0.248,4.0,0.5,0.248,全国,66.0,15.0,0.667,,,43.0,0.047,0.349,○,37,0.378,45,0.444,,
4238,毒島誠,56.0,0.321,4.0,0.0,0.321,全国,47.0,8.0,0.25,,,10.0,0.0,0.3,,21,0.762,26,0.731,,
5386,米玉利大悟,127.0,0.079,12.0,0.0,0.079,全国,15.0,13.0,0.154,,,65.0,0.031,0.077,○,39,0.103,51,0.098,●,●
3761,山本光雄,102.0,0.167,,,0.167,全国,32.0,11.0,0.364,,,28.0,0.071,0.107,,35,0.457,31,0.129,●,
4394,永嶋裕一,107.0,0.336,3.0,0.333,0.336,全国,39.0,17.0,0.471,,,28.0,0.107,0.25,,36,0.472,30,0.433,,
4177,萬正嗣,85.0,0.176,4.0,0.0,0.176,全国,27.0,10.0,0.5,,,33.0,0.061,0.121,,22,0.318,29,0.172,●,
4054,福嶋智之,110.0,0.109,4.0,0.0,0.109,全国,34.0,18.0,0.278,,,42.0,0.071,0.071,○,35,0.371,38,0.132,●,
5187,小坂風太,58.0,0.207,,,0.207,全国,18.0,16.0,0.125,,,18.0,0.056,0.167,,22,0.273,16,0.312,,
4182,吉田和仁,116.0,0.164,7.0,0.286,0.164,全国,38.0,25.0,0.28,,,32.0,0.0,0.094,,35,0.314,35,0.114,●,
4210,松村康太,112.0,0.339,8.0,0.125,0.339,全国,49.0,29.0,0.483,○,,30.0,0.1,0.2,,36,0.5,37,0.378,,
5234,塚越海斗,123.0,0.228,9.0,0.222,0.228,全国,57.0,22.0,0.545,○,,40.0,0.1,0.275,○,37,0.622,44,0.409,,
4376,藤田靖弘,133.0,0.143,4.0,0.0,0.143,全国,54.0,18.0,0.222,,,47.0,0.128,0.064,○,41,0.341,46,0.217,●,
5013,山下夏鈴,111.0,0.189,1.0,0.0,0.189,全国,38.0,15.0,0.467,,,29.0,0.069,0.138,,38,0.342,33,0.303,,
4681,太田潮,79.0,0.127,5.0,0.2,0.127,全国,22.0,15.0,0.2,,,27.0,0.0,0.037,,26,0.231,25,0.04,●,●
4809,外崎悟,97.0,0.247,,,0.247,全国,37.0,17.0,0.353,,,29.0,0.034,0.31,,27,0.333,33,0.394,,
5271,杉山太陽,87.0,0.126,4.0,0.25,0.126,全国,18.0,13.0,0.0,,,30.0,0.033,0.1,,30,0.3,29,0.138,●,
4473,藤堂里香,95.0,0.147,,,0.147,全国,32.0,16.0,0.25,,,30.0,0.133,0.1,,29,0.345,31,0.226,●,
3528,笠野友紀恵,81.0,0.21,4.0,0.75,0.21,全国,28.0,22.0,0.227,,,21.0,0.0,0.238,,25,0.16,24,0.25,,●
5205,刑部亜里紗,124.0,0.234,3.0,0.0,0.234,全国,44.0,15.0,0.267,,,40.0,0.1,0.2,○,39,0.436,40,0.3,,
4385,鈴木祐美子,61.0,0.098,4.0,0.5,0.098,全国,16.0,13.0,0.154,,,15.0,0.0,0.133,,21,0.048,18,0.222,●,●
4375,照屋厚仁,121.0,0.24,4.0,0.25,0.24,全国,51.0,20.0,0.6,○,,39.0,0.051,0.308,,40,0.35,42,0.429,,
4112,大久保信一郎,111.0,0.225,9.0,0.111,0.225,全国,32.0,11.0,0.455,,,31.0,0.065,0.226,,37,0.378,33,0.273,,
5006,久保原秀人,97.0,0.082,4.0,0.0,0.082,全国,19.0,15.0,0.2,,,28.0,0.0,0.036,,34,0.147,28,0.107,●,●
3930,岸本隆,112.0,0.188,5.0,0.2,0.188,全国,40.0,19.0,0.474,,,32.0,0.031,0.219,,34,0.206,34,0.294,,●
4486,野村誠,113.0,0.195,,,0.195,全国,33.0,16.0,0.438,,,31.0,0.097,0.258,,39,0.462,33,0.364,,
3268,森竜也,83.0,0.108,17.0,0.059,0.108,全国,31.0,15.0,0.533,,,5.0,0.0,0.0,,35,0.171,28,0.25,,●
3986,沖島広和,77.0,0.182,,,0.182,全国,27.0,12.0,0.667,,,28.0,0.0,0.071,,27,0.37,28,0.107,●,
5188,武井莉里佳,113.0,0.168,,,0.168,全国,44.0,17.0,0.235,,,29.0,0.103,0.103,,39,0.436,39,0.41,,
5217,藤原碧生,106.0,0.217,3.0,0.0,0.217,全国,40.0,15.0,0.267,,,42.0,0.143,0.214,○,29,0.655,42,0.381,,
4215,吉島祥之,132.0,0.212,8.0,0.125,0.212,全国,54.0,23.0,0.304,○,飛ぶ型,43.0,0.047,0.233,○,35,0.686,50,0.3,,
5008,羽野諒,85.0,0.2,4.0,0.25,0.2,全国,22.0,15.0,0.333,,,24.0,0.042,0.125,,29,0.379,26,0.192,●,
5239,上野俊樹,101.0,0.228,,,0.228,全国,35.0,23.0,0.348,,,38.0,0.053,0.263,,37,0.351,39,0.333,,
4381,田路朋史,111.0,0.162,4.0,0.0,0.162,全国,50.0,21.0,0.476,○,,28.0,0.036,0.036,,41,0.341,35,0.143,●,
5378,鈴木結平太,150.0,0.033,8.0,0.0,0.033,全国,,,,,,87.0,0.011,0.023,○,48,0.021,71,0.042,●,●
4052,興津藍,120.0,0.2,7.0,0.143,0.2,全国,50.0,12.0,0.583,,,38.0,0.026,0.079,,41,0.463,39,0.103,●,
3578,塩田雄一,78.0,0.141,4.0,0.25,0.141,全国,21.0,18.0,0.278,,,20.0,0.0,0.1,,28,0.286,22,0.136,●,
5369,岡崎凪汰,89.0,0.034,,,0.034,全国,11.0,10.0,0.4,,,45.0,0.0,0.022,○,25,0.08,40,0.025,●,●
4060,島田一生,101.0,0.119,10.0,0.0,0.119,全国,30.0,18.0,0.389,,,33.0,0.0,0.091,,37,0.189,31,0.161,●,●
3882,新田智彰,108.0,0.204,,,0.204,全国,30.0,19.0,0.368,,,26.0,0.077,0.154,,42,0.381,27,0.259,,
4074,柳沢一,116.0,0.259,,,0.259,全国,51.0,18.0,0.444,,,30.0,0.167,0.167,,36,0.528,36,0.444,,
4789,古賀智之,108.0,0.111,,,0.111,全国,37.0,14.0,0.429,,,33.0,0.091,0.061,,35,0.429,31,0.161,●,
3701,大西隆洋,94.0,0.16,,,0.16,全国,18.0,14.0,0.214,,,22.0,0.045,0.136,,33,0.212,24,0.208,●,●
3567,吉岡誠,74.0,0.041,2.0,0.0,0.041,全国,21.0,14.0,0.357,,,25.0,0.04,0.0,,26,0.231,21,0.048,●,●
5178,成貞琳平,112.0,0.098,,,0.098,全国,27.0,18.0,0.278,,,31.0,0.032,0.032,,44,0.227,27,0.074,●,●
4051,清水敦揮,101.0,0.327,,,0.327,全国,47.0,14.0,0.357,,,28.0,0.179,0.214,,35,0.6,30,0.533,,
4944,田代達也,100.0,0.17,6.0,0.167,0.17,全国,18.0,15.0,0.2,,,34.0,0.118,0.147,,33,0.303,26,0.269,,
4010,越智照浩,87.0,0.184,5.0,0.2,0.184,全国,20.0,11.0,0.091,,,18.0,0.0,0.111,,30,0.2,18,0.167,●,●
4603,谷川将太,111.0,0.234,,,0.234,全国,34.0,12.0,0.5,,,32.0,0.031,0.188,,34,0.382,32,0.188,●,
4677,片橋幸貴,90.0,0.244,2.0,1.0,0.244,全国,38.0,19.0,0.368,,,29.0,0.103,0.207,,29,0.552,31,0.387,,
4887,富澤祐作,104.0,0.154,4.0,0.25,0.154,全国,34.0,14.0,0.357,,,32.0,0.094,0.188,,35,0.314,30,0.3,,
5262,鈴木章司,89.0,0.079,5.0,0.2,0.079,全国,24.0,20.0,0.35,,,26.0,0.077,0.038,,30,0.367,30,0.167,●,
4736,高倉和士,129.0,0.186,9.0,0.222,0.186,全国,56.0,15.0,0.667,,,39.0,0.154,0.179,,42,0.571,40,0.425,,
3582,吉川昭男,31.0,0.161,,,0.161,全国,49.0,20.0,0.4,○,,,,,,41,0.537,38,0.368,,
4027,松江秀徳,100.0,0.15,,,0.15,全国,38.0,16.0,0.312,,,20.0,0.05,0.1,,31,0.323,28,0.179,●,
5065,伊久間陽優,97.0,0.072,,,0.072,全国,23.0,11.0,0.364,,,36.0,0.139,0.0,,27,0.407,31,0.194,●,
5120,山本稔太朗,74.0,0.108,4.0,0.0,0.108,全国,30.0,12.0,0.583,,,20.0,0.1,0.05,,23,0.304,30,0.2,●,
5158,宮脇遼太,114.0,0.158,5.0,0.0,0.158,全国,49.0,15.0,0.2,,,38.0,0.158,0.158,,37,0.378,34,0.382,,
4155,長野壮志郎,102.0,0.186,,,0.186,全国,47.0,19.0,0.526,,,33.0,0.152,0.182,,36,0.333,34,0.441,,
3532,柴田光,27.0,0.296,2.0,0.5,0.296,全国,40.0,15.0,0.267,,,2.0,0.0,0.0,,23,0.565,26,0.5,,
5035,櫻井優,110.0,0.191,3.0,0.0,0.191,全国,29.0,17.0,0.353,,,31.0,0.0,0.194,,42,0.357,29,0.31,,
4069,山本修一,122.0,0.295,6.0,0.167,0.295,全国,52.0,21.0,0.476,○,,36.0,0.222,0.25,,42,0.357,37,0.486,,
5381,有山望,143.0,0.077,,,0.077,全国,7.0,4.0,0.0,,,56.0,0.0,0.071,○,52,0.154,49,0.102,●,●
3837,秋山広一,103.0,0.204,11.0,0.091,0.204,全国,44.0,10.0,0.1,,,34.0,0.206,0.147,,30,0.533,35,0.343,,
4966,田川大貴,119.0,0.134,,,0.134,全国,43.0,19.0,0.316,,,40.0,0.025,0.1,○,38,0.368,38,0.132,●,
5353,草川壮良,128.0,0.047,4.0,0.0,0.047,全国,4.0,3.0,0.333,,,67.0,0.03,0.03,○,45,0.133,55,0.073,●,●
5011,高木圭大,94.0,0.106,5.0,0.0,0.106,全国,22.0,14.0,0.357,,,26.0,0.038,0.115,,30,0.167,24,0.125,●,●
4191,赤羽克也,105.0,0.229,6.0,0.5,0.229,全国,42.0,13.0,0.538,,,25.0,0.08,0.16,,36,0.611,31,0.29,,
5172,田村慶,109.0,0.202,4.0,0.25,0.202,全国,36.0,14.0,0.286,,,39.0,0.103,0.179,,32,0.5,38,0.316,,
5196,鰐部太空海,110.0,0.218,3.0,0.0,0.218,全国,45.0,14.0,0.357,,,35.0,0.143,0.2,,38,0.684,37,0.432,,
4283,石井裕美,81.0,0.185,,,0.185,全国,26.0,23.0,0.217,,,23.0,0.043,0.217,,28,0.25,22,0.273,,
4462,夏山亮平,97.0,0.196,5.0,0.4,0.196,全国,27.0,12.0,0.167,,,24.0,0.042,0.208,,37,0.27,25,0.28,,
3809,吉田光,102.0,0.245,4.0,0.25,0.245,全国,16.0,12.0,0.083,,,32.0,0.031,0.219,,35,0.343,36,0.333,,
5358,増本杏珠,71.0,0.169,,,0.169,全国,9.0,8.0,0.5,,,31.0,0.0,0.097,,19,0.263,27,0.111,●,
3572,安田政彦,116.0,0.207,,,0.207,全国,45.0,27.0,0.444,○,,24.0,0.0,0.042,,40,0.175,36,0.194,●,●
4474,渡辺崇,107.0,0.215,5.0,0.0,0.215,全国,33.0,15.0,0.333,,,24.0,0.042,0.083,,37,0.378,29,0.241,●,
4410,井上大輔,103.0,0.146,,,0.146,全国,31.0,18.0,0.167,,,26.0,0.077,0.115,,39,0.256,26,0.308,,
4289,落合直子,110.0,0.2,5.0,0.2,0.2,全国,44.0,13.0,0.385,,,31.0,0.065,0.226,,38,0.289,31,0.323,,
4184,渡邊雄一郎,101.0,0.327,5.0,0.2,0.327,全国,47.0,15.0,0.533,,,27.0,0.111,0.259,,31,0.742,33,0.545,,
5061,中村駿平,97.0,0.093,6.0,0.167,0.093,全国,21.0,15.0,0.267,,,34.0,0.0,0.059,,33,0.242,27,0.074,●,●
4760,山崎郡,140.0,0.186,4.0,0.0,0.186,全国,70.0,14.0,0.286,,,37.0,0.162,0.189,,47,0.617,46,0.435,,
4154,森安弘雅,99.0,0.172,,,0.172,全国,37.0,21.0,0.333,,,30.0,0.033,0.067,,30,0.4,35,0.143,●,
4216,星栄爾,126.0,0.167,9.0,0.111,0.167,全国,46.0,18.0,0.667,,,41.0,0.049,0.146,○,42,0.286,35,0.2,●,
4560,庄司樹良々,111.0,0.225,5.0,0.2,0.225,全国,38.0,15.0,0.467,,,37.0,0.054,0.189,,39,0.385,34,0.294,,
5254,羽田妃希,93.0,0.108,6.0,0.167,0.108,全国,11.0,7.0,0.143,,,32.0,0.0,0.094,,30,0.233,31,0.097,●,●
4958,溝口海義也,136.0,0.265,8.0,0.125,0.265,全国,50.0,17.0,0.235,,,42.0,0.024,0.286,○,41,0.512,44,0.318,,
3319,山崎義明,110.0,0.245,10.0,0.2,0.245,全国,36.0,23.0,0.261,,,30.0,0.033,0.2,,33,0.485,32,0.281,,
5273,山下拓巳,104.0,0.115,3.0,0.0,0.115,全国,30.0,18.0,0.333,,,25.0,0.0,0.0,,36,0.389,26,0.038,●,
4508,野間大樹,99.0,0.182,10.0,0.1,0.182,全国,28.0,15.0,0.6,,,30.0,0.133,0.267,,31,0.355,32,0.531,,
3905,天野友和,126.0,0.246,3.0,0.333,0.246,全国,52.0,18.0,0.722,,,40.0,0.1,0.25,○,38,0.474,40,0.475,,
5019,柴田百恵,78.0,0.154,6.0,0.333,0.154,全国,27.0,18.0,0.444,,,22.0,0.227,0.091,,27,0.296,24,0.333,,
5286,坂井滉哉,89.0,0.112,4.0,0.25,0.112,全国,23.0,14.0,0.214,,,27.0,0.074,0.074,,35,0.314,28,0.143,●,
5220,青木蓮,113.0,0.257,,,0.257,全国,46.0,18.0,0.389,,,33.0,0.03,0.333,,35,0.514,38,0.553,,
4785,木幡純也,91.0,0.176,8.0,0.125,0.176,全国,25.0,22.0,0.227,,,25.0,0.04,0.16,,32,0.312,28,0.179,●,
5268,山本幸也,107.0,0.047,,,0.047,全国,15.0,12.0,0.167,,,64.0,0.0,0.062,○,27,0.185,45,0.022,●,●
3054,北川幸典,84.0,0.226,4.0,0.25,0.226,全国,25.0,14.0,0.214,,,27.0,0.037,0.185,,23,0.435,36,0.222,●,
4078,渡辺史之,4.0,0.0,,,0.0,全国,2.0,2.0,0.5,,,1.0,0.0,0.0,,2,0.0,1,0.0,,
4505,島田賢人,110.0,0.236,2.0,0.5,0.236,全国,40.0,9.0,0.667,,,32.0,0.094,0.312,,34,0.471,33,0.394,,
3737,上平真二,104.0,0.288,4.0,0.0,0.288,全国,55.0,16.0,0.562,,,30.0,0.1,0.233,,36,0.583,33,0.333,,
3535,渡修平,96.0,0.094,3.0,0.0,0.094,全国,27.0,14.0,0.286,,,28.0,0.0,0.0,,33,0.273,27,0.037,●,
3855,大熊辰弥,4.0,0.0,,,0.0,全国,2.0,2.0,0.0,,,2.0,0.0,0.0,,1,0.0,2,0.0,,
3713,伊藤誠二,105.0,0.171,,,0.171,全国,35.0,16.0,0.5,,,36.0,0.028,0.194,,33,0.424,38,0.289,,
3820,樫葉次郎,61.0,0.049,,,0.049,全国,17.0,16.0,0.312,,,20.0,0.05,0.1,,20,0.0,27,0.148,●,●
3284,渡邊伸太郎,84.0,0.202,2.0,0.0,0.202,全国,30.0,12.0,0.333,,,12.0,0.0,0.25,,36,0.361,26,0.308,,
3081,岡本慎治,61.0,0.164,,,0.164,全国,20.0,14.0,0.286,,,22.0,0.0,0.136,,21,0.333,23,0.217,●,
3439,大平誉史明,102.0,0.176,8.0,0.0,0.176,全国,42.0,17.0,0.529,,,31.0,0.065,0.29,,34,0.412,35,0.371,,
3730,塩崎優司,104.0,0.115,4.0,0.0,0.115,全国,29.0,13.0,0.385,,,24.0,0.0,0.167,,41,0.244,25,0.16,●,●
3717,立間充宏,89.0,0.202,10.0,0.1,0.202,全国,29.0,12.0,0.333,,,36.0,0.056,0.139,,27,0.37,35,0.257,,
3471,赤峰和也,88.0,0.125,8.0,0.125,0.125,全国,26.0,19.0,0.316,,,23.0,0.0,0.13,,31,0.355,23,0.087,●,
3800,牧宏次,85.0,0.094,2.0,0.0,0.094,全国,29.0,16.0,0.375,,,27.0,0.037,0.074,,24,0.333,28,0.107,●,
5057,上田紗奈,96.0,0.073,,,0.073,全国,30.0,11.0,0.182,,,23.0,0.087,0.0,,28,0.286,29,0.241,●,
4006,小野勇作,94.0,0.181,4.0,0.25,0.181,全国,26.0,17.0,0.412,,,21.0,0.0,0.238,,32,0.281,24,0.292,,
4683,向井田直弥,89.0,0.067,,,0.067,全国,,,,,,48.0,0.083,0.042,○,21,0.19,31,0.194,●,●
4819,蜂須瑞生,105.0,0.219,6.0,0.0,0.219,全国,39.0,15.0,0.533,,,38.0,0.053,0.132,,33,0.424,39,0.231,●,
4158,木場雄二郎,106.0,0.151,,,0.151,全国,30.0,9.0,0.111,,,35.0,0.086,0.114,,38,0.237,30,0.267,,●
5350,網代良芽,114.0,0.193,5.0,0.2,0.193,全国,23.0,19.0,0.316,,,37.0,0.054,0.216,,37,0.324,31,0.29,,
3581,加木郁,106.0,0.142,3.0,0.333,0.142,全国,35.0,21.0,0.333,,,24.0,0.083,0.042,,41,0.341,31,0.258,,
3577,向所浩二,86.0,0.116,,,0.116,全国,27.0,17.0,0.294,,,35.0,0.086,0.029,,27,0.185,29,0.172,●,●
3841,佐々木和伸,115.0,0.209,,,0.209,全国,49.0,23.0,0.609,○,,43.0,0.093,0.256,○,37,0.459,40,0.375,,
4419,原加央理,90.0,0.222,,,0.222,全国,27.0,14.0,0.429,,,21.0,0.048,0.143,,32,0.375,24,0.208,●,
