date,rno,chaku,teiban,touban,name,motor,tenji,shinnyu,st
2025-10-03,2,06,1,3470,新田芳美,56,6.8,1,0.17
2025-10-03,3,01,4,3473,石川真二,60,6.82,2,0.03
2025-10-03,3,02,2,3977,山本兼士,83,6.72,3,0.07
2025-10-03,3,03,5,4116,川田正人,29,6.77,5,0.08
2025-10-03,3,04,3,5358,増本杏珠,17,6.77,4,0.10
2025-10-03,3,05,6,4213,重富伸也,10,6.68,6,0.10
2025-10-03,3,F,1,4308,河村了,74,6.64,1,F0.01
2025-10-03,4,01,1,4156,浜野孝志,64,6.8,1,0.11
2025-10-03,4,02,2,4796,春園功太,37,6.8,2,0.13
2025-10-03,4,03,5,4336,松田竜馬,75,6.85,5,0.07
2025-10-03,4,04,4,4727,安部慎一,68,6.92,4,0.05
2025-10-03,4,05,3,4177,萬正嗣,12,6.8,3,0.06
2025-10-03,4,06,6,5403,藤山湧太,36,6.85,6,0.06
2025-10-03,5,01,1,3563,堤昇,79,6.72,1,0.02
2025-10-03,5,02,2,5277,井上未都,53,6.87,2,0.03
2025-10-03,5,03,4,4434,田中辰彦,62,6.82,4,0.03
2025-10-03,5,04,5,5005,石田貴洋,21,6.74,5,0.06
2025-10-03,5,05,6,4465,大西賢,33,6.83,6,0.15
2025-10-03,5,06,3,4015,前野竜一,18,6.84,3,0.08
2025-10-03,6,01,1,3159,江口晃生,54,6.75,1,0.13
2025-10-03,6,02,4,5231,寺田空詩,77,6.69,4,0.13
2025-10-03,6,03,2,4890,石川諒,63,6.67,2,0.14
2025-10-03,6,04,3,4784,向井田真紀,14,6.8,3,0.17
2025-10-03,6,05,5,4129,宇野博之,51,6.93,5,0.13
2025-10-03,6,06,6,3745,橋本年光,82,6.84,6,0.13
2025-10-03,7,01,1,3686,鳥居塚孝博,70,6.8,1,0.07
2025-10-03,7,02,3,4116,川田正人,29,6.93,3,0.07
2025-10-03,7,03,2,4529,嶋義信,15,6.77,2,0.06
2025-10-03,7,04,5,4917,岩橋裕馬,84,6.8,5,0.11
2025-10-03,7,05,6,5144,中尾彩香,11,6.77,6,0.16
2025-10-03,7,06,4,5342,原村百那,13,6.9,4,0.12
2025-10-03,8,01,1,5358,増本杏珠,17,6.77,1,0.11
2025-10-03,8,02,3,3470,新田芳美,56,6.84,3,0.16
2025-10-03,8,03,4,3372,加藤雅之,73,6.82,4,0.21
2025-10-03,8,04,6,5141,大澤風葵,67,6.82,5,0.18
2025-10-03,8,05,5,5403,藤山湧太,36,6.77,6,0.25
2025-10-03,8,06,2,4336,松田竜馬,75,6.74,2,0.11
2025-10-03,9,01,5,4213,重富伸也,10,6.56,5,0.08
2025-10-03,9,02,4,4015,前野竜一,18,6.74,4,0.09
2025-10-03,9,03,2,4434,田中辰彦,62,6.77,2,0.14
2025-10-03,9,04,1,3473,石川真二,60,6.73,1,0.25
2025-10-03,9,05,3,4727,安部慎一,68,6.77,3,0.21
2025-10-03,9,06,6,5334,樫葉新心,80,6.74,6,0.16
2025-10-03,10,01,3,4308,河村了,74,6.79,3,0.08
2025-10-03,10,02,6,4796,春園功太,37,6.78,6,0.08
2025-10-03,10,03,1,3232,山川美由紀,59,6.73,1,0.02
2025-10-03,10,04,4,4890,石川諒,63,6.78,4,0.01
2025-10-03,10,05,2,3159,江口晃生,54,6.72,2,0.21
2025-10-03,10,06,5,3563,堤昇,79,6.8,5,0.04
2025-10-03,11,01,1,5005,石田貴洋,21,6.71,1,0.23
2025-10-03,11,02,5,3686,鳥居塚孝博,70,6.81,5,0.24
2025-10-03,11,03,3,4156,浜野孝志,64,6.77,3,0.18
2025-10-03,11,04,2,4033,伊藤将吉,26,6.78,2,0.21
2025-10-03,11,05,4,3977,山本兼士,83,6.79,4,0.21
2025-10-03,11,06,6,4529,嶋義信,15,6.77,6,0.24
2025-10-03,12,01,1,4939,宮之原輝紀,76,6.66,1,0.09
2025-10-03,12,02,4,4384,鶴本崇文,58,6.81,4,0.18
2025-10-03,12,03,6,4809,外崎悟,66,6.71,6,0.18
2025-10-03,12,04,3,4812,西野雄貴,81,6.86,3,0.11
2025-10-03,12,05,5,4118,宇佐見淳,27,6.79,5,0.17
2025-10-03,12,06,2,4685,島村隆幸,20,6.82,2,0.13
2025-10-07,1,01,1,4052,興津藍,28,6.76,1,0.16
2025-10-07,1,02,2,4489,岩川仁士,27,6.79,2,0.14
2025-10-07,1,03,4,3986,沖島広和,13,6.8,4,0.29
2025-10-07,1,04,3,4007,榮田将彦,65,6.86,3,0.15
2025-10-07,1,05,5,3870,寺嶋雄,79,6.81,5,0.32
2025-10-07,1,06,6,5369,岡崎凪汰,58,6.72,6,0.36
2025-10-07,2,01,3,4380,鈴木峻佑,52,6.74,3,0.16
2025-10-07,2,02,1,4423,坂口貴彦,23,6.74,1,0.17
2025-10-07,2,03,6,5089,前田翔,24,6.79,5,0.28
2025-10-07,2,04,4,5048,眞鳥康太,10,6.61,6,0.46
2025-10-07,2,05,2,5278,田中駿兵,67,6.73,2,0.21
2025-10-07,2,06,5,4587,木田峰由季,31,6.78,4,0.23
2025-10-07,3,01,1,4096,石橋道友,25,6.72,1,0.12
2025-10-07,3,02,4,4369,丹下将,39,6.84,4,0.15
2025-10-07,3,03,6,4301,関裕也,15,6.93,5,0.12
2025-10-07,3,04,2,5095,小原聡将,78,6.73,2,0.19
2025-10-07,3,05,3,4390,松本弓雄,72,6.9,3,0.21
2025-10-07,3,06,5,5323,香川陽太,18,6.81,6,0.18
2025-10-07,4,01,1,4509,平見真彦,73,6.75,1,0.12
2025-10-07,4,02,4,3880,浅見宗孝,38,6.72,4,0.11
2025-10-07,4,03,6,3507,藤井徹,17,6.84,6,0.27
2025-10-07,4,04,3,3777,樋口亮,14,6.78,3,0.13
2025-10-07,4,05,2,4889,後藤盛也,29,6.77,2,0.11
2025-10-07,4,S0,5,4356,長岡良也,16,6.79,5,0.12
2025-10-07,5,01,1,3968,茶谷信次,32,6.74,1,0.20
2025-10-07,5,02,2,5087,佐藤航,22,6.73,2,0.23
2025-10-07,5,03,3,3930,岸本隆,34,6.71,3,0.18
2025-10-07,5,04,5,4692,酒井俊弘,63,6.68,5,0.28
2025-10-07,5,05,4,5274,城間盛渚,30,6.72,4,0.26
2025-10-07,5,06,6,3680,森林太,36,6.81,6,0.32
2025-10-07,6,01,6,4489,岩川仁士,27,6.8,5,0.14
2025-10-07,6,02,3,5048,眞鳥康太,10,6.57,6,0.11
2025-10-07,6,03,4,4985,井本昌也,55,6.72,3,0.06
2025-10-07,6,04,2,4076,杉田篤光,69,6.7,2,0.08
2025-10-07,6,05,5,4594,谷川祐一,62,6.76,4,0.13
2025-10-07,6,06,1,4003,表憲一,64,6.74,1,0.14
2025-10-07,7,01,3,4500,山田康二,35,6.74,3,0.14
2025-10-07,7,02,1,4640,山ノ内雅人,66,6.71,1,0.16
2025-10-07,7,03,4,4423,坂口貴彦,23,6.67,4,0.19
2025-10-07,7,04,5,3661,柳瀬興志,56,6.68,5,0.19
2025-10-07,7,05,2,3870,寺嶋雄,79,6.78,2,0.13
2025-10-07,7,06,6,5420,吉原快誓,71,6.87,6,0.26
2025-10-07,8,01,2,4375,照屋厚仁,11,6.72,2,0.18
2025-10-07,8,02,1,4007,榮田将彦,65,6.72,1,0.17
2025-10-07,8,03,3,5058,前原大道,19,6.79,3,0.14
2025-10-07,8,04,5,4195,前川守嗣,57,6.78,5,0.06
2025-10-07,8,05,6,5384,八戸琉楓,50,6.78,6,0.14
2025-10-07,8,06,4,5323,香川陽太,18,6.76,4,0.05
2025-10-07,9,01,4,4096,石橋道友,25,6.79,4,0.10
2025-10-07,9,02,1,3986,沖島広和,13,6.69,1,0.16
2025-10-07,9,03,3,4509,平見真彦,73,6.72,3,0.13
2025-10-07,9,04,5,3968,茶谷信次,32,6.74,5,0.14
2025-10-07,9,05,2,4438,森作雄大,61,6.7,2,0.12
2025-10-07,9,06,6,4380,鈴木峻佑,52,6.74,6,0.11
2025-10-07,10,01,1,4587,木田峰由季,31,6.73,1,0.15
2025-10-07,10,02,4,4889,後藤盛也,29,6.71,4,0.21
2025-10-07,10,03,6,4076,杉田篤光,69,6.74,6,0.30
2025-10-07,10,04,3,3211,北川敏弘,33,6.75,3,0.15
2025-10-07,10,05,2,4369,丹下将,39,6.84,2,0.19
2025-10-07,10,06,5,5369,岡崎凪汰,58,6.64,5,0.28
2025-10-07,11,01,1,3777,樋口亮,14,6.67,1,0.14
2025-10-07,11,02,4,5087,佐藤航,22,6.67,4,0.17
2025-10-07,11,03,3,5278,田中駿兵,67,6.7,3,0.14
2025-10-07,11,04,2,4594,谷川祐一,62,6.66,2,0.17
2025-10-07,11,05,5,4640,山ノ内雅人,66,6.75,5,0.15
2025-10-07,11,06,6,5095,小原聡将,78,6.74,6,0.15
2025-10-07,12,01,1,4500,山田康二,35,6.64,1,0.21
2025-10-07,12,02,6,5058,前原大道,19,6.64,5,0.10
2025-10-07,12,03,3,5089,前田翔,24,6.79,2,0.21
2025-10-07,12,04,5,4985,井本昌也,55,6.79,4,0.15
2025-10-07,12,05,4,4052,興津藍,28,6.67,3,0.19
2025-10-07,12,K0,2,4356,長岡良也,16,,,K
2025-10-08,1,01,1,5278,田中駿兵,67,6.73,1,0.14
2025-10-08,1,02,5,4390,松本弓雄,72,6.88,5,0.17
2025-10-08,1,03,2,5274,城間盛渚,30,6.85,2,0.21
2025-10-08,1,04,3,3680,森林太,36,6.92,3,0.18
2025-10-08,1,05,4,3211,北川敏弘,33,6.94,4,0.15
2025-10-08,1,06,6,5384,八戸琉楓,50,6.85,6,0.15
2025-10-08,2,01,6,3880,浅見宗孝,38,6.9,6,0.15
2025-10-08,2,02,1,3661,柳瀬興志,56,6.72,1,0.17
2025-10-08,2,03,5,4301,関裕也,15,6.98,5,0.24
2025-10-08,2,04,3,4003,表憲一,64,6.89,3,0.22
2025-10-08,2,05,2,4052,興津藍,28,6.77,2,0.21
2025-10-08,2,06,4,4640,山ノ内雅人,66,6.85,4,0.25
2025-10-08,3,01,3,4985,井本昌也,55,6.87,3,0.11
2025-10-08,3,02,1,4369,丹下将,39,6.8,1,0.17
2025-10-08,3,03,2,4195,前川守嗣,57,6.84,2,0.13
2025-10-08,3,04,4,4380,鈴木峻佑,52,6.8,4,0.12
2025-10-08,3,05,5,4438,森作雄大,61,6.81,5,0.07
2025-10-08,3,06,6,5420,吉原快誓,71,6.9,6,0.15
2025-10-08,4,01,6,5048,眞鳥康太,10,6.66,5,0.12
2025-10-08,4,02,2,3986,沖島広和,13,6.87,2,0.11
2025-10-08,4,03,3,4076,杉田篤光,69,6.88,3,0.13
2025-10-08,4,04,5,5087,佐藤航,22,6.85,6,0.16
2025-10-08,4,05,1,5095,小原聡将,78,6.85,1,0.12
2025-10-08,4,06,4,3507,藤井徹,17,6.89,4,0.09
2025-10-08,5,01,6,4692,酒井俊弘,63,6.72,6,0.06
2025-10-08,5,02,1,4489,岩川仁士,27,6.75,1,0.15
2025-10-08,5,03,3,4096,石橋道友,25,6.87,3,0.16
2025-10-08,5,04,5,5274,城間盛渚,30,6.84,5,0.13
2025-10-08,5,S0,2,4587,木田峰由季,31,6.82,2,0.16
2025-10-08,5,S2,4,5058,前原大道,19,6.79,4,0.12
2025-10-08,6,01,1,3870,寺嶋雄,79,6.84,1,0.16
2025-10-08,6,02,2,3930,岸本隆,34,6.84,2,0.17
2025-10-08,6,03,5,4500,山田康二,35,6.77,5,0.19
2025-10-08,6,04,3,4889,後藤盛也,29,6.83,3,0.18
2025-10-08,6,05,6,3968,茶谷信次,32,6.89,6,0.29
2025-10-08,6,06,4,5369,岡崎凪汰,58,6.74,4,0.22
2025-10-08,7,01,3,4375,照屋厚仁,11,6.88,3,0.04
2025-10-08,7,02,2,4985,井本昌也,55,6.9,2,0.04
2025-10-08,7,03,5,4003,表憲一,64,6.84,5,0.05
2025-10-08,7,04,6,4007,榮田将彦,65,7.0,6,0.02
2025-10-08,7,05,1,3211,北川敏弘,33,6.82,1,0.05
2025-10-08,7,06,4,4509,平見真彦,73,6.92,4,0.06
2025-10-08,8,01,1,4438,森作雄大,61,6.75,1,0.10
2025-10-08,8,02,2,5323,香川陽太,18,6.82,2,0.14
2025-10-08,8,03,4,5089,前田翔,24,6.73,4,0.14
2025-10-08,8,04,6,3777,樋口亮,14,6.83,5,0.22
2025-10-08,8,05,3,5087,佐藤航,22,6.84,3,0.13
2025-10-08,8,06,5,5384,八戸琉楓,50,6.93,6,0.24
2025-10-08,9,01,3,4052,興津藍,28,6.86,3,0.17
2025-10-08,9,02,1,3507,藤井徹,17,6.88,1,0.17
2025-10-08,9,03,2,4423,坂口貴彦,23,6.82,2,0.21
2025-10-08,9,04,6,4594,谷川祐一,62,6.94,6,0.21
2025-10-08,9,05,5,4369,丹下将,39,6.97,5,0.22
2025-10-08,9,06,4,3680,森林太,36,6.91,4,0.18
2025-10-08,10,01,6,3930,岸本隆,34,6.88,4,0.15
2025-10-08,10,02,3,3880,浅見宗孝,38,6.82,2,0.17
2025-10-08,10,03,1,4390,松本弓雄,72,6.87,1,0.24
2025-10-08,10,04,4,5095,小原聡将,78,6.82,3,0.17
2025-10-08,10,05,5,5420,吉原快誓,71,6.91,5,0.31
2025-10-08,10,K1,2,5058,前原大道,19,,,K
2025-10-08,11,01,1,4076,杉田篤光,69,6.86,1,0.15
2025-10-08,11,02,4,4500,山田康二,35,6.81,4,0.19
2025-10-08,11,03,3,3661,柳瀬興志,56,6.81,3,0.12
2025-10-08,11,04,2,4692,酒井俊弘,63,6.82,2,0.14
2025-10-08,11,05,6,4195,前川守嗣,57,6.97,6,0.13
2025-10-08,11,06,5,4509,平見真彦,73,6.84,5,0.17
2025-10-08,12,01,1,5089,前田翔,24,6.73,1,0.05
2025-10-08,12,02,4,5278,田中駿兵,67,6.76,5,0.08
2025-10-08,12,03,6,4375,照屋厚仁,11,6.85,6,0.13
2025-10-08,12,04,5,4096,石橋道友,25,6.83,4,0.05
2025-10-08,12,05,3,3968,茶谷信次,32,6.83,3,0.11
2025-10-08,12,06,2,4301,関裕也,15,6.97,2,0.07
2025-10-09,1,01,4,4692,酒井俊弘,63,6.76,4,0.16
2025-10-09,1,02,1,5087,佐藤航,22,6.7,1,0.21
2025-10-09,1,03,2,4003,表憲一,64,6.93,2,0.21
2025-10-09,1,04,5,4423,坂口貴彦,23,6.89,5,0.22
2025-10-09,1,05,3,4438,森作雄大,61,6.76,3,0.16
2025-10-09,1,06,6,5420,吉原快誓,71,6.83,6,0.35
2025-10-09,2,01,1,4889,後藤盛也,29,6.78,1,0.17
2025-10-09,2,02,4,4096,石橋道友,25,6.9,4,0.15
2025-10-09,2,03,5,3930,岸本隆,34,6.91,5,0.13
2025-10-09,2,04,6,3211,北川敏弘,33,6.86,6,0.10
2025-10-09,2,05,3,3507,藤井徹,17,6.95,3,0.15
2025-10-09,2,06,2,4007,榮田将彦,65,6.82,2,0.23
2025-10-09,3,01,2,3777,樋口亮,14,6.81,2,0.18
2025-10-09,3,02,5,5048,眞鳥康太,10,6.66,5,0.15
2025-10-09,3,03,1,4375,照屋厚仁,11,6.77,1,0.21
2025-10-09,3,04,6,3870,寺嶋雄,79,6.96,6,0.17
2025-10-09,3,05,4,4509,平見真彦,73,6.79,4,0.22
2025-10-09,3,06,3,4301,関裕也,15,6.98,3,0.18
2025-10-09,4,01,3,5089,前田翔,24,6.79,3,0.11
2025-10-09,4,02,4,4195,前川守嗣,57,6.95,4,0.16
2025-10-09,4,03,5,5369,岡崎凪汰,58,6.8,5,0.16
2025-10-09,4,04,2,4390,松本弓雄,72,6.78,2,0.19
2025-10-09,4,05,6,3986,沖島広和,13,6.84,6,0.11
2025-10-09,4,06,1,4594,谷川祐一,62,6.77,1,0.18
2025-10-09,5,01,1,4380,鈴木峻佑,52,6.82,1,0.15
2025-10-09,5,02,5,4052,興津藍,28,6.83,5,0.10
2025-10-09,5,03,2,3968,茶谷信次,32,6.75,2,0.12
2025-10-09,5,04,4,3880,浅見宗孝,38,6.83,4,0.08
2025-10-09,5,05,3,5323,香川陽太,18,6.89,3,0.14
2025-10-09,5,06,6,4587,木田峰由季,31,6.89,6,0.11
2025-10-09,6,01,3,4369,丹下将,39,6.91,3,0.09
2025-10-09,6,02,2,4500,山田康二,35,6.77,2,0.06
2025-10-09,6,03,4,4489,岩川仁士,27,6.88,4,0.04
2025-10-09,6,04,1,4692,酒井俊弘,63,6.78,1,0.04
2025-10-09,6,05,5,5095,小原聡将,78,6.8,5,0.04
2025-10-09,6,06,6,5384,八戸琉楓,50,6.95,6,0.05
2025-10-09,7,01,5,4076,杉田篤光,69,6.95,5,0.14
2025-10-09,7,02,1,4301,関裕也,15,6.81,1,0.22
2025-10-09,7,03,2,3661,柳瀬興志,56,6.82,2,0.23
2025-10-09,7,04,4,4985,井本昌也,55,6.89,4,0.14
2025-10-09,7,05,6,4438,森作雄大,61,6.88,6,0.09
2025-10-09,7,06,3,5274,城間盛渚,30,6.83,3,0.22
2025-10-09,8,01,1,3680,森林太,36,6.9,1,0.11
2025-10-09,8,02,2,5089,前田翔,24,6.8,2,0.11
2025-10-09,8,03,3,3870,寺嶋雄,79,6.98,3,0.10
2025-10-09,8,04,6,4640,山ノ内雅人,66,6.89,6,0.10
2025-10-09,8,05,4,5087,佐藤航,22,6.81,4,0.11
2025-10-09,8,06,5,4889,後藤盛也,29,6.89,5,0.09
2025-10-09,9,01,3,4380,鈴木峻佑,52,6.85,3,0.12
2025-10-09,9,02,5,5278,田中駿兵,67,6.81,5,0.12
2025-10-09,9,03,1,4195,前川守嗣,57,6.85,1,0.15
2025-10-09,9,04,2,4509,平見真彦,73,6.9,2,0.20
2025-10-09,9,05,6,4423,坂口貴彦,23,6.81,6,0.18
2025-10-09,9,06,4,4007,榮田将彦,65,7.02,4,0.07
2025-10-09,10,01,2,4096,石橋道友,25,6.75,2,0.11
2025-10-09,10,02,1,3880,浅見宗孝,38,6.8,1,0.15
2025-10-09,10,03,5,3986,沖島広和,13,6.78,5,0.21
2025-10-09,10,04,6,4003,表憲一,64,6.89,6,0.19
2025-10-09,10,05,3,4500,山田康二,35,6.76,3,0.14
2025-10-09,10,S1,4,3777,樋口亮,14,6.77,4,0.16
2025-10-09,11,01,5,4489,岩川仁士,27,6.85,4,0.15
2025-10-09,11,02,2,4052,興津藍,28,6.74,2,0.14
2025-10-09,11,03,1,3930,岸本隆,34,6.78,1,0.15
2025-10-09,11,04,3,4594,谷川祐一,62,6.83,3,0.13
2025-10-09,11,05,6,3661,柳瀬興志,56,6.8,5,0.09
2025-10-09,11,06,4,5048,眞鳥康太,10,6.63,6,0.14
2025-10-09,12,01,4,4369,丹下将,39,6.94,4,0.05
2025-10-09,12,02,1,4985,井本昌也,55,6.83,1,0.09
2025-10-09,12,03,5,4375,照屋厚仁,11,6.85,5,0.06
2025-10-09,12,04,6,4390,松本弓雄,72,6.89,6,0.09
2025-10-09,12,05,2,4640,山ノ内雅人,66,6.88,2,0.20
2025-10-09,12,06,3,4587,木田峰由季,31,6.83,3,0.16
2025-10-10,1,01,1,3661,柳瀬興志,56,6.68,1,0.18
2025-10-10,1,02,3,5274,城間盛渚,30,6.82,4,0.22
2025-10-10,1,03,5,3507,藤井徹,17,6.83,3,0.21
2025-10-10,1,04,2,3211,北川敏弘,33,6.75,2,0.16
2025-10-10,1,05,4,4390,松本弓雄,72,6.86,5,0.29
2025-10-10,1,06,6,5420,吉原快誓,71,6.79,6,0.39
2025-10-10,2,01,4,4076,杉田篤光,69,6.79,4,0.12
2025-10-10,2,02,6,5323,香川陽太,18,6.82,5,0.03
2025-10-10,2,03,1,3880,浅見宗孝,38,6.83,1,0.17
2025-10-10,2,04,5,5384,八戸琉楓,50,6.79,6,0.11
2025-10-10,2,05,2,3680,森林太,36,6.83,2,0.09
2025-10-10,2,S1,3,4640,山ノ内雅人,66,6.83,3,0.06
2025-10-10,3,01,1,5087,佐藤航,22,6.69,1,0.15
2025-10-10,3,02,2,3986,沖島広和,13,6.73,2,0.17
2025-10-10,3,03,3,3777,樋口亮,14,6.75,3,0.17
2025-10-10,3,04,5,4052,興津藍,28,6.78,5,0.17
2025-10-10,3,05,4,5369,岡崎凪汰,58,6.69,4,0.17
2025-10-10,3,06,6,4889,後藤盛也,29,6.71,6,0.15
2025-10-10,4,01,1,3968,茶谷信次,32,6.79,1,0.11
2025-10-10,4,02,6,5048,眞鳥康太,10,6.61,6,0.10
2025-10-10,4,03,5,5089,前田翔,24,6.78,5,0.13
2025-10-10,4,04,3,4692,酒井俊弘,63,6.73,3,0.12
2025-10-10,4,05,4,4375,照屋厚仁,11,6.84,4,0.17
2025-10-10,4,06,2,4380,鈴木峻佑,52,6.81,2,0.22
2025-10-10,5,01,4,4587,木田峰由季,31,6.79,4,0.11
2025-10-10,5,02,2,4003,表憲一,64,6.78,2,0.27
2025-10-10,5,03,6,4096,石橋道友,25,6.78,5,0.14
2025-10-10,5,04,1,4195,前川守嗣,57,6.78,1,0.16
2025-10-10,5,05,5,5420,吉原快誓,71,6.89,6,0.22
2025-10-10,5,06,3,4489,岩川仁士,27,6.81,3,0.13
2025-10-10,6,01,3,5278,田中駿兵,67,6.76,3,0.15
2025-10-10,6,02,5,3211,北川敏弘,33,6.81,5,0.09
2025-10-10,6,03,4,4985,井本昌也,55,6.81,4,0.20
2025-10-10,6,04,6,4500,山田康二,35,6.76,6,0.16
2025-10-10,6,05,2,3870,寺嶋雄,79,6.74,2,0.15
2025-10-10,6,06,1,5323,香川陽太,18,6.74,1,0.22
2025-10-10,7,01,1,4640,山ノ内雅人,66,6.71,1,0.08
2025-10-10,7,02,2,3507,藤井徹,17,6.8,2,0.15
2025-10-10,7,03,3,4423,坂口貴彦,23,6.82,3,0.08
2025-10-10,7,04,5,3777,樋口亮,14,6.76,5,0.11
2025-10-10,7,05,4,3930,岸本隆,34,6.85,4,0.09
2025-10-10,7,06,6,5384,八戸琉楓,50,6.84,6,0.16
2025-10-10,8,01,3,4369,丹下将,39,6.83,3,0.11
2025-10-10,8,02,1,5274,城間盛渚,30,6.7,1,0.16
2025-10-10,8,03,4,3968,茶谷信次,32,6.85,4,0.08
2025-10-10,8,04,6,5369,岡崎凪汰,58,6.77,6,0.10
2025-10-10,8,05,5,4007,榮田将彦,65,6.76,5,0.10
2025-10-10,8,06,2,4594,谷川祐一,62,6.72,2,0.09
2025-10-10,9,01,3,5095,小原聡将,78,6.71,3,0.13
2025-10-10,9,02,1,4587,木田峰由季,31,6.77,1,0.09
2025-10-10,9,03,2,4301,関裕也,15,6.9,2,0.09
2025-10-10,9,04,5,3680,森林太,36,6.83,5,0.19
2025-10-10,9,05,6,4509,平見真彦,73,6.92,6,0.23
2025-10-10,9,06,4,4438,森作雄大,61,6.85,4,0.09
2025-10-10,10,01,3,4985,井本昌也,55,6.85,3,0.10
2025-10-10,10,02,1,4096,石橋道友,25,6.72,1,0.14
2025-10-10,10,03,4,5278,田中駿兵,67,6.75,4,0.08
2025-10-10,10,04,6,3880,浅見宗孝,38,6.88,6,0.17
2025-10-10,10,05,5,3661,柳瀬興志,56,6.77,5,0.09
2025-10-10,10,06,2,4375,照屋厚仁,11,6.81,2,0.17
2025-10-10,11,01,1,5089,前田翔,24,6.74,1,0.08
2025-10-10,11,02,6,4195,前川守嗣,57,6.84,6,0.10
2025-10-10,11,03,2,4500,山田康二,35,6.88,2,0.12
2025-10-10,11,04,4,4380,鈴木峻佑,52,6.86,4,0.13
2025-10-10,11,05,3,3930,岸本隆,34,6.82,3,0.10
2025-10-10,11,06,5,3986,沖島広和,13,6.86,5,0.16
2025-10-10,12,01,5,5048,眞鳥康太,10,6.63,5,0.04
2025-10-10,12,02,4,4369,丹下将,39,6.9,4,0.11
2025-10-10,12,03,6,5087,佐藤航,22,6.79,6,0.09
2025-10-10,12,04,1,4489,岩川仁士,27,6.81,1,0.20
2025-10-10,12,05,3,4076,杉田篤光,69,6.89,3,0.17
2025-10-10,12,06,2,4052,興津藍,28,6.79,2,0.16
2025-10-11,1,01,1,4375,照屋厚仁,11,6.8,1,0.14
2025-10-11,1,02,2,3680,森林太,36,6.87,2,0.24
2025-10-11,1,03,5,4301,関裕也,15,6.98,4,0.16
2025-10-11,1,04,4,4007,榮田将彦,65,6.88,5,0.13
2025-10-11,1,05,6,5420,吉原快誓,71,6.84,6,0.19
2025-10-11,1,06,3,4390,松本弓雄,72,6.98,3,0.25
2025-10-11,2,01,5,4692,酒井俊弘,63,6.69,5,0.07
2025-10-11,2,02,1,4052,興津藍,28,6.75,1,0.28
2025-10-11,2,03,4,3870,寺嶋雄,79,6.79,4,0.14
2025-10-11,2,04,3,4438,森作雄大,61,6.8,3,0.21
2025-10-11,2,05,2,3211,北川敏弘,33,6.82,2,0.26
2025-10-11,2,06,6,5095,小原聡将,78,6.74,6,0.11
2025-10-11,3,01,6,5278,田中駿兵,67,6.73,6,0.07
2025-10-11,3,02,5,5323,香川陽太,18,6.86,5,0.06
2025-10-11,3,03,4,4003,表憲一,64,6.97,4,0.07
2025-10-11,3,04,1,4509,平見真彦,73,6.75,1,0.25
2025-10-11,3,05,2,3968,茶谷信次,32,6.78,2,0.24
2025-10-11,3,06,3,4889,後藤盛也,29,6.85,3,0.19
2025-10-11,4,01,3,4500,山田康二,35,6.77,3,0.06
2025-10-11,4,02,4,5369,岡崎凪汰,58,6.76,4,0.11
2025-10-11,4,03,5,4640,山ノ内雅人,66,6.76,5,0.09
2025-10-11,4,04,1,4076,杉田篤光,69,6.87,1,0.19
2025-10-11,4,05,6,5274,城間盛渚,30,6.75,6,0.09
2025-10-11,4,06,2,3507,藤井徹,17,6.86,2,0.19
2025-10-11,5,01,1,3930,岸本隆,34,6.78,1,0.15
2025-10-11,5,02,3,4423,坂口貴彦,23,6.84,3,0.19
2025-10-11,5,03,5,4587,木田峰由季,31,6.69,5,0.17
2025-10-11,5,04,4,4301,関裕也,15,6.84,4,0.16
2025-10-11,5,05,2,3880,浅見宗孝,38,6.82,2,0.16
2025-10-11,5,06,6,4489,岩川仁士,27,6.79,6,0.27
2025-10-11,6,01,5,5087,佐藤航,22,6.8,5,0.13
2025-10-11,6,02,4,4438,森作雄大,61,6.75,4,0.14
2025-10-11,6,03,6,5384,八戸琉楓,50,6.88,6,0.20
2025-10-11,6,04,1,4380,鈴木峻佑,52,6.77,1,0.23
2025-10-11,6,05,3,3870,寺嶋雄,79,6.78,3,0.18
2025-10-11,6,06,2,3661,柳瀬興志,56,6.66,2,0.23
2025-10-11,7,01,3,4007,榮田将彦,65,6.77,3,0.10
2025-10-11,7,02,1,3986,沖島広和,13,6.81,1,0.12
2025-10-11,7,03,6,3968,茶谷信次,32,6.77,6,0.28
2025-10-11,7,04,5,3211,北川敏弘,33,6.79,5,0.18
2025-10-11,7,05,4,4889,後藤盛也,29,6.84,4,0.20
2025-10-11,7,06,2,4390,松本弓雄,72,6.85,2,0.17
2025-10-11,8,01,2,4692,酒井俊弘,63,6.6,6,0.22
2025-10-11,8,02,6,4594,谷川祐一,62,6.68,5,0.28
2025-10-11,8,03,5,3680,森林太,36,6.75,4,0.35
2025-10-11,8,04,3,4003,表憲一,64,6.77,2,0.24
2025-10-11,8,05,1,3777,樋口亮,14,6.78,1,0.23
2025-10-11,8,06,4,5274,城間盛渚,30,6.74,3,0.37
2025-10-11,9,01,1,5095,小原聡将,78,6.69,1,0.15
2025-10-11,9,02,2,5323,香川陽太,18,6.76,2,0.23
2025-10-11,9,03,5,4509,平見真彦,73,6.83,5,0.25
2025-10-11,9,04,3,3507,藤井徹,17,6.72,3,0.23
2025-10-11,9,05,4,4423,坂口貴彦,23,6.78,4,0.24
2025-10-11,9,06,6,5369,岡崎凪汰,58,6.71,6,0.31
