date,rno,rname,nichime,wdir,wspd,kimarite,santan,payout,win_teiban,c1_touban,c1_win
2025-10-16,11,特選,2,南東,1,逃げ,1-4-2,2580,1,4314,1
2025-10-16,12,特選,2,南東,1,逃げ,1-2-5,820,1,4659,1
2025-10-17,1,とるならなる,3,北,2,逃げ,1-2-4,410,1,4074,1
2025-10-17,2,どーなるなる,3,北,3,まくり,3-1-5,6170,3,4798,0
2025-10-17,3,どきどきなる,3,北西,3,逃げ,1-2-3,720,1,4711,1
2025-10-17,4,とにかくなる,3,北,3,恵まれ,2-5-6,890,2,3703,0
2025-10-17,5,予選,3,北,2,逃げ,1-3-4,1520,1,4204,1
2025-10-17,6,予選,3,北西,2,まくり差し,5-4-6,6690,5,5249,0
2025-10-17,7,予選,3,北西,2,まくり,3-2-4,5640,3,5203,0
2025-10-17,8,予選,3,北,1,まくり,2-4-6,3290,2,4010,0
2025-10-17,9,特賞,3,北,1,逃げ,1-2-4,660,1,4950,1
2025-10-17,10,特賞,3,北,5,逃げ,1-4-3,400,1,3543,1
2025-10-17,11,特選,3,北,1,逃げ,1-4-2,770,1,3874,1
2025-10-17,12,特選,3,北西,4,逃げ,1-4-3,730,1,5142,1
2025-10-18,1,とるならなる,4,南東,2,逃げ,1-2-3,1010,1,5121,1
2025-10-18,2,どーなるなる,4,南東,2,まくり,2-4-6,18730,2,3867,0
2025-10-18,3,どきどきなる,4,南東,3,逃げ,1-2-3,430,1,4230,1
2025-10-18,4,とにかくなる,4,南東,4,逃げ,1-4-3,850,1,4659,1
2025-10-18,5,予選,4,南東,3,逃げ,1-4-3,15500,1,5312,1
2025-10-18,6,予選,4,南東,4,まくり,3-6-2,7890,3,5306,0
2025-10-18,7,予選,4,南東,3,まくり差し,4-2-6,1010,4,5164,0
2025-10-18,8,予選,4,南東,4,逃げ,1-2-4,380,1,4704,1
2025-10-18,9,特賞,4,南東,3,差し,2-1-5,30770,2,5142,0
2025-10-18,10,特賞,4,南東,3,逃げ,1-2-6,26320,1,5272,1
2025-10-18,11,特選,4,南東,2,逃げ,1-5-6,2700,1,4966,1
2025-10-18,12,特選,4,南東,3,逃げ,1-4-3,1040,1,4074,1
2025-10-19,1,とるならなる,5,北,2,逃げ,1-2-3,460,1,4292,1
2025-10-19,2,どーなるなる,5,北西,2,まくり差し,4-3-1,71560,4,4302,0
2025-10-19,3,どきどきなる,5,北,3,逃げ,1-6-2,2550,1,4798,1
2025-10-19,4,とにかくなる,5,北,2,逃げ,1-4-6,7820,1,4711,1
2025-10-19,5,一般,5,北西,2,まくり差し,3-1-5,4550,3,4966,0
2025-10-19,6,一般,5,北西,3,まくり差し,3-4-5,1970,3,3587,0
2025-10-19,7,一般,5,北西,2,差し,2-1-6,2020,2,3906,0
2025-10-19,8,一般,5,北,2,まくり差し,5-4-1,11460,5,3784,0
2025-10-19,9,一般,5,北,1,まくり,3-5-4,7920,3,5272,0
2025-10-19,10,準優勝戦,5,北西,1,逃げ,1-4-2,1770,1,4074,1
2025-10-19,11,準優勝戦,5,北西,2,まくり差し,4-1-3,11050,4,4230,0
2025-10-19,12,準優勝戦,5,北,1,逃げ,1-5-2,2320,1,5142,1
2025-10-20,1,とるならなる,6,北,1,まくり,4-6-1,6780,4,3874,0
2025-10-20,2,どーなるなる,6,北,2,逃げ,1-2-3,360,1,4580,1
2025-10-20,3,どきどきなる,6,北西,1,逃げ,1-2-3,920,1,3541,1
2025-10-20,4,とにかくなる,6,北西,1,逃げ,1-5-3,830,1,4314,1
2025-10-20,5,一般,6,無,0,まくり,3-6-2,64030,3,3543,0
2025-10-20,6,一般,6,北,1,逃げ,1-3-2,3440,1,3921,1
2025-10-20,7,一般,6,北,1,まくり,2-1-4,4020,2,5249,0
2025-10-20,8,一般,6,北西,2,まくり,5-6-1,20840,5,3838,0
2025-10-20,9,なるちゃん特,6,北,2,逃げ,1-6-5,14990,1,3489,1
2025-10-20,10,選抜戦,6,北,2,差し,2-1-3,7500,2,4083,0
2025-10-20,11,選抜戦,6,北,2,まくり差し,5-1-2,22280,5,5121,0
2025-10-20,12,優勝戦,6,北西,3,逃げ,1-6-3,1420,1,5142,1
2025-10-26,1,とるならなる,1,北,1,逃げ,1-5-4,2080,1,5191,1
2025-10-26,2,どーなるなる,1,北西,2,まくり差し,4-2-5,40760,4,3611,0
2025-10-26,3,どきどきなる,1,北西,2,逃げ,1-2-3,700,1,3300,1
2025-10-26,4,とにかくなる,1,北西,3,まくり,3-4-1,3300,3,4654,0
2025-10-26,5,予選,1,北西,2,抜き,1-4-2,1860,1,4260,1
2025-10-26,6,予選,1,北西,3,まくり,3-1-6,3470,3,4823,0
2025-10-26,7,予選,1,北西,2,差し,2-1-4,1800,2,4821,0
2025-10-26,8,予選,1,北西,3,まくり,3-6-1,3130,3,3804,0
2025-10-26,9,特賞,1,北西,2,まくり,2-4-6,19660,2,3458,0
2025-10-26,10,特賞,1,北西,2,逃げ,1-2-4,1350,1,4691,1
2025-10-26,11,特選,1,北西,2,逃げ,1-4-5,2060,1,4377,1
2025-10-26,12,ドリーム戦,1,北西,3,抜き,1-5-2,2720,1,4063,1
2025-10-27,1,とるならなる,2,北西,5,逃げ,1-3-2,520,1,4366,1
2025-10-27,2,どーなるなる,2,北西,5,逃げ,1-2-6,1850,1,4919,1
2025-10-27,3,どきどきなる,2,西,5,逃げ,1-2-6,1190,1,4828,1
2025-10-27,4,とにかくなる,2,北西,4,まくり差し,4-5-2,13770,4,4746,0
2025-10-27,5,予選,2,北西,6,まくり,6-1-2,1850,6,4105,0
2025-10-27,6,予選,2,北西,7,まくり,3-2-1,8100,3,4167,0
2025-10-27,7,予選,2,北西,6,まくり,2-6-5,5800,2,3977,0
2025-10-27,8,予選,2,北西,6,まくり差し,4-2-1,2550,4,4917,0
2025-10-27,9,特賞,2,北西,6,まくり,2-1-4,3590,2,3752,0
2025-10-27,10,特賞,2,北西,6,差し,4-5-2,2400,4,3645,0
2025-10-27,11,特選,2,北西,5,差し,3-5-2,8240,3,4260,0
2025-10-27,12,特選,2,北西,6,まくり差し,4-2-1,9480,4,4530,0
2025-10-28,1,とるならなる,3,北西,7,逃げ,1-6-3,3910,1,5163,1
2025-10-28,2,どーなるなる,3,北西,5,まくり差し,3-1-5,4110,3,5350,0
2025-10-28,3,どきどきなる,3,北西,6,逃げ,1-2-4,1630,1,4887,1
2025-10-28,4,とにかくなる,3,北西,3,逃げ,1-4-3,2420,1,4761,1
2025-10-28,5,予選,3,北西,5,抜き,6-2-4,6410,6,5271,0
2025-10-28,6,予選,3,北西,3,まくり,3-5-2,2250,3,4608,0
2025-10-28,7,予選,3,北西,6,差し,3-1-4,13360,3,4997,0
2025-10-28,8,予選,3,北西,6,抜き,3-1-4,4400,3,3775,0
2025-10-28,9,特賞,3,北西,4,まくり,3-6-4,6160,3,4892,0
2025-10-28,10,特賞,3,北西,2,差し,2-1-6,6090,2,4556,0
2025-10-28,11,特選,3,北西,3,逃げ,1-2-3,1150,1,5009,1
2025-10-28,12,特選,3,北西,3,逃げ,1-3-5,3280,1,4826,1
2025-10-29,1,とるならなる,4,北西,1,逃げ,1-4-3,900,1,4063,1
2025-10-29,2,どーなるなる,4,北東,1,まくり,2-3-5,730,2,5336,0
2025-10-29,3,どきどきなる,4,北東,1,逃げ,1-2-3,460,1,4530,1
2025-10-29,4,とにかくなる,4,北,1,逃げ,1-5-4,8670,1,5163,1
2025-10-29,5,予選,4,北東,1,逃げ,1-5-6,2370,1,4826,1
2025-10-29,6,予選,4,北西,2,逃げ,1-5-2,22930,1,4158,1
2025-10-29,7,予選,4,東,2,逃げ,1-4-3,2520,1,4299,1
2025-10-29,8,予選,4,北,2,逃げ,1-2-5,3230,1,5333,1
2025-10-29,9,特賞,4,東,1,まくり差し,3-4-6,5310,3,4995,0
2025-10-29,10,特賞,4,北西,2,逃げ,1-4-6,7020,1,4420,1
2025-10-29,11,特選,4,北,3,まくり差し,5-2-3,56920,5,4828,0
2025-10-29,12,特選,4,北西,1,差し,2-1-6,15690,2,5191,0
2025-10-30,1,とるならなる,5,南東,1,逃げ,1-3-2,580,1,3300,1
2025-10-30,2,どーなるなる,5,南東,1,差し,2-1-3,5390,2,3458,0
2025-10-30,3,どきどきなる,5,南東,2,逃げ,1-2-6,2600,1,4377,1
2025-10-30,4,とにかくなる,5,無,0,まくり差し,4-1-2,11140,4,4105,0
2025-10-30,5,一般,5,西,1,差し,2-1-5,760,2,3645,0
2025-10-30,6,一般,5,北西,1,逃げ,1-4-6,2350,1,4823,1
2025-10-30,7,一般,5,北西,2,まくり,2-5-3,16060,2,4892,0
2025-10-30,8,一般,5,北東,2,逃げ,1-2-6,980,1,5009,1
2025-10-30,9,一般,5,西,1,逃げ,1-5-6,2840,1,4167,1
2025-10-30,10,準優勝戦,5,北,2,逃げ,1-4-2,990,1,4366,1
2025-10-30,11,準優勝戦,5,北,2,差し,2-1-5,2840,2,4260,0
2025-10-30,12,準優勝戦,5,北,1,逃げ,1-4-2,1930,1,5191,1
2025-10-31,1,とるならなる,6,北西,1,逃げ,1-2-4,540,1,4654,1
2025-10-31,2,どーなるなる,6,北西,1,逃げ,1-3-4,850,1,4556,1
2025-10-31,3,どきどきなる,6,北,2,まくり,2-5-1,2420,2,4420,0
2025-10-31,4,とにかくなる,6,北,2,差し,5-2-4,84180,5,4761,0
2025-10-31,5,一般,6,北,2,まくり差し,5-1-2,4780,5,4691,0
2025-10-31,6,一般,6,無,0,差し,2-1-4,8710,2,3804,0
2025-10-31,7,一般,6,北,3,差し,2-3-1,3870,2,3775,0
2025-10-31,8,一般,6,北,2,まくり,4-1-2,5240,4,3611,0
2025-10-31,9,なるちゃん特,6,北西,3,恵まれ,5-6-1,12920,5,3752,0
2025-10-31,10,選抜戦,6,北西,3,逃げ,1-2-4,580,1,4826,1
2025-10-31,11,選抜戦,6,北西,4,差し,2-1-5,4540,2,4530,0
2025-10-31,12,優勝戦,6,北西,5,逃げ,1-3-2,970,1,5191,1
2025-11-06,1,とるならなる,1,北西,2,まくり,3-4-1,5460,3,3966,0
2025-11-06,2,どーなるなる,1,北西,1,まくり差し,3-1-4,1170,3,4750,0
2025-11-06,3,どきどきなる,1,北西,3,まくり,4-5-1,15600,4,4958,0
2025-11-06,4,とにかくなる,1,北,2,抜き,1-5-6,1230,1,4551,1
2025-11-06,5,予選,1,北西,2,逃げ,1-4-5,3040,1,4319,1
2025-11-06,6,予選,1,北西,3,まくり,3-5-2,4710,3,3233,0
2025-11-06,7,予選,1,北西,2,逃げ,1-4-3,3940,1,4175,1
2025-11-06,8,予選,1,北西,3,まくり差し,3-4-2,2630,3,5199,0
2025-11-06,9,特賞,1,北西,3,まくり,3-4-1,2340,3,3620,0
2025-11-06,10,特賞,1,北西,2,逃げ,1-2-4,890,1,3873,1
2025-11-06,11,特選,1,北西,4,差し,2-1-4,1760,2,4452,0
2025-11-06,12,ドリーム戦,1,北西,5,差し,2-5-4,10480,2,3743,0
2025-11-07,1,とるならなる,2,北西,3,逃げ,1-3-2,450,1,4812,1
2025-11-07,2,どーなるなる,2,北西,3,差し,2-1-3,4300,2,4121,0
2025-11-07,3,どきどきなる,2,北西,4,逃げ,1-6-3,3550,1,3792,1
2025-11-07,4,とにかくなる,2,北西,5,まくり,3-4-6,2040,3,4839,0
2025-11-07,5,予選,2,北西,3,逃げ,1-2-6,1600,1,3708,1
2025-11-07,6,予選,2,北,1,まくり,2-5-6,4590,2,4636,0
2025-11-07,7,予選,2,北,3,まくり差し,3-4-1,21520,3,4023,0
2025-11-07,8,予選,2,北,2,まくり,3-4-6,10250,3,4100,0
2025-11-07,9,特賞,2,北,2,逃げ,1-5-3,1640,1,4850,1
2025-11-07,10,特賞,2,北西,3,差し,4-6-1,16420,4,3664,0
2025-11-07,11,特選,2,北西,4,抜き,3-1-5,2010,3,3800,0
2025-11-07,12,特選,2,北西,2,まくり,3-2-4,15500,3,4357,0
2025-11-08,1,とるならなる,3,北,2,まくり差し,4-3-6,27770,4,3963,0
2025-11-08,2,どーなるなる,3,北,2,差し,3-1-6,21990,3,5209,0
2025-11-08,3,どきどきなる,3,北,3,逃げ,1-3-2,930,1,4703,1
2025-11-08,4,とにかくなる,3,北西,2,差し,2-1-5,4900,2,4381,0
2025-11-08,5,予選,3,北,2,差し,2-3-4,1790,2,4219,0
2025-11-08,6,予選,3,北西,3,逃げ,1-6-4,58450,1,3809,1
2025-11-08,7,予選,3,北西,2,逃げ,1-5-2,4790,1,5352,1
2025-11-08,8,予選,3,北西,3,まくり差し,5-1-2,2690,5,3713,0
2025-11-08,9,特賞,3,北西,3,逃げ,1-5-4,22680,1,5211,1
2025-11-08,10,特賞,3,北西,2,逃げ,1-3-4,730,1,4526,1
2025-11-08,11,特選,3,北西,2,逃げ,6-1-3,4100,6,3743,1
2025-11-08,12,特選,3,北,1,まくり,4-3-2,33410,4,4427,0
2025-11-09,1,とるならなる,4,東,2,抜き,1-3-4,1000,1,3743,1
2025-11-09,2,どーなるなる,4,東,3,差し,3-2-6,1950,3,5232,0
2025-11-09,3,どきどきなる,4,南東,2,まくり差し,4-1-5,2960,4,4427,0
2025-11-09,4,とにかくなる,4,南西,1,まくり,2-4-3,52630,2,4357,0
2025-11-09,5,予選,4,南東,1,まくり差し,3-4-1,8310,3,4846,0
2025-11-09,6,予選,4,南東,4,まくり,2-6-3,15420,2,3583,0
2025-11-09,7,予選,4,南東,3,まくり,4-5-6,1840,4,4638,0
2025-11-09,8,予選,4,南東,4,逃げ,1-6-3,1530,1,4633,1
2025-11-09,9,特賞,4,西,1,まくり,5-4-6,7840,5,4873,0
2025-11-09,10,特賞,4,北西,1,差し,4-3-6,14560,4,4879,0
2025-11-09,11,特選,4,北西,3,逃げ,1-2-6,3420,1,5092,1
2025-11-09,12,特選,4,北西,2,差し,2-1-4,3360,2,3966,0
2025-11-10,1,とるならなる,5,西,8,逃げ,1-2-6,1460,1,4381,1
2025-11-10,2,どーなるなる,5,北西,7,逃げ,1-3-2,4640,1,3708,1
2025-11-10,3,どきどきなる,5,北西,9,まくり,6-1-3,30830,6,4879,0
2025-11-10,4,とにかくなる,5,北西,8,まくり差し,3-6-1,5420,3,3963,0
2025-11-10,5,一般,5,西,8,差し,3-1-2,4460,3,5199,0
2025-11-10,6,一般,5,北西,7,逃げ,1-5-3,6260,1,4175,1
2025-11-10,7,一般,5,北西,9,差し,4-5-3,14490,4,4319,0
2025-11-10,8,一般,5,北西,7,まくり差し,3-6-1,4560,3,3664,0
2025-11-10,9,一般,5,北西,7,差し,2-3-5,3830,2,3713,0
2025-11-10,10,準優勝戦,5,北西,7,まくり,3-1-6,7900,3,5092,0
2025-11-10,11,準優勝戦,5,北西,8,逃げ,1-2-4,800,1,3743,1
2025-11-10,12,準優勝戦,5,北西,7,逃げ,1-2-3,580,1,4703,1
2025-11-11,1,とるならなる,6,南西,2,まくり差し,3-1-5,5910,3,4526,0
2025-11-11,2,どーなるなる,6,南東,1,逃げ,1-3-4,830,1,4121,1
2025-11-11,3,どきどきなる,6,北西,2,逃げ,1-4-6,2080,1,4839,1
2025-11-11,4,とにかくなる,6,北西,2,逃げ,1-4-5,1400,1,3800,1
2025-11-11,5,一般,6,北西,2,逃げ,1-5-4,2010,1,4958,1
2025-11-11,6,一般,6,北西,3,逃げ,1-2-6,680,1,4633,1
2025-11-11,7,一般,6,北西,4,逃げ,1-4-2,4660,1,4636,1
2025-11-11,8,一般,6,北西,2,差し,2-1-5,8540,2,3792,0
2025-11-11,9,なるちゃん特,6,北西,3,まくり,4-2-3,35850,4,4816,0
2025-11-11,10,選抜戦,6,北西,3,逃げ,1-2-3,2500,1,3966,1
2025-11-11,11,選抜戦,6,北西,1,逃げ,1-2-4,890,1,4551,1
2025-11-11,12,優勝戦,6,北西,3,まくり差し,3-1-5,5630,3,4703,0
2025-11-15,1,とるならなる,1,東,2,逃げ,1-3-4,1780,1,4208,1
2025-11-15,2,どーなるなる,1,北西,3,まくり差し,4-1-5,4420,4,4123,0
2025-11-15,3,どきどきなる,1,北西,4,差し,2-1-4,2840,2,3841,0
2025-11-15,4,とにかくなる,1,北西,1,逃げ,1-3-6,19970,1,4089,1
2025-11-15,5,予選,1,北,1,逃げ,1-2-4,3660,1,4462,1
2025-11-15,6,予選,1,北,1,まくり差し,4-5-3,12830,4,4410,0
2025-11-15,7,予選,1,北西,1,抜き,4-2-5,12500,4,4259,0
2025-11-15,8,予選,1,北,3,まくり差し,3-1-2,1850,3,4785,0
2025-11-15,9,特賞,1,北西,2,まくり差し,5-4-2,8860,5,3832,0
2025-11-15,10,特賞,1,北,1,逃げ,1-2-4,1230,1,4815,1
2025-11-15,11,特選,1,北,1,逃げ,1-3-5,2040,1,4000,1
2025-11-15,12,ドリーム戦,1,北,2,逃げ,1-2-4,1150,1,4502,1
2025-11-16,1,とるならなる,2,東,1,まくり差し,5-1-4,35600,5,4261,0
2025-11-16,2,どーなるなる,2,南東,1,差し,4-6-1,4500,4,4942,0
2025-11-16,3,どきどきなる,2,東,1,まくり差し,5-3-6,35900,5,3304,0
2025-11-16,4,とにかくなる,2,無,0,逃げ,1-2-3,1370,1,4588,1
2025-11-16,5,予選,2,南,1,まくり差し,3-2-4,2530,3,5287,0
2025-11-16,6,予選,2,無,0,逃げ,1-6-4,3160,1,3788,1
2025-11-16,7,予選,2,東,1,差し,4-1-5,1610,4,4562,0
2025-11-16,8,予選,2,南東,2,差し,3-2-5,4690,3,4941,0
2025-11-16,9,特賞,2,南東,2,逃げ,1-3-4,1010,1,5054,1
2025-11-16,10,特賞,2,東,2,抜き,3-1-4,3150,3,4962,0
2025-11-16,11,特選,2,南東,2,差し,2-1-4,2070,2,4348,0
2025-11-16,12,特選,2,南東,1,差し,2-1-6,3770,2,4456,0
2025-11-17,1,とるならなる,3,南東,1,まくり差し,4-1-5,5500,4,4057,0
2025-11-17,2,どーなるなる,3,無,0,逃げ,1-6-3,10860,1,4735,1
2025-11-17,3,どきどきなる,3,北西,2,逃げ,1-2-4,1000,1,3303,1
2025-11-17,4,とにかくなる,3,北西,2,まくり,2-5-1,22260,2,4677,0
2025-11-17,5,予選,3,北西,2,逃げ,1-2-6,2300,1,4978,1
2025-11-17,6,予選,3,北西,4,逃げ,1-5-2,2520,1,4969,1
2025-11-17,7,予選,3,北西,4,逃げ,1-3-2,1250,1,4911,1
2025-11-17,8,予選,3,北西,4,逃げ,1-5-2,3680,1,4506,1
2025-11-17,9,特賞,3,北西,5,まくり,3-1-6,10220,3,5194,0
2025-11-17,10,特賞,3,北西,6,まくり差し,4-3-2,9850,4,5036,0
2025-11-17,11,特選,3,北西,5,抜き,3-2-1,30940,3,5229,0
2025-11-17,12,特選,3,北西,4,まくり差し,4-5-3,9430,4,4570,0
2025-11-18,1,とるならなる,4,北西,5,逃げ,1-5-6,3350,1,3304,1
2025-11-18,2,どーなるなる,4,北西,5,逃げ,1-3-2,1490,1,4570,1
2025-11-18,3,どきどきなる,4,北西,6,逃げ,1-2-3,960,1,4677,1
2025-11-18,4,とにかくなる,4,北西,5,逃げ,1-5-6,12780,1,4456,1
2025-11-18,5,予選,4,北西,7,逃げ,1-2-4,790,1,4502,1
2025-11-18,6,予選,4,北西,8,抜き,3-1-5,3460,3,4047,0
2025-11-19,1,とるならなる,5,北西,4,逃げ,1-3-4,770,1,4000,1
2025-11-19,2,どーなるなる,5,西,3,まくり差し,5-1-3,3820,5,4252,0
2025-11-19,3,どきどきなる,5,北西,3,逃げ,1-4-6,1580,1,4588,1
2025-11-19,4,とにかくなる,5,北西,6,抜き,1-4-2,1520,1,4057,1
2025-11-19,5,一般,5,北西,4,まくり,4-6-1,6940,4,5194,0
2025-11-19,6,一般,5,北西,4,逃げ,1-2-5,2350,1,4785,1
2025-11-19,7,一般,5,北西,2,逃げ,1-2-3,1180,1,4731,1
2025-11-19,8,一般,5,北西,2,逃げ,1-3-2,1290,1,4988,1
2025-11-19,9,一般,5,北西,2,逃げ,1-3-4,890,1,4111,1
2025-11-19,10,準優勝戦,5,北西,3,逃げ,1-5-3,6840,1,4677,1
2025-11-19,11,準優勝戦,5,北,1,まくり,4-5-1,25010,4,4506,0
2025-11-19,12,準優勝戦,5,北,1,逃げ,1-3-2,1080,1,4502,1
2025-11-20,1,とるならなる,6,南西,1,まくり,4-1-3,4570,4,4261,0
2025-11-20,2,どーなるなる,6,南東,1,まくり,4-6-1,9400,4,4111,0
2025-11-20,3,どきどきなる,6,東,1,逃げ,1-3-6,4080,1,4089,1
2025-11-20,4,とにかくなる,6,南西,1,逃げ,1-3-4,700,1,4208,1
2025-11-20,5,一般,6,北西,2,逃げ,1-3-6,1940,1,4462,1
2025-11-20,6,一般,6,北,1,逃げ,1-4-2,660,1,3788,1
2025-11-20,7,一般,6,北西,3,逃げ,1-4-3,840,1,3303,1
2025-11-20,8,一般,6,北西,4,逃げ,1-4-2,3810,1,4962,1
2025-11-20,9,なるちゃん特,6,北西,3,まくり,3-4-6,26320,3,4815,0
2025-11-20,10,選抜戦,6,北西,2,逃げ,1-2-3,790,1,4348,1
2025-11-20,11,選抜戦,6,北,2,逃げ,1-3-6,1710,1,4456,1
2025-11-20,12,優勝戦,6,北西,1,逃げ,1-2-6,1190,1,4502,1
2025-11-24,1,とるならなる,1,無,0,逃げ,1-6-5,3260,1,4528,1
2025-11-24,2,どーなるなる,1,南東,1,逃げ,1-4-2,830,1,3305,1
2025-11-24,3,どきどきなる,1,東,1,まくり,2-3-1,59790,2,5016,0
2025-11-24,4,とにかくなる,1,東,1,まくり差し,5-1-4,14020,5,3641,0
2025-11-24,5,予選,1,東,1,逃げ,1-2-5,12500,1,4842,1
2025-11-24,6,予選,1,北,1,まくり,2-3-4,11090,2,4258,0
2025-11-24,7,予選,1,北西,2,まくり,1-5-2,39170,1,3024,0
2025-11-24,8,予選,1,北西,1,まくり,3-1-5,2710,3,3771,0
2025-11-24,9,特賞,1,北,2,逃げ,1-2-4,1090,1,4515,1
2025-11-24,10,特賞,1,北,2,抜き,2-3-1,1150,2,3578,0
2025-11-24,11,特選,1,北西,2,逃げ,1-3-2,1380,1,3412,1
2025-11-24,12,ドリーム戦,1,北西,1,逃げ,1-2-5,2260,1,4028,1
2025-11-25,1,とるならなる,2,南,1,逃げ,1-3-5,590,1,4415,1
2025-11-25,2,どーなるなる,2,南東,1,差し,5-1-2,13350,5,3156,0
2025-11-25,3,どきどきなる,2,無,0,まくり,2-4-5,38490,2,4228,0
2025-11-25,4,とにかくなる,2,無,0,逃げ,1-2-4,630,1,4794,1
2025-11-25,5,予選,2,南,1,差し,2-4-1,31600,2,4925,0
2025-11-25,6,予選,2,無,0,まくり差し,3-6-4,11490,3,3950,0
2025-11-25,7,予選,2,南東,2,まくり差し,5-1-6,32890,5,4974,0
2025-11-25,8,予選,2,無,0,まくり,3-2-4,2930,3,3361,0
2025-11-25,9,特賞,2,南,2,抜き,2-3-6,1630,2,3024,0
2025-11-25,10,特賞,2,南東,3,差し,3-2-6,31890,3,4730,0
2025-11-25,11,特選,2,南東,1,まくり,4-5-1,1520,4,3746,0
2025-11-25,12,特選,2,東,2,逃げ,1-3-6,960,1,3946,1
2025-11-26,1,とるならなる,3,西,5,逃げ,1-3-2,1000,1,4737,1
2025-11-26,2,どーなるなる,3,北西,7,逃げ,1-3-6,21770,1,3212,1
2025-11-26,3,どきどきなる,3,西,3,まくり,4-2-1,3510,4,5093,0
2025-11-26,4,とにかくなる,3,北西,5,逃げ,1-4-2,4210,1,3024,1
2025-11-26,5,予選,3,北西,5,逃げ,1-4-5,2320,1,4681,1
2025-11-26,6,予選,3,北西,5,逃げ,1-2-4,6700,1,5067,1
2025-11-26,7,予選,3,北西,6,まくり差し,3-2-4,3740,3,3891,0
2025-11-26,8,予選,3,北西,7,差し,2-3-6,3410,2,4065,0
2025-11-26,9,特賞,3,北西,6,まくり,4-2-1,15770,4,4511,0
2025-11-26,10,特賞,3,北西,7,まくり,5-6-1,4920,5,4976,0
2025-11-26,11,特選,3,北西,4,まくり,1-2-6,2840,1,3024,0
2025-11-26,12,特選,3,北西,4,まくり差し,3-1-6,4480,3,3557,0
2025-11-27,1,とるならなる,4,東,2,逃げ,1-3-2,510,1,4028,1
2025-11-27,2,どーなるなる,4,南東,1,まくり,2-5-6,4840,2,5283,0
2025-11-27,3,どきどきなる,4,南西,2,逃げ,1-3-4,490,1,3946,1
2025-11-27,4,とにかくなる,4,南西,1,逃げ,1-2-5,2350,1,3557,1
2025-11-27,5,一般,4,南東,1,逃げ,1-6-3,5950,1,4987,1
2025-11-27,6,一般,4,南東,3,まくり差し,4-6-1,5230,4,3024,0
2025-11-27,7,一般,4,南東,2,差し,4-3-1,3020,4,5113,0
2025-11-27,8,一般,4,南東,3,差し,2-3-1,6240,2,4574,0
2025-11-27,9,一般,4,南東,3,まくり,2-3-1,2510,2,4853,0
2025-11-27,10,準優勝戦,4,南東,3,逃げ,1-2-5,2160,1,3412,1
2025-11-27,11,準優勝戦,4,南西,1,逃げ,1-6-4,4850,1,4515,1
2025-11-27,12,準優勝戦,4,南東,3,逃げ,1-3-5,780,1,3956,1
2025-11-28,1,とるならなる,5,北西,6,抜き,1-5-6,1870,1,3746,1
2025-11-28,2,どーなるなる,5,西,3,まくり,4-2-6,20690,4,4681,0
2025-11-28,3,どきどきなる,5,北西,6,逃げ,1-6-4,1610,1,4415,1
2025-11-28,4,とにかくなる,5,北西,6,恵まれ,4-5-3,10530,4,4228,0
2025-11-28,5,一般,5,北西,6,逃げ,1-2-5,2360,1,4737,1
2025-11-28,6,一般,5,北西,6,抜き,6-2-4,14830,6,3305,0
2025-11-28,7,一般,5,北西,4,逃げ,1-4-5,2860,1,4511,1
2025-11-28,8,一般,5,北西,3,まくり,5-1-2,3990,5,3361,0
2025-11-28,9,なるちゃん特,5,北西,5,差し,2-1-3,3800,2,3771,0
2025-11-28,10,選抜戦,5,北西,7,逃げ,1-3-4,670,1,5016,1
2025-11-28,11,選抜戦,5,北西,6,逃げ,1-3-4,910,1,3946,1
2025-11-28,12,優勝戦,5,北西,6,まくり,2-6-1,16770,2,3956,0
2025-12-01,1,とるならなる,1,東,2,差し,4-1-5,7330,4,3327,0
2025-12-01,2,どーなるなる,1,東,3,抜き,1-2-3,1130,1,3333,1
2025-12-01,3,どきどきなる,1,南東,1,まくり差し,5-4-1,10640,5,4786,0
2025-12-01,4,とにかくなる,1,東,1,逃げ,1-2-6,3120,1,5158,1
2025-12-01,5,予選,1,東,2,まくり,4-5-2,7220,4,3910,0
2025-12-01,6,予選,1,東,2,まくり,4-2-1,2930,4,4665,0
2025-12-01,7,予選,1,東,1,差し,2-1-5,8360,2,3827,0
2025-12-01,8,予選,1,無,0,逃げ,1-3-4,1040,1,4697,1
2025-12-01,9,特賞,1,東,2,差し,4-1-3,3540,4,3982,0
2025-12-01,10,特賞,1,東,2,まくり,2-4-3,13580,2,5114,0
2025-12-01,11,特選,1,南東,1,差し,3-4-5,8270,3,3629,0
2025-12-01,12,ドリーム戦,1,南東,2,まくり差し,4-6-3,51920,4,3833,0
2025-12-02,1,とるならなる,2,南東,2,恵まれ,6-3-2,6910,6,4154,0
2025-12-02,2,どーなるなる,2,南東,2,差し,2-1-3,930,2,4196,0
2025-12-02,3,どきどきなる,2,南東,1,差し,2-3-4,7600,2,4710,0
2025-12-02,4,とにかくなる,2,無,0,まくり差し,5-1-6,3970,5,4379,0
2025-12-02,5,予選,2,北西,2,逃げ,1-2-4,1310,1,4184,1
2025-12-02,6,予選,2,北西,3,抜き,4-3-1,2210,4,5014,0
2025-12-02,7,予選,2,北西,2,まくり差し,3-2-4,2530,3,3477,0
2025-12-02,8,予選,2,北西,2,逃げ,1-3-2,620,1,4706,1
