ym,touban,slow_n,slow_sum,dash_n,dash_sum
2026-02,5048,1,0.16,15,3.67
2026-02,5049,6,1.19,9,1.73
2026-02,5050,1,0.22,1,0.25
2026-02,5051,12,1.9,8,1.03
2026-02,5052,4,0.65,5,1.13
2026-02,5053,6,0.95,7,1.47
2026-02,5054,9,1.39,11,1.48
2026-02,5055,7,1.41,10,1.88
2026-02,5057,10,1.65,6,1.06
2026-02,5058,2,0.24,2,0.25
2026-02,5060,10,1.83,8,1.45
2026-02,5061,6,0.92,8,1.66
2026-02,5063,3,0.88,5,1.0
2026-02,5064,12,1.98,12,1.64
2026-02,5065,3,0.19,11,1.51
2026-02,5066,7,1.33,10,1.84
2026-02,5067,5,0.66,6,0.96
2026-02,5068,11,1.6,8,1.28
2026-02,5069,6,0.89,8,1.4
2026-02,5070,4,0.75,5,1.04
2026-02,5071,9,0.96,8,0.87
2026-02,5072,3,0.69,3,0.5
2026-02,5073,10,2.13,8,1.28
2026-02,5074,10,1.6,15,2.64
2026-02,5075,11,1.98,9,1.5
2026-02,5076,11,1.7,5,0.59
2026-02,5077,6,1.13,8,1.19
2026-02,5078,11,1.5,9,1.74
2026-02,5079,12,2.0,14,2.19
2026-02,5081,11,2.09,10,1.6
2026-02,5082,11,2.31,11,2.1
2026-02,5084,7,1.14,7,0.94
2026-02,5086,10,1.82,10,1.48
2026-02,5087,12,1.63,8,1.18
2026-02,5088,13,1.96,14,1.86
2026-02,5089,15,2.3,9,1.62
2026-02,5090,7,0.7,8,1.35
2026-02,5091,2,0.4,3,0.3
2026-02,5092,13,1.51,9,1.26
2026-02,5093,11,1.81,9,1.82
2026-02,5095,13,1.82,13,1.9
2026-02,5096,6,0.76,5,0.69
2026-02,5098,6,0.8,5,0.44
2026-02,5100,3,0.51,4,0.69
2026-02,5101,3,0.53,6,1.22
2026-02,5102,2,0.23,5,1.23
2026-02,5103,3,0.47,4,0.79
2026-02,5105,1,0.22,2,0.23
2026-02,5106,3,0.58,5,0.98
2026-02,5107,7,1.02,5,1.11
2026-02,5108,8,1.81,7,1.38
2026-02,5109,8,1.17,7,0.94
2026-02,5110,8,1.3,8,1.25
2026-02,5111,5,0.76,5,0.44
2026-02,5112,11,1.6,9,1.44
2026-02,5113,5,1.02,5,0.78
2026-02,5114,11,1.72,7,1.56
2026-02,5115,8,1.04,5,0.71
2026-02,5117,8,1.29,7,1.54
2026-02,5118,7,1.19,4,0.88
2026-02,5120,7,1.08,3,0.56
2026-02,5121,11,1.37,10,1.22
2026-02,5122,5,0.63,6,1.35
2026-02,5123,12,2.08,7,0.89
2026-02,5124,3,0.69,6,1.06
2026-02,5125,7,1.05,6,1.21
2026-02,5126,13,2.12,10,1.23
2026-02,5127,1,0.18,2,0.38
2026-02,5128,5,0.84,6,1.22
2026-02,5129,3,0.39,10,1.47
2026-02,5130,9,1.5,6,1.02
2026-02,5131,2,0.3,2,0.28
2026-02,5132,7,1.19,6,0.54
2026-02,5133,7,1.82,8,1.97
2026-02,5134,9,1.44,10,1.32
2026-02,5135,0,0.0,16,5.12
2026-02,5136,12,1.42,11,1.73
2026-02,5137,10,1.7,8,1.07
2026-02,5138,4,0.85,3,0.56
2026-02,5139,12,1.96,9,1.32
2026-02,5140,7,1.03,6,1.24
2026-02,5141,15,2.05,10,1.43
2026-02,5142,3,0.43,2,0.2
2026-02,5143,6,1.0,11,2.37
2026-02,5144,9,1.44,7,1.13
2026-02,5145,7,1.18,5,0.82
2026-02,5146,11,1.51,7,1.08
2026-02,5147,5,0.81,4,0.7
2026-02,5148,8,1.46,8,1.79
2026-02,5150,8,1.46,10,1.24
2026-02,5151,10,2.15,9,2.37
2026-02,5152,2,0.48,2,0.59
2026-02,5153,5,0.81,7,0.88
2026-02,5154,7,0.93,7,1.63
2026-02,5155,8,1.08,8,1.37
2026-02,5156,6,0.9,6,0.46
2026-02,5157,4,0.7,7,1.45
2026-02,5158,10,1.47,7,1.04
2026-02,5160,12,1.91,9,1.27
2026-02,5161,4,0.54,5,0.61
2026-02,5162,6,1.3,4,0.76
2026-02,5163,8,0.86,9,1.58
2026-02,5164,5,1.04,4,0.78
2026-02,5165,9,1.14,9,1.36
2026-02,5166,8,0.99,7,1.32
2026-02,5167,9,1.57,8,1.21
2026-02,5170,9,1.34,7,1.23
2026-02,5172,6,1.72,4,0.6
2026-02,5173,8,1.14,8,1.09
2026-02,5174,7,1.3,5,0.75
2026-02,5175,2,0.23,5,1.16
2026-02,5176,7,1.28,7,1.04
2026-02,5177,10,2.13,11,2.25
2026-02,5178,8,1.15,8,1.67
2026-02,5179,4,0.6,8,2.15
2026-02,5180,6,1.22,9,1.73
2026-02,5181,9,1.73,9,1.51
2026-02,5182,11,1.46,8,1.06
2026-02,5183,4,0.67,2,0.17
2026-02,5184,1,0.4,1,0.28
2026-02,5185,11,1.38,9,1.31
2026-02,5188,3,0.51,4,0.39
2026-02,5189,15,2.85,13,2.31
2026-02,5190,10,1.48,8,1.22
2026-02,5191,8,0.8,10,1.3
2026-02,5192,12,2.46,9,1.74
2026-02,5193,10,1.48,13,1.89
2026-02,5194,10,1.83,10,1.47
2026-02,5195,9,1.46,10,1.76
2026-02,5196,15,2.28,9,1.32
2026-02,5198,11,2.02,12,2.56
2026-02,5199,7,0.78,10,1.14
2026-02,5200,3,0.9,6,1.31
2026-02,5203,8,1.22,11,1.55
2026-02,5204,4,0.83,5,0.55
2026-02,5205,11,1.91,13,2.79
2026-02,5206,12,2.27,10,1.35
2026-02,5207,8,1.63,6,1.17
2026-02,5208,8,1.01,8,1.42
2026-02,5209,6,1.09,5,0.75
2026-02,5210,9,1.42,8,1.12
2026-02,5211,8,1.28,9,1.32
2026-02,5212,7,1.17,5,0.73
2026-02,5213,12,2.45,11,2.5
2026-02,5214,12,2.73,10,1.76
2026-02,5216,13,2.3,8,1.72
2026-02,5217,13,1.63,8,1.4
2026-02,5218,11,1.75,14,1.7
2026-02,5220,13,1.5,11,1.12
2026-02,5221,8,0.99,11,1.5
2026-02,5222,4,0.77,5,1.03
2026-02,5223,11,1.77,12,2.08
2026-02,5224,15,2.12,10,1.37
2026-02,5226,7,1.18,6,1.05
2026-02,5228,7,1.19,6,1.39
2026-02,5229,5,0.81,4,0.57
2026-02,5230,7,1.61,9,2.03
2026-02,5231,10,1.56,3,0.68
2026-02,5232,5,0.96,4,1.0
2026-02,5234,13,2.09,8,1.37
2026-02,5235,2,0.46,8,1.24
2026-02,5236,7,1.15,5,0.83
2026-02,5237,0,0.0,5,1.19
2026-02,5238,11,1.85,8,1.33
2026-02,5239,15,2.42,9,1.52
2026-02,5240,11,1.4,8,1.35
2026-02,5241,10,1.45,9,1.81
2026-02,5242,9,1.8,8,1.29
2026-02,5243,12,2.19,12,2.62
2026-02,5244,5,0.78,5,1.25
2026-02,5245,10,2.09,9,1.61
2026-02,5246,10,1.67,9,1.23
2026-02,5247,10,2.26,7,1.01
2026-02,5248,5,1.14,2,0.21
2026-02,5249,6,0.94,6,0.81
2026-02,5250,8,1.49,9,1.61
2026-02,5251,3,0.39,4,0.57
2026-02,5252,13,1.76,13,1.93
2026-02,5254,7,1.38,10,1.77
2026-02,5255,10,1.78,11,1.74
2026-02,5256,4,0.46,4,0.55
2026-02,5257,18,3.07,15,2.05
2026-02,5258,8,1.25,7,1.11
2026-02,5259,3,0.78,4,0.7
2026-02,5261,8,1.22,6,0.95
2026-02,5262,5,0.62,5,1.1
2026-02,5263,6,1.17,6,1.05
2026-02,5264,9,1.25,8,1.21
2026-02,5265,9,1.53,7,1.17
2026-02,5266,5,0.95,8,1.18
2026-02,5267,15,1.79,12,1.52
2026-02,5268,4,0.52,6,0.97
2026-02,5269,9,1.26,12,1.76
2026-02,5270,8,1.43,9,1.81
2026-02,5272,10,1.8,9,1.58
2026-02,5273,9,1.88,7,1.07
2026-02,5274,5,0.72,5,1.03
2026-02,5275,12,1.67,10,1.14
2026-02,5276,9,1.52,7,1.04
2026-02,5277,8,1.02,8,0.83
2026-02,5278,14,1.92,9,1.39
2026-02,5279,4,0.73,4,0.46
2026-02,5280,16,2.31,11,2.25
2026-02,5281,13,1.9,12,1.71
2026-02,5282,8,1.53,9,1.4
2026-02,5283,4,0.97,4,0.9
2026-02,5284,4,0.81,5,0.93
2026-02,5285,7,1.08,10,1.66
2026-02,5286,4,0.66,8,1.26
2026-02,5287,5,0.71,10,1.6
2026-02,5288,3,0.43,4,0.65
2026-02,5289,7,1.22,5,0.9
2026-02,5290,9,1.51,12,1.94
2026-02,5291,8,1.68,11,2.65
2026-02,5292,8,1.34,6,1.03
2026-02,5293,1,0.32,1,0.13
2026-02,5294,9,1.1,7,0.98
2026-02,5295,3,0.54,13,2.03
2026-02,5296,13,3.24,11,2.01
2026-02,5297,5,0.99,7,1.45
2026-02,5298,13,2.23,16,2.64
2026-02,5299,7,1.22,12,1.89
2026-02,5300,6,1.07,7,1.06
2026-02,5301,8,1.25,8,1.2
2026-02,5302,11,2.0,3,0.52
2026-02,5304,3,0.58,12,2.61
2026-02,5305,8,1.59,9,1.5
2026-02,5306,7,1.54,8,1.34
2026-02,5307,8,1.61,10,1.93
2026-02,5308,4,0.8,8,1.56
2026-02,5309,6,0.98,5,0.99
2026-02,5310,6,0.89,6,1.0
2026-02,5311,6,0.73,8,1.16
2026-02,5312,7,0.82,8,1.13
2026-02,5313,7,1.17,5,0.59
2026-02,5314,7,1.15,7,1.44
2026-02,5315,6,1.03,7,1.23
2026-02,5316,12,1.88,10,1.52
2026-02,5317,9,1.38,8,1.25
2026-02,5318,6,1.15,9,1.5
2026-02,5319,8,1.27,9,1.04
2026-02,5320,8,1.87,9,1.42
2026-02,5321,6,0.98,5,1.15
2026-02,5322,9,1.69,8,1.47
2026-02,5323,6,1.53,9,1.48
2026-02,5324,4,0.81,5,0.87
2026-02,5325,10,1.85,9,1.48
2026-02,5326,8,1.27,6,1.11
2026-02,5327,6,1.12,3,0.52
2026-02,5328,6,1.21,4,0.9
2026-02,5329,7,0.99,7,1.33
2026-02,5330,10,1.16,11,1.65
2026-02,5331,9,1.2,10,1.98
2026-02,5332,8,1.15,9,1.4
2026-02,5334,8,1.03,9,1.17
2026-02,5335,4,0.6,5,1.06
2026-02,5336,6,0.76,7,1.36
2026-02,5337,0,0.0,15,2.99
2026-02,5338,5,0.56,10,1.46
2026-02,5339,5,0.94,5,1.01
2026-02,5340,2,0.26,10,1.48
2026-02,5341,0,0.0,9,1.64
2026-02,5342,0,0.0,7,1.26
2026-02,5343,0,0.0,16,2.29
2026-02,5344,5,0.66,8,0.88
2026-02,5345,6,1.08,9,1.94
2026-02,5346,0,0.0,17,3.92
2026-02,5347,0,0.0,9,2.0
2026-02,5348,1,0.24,6,0.79
2026-02,5349,0,0.0,14,2.56
2026-02,5350,8,1.11,10,1.46
2026-02,5351,9,2.19,10,1.55
2026-02,5352,6,0.99,4,0.57
2026-02,5353,0,0.0,19,3.41
2026-02,5354,0,0.0,8,1.62
2026-02,5355,11,1.77,9,1.29
2026-02,5356,6,0.8,5,1.1
2026-02,5357,5,0.78,3,0.43
2026-02,5359,5,0.84,4,0.96
2026-02,5360,10,1.58,9,1.33
2026-02,5361,0,0.0,16,3.23
2026-02,5362,1,0.23,7,1.46
2026-02,5363,0,0.0,10,1.58
2026-02,5364,0,0.0,14,2.01
2026-02,5365,0,0.0,11,2.02
2026-02,5366,0,0.0,1,0.22
2026-02,5367,0,0.0,9,1.79
2026-02,5368,6,1.11,6,0.76
2026-02,5369,4,0.63,6,0.74
2026-02,5370,0,0.0,6,1.33
2026-02,5371,0,0.0,10,2.53
2026-02,5372,0,0.0,8,1.27
2026-02,5373,0,0.0,16,2.71
2026-02,5374,0,0.0,9,1.13
2026-02,5375,0,0.0,10,1.95
2026-02,5376,9,1.68,9,1.29
2026-02,5377,0,0.0,17,3.04
2026-02,5378,0,0.0,18,3.78
2026-02,5379,6,0.9,9,1.91
2026-02,5380,0,0.0,14,3.98
2026-02,5381,0,0.0,7,1.2
2026-02,5382,0,0.0,9,1.35
2026-02,5383,0,0.0,18,3.27
2026-02,5385,0,0.0,16,2.58
2026-02,5386,10,2.31,8,1.46
2026-02,5387,0,0.0,18,3.71
2026-02,5388,0,0.0,14,1.8
2026-02,5389,0,0.0,9,1.84
2026-02,5390,0,0.0,9,1.21
2026-02,5391,0,0.0,17,4.13
2026-02,5392,0,0.0,9,1.75
2026-02,5393,0,0.0,20,4.49
2026-02,5394,0,0.0,18,2.89
2026-02,5395,0,0.0,18,3.42
2026-02,5396,0,0.0,13,2.52
2026-02,5397,0,0.0,8,2.06
2026-02,5398,0,0.0,20,4.32
2026-02,5399,0,0.0,15,3.68
2026-02,5400,0,0.0,21,3.58
2026-02,5401,0,0.0,9,2.23
2026-02,5403,0,0.0,9,2.07
2026-02,5404,0,0.0,11,1.97
2026-02,5405,0,0.0,16,2.76
2026-02,5406,0,0.0,8,1.58
2026-02,5407,0,0.0,15,2.8
2026-02,5409,0,0.0,11,2.71
2026-02,5410,0,0.0,20,3.9
2026-02,5411,0,0.0,14,2.37
2026-02,5412,0,0.0,10,1.52
2026-02,5413,0,0.0,12,1.91
2026-02,5415,0,0.0,15,2.88
2026-02,5416,0,0.0,18,2.19
2026-02,5417,0,0.0,11,1.82
2026-02,5418,0,0.0,11,2.18
2026-02,5419,0,0.0,9,2.87
2026-02,5420,0,0.0,4,0.81
2026-02,5421,0,0.0,7,1.33
2026-02,5422,0,0.0,15,1.77
2026-02,5423,0,0.0,9,2.37
2026-02,5424,0,0.0,12,2.93
2026-02,5425,0,0.0,10,2.8
2026-02,5426,0,0.0,12,2.3
2026-02,5427,0,0.0,20,4.49
2026-02,5428,0,0.0,10,1.84
2026-02,5429,0,0.0,13,2.57
2026-02,5430,0,0.0,11,1.91
2026-02,5431,0,0.0,7,1.05
2026-02,5432,0,0.0,19,2.8
2026-02,5433,0,0.0,12,3.09
2026-02,5435,0,0.0,7,1.64
2026-02,5436,0,0.0,9,2.35
2026-02,5437,0,0.0,9,2.67
2026-02,5438,0,0.0,8,1.58
2026-02,5439,0,0.0,9,1.75
2026-02,5440,0,0.0,12,1.77
2026-02,5441,0,0.0,18,3.74
2026-02,5442,0,0.0,9,2.18
2026-02,5443,0,0.0,10,3.22
2026-02,5444,0,0.0,9,1.94
2026-03,2538,11,2.62,13,3.1
2026-03,2878,9,1.43,10,1.81
2026-03,3024,25,4.36,0,0.0
2026-03,3054,8,1.44,10,2.17
2026-03,3070,16,2.39,3,0.41
2026-03,3072,10,2.43,0,0.0
2026-03,3075,8,0.96,9,1.09
2026-03,3081,3,0.49,1,0.16
2026-03,3105,7,1.24,6,1.19
2026-03,3107,6,1.04,6,1.27
2026-03,3156,11,1.8,4,0.51
2026-03,3158,1,0.14,3,0.6
2026-03,3159,11,1.74,0,0.0
2026-03,3161,11,2.41,10,1.78
2026-03,3175,9,1.4,10,1.8
2026-03,3176,5,0.68,4,0.87
2026-03,3202,9,1.74,9,1.98
2026-03,3207,7,1.19,5,0.81
2026-03,3211,5,0.78,5,0.95
2026-03,3212,9,1.74,6,1.1
2026-03,3224,9,2.12,8,1.29
2026-03,3226,7,1.31,11,2.47
2026-03,3232,6,0.6,4,0.64
2026-03,3233,9,1.76,10,1.95
2026-03,3246,2,0.45,3,0.61
2026-03,3251,14,2.54,12,2.25
2026-03,3256,13,1.76,11,1.92
2026-03,3257,18,3.28,0,0.0
2026-03,3265,11,1.43,0,0.0
2026-03,3268,14,2.28,7,1.1
2026-03,3277,8,1.7,7,1.36
2026-03,3282,7,1.29,9,2.04
2026-03,3284,12,2.35,10,1.99
2026-03,3286,8,1.27,6,1.07
2026-03,3289,11,1.51,6,1.25
2026-03,3293,3,0.69,5,1.06
2026-03,3294,8,1.54,7,1.08
2026-03,3297,12,2.7,5,1.06
2026-03,3300,11,1.54,9,1.56
2026-03,3302,5,0.92,4,1.01
2026-03,3303,8,1.78,7,1.65
2026-03,3304,16,2.74,15,2.41
2026-03,3305,7,1.16,8,1.11
2026-03,3306,11,1.62,8,1.14
2026-03,3313,9,1.81,7,1.56
2026-03,3315,4,0.32,6,0.76
2026-03,3319,12,1.77,10,1.62
2026-03,3327,16,2.84,8,1.89
2026-03,3333,13,1.92,15,2.25
2026-03,3334,21,4.75,15,3.41
2026-03,3339,8,1.49,8,1.72
2026-03,3340,9,1.49,9,1.78
2026-03,3349,19,2.92,10,1.7
2026-03,3350,8,1.14,12,2.44
2026-03,3352,0,0.0,16,2.84
2026-03,3353,5,1.42,10,1.92
2026-03,3355,5,1.04,4,1.11
2026-03,3357,8,1.58,11,2.27
2026-03,3361,10,1.84,12,2.43
2026-03,3362,13,2.03,2,0.36
2026-03,3370,8,1.71,6,1.27
2026-03,3372,0,0.0,1,0.15
2026-03,3377,9,1.78,9,1.92
2026-03,3381,8,1.41,11,1.85
2026-03,3385,12,2.06,11,1.74
2026-03,3388,5,0.47,5,0.54
2026-03,3392,9,1.76,8,1.3
2026-03,3401,10,2.05,11,3.07
2026-03,3406,4,0.85,3,0.62
2026-03,3411,5,0.95,8,1.33
2026-03,3412,11,1.76,9,1.21
2026-03,3415,13,1.85,12,1.54
2026-03,3422,12,2.13,12,1.85
2026-03,3430,5,0.77,7,1.49
2026-03,3432,9,1.16,10,2.4
2026-03,3434,8,1.87,8,1.19
2026-03,3435,12,1.84,10,1.27
2026-03,3436,10,1.27,8,1.04
2026-03,3439,16,2.56,13,2.17
2026-03,3441,9,1.63,10,1.87
2026-03,3442,2,0.35,2,0.17
2026-03,3444,6,1.06,7,1.48
2026-03,3445,9,1.49,10,1.83
2026-03,3448,9,1.5,8,1.37
2026-03,3454,6,0.96,7,0.88
2026-03,3455,14,1.78,7,1.27
2026-03,3458,9,1.44,7,1.08
2026-03,3459,1,0.03,2,0.4
2026-03,3461,6,0.96,6,1.15
2026-03,3463,11,1.82,9,1.85
2026-03,3467,5,1.68,7,1.27
2026-03,3470,12,2.0,9,1.46
2026-03,3471,7,1.47,6,0.94
2026-03,3473,26,3.64,0,0.0
2026-03,3474,11,2.15,8,1.66
2026-03,3475,10,1.62,7,1.52
2026-03,3477,10,1.87,10,2.15
2026-03,3478,11,1.77,10,1.65
2026-03,3482,14,2.36,12,2.16
2026-03,3484,15,2.17,7,0.9
2026-03,3489,13,1.69,12,1.89
2026-03,3497,8,1.3,6,1.17
2026-03,3499,9,1.05,8,1.14
2026-03,3502,9,1.69,7,0.99
2026-03,3503,7,0.87,10,1.83
2026-03,3505,12,1.6,10,1.49
2026-03,3507,7,1.31,8,1.95
2026-03,3508,11,2.08,7,1.72
2026-03,3509,8,1.1,6,0.63
2026-03,3514,16,2.28,12,2.33
2026-03,3516,3,0.74,3,0.61
2026-03,3517,15,2.4,13,2.21
2026-03,3518,9,1.95,9,2.02
2026-03,3519,8,1.24,8,1.3
2026-03,3523,8,1.52,7,1.28
2026-03,3527,11,1.79,7,1.5
2026-03,3528,8,1.58,7,1.17
2026-03,3535,12,1.88,11,2.46
2026-03,3539,10,1.98,11,2.37
2026-03,3541,8,1.44,7,1.02
2026-03,3542,17,3.46,0,0.0
2026-03,3543,4,0.49,8,1.23
2026-03,3544,8,1.97,8,1.86
2026-03,3546,8,1.53,9,1.6
2026-03,3548,10,0.95,10,1.14
2026-03,3550,17,2.41,14,1.87
2026-03,3551,6,1.23,7,1.25
2026-03,3554,17,2.58,13,2.39
2026-03,3556,7,0.94,5,0.67
2026-03,3557,10,1.67,10,1.63
2026-03,3558,14,2.82,10,1.64
2026-03,3562,8,1.38,8,1.52
2026-03,3563,10,1.49,9,1.63
2026-03,3564,12,1.85,12,1.86
2026-03,3566,8,1.61,8,1.83
2026-03,3567,6,1.32,6,1.33
2026-03,3568,11,1.66,6,0.85
2026-03,3569,12,1.94,11,1.84
2026-03,3572,13,2.32,13,2.58
2026-03,3574,18,2.53,0,0.0
2026-03,3576,13,2.22,12,2.42
2026-03,3577,10,1.64,9,1.11
2026-03,3578,4,0.88,5,1.18
2026-03,3579,9,1.68,10,1.88
2026-03,3580,11,2.3,8,1.96
2026-03,3581,13,2.58,12,2.43
2026-03,3582,15,2.25,1,0.15
2026-03,3583,5,0.96,11,2.14
2026-03,3584,9,1.53,8,1.32
2026-03,3587,7,1.2,10,1.24
2026-03,3589,5,0.76,7,0.85
2026-03,3590,4,0.63,5,0.68
2026-03,3591,6,1.15,9,2.0
2026-03,3596,5,0.97,4,0.68
2026-03,3602,5,1.23,9,1.92
2026-03,3604,10,1.65,8,1.69
2026-03,3605,9,1.56,8,1.34
2026-03,3606,9,1.37,10,1.62
2026-03,3611,11,1.43,13,1.88
2026-03,3612,19,2.69,7,1.0
2026-03,3613,15,2.84,13,2.32
2026-03,3614,11,1.87,10,1.92
2026-03,3615,8,1.32,6,0.88
2026-03,3616,9,1.66,8,1.48
2026-03,3617,8,1.6,6,1.37
2026-03,3618,13,1.83,9,1.42
2026-03,3619,11,2.33,9,1.98
2026-03,3620,6,0.74,7,1.13
2026-03,3621,7,1.01,4,0.76
2026-03,3623,25,3.31,0,0.0
2026-03,3627,9,1.72,7,1.18
2026-03,3629,7,0.76,6,0.44
2026-03,3630,7,1.21,9,1.53
2026-03,3631,5,0.71,3,0.96
2026-03,3635,8,1.33,8,1.53
2026-03,3637,8,1.75,6,1.34
2026-03,3641,5,0.82,5,0.75
2026-03,3642,10,1.64,8,1.55
2026-03,3643,8,1.42,9,1.52
2026-03,3645,6,0.98,4,0.68
2026-03,3647,9,1.82,9,1.92
2026-03,3652,8,1.52,9,2.06
2026-03,3653,8,1.67,10,2.3
2026-03,3654,17,3.08,15,2.65
2026-03,3655,14,2.35,10,1.62
2026-03,3656,10,1.9,10,1.75
2026-03,3659,9,1.08,11,1.62
2026-03,3660,5,1.1,5,0.78
2026-03,3661,10,1.64,8,1.37
2026-03,3662,3,0.52,6,0.8
2026-03,3663,13,2.37,10,1.65
2026-03,3664,10,1.35,8,1.83
2026-03,3680,9,1.72,9,2.01
2026-03,3681,8,1.26,6,0.92
2026-03,3684,8,1.45,10,2.31
2026-03,3685,8,1.29,10,2.01
2026-03,3686,12,1.66,12,2.19
2026-03,3687,4,0.54,3,0.68
2026-03,3690,13,2.58,11,1.98
2026-03,3692,8,1.58,12,2.33
2026-03,3696,9,1.57,9,1.69
2026-03,3699,8,1.62,8,1.89
2026-03,3703,13,2.46,10,1.75
2026-03,3704,5,1.38,4,0.74
2026-03,3708,7,1.13,8,1.54
2026-03,3710,9,1.34,7,1.8
2026-03,3711,13,2.04,12,1.64
2026-03,3712,10,1.37,9,1.31
2026-03,3713,14,2.3,9,1.24
2026-03,3714,8,1.3,12,2.2
2026-03,3715,12,2.04,9,1.65
2026-03,3716,8,1.52,10,1.2
2026-03,3717,10,1.98,6,1.34
2026-03,3718,6,1.15,8,1.41
2026-03,3719,15,1.93,13,2.0
2026-03,3721,10,1.41,6,0.57
2026-03,3722,9,1.44,9,1.4
2026-03,3726,4,0.82,4,0.7
2026-03,3730,5,0.9,5,1.16
2026-03,3731,11,2.06,4,0.79
2026-03,3737,9,1.33,8,1.45
2026-03,3740,18,3.0,15,2.71
2026-03,3741,11,1.64,10,1.82
2026-03,3742,7,1.26,5,0.9
2026-03,3743,10,1.26,6,0.95
2026-03,3744,18,2.45,12,1.33
2026-03,3745,10,1.75,7,1.3
2026-03,3746,14,2.24,11,2.29
2026-03,3747,10,1.62,11,1.43
2026-03,3748,8,1.35,7,1.31
2026-03,3752,9,1.6,9,1.16
2026-03,3757,9,1.33,9,1.62
2026-03,3761,9,1.75,8,1.47
2026-03,3769,7,1.16,6,0.8
2026-03,3771,10,1.75,11,1.34
2026-03,3772,9,1.06,9,1.1
2026-03,3773,5,0.71,5,0.81
2026-03,3775,9,1.52,9,1.85
2026-03,3776,8,1.42,6,1.18
2026-03,3777,11,2.44,10,1.79
2026-03,3778,6,1.35,6,1.27
2026-03,3779,10,1.34,8,0.81
2026-03,3783,13,2.03,9,1.69
2026-03,3784,10,1.56,12,2.04
2026-03,3787,7,1.67,7,1.58
2026-03,3788,4,0.54,6,0.94
2026-03,3790,9,1.43,9,1.37
2026-03,3792,6,1.31,5,1.16
2026-03,3793,8,1.41,12,2.22
2026-03,3796,8,1.53,8,1.51
2026-03,3797,11,2.17,11,2.28
2026-03,3800,9,1.26,8,1.42
2026-03,3801,6,0.86,5,0.46
2026-03,3804,13,2.3,14,2.11
2026-03,3807,7,0.97,7,1.01
2026-03,3808,9,1.33,8,1.13
2026-03,3811,10,1.31,7,1.01
2026-03,3812,8,1.09,8,1.76
2026-03,3813,15,2.3,11,2.01
2026-03,3814,10,1.86,10,1.64
2026-03,3820,5,0.66,4,0.56
2026-03,3822,8,1.34,7,1.01
2026-03,3825,7,1.0,7,0.69
2026-03,3826,14,2.01,13,2.29
2026-03,3827,4,0.65,5,0.57
2026-03,3828,6,1.04,8,1.41
2026-03,3831,8,1.06,7,0.92
2026-03,3833,14,1.87,11,1.43
2026-03,3834,10,1.66,9,1.79
2026-03,3837,5,0.79,3,0.72
2026-03,3838,5,0.62,5,0.78
2026-03,3839,7,0.96,7,1.46
2026-03,3841,13,1.85,11,1.56
2026-03,3842,9,1.73,10,2.32
2026-03,3843,9,1.51,8,1.13
2026-03,3845,8,1.49,9,1.92
2026-03,3848,12,1.59,12,1.62
2026-03,3849,21,2.7,4,0.88
2026-03,3850,10,1.36,11,1.82
2026-03,3851,3,0.44,4,0.84
2026-03,3852,3,0.79,3,0.38
2026-03,3853,12,1.67,10,2.01
2026-03,3854,7,1.19,5,0.58
2026-03,3857,7,1.1,9,1.75
2026-03,3859,8,0.68,6,0.84
2026-03,3860,12,2.43,4,0.82
2026-03,3863,3,0.52,1,0.09
2026-03,3866,11,1.25,9,1.38
2026-03,3867,6,1.27,9,1.56
2026-03,3868,9,2.07,9,1.76
2026-03,3869,5,1.06,5,0.77
2026-03,3870,8,1.47,8,1.31
2026-03,3871,6,0.93,5,0.78
2026-03,3872,6,0.83,3,0.44
2026-03,3874,20,2.75,13,2.4
2026-03,3875,12,1.89,16,2.72
2026-03,3876,8,1.07,7,0.83
2026-03,3878,8,1.27,7,1.3
2026-03,3880,6,1.0,9,1.67
2026-03,3882,11,2.12,8,1.44
2026-03,3885,11,1.68,7,1.22
2026-03,3888,18,2.29,13,1.73
2026-03,3889,8,1.25,7,1.38
2026-03,3891,9,1.36,7,1.14
2026-03,3892,12,2.14,14,2.04
2026-03,3893,9,1.33,9,1.75
2026-03,3895,2,0.33,0,0.0
2026-03,3896,11,1.88,10,1.67
2026-03,3897,9,1.12,11,1.1
2026-03,3898,12,2.03,9,1.69
2026-03,3900,11,1.84,10,2.2
2026-03,3901,12,2.88,14,3.15
2026-03,3904,9,1.26,11,2.33
2026-03,3905,12,1.84,7,1.17
2026-03,3906,8,1.54,8,1.86
2026-03,3907,9,1.45,8,1.08
2026-03,3908,4,0.42,5,0.65
2026-03,3909,17,2.19,9,0.9
2026-03,3910,10,1.82,8,1.55
2026-03,3911,14,2.91,11,1.59
2026-03,3912,4,0.42,6,1.02
2026-03,3915,10,2.05,8,1.78
2026-03,3918,13,2.84,13,2.0
2026-03,3920,7,1.1,2,0.36
2026-03,3922,7,1.39,9,1.59
2026-03,3928,7,1.14,6,1.04
2026-03,3929,5,0.86,6,0.99
2026-03,3930,8,1.07,5,0.95
2026-03,3931,7,0.98,10,1.59
2026-03,3932,10,1.75,7,1.24
2026-03,3933,17,2.76,1,0.23
2026-03,3934,13,2.08,12,1.98
2026-03,3935,6,0.77,8,1.21
2026-03,3940,22,3.51,11,1.51
2026-03,3941,13,1.41,12,1.34
2026-03,3942,14,1.76,7,0.93
2026-03,3944,10,1.48,9,1.89
2026-03,3945,8,1.69,8,1.63
2026-03,3946,10,1.62,1,0.26
