date,rno,rname,nichime,kimarite,wdir,wspd,payout,ninki,win_course,win_teiban,entries
2026-02-02,12,記者選抜戦,2,逃げ,東,2,3120,14,1,1,6
2026-02-03,1,予選,3,逃げ,北西,7,1180,4,1,1,6
2026-02-03,2,予選,3,逃げ,北西,7,2640,7,1,1,6
2026-02-03,3,予選,3,逃げ,北西,7,2150,3,1,1,6
2026-02-03,4,予選,3,まくり,北西,7,2750,11,4,4,6
2026-02-03,5,予選,3,逃げ,北西,7,780,2,1,2,6
2026-02-03,6,予選,3,差し,北西,7,11960,43,3,3,6
2026-02-03,7,予選,3,逃げ,北,6,1390,1,1,1,6
2026-02-03,8,予選,3,逃げ,北,5,1710,4,1,1,6
2026-02-03,9,予選特賞,3,恵まれ,北,5,56540,58,6,6,6
2026-02-03,10,予選特賞,3,逃げ,北西,7,6560,24,1,1,6
2026-02-03,11,予選特選,3,まくり,北西,4,30130,70,3,3,6
2026-02-03,12,記者選抜戦,3,逃げ,北西,3,770,1,1,1,6
2026-02-04,1,一般,4,逃げ,北,4,7450,33,1,1,6
2026-02-04,2,一般,4,差し,北西,4,6220,30,2,2,6
2026-02-04,3,一般,4,抜き,北東,3,8930,37,5,5,6
2026-02-04,4,一般,4,抜き,北,3,6690,23,3,3,6
2026-02-04,5,一般,4,逃げ,西,2,4460,14,1,1,6
2026-02-04,6,一般,4,逃げ,北西,3,1480,1,1,1,6
2026-02-04,7,一般,4,抜き,南,3,570,1,1,1,6
2026-02-04,8,一般,4,抜き,南西,3,44080,98,6,6,6
2026-02-04,9,一般特選,4,まくり,南西,3,3920,12,2,2,6
2026-02-04,10,選抜戦,4,逃げ,南東,3,1310,1,1,1,6
2026-02-04,11,選抜戦,4,逃げ,南東,2,8760,28,1,1,6
2026-02-04,12,優勝戦,4,逃げ,南西,3,1730,4,1,1,6
2026-02-08,1,予選,1,逃げ,北,5,950,2,1,1,6
2026-02-08,2,予選,1,逃げ,北,6,20380,74,1,1,6
2026-02-08,3,予選,1,逃げ,北,6,1480,4,1,1,6
2026-02-08,4,予選,1,逃げ,北,6,3860,18,1,1,6
2026-02-08,5,予選,1,逃げ,北,6,6200,28,1,1,6
2026-02-08,6,予選,1,逃げ,北東,4,2370,6,1,1,6
2026-02-08,7,予選,1,抜き,北,6,2030,4,1,1,6
2026-02-08,8,予選,1,まくり,北東,6,20740,57,5,5,6
2026-02-08,9,予選特賞,1,逃げ,北東,5,1050,1,1,1,6
2026-02-08,10,予選特賞,1,差し,北,5,4700,21,4,4,6
2026-02-08,11,予選特選,1,逃げ,北,5,4990,21,1,1,6
2026-02-08,12,江戸川選抜,1,逃げ,北,4,980,1,1,1,6
2026-02-09,1,予選,2,抜き,南西,5,1830,4,1,1,6
2026-02-09,2,予選,2,恵まれ,南,5,1100,3,2,2,6
2026-02-09,3,予選,2,差し,南,6,12010,44,4,4,6
2026-02-09,4,予選,2,まくり差し,南西,6,8290,28,5,5,6
2026-02-09,5,予選,2,まくり差し,南,7,5740,24,5,5,6
2026-02-09,6,予選,2,差し,南西,3,7150,32,5,5,6
2026-02-09,7,予選,2,まくり,南西,5,4300,18,4,4,6
2026-02-09,8,予選,2,逃げ,南西,5,1070,2,1,1,6
2026-02-09,9,予選特賞,2,抜き,西,3,2410,8,5,5,6
2026-02-09,10,予選特賞,2,逃げ,北西,3,1070,1,1,1,6
2026-02-09,11,予選特選,2,逃げ,北西,3,1270,1,1,1,6
2026-02-09,12,記者選抜戦,2,逃げ,北西,4,2550,9,1,1,6
2026-02-10,1,予選,3,逃げ,西,2,3460,13,1,1,6
2026-02-10,2,予選,3,恵まれ,北西,2,1560,5,3,3,6
2026-02-10,3,予選,3,逃げ,西,3,1280,3,1,1,6
2026-02-10,4,予選,3,抜き,南,5,2560,7,2,2,6
2026-02-10,5,予選,3,逃げ,南,6,5560,16,1,1,6
2026-02-10,6,予選,3,まくり,南,7,6560,25,2,2,6
2026-02-10,7,予選,3,差し,南,5,14420,49,3,3,6
2026-02-10,8,予選,3,抜き,南,6,16130,69,5,5,6
2026-02-10,9,予選特賞,3,逃げ,南,5,1620,5,1,1,6
2026-02-10,10,予選特賞,3,抜き,南,6,6640,26,4,5,6
2026-02-10,11,予選特選,3,差し,南,4,32040,56,2,2,6
2026-02-10,12,記者選抜戦,3,逃げ,南西,4,560,1,1,1,6
2026-02-11,1,予選,4,抜き,北,3,5180,20,3,3,6
2026-02-11,2,予選,4,逃げ,北,3,5030,21,1,1,6
2026-02-11,3,予選,4,抜き,北,3,16120,51,4,4,6
2026-02-11,4,予選,4,まくり,北,3,14310,54,3,3,6
2026-02-11,5,予選,4,まくり,北,3,2350,8,2,2,6
2026-02-11,6,予選,4,逃げ,北,3,1370,4,1,1,6
2026-02-11,7,予選,4,まくり,北,3,13340,46,4,4,6
2026-02-11,8,予選,4,逃げ,北,3,950,1,1,1,6
2026-02-11,9,予選特賞,4,逃げ,北,3,2160,8,1,1,6
2026-02-11,10,予選特賞,4,逃げ,北,3,850,2,1,1,6
2026-02-11,11,予選特選,4,逃げ,北,4,1620,8,1,1,6
2026-02-11,12,記者選抜戦,4,逃げ,北,4,720,1,1,1,6
2026-02-12,1,一般,5,まくり,北東,4,3140,13,5,5,6
2026-02-12,2,一般,5,まくり差し,北,4,24070,58,3,3,6
2026-02-12,3,一般,5,まくり差し,北東,4,5720,22,3,3,6
2026-02-12,4,一般,5,逃げ,北西,3,720,1,1,1,6
2026-02-12,5,一般,5,差し,北西,3,2340,7,2,2,6
2026-02-12,6,一般,5,逃げ,北西,3,1310,2,1,1,6
2026-02-12,7,一般,5,逃げ,北西,3,1300,4,1,1,6
2026-02-12,8,一般,5,逃げ,北東,3,1080,2,1,1,6
2026-02-12,9,一般特選,5,まくり,北東,4,16070,40,4,4,6
2026-02-12,10,選抜戦,5,差し,北,2,20310,65,3,3,6
2026-02-12,11,選抜戦,5,差し,南東,2,13350,43,2,2,6
2026-02-12,12,優勝戦,5,まくり,南東,3,26070,69,3,3,6
2026-02-18,1,予選,1,逃げ,北,3,1130,1,1,1,6
2026-02-18,2,予選,1,差し,北,3,3600,12,2,2,6
2026-02-18,3,予選,1,まくり,北,2,31190,95,2,2,6
2026-02-18,4,予選,1,抜き,北西,3,8330,32,3,3,6
2026-02-18,5,予選,1,逃げ,北西,3,1200,2,1,1,6
2026-02-18,6,予選,1,逃げ,北西,3,1210,3,1,1,6
2026-02-18,7,予選,1,抜き,南東,2,1020,2,1,1,6
2026-02-18,8,予選,1,逃げ,西,2,2600,8,1,1,6
2026-02-18,9,予選,1,まくり,南,3,13620,48,3,3,6
2026-02-18,10,予選,1,逃げ,南,4,4710,18,1,1,6
2026-02-18,11,予選,1,恵まれ,南西,4,2050,6,3,3,6
2026-02-18,12,Ｄ・Ｒ賞,1,まくり,南,4,3330,10,3,3,6
2026-02-19,1,予選,2,逃げ,北西,7,3030,11,1,1,6
2026-02-19,2,予選,2,逃げ,北西,6,850,1,1,1,6
2026-02-19,3,予選,2,逃げ,北西,6,2820,6,1,1,6
2026-02-19,4,予選,2,抜き,北西,6,1290,2,1,1,6
2026-02-19,5,予選,2,逃げ,北西,6,1470,3,1,1,6
2026-02-19,6,予選,2,まくり差し,北西,6,25440,67,4,4,6
2026-02-19,7,予選,2,逃げ,北西,6,2400,5,1,1,6
2026-02-19,8,予選,2,まくり,北西,5,4810,17,4,4,6
2026-02-19,9,予選,2,逃げ,北西,5,1910,2,1,1,6
2026-02-19,10,予選,2,まくり,北西,5,44830,81,2,2,6
2026-02-19,11,予選,2,逃げ,北西,5,2010,6,1,1,6
2026-02-19,12,Ｇ・Ｒ賞,2,逃げ,北西,4,1440,6,1,1,6
2026-02-20,1,予選,3,差し,北西,3,1680,4,2,2,6
2026-02-20,2,予選,3,差し,北東,3,16740,55,2,2,6
2026-02-20,3,予選,3,逃げ,北,5,1300,3,1,1,6
2026-02-20,4,予選,3,逃げ,北東,4,2780,7,1,1,6
2026-02-20,5,予選,3,逃げ,北東,4,2870,11,1,1,6
2026-02-20,6,予選,3,差し,東,3,3370,13,2,2,6
2026-02-20,7,予選,3,逃げ,南,3,1250,3,1,1,6
2026-02-20,8,予選,3,逃げ,南東,3,1800,6,1,1,6
2026-02-20,9,予選,3,まくり,南東,4,92430,107,4,4,6
2026-02-20,10,予選,3,逃げ,南東,3,2620,10,1,1,6
2026-02-20,11,予選,3,まくり差し,南東,3,29050,92,5,5,6
2026-02-20,12,予選,3,逃げ,南東,3,3030,12,1,1,6
2026-02-21,1,予選,4,抜き,北西,3,710,2,1,1,6
2026-02-21,2,予選,4,差し,北,4,3590,13,2,2,6
2026-02-21,3,予選,4,差し,北西,3,15810,44,2,2,6
2026-02-21,4,予選,4,まくり差し,南西,3,10750,31,4,4,6
2026-02-21,5,予選,4,逃げ,北西,3,550,1,1,1,6
2026-02-21,6,予選,4,まくり,南西,3,11000,34,2,2,6
2026-02-21,7,予選,4,逃げ,南東,3,650,1,1,1,6
2026-02-21,8,予選,4,逃げ,北東,3,910,1,1,1,6
2026-02-21,9,予選,4,差し,北東,3,13180,45,3,3,6
2026-02-21,10,予選,4,差し,南,5,19510,51,2,2,6
2026-02-21,11,予選,4,差し,南,4,3510,13,2,2,6
2026-02-21,12,予選,4,逃げ,南西,3,7770,28,1,1,6
2026-02-22,1,一般,5,差し,西,2,14310,43,4,4,6
2026-02-22,2,一般,5,差し,南西,3,11360,41,2,2,6
2026-02-22,3,一般,5,まくり差し,南,5,4590,16,3,3,6
2026-02-22,4,一般,5,逃げ,南,5,2680,9,1,1,6
2026-02-22,5,一般,5,抜き,南,5,1140,1,1,1,6
2026-02-22,6,一般,5,差し,南,6,20790,46,5,5,6
2026-02-22,7,一般,5,逃げ,南,7,5430,18,1,1,6
2026-02-22,8,一般,5,まくり差し,南,8,20520,71,6,6,6
2026-02-22,9,一般,5,逃げ,南,8,1080,3,1,1,6
2026-02-22,10,準優勝戦,5,差し,南,8,3520,13,2,2,6
2026-02-22,11,準優勝戦,5,差し,南,7,4520,17,2,2,6
2026-02-22,12,準優勝戦,5,恵まれ,南,8,3680,20,3,3,6
2026-02-24,1,一般,6,まくり差し,北東,5,25180,65,5,5,6
2026-02-24,2,一般,6,逃げ,北東,5,4120,16,1,1,6
2026-02-24,3,一般,6,抜き,北東,3,5040,19,4,4,6
2026-02-24,4,一般,6,逃げ,北東,5,3350,11,1,1,6
2026-02-24,5,一般,6,まくり差し,北東,4,5140,22,4,4,6
2026-02-24,6,一般,6,逃げ,北東,3,3880,15,1,1,6
2026-02-24,7,一般,6,抜き,北東,4,2050,5,1,1,6
2026-02-24,8,一般,6,抜き,北東,5,2650,8,1,1,6
2026-02-24,9,一般,6,逃げ,北東,3,2000,6,1,1,6
2026-02-24,10,特別選抜戦,6,逃げ,北東,4,1570,6,1,1,6
2026-02-24,11,特別選抜戦,6,逃げ,北東,4,2700,11,1,1,6
2026-02-24,12,優勝戦,6,まくり,南東,3,16420,44,5,5,6
2026-02-28,1,予選,1,まくり差し,北西,5,10870,36,4,4,6
2026-02-28,2,予選,1,逃げ,北東,4,4140,13,1,1,6
2026-02-28,3,予選,1,まくり,北西,7,7800,31,3,3,6
2026-02-28,4,予選,1,差し,北西,8,2680,9,3,3,6
2026-02-28,5,予選,1,まくり,北西,7,950,1,2,2,6
2026-02-28,6,予選,1,差し,北西,7,13030,42,2,2,6
2026-02-28,7,予選,1,まくり,北西,8,1840,7,3,3,6
2026-02-28,8,予選,1,まくり,北西,7,1360,2,2,2,6
2026-02-28,9,予選特賞,1,まくり,北西,8,2550,8,4,4,6
2026-02-28,10,予選特賞,1,まくり,北西,7,6120,21,4,4,6
2026-02-28,11,予選特選,1,まくり差し,北西,7,12330,47,3,3,6
2026-02-28,12,江戸川選抜,1,逃げ,北西,7,1640,4,1,1,6
2026-03-01,1,予選,2,逃げ,北,5,2100,7,1,1,6
2026-03-01,2,予選,2,差し,北,4,4220,19,2,2,6
2026-03-01,3,予選,2,逃げ,北,4,4180,17,1,1,6
2026-03-01,4,予選,2,まくり,北東,5,5630,18,3,3,6
2026-03-01,5,予選,2,まくり差し,北東,2,2150,7,3,3,6
2026-03-01,6,予選,2,抜き,南,3,1830,5,1,1,6
2026-03-01,7,予選,2,まくり差し,北,3,3360,12,3,3,6
2026-03-01,8,予選,2,まくり差し,南,2,4340,16,3,3,6
2026-03-01,9,予選特賞,2,逃げ,南,3,1100,2,1,1,6
2026-03-01,10,予選特賞,2,まくり,南東,3,3360,14,4,4,6
2026-03-01,11,予選特選,2,まくり差し,南,3,1880,6,3,3,6
2026-03-01,12,記者選抜戦,2,まくり,南,4,1860,8,3,3,6
2026-03-02,1,予選,3,逃げ,北,4,5880,25,1,1,6
2026-03-02,2,予選,3,逃げ,北,5,2290,10,1,1,6
2026-03-02,3,予選,3,逃げ,北,3,8120,30,1,1,6
2026-03-02,4,予選,3,まくり,北,4,13800,57,4,4,6
2026-03-02,5,予選,3,まくり,北東,5,5590,24,3,3,6
2026-03-02,6,予選,3,逃げ,北東,5,3290,10,1,1,6
2026-03-02,7,予選,3,まくり差し,北東,3,6140,18,4,4,6
2026-03-02,8,予選,3,まくり,北東,4,3960,18,4,4,6
2026-03-02,9,予選特賞,3,逃げ,北東,5,5230,19,1,1,6
2026-03-02,10,予選特賞,3,抜き,北東,4,5140,22,6,6,6
2026-03-02,11,予選特選,3,逃げ,東,3,2070,7,1,1,6
2026-03-02,12,記者選抜戦,3,逃げ,東,3,780,2,1,1,6
2026-03-03,1,一般,4,逃げ,北,4,5290,23,1,1,6
2026-03-03,2,一般,4,抜き,北,4,62340,89,2,2,6
2026-03-03,3,一般,4,逃げ,北,4,1530,2,1,1,6
2026-03-03,4,一般,4,逃げ,北,4,1760,1,1,1,6
2026-03-03,5,一般,4,逃げ,北,5,1110,2,1,1,6
2026-03-03,6,一般,4,まくり,北,5,3930,13,2,2,6
2026-03-03,7,一般,4,まくり,北,6,9290,40,4,4,6
2026-03-03,8,一般,4,逃げ,北,5,1060,2,1,1,6
2026-03-03,9,一般特選,4,逃げ,北,6,2080,5,1,1,6
2026-03-03,10,選抜戦,4,逃げ,北,5,2540,9,1,1,6
2026-03-03,11,選抜戦,4,抜き,北,5,71040,95,4,4,6
2026-03-03,12,優勝戦,4,逃げ,北,5,1000,1,1,1,6
2026-03-07,1,予選,1,逃げ,北,5,7300,33,1,1,6
2026-03-07,2,予選,1,逃げ,北,5,2200,4,1,1,6
2026-03-07,3,予選,1,まくり,北,6,18590,56,3,3,6
2026-03-07,4,予選,1,逃げ,北,6,1200,1,1,1,6
2026-03-07,5,予選,1,差し,北,7,2210,5,2,2,6
2026-03-07,6,予選,1,逃げ,北,7,3450,15,1,1,6
2026-03-07,7,予選,1,逃げ,北,8,4070,17,1,1,6
2026-03-07,8,予選,1,まくり,北,6,31790,69,6,6,6
2026-03-07,9,予選特賞,1,逃げ,北,6,4780,17,1,1,6
2026-03-07,10,予選特賞,1,抜き,北,8,1560,1,1,1,6
2026-03-07,11,予選特選,1,逃げ,北,6,1780,4,1,1,6
2026-03-07,12,江戸川選抜,1,逃げ,北,8,5770,21,1,1,6
2026-03-08,1,予選,2,差し,北西,6,5540,26,2,2,6
2026-03-08,2,予選,2,まくり,北,6,13050,51,2,2,6
2026-03-08,3,予選,2,まくり差し,北,7,5940,22,3,3,6
2026-03-08,4,予選,2,逃げ,北,7,1440,1,1,1,6
2026-03-08,5,予選,2,まくり差し,北,7,9080,43,4,4,6
2026-03-08,6,予選,2,まくり,北西,5,4940,22,2,2,6
2026-03-08,7,予選,2,逃げ,北,6,1660,7,1,1,6
2026-03-08,8,予選,2,まくり,北,6,8370,30,5,5,6
2026-03-08,9,予選特賞,2,逃げ,北,5,1740,5,1,1,6
2026-03-08,10,予選特賞,2,逃げ,北,4,4350,18,1,1,6
2026-03-08,11,予選特選,2,まくり,北,5,14690,41,4,4,6
2026-03-08,12,記者選抜戦,2,逃げ,北,4,3340,12,1,1,6
2026-03-09,1,予選,3,逃げ,北東,2,2780,9,1,1,6
2026-03-09,2,予選,3,逃げ,北,2,1910,3,1,1,6
2026-03-09,3,予選,3,逃げ,北東,2,1500,5,1,1,6
2026-03-09,4,予選,3,まくり,東,1,7360,35,4,4,6
2026-03-09,5,予選,3,まくり,南,1,3220,13,2,2,6
2026-03-09,6,予選,3,逃げ,南西,1,760,2,1,1,6
2026-03-09,7,予選,3,まくり差し,南東,1,3690,11,4,4,6
2026-03-09,8,予選,3,逃げ,南,2,1900,6,1,1,6
2026-03-09,9,予選特賞,3,逃げ,南東,1,2570,10,1,1,6
2026-03-09,10,予選特賞,3,逃げ,南東,3,1350,1,1,1,6
2026-03-09,11,予選特選,3,逃げ,南東,3,1720,4,1,1,6
2026-03-09,12,記者選抜戦,3,まくり,南,2,3280,11,3,3,6
2026-03-10,1,一般,4,逃げ,北,7,1500,4,1,1,6
2026-03-10,2,一般,4,差し,北,7,10370,50,2,2,6
2026-03-10,3,一般,4,抜き,北東,5,32960,99,5,5,6
2026-03-10,4,一般,4,逃げ,北東,5,1450,4,1,1,6
2026-03-10,5,一般,4,逃げ,北東,5,5620,24,1,1,6
2026-03-10,6,一般,4,逃げ,北東,5,4940,12,1,1,6
2026-03-10,7,一般,4,逃げ,北東,5,4460,18,1,1,6
2026-03-10,8,一般,4,逃げ,北,6,3710,12,1,1,6
2026-03-10,9,一般特選,4,逃げ,北東,5,4860,21,1,1,6
2026-03-10,10,選抜戦,4,まくり差し,北,6,3590,12,3,3,6
2026-03-10,11,選抜戦,4,逃げ,北東,5,1270,4,1,1,6
2026-03-10,12,優勝戦,4,逃げ,北,5,6870,23,1,1,6
2026-03-15,1,予選,1,抜き,南西,3,1990,6,1,1,6
2026-03-15,2,予選,1,まくり,東,4,17950,63,4,4,6
2026-03-15,3,予選,1,逃げ,南,6,3190,12,1,1,6
2026-03-15,4,予選,1,逃げ,南東,3,2420,10,1,1,6
2026-03-15,5,予選,1,まくり,南西,3,4670,17,3,3,6
2026-03-15,6,予選,1,まくり,南西,4,18890,65,4,4,6
2026-03-15,7,予選,1,逃げ,東,3,1590,1,1,1,6
2026-03-15,8,予選,1,まくり,南東,3,28560,60,3,3,6
2026-03-15,9,予選特賞,1,逃げ,東,2,4000,15,1,1,6
2026-03-15,10,予選特賞,1,まくり,南東,3,6470,25,4,4,6
2026-03-15,11,予選特選,1,差し,南東,2,3130,12,2,2,6
2026-03-15,12,江戸川選抜,1,逃げ,東,2,6020,23,1,1,6
2026-03-16,1,予選,2,まくり,北東,4,22980,74,4,4,6
2026-03-16,2,予選,2,差し,東,2,19170,73,3,3,6
2026-03-16,3,予選,2,逃げ,東,2,3910,16,1,1,6
2026-03-16,4,予選,2,逃げ,東,3,3130,11,1,1,6
2026-03-16,5,予選,2,逃げ,北東,4,17420,61,1,1,6
2026-03-16,6,予選,2,差し,南東,2,2510,4,4,4,6
2026-03-16,7,予選,2,差し,南東,3,6360,27,2,2,6
2026-03-16,8,予選,2,抜き,南,5,4450,19,3,3,6
2026-03-16,9,予選特賞,2,逃げ,南東,5,3240,13,1,1,6
2026-03-16,10,予選特賞,2,逃げ,南東,3,1090,2,1,1,6
2026-03-16,11,予選特選,2,まくり,南,6,21570,72,3,3,6
2026-03-16,12,記者選抜戦,2,逃げ,南,5,1420,3,1,1,6
2026-03-17,1,予選,3,逃げ,北東,4,990,1,1,1,6
2026-03-17,2,予選,3,逃げ,北東,2,2150,7,1,1,6
2026-03-17,3,予選,3,差し,北東,3,66200,81,4,4,6
2026-03-17,4,予選,3,まくり,南,4,1470,3,3,3,6
2026-03-17,5,予選,3,差し,南,4,2090,5,2,2,6
2026-03-17,6,予選,3,逃げ,南,5,830,1,1,1,6
2026-03-17,7,予選,3,差し,南,6,5250,18,3,3,6
2026-03-17,8,予選,3,逃げ,南,5,6420,26,1,1,6
2026-03-17,9,予選特賞,3,まくり差し,南,5,11790,31,5,5,6
2026-03-17,10,予選特賞,3,逃げ,南東,4,810,1,1,1,6
2026-03-17,11,予選特選,3,逃げ,南東,5,1280,1,1,1,6
2026-03-17,12,記者選抜戦,3,逃げ,南東,4,830,1,1,1,6
2026-03-18,1,予選,4,差し,東,1,4490,18,2,2,6
2026-03-18,2,予選,4,まくり,南東,3,49840,71,2,2,6
2026-03-18,3,予選,4,差し,南,2,14200,52,4,4,6
2026-03-18,4,予選,4,まくり,南,3,4250,16,2,2,6
2026-03-18,5,予選,4,まくり,南,4,1170,2,2,2,6
2026-03-18,6,予選,4,逃げ,南,4,3720,12,1,1,6
2026-03-18,7,予選,4,逃げ,南,4,2900,10,1,1,6
2026-03-18,8,予選,4,差し,南,4,4850,17,2,2,6
2026-03-18,9,予選特賞,4,まくり,南,3,8390,31,4,4,6
2026-03-18,10,予選特賞,4,逃げ,南,3,1760,7,1,1,6
2026-03-18,11,予選特選,4,逃げ,南,2,880,2,1,1,6
2026-03-18,12,記者選抜戦,4,逃げ,南,3,630,1,1,1,6
2026-03-19,1,一般,5,逃げ,北,2,7490,37,1,1,6
2026-03-19,2,一般,5,まくり差し,北,2,16710,46,4,4,6
2026-03-19,3,一般,5,まくり差し,北,1,25880,83,3,3,6
2026-03-19,4,一般,5,逃げ,北,1,910,2,1,1,6
2026-03-19,5,一般,5,まくり,北,1,1240,4,5,5,6
2026-03-19,6,一般,5,差し,南東,2,5060,16,2,2,6
2026-03-19,7,一般,5,逃げ,南,3,1580,1,1,1,6
2026-03-19,8,一般,5,まくり,南,2,9440,35,4,4,6
2026-03-19,9,一般特賞,5,逃げ,北東,4,5930,21,1,1,6
2026-03-19,10,一般特賞,5,逃げ,北東,4,5370,16,1,1,6
2026-03-19,11,準優勝戦,5,逃げ,北東,4,1440,4,1,1,6
2026-03-19,12,準優勝戦,5,差し,北,4,18320,43,2,2,6
2026-03-20,1,一般,6,逃げ,北東,2,900,1,1,1,6
2026-03-20,2,一般,6,逃げ,北東,2,4270,17,1,1,6
2026-03-20,3,一般,6,逃げ,北東,3,2030,2,1,1,6
2026-03-20,4,一般,6,まくり差し,北東,2,6670,29,5,5,6
2026-03-20,5,一般,6,まくり,北東,2,20400,59,5,5,6
2026-03-20,6,一般,6,逃げ,北東,2,2590,9,1,1,6
2026-03-20,7,一般,6,まくり,北東,2,6190,20,2,2,6
2026-03-20,8,一般,6,逃げ,北東,3,14220,54,1,1,6
2026-03-20,9,一般特選,6,差し,北東,2,3130,13,2,2,6
2026-03-20,10,選抜戦,6,逃げ,北東,3,1480,3,1,1,6
2026-03-20,11,選抜戦,6,逃げ,北東,2,870,2,1,1,6
2026-03-20,12,優勝戦,6,まくり,北東,2,10570,31,3,3,6
2026-04-13,1,予選,1,抜き,南,2,41350,79,5,5,6
2026-04-13,2,予選,1,逃げ,南,3,7110,26,1,1,6
2026-04-13,3,予選,1,逃げ,南,3,830,3,1,1,6
2026-04-13,4,予選,1,差し,南,4,9210,50,5,5,6
2026-04-13,5,予選,1,まくり,南,4,4580,17,2,2,6
2026-04-13,6,予選,1,逃げ,南,5,5270,28,1,1,6
2026-04-13,7,予選,1,逃げ,南,6,1410,2,1,2,6
2026-04-13,8,予選,1,まくり差し,南,6,4710,15,3,3,6
2026-04-13,9,予選特賞,1,逃げ,南,6,950,2,1,1,6
2026-04-13,10,予選特賞,1,逃げ,南,5,1010,2,1,1,6
2026-04-13,11,予選特選,1,まくり差し,南,6,9820,29,3,3,6
2026-04-13,12,江戸川選抜,1,差し,南,6,5010,18,2,2,6
2026-04-14,1,予選,2,逃げ,北東,2,5220,22,1,1,6
2026-04-14,2,予選,2,まくり,東,2,14390,56,3,3,6
2026-04-14,3,予選,2,差し,東,2,1700,5,2,2,6
2026-04-14,4,予選,2,差し,南東,3,1750,6,2,2,6
2026-04-14,5,予選,2,まくり,東,3,37700,86,3,3,6
2026-04-14,6,予選,2,まくり,東,2,980,2,2,2,6
2026-04-14,7,予選,2,逃げ,東,2,2640,9,1,1,6
2026-04-14,8,予選,2,逃げ,南東,3,3250,14,1,1,6
2026-04-14,9,予選特賞,2,抜き,東,3,2160,5,6,6,6
2026-04-14,10,予選特賞,2,まくり,東,2,24420,45,3,3,6
2026-04-14,11,予選特選,2,逃げ,南東,3,3280,12,1,1,6
2026-04-14,12,記者選抜戦,2,逃げ,南東,2,1270,3,1,1,6
2026-04-15,1,予選,3,まくり,東,1,7390,29,5,5,6
2026-04-15,2,予選,3,逃げ,南東,2,930,1,1,1,6
2026-04-15,3,予選,3,まくり,南,1,2390,6,2,2,6
2026-04-15,4,予選,3,まくり,南,1,3170,13,2,2,6
2026-04-15,5,予選,3,逃げ,南,2,1050,1,1,1,6
2026-04-15,6,予選,3,抜き,南,3,680,1,2,2,6
2026-04-15,7,予選,3,まくり差し,南,2,3480,16,5,5,6
2026-04-15,8,予選,3,まくり,南,1,3130,10,4,4,6
2026-04-15,9,予選特賞,3,まくり差し,南,2,2790,10,5,5,6
2026-04-15,10,予選特賞,3,逃げ,南東,2,1200,2,1,1,6
2026-04-15,11,予選特選,3,逃げ,南東,3,1790,7,1,1,6
2026-04-15,12,記者選抜戦,3,逃げ,南東,3,950,3,1,1,6
2026-04-16,1,予選,4,まくり,北,7,4030,19,4,4,6
2026-04-16,2,予選,4,逃げ,北東,6,630,2,1,1,6
2026-04-16,3,予選,4,まくり,北東,5,1010,2,2,2,6
2026-04-16,4,予選,4,まくり,北東,6,990,3,2,2,6
2026-04-16,5,予選,4,逃げ,北東,7,1670,3,1,1,6
2026-04-16,6,予選,4,逃げ,北東,6,1590,4,1,1,6
2026-04-16,7,予選,4,抜き,北東,6,3340,14,1,1,6
2026-04-16,8,予選,4,逃げ,北東,6,6700,29,1,1,6
2026-04-16,9,予選特賞,4,恵まれ,北東,6,230,2,4,4,6
2026-04-16,10,予選特賞,4,逃げ,北東,7,840,2,1,1,6
2026-04-16,11,予選特選,4,まくり差し,北東,6,2960,11,3,3,6
2026-04-16,12,記者選抜戦,4,逃げ,北東,8,930,2,1,1,6
2026-04-17,1,一般,5,まくり差し,北東,3,3710,13,3,3,6
2026-04-17,2,一般,5,逃げ,北東,3,10170,36,1,1,6
2026-04-17,3,一般,5,逃げ,北東,3,2030,6,1,1,6
2026-04-17,4,一般,5,逃げ,北東,3,2140,4,1,1,6
2026-04-17,5,一般,5,逃げ,東,2,1270,4,1,1,6
2026-04-17,6,一般,5,逃げ,北東,3,3330,12,1,1,6
2026-04-17,7,一般,5,逃げ,北東,3,2300,9,1,1,6
2026-04-17,8,一般,5,抜き,北東,4,4830,18,3,3,6
2026-04-17,9,一般特賞,5,逃げ,北東,3,960,3,1,1,6
2026-04-17,10,一般特賞,5,逃げ,北東,3,770,1,1,1,6
2026-04-17,11,準優勝戦,5,まくり,北東,3,4770,18,3,3,6
2026-04-17,12,準優勝戦,5,逃げ,東,2,1130,4,1,1,6
2026-04-18,1,一般,6,まくり,南,6,1550,4,3,3,6
2026-04-18,2,一般,6,抜き,南,6,17640,75,2,2,6
2026-04-18,3,一般,6,抜き,南,4,1080,2,1,1,6
2026-04-18,4,一般,6,逃げ,南,6,3560,14,1,1,6
2026-04-18,5,一般,6,抜き,南,6,11120,37,4,4,6
2026-04-18,6,一般,6,逃げ,南,6,1970,2,1,1,6
2026-04-18,7,一般,6,逃げ,南,6,3370,15,1,1,6
2026-04-18,8,一般,6,まくり,南,7,6910,33,4,4,6
2026-04-18,9,一般特選,6,抜き,南,7,12100,33,4,4,6
2026-04-18,10,選抜戦,6,まくり差し,南,6,8340,21,4,4,6
2026-04-18,11,選抜戦,6,まくり差し,南,6,75230,107,6,6,6
2026-04-18,12,優勝戦,6,まくり差し,南,5,41310,75,4,4,6
2026-04-26,1,予選,1,抜き,東,1,1720,5,2,2,6
2026-04-26,2,予選,1,まくり,東,2,11590,48,3,3,6
