regno,選手名,全国スローn,全国スローST,当地スローn,当地スローST,採用スローST,スロー源,スロー遅れ,スロー巧者,全国ダッシュn,全国ダッシュST,当地ダッシュn,当地ダッシュST,採用ダッシュST,ダッシュ源,ダッシュ遅れ,ダッシュ巧者
2538,高橋二朗,112,0.21,0,,0.21,全国,●,,91,0.21,0,,0.21,全国,●,
2878,富山弘幸,126,0.167,0,,0.167,全国,,,100,0.181,0,,0.181,全国,●,
3024,西島義則,198,0.165,5,0.138,0.165,全国,,,3,0.137,3,0.137,0.137,全国,,
3054,北川幸典,89,0.175,0,,0.175,全国,,,88,0.188,0,,0.188,全国,●,
3070,山室展弘,86,0.16,0,,0.16,全国,,,26,0.137,0,,0.137,全国,,
3072,西田靖,205,0.163,0,,0.163,全国,,,1,0.18,0,,0.18,全国,,
3075,中村裕将,120,0.133,14,0.103,0.103,当地,,●,107,0.127,13,0.116,0.116,当地,,●
3081,岡本慎治,54,0.165,0,,0.165,全国,,,55,0.177,0,,0.177,全国,,
3105,内山文典,111,0.168,19,0.146,0.146,当地,,,100,0.168,20,0.175,0.175,当地,,
3107,平岡重典,75,0.176,4,0.168,0.176,全国,,,71,0.177,4,0.217,0.177,全国,,
3156,金子良昭,123,0.168,0,,0.168,全国,,,63,0.184,0,,0.184,全国,●,
3158,島川光男,139,0.144,0,,0.144,全国,,,129,0.143,0,,0.143,全国,,
3159,江口晃生,167,0.156,0,,0.156,全国,,,0,,0,,,全国,,
3161,古場輝義,144,0.186,0,,0.186,全国,●,,78,0.169,0,,0.169,全国,,
3175,渡辺千草,107,0.159,0,,0.159,全国,,,105,0.155,0,,0.155,全国,,
3176,長谷川巌,59,0.176,0,,0.176,全国,,,54,0.211,0,,0.211,全国,●,
3202,三品隆浩,115,0.183,32,0.158,0.158,当地,,,102,0.211,25,0.188,0.188,当地,●,
3207,田村美和,81,0.198,9,0.194,0.198,全国,●,,74,0.16,8,0.18,0.16,全国,,
3211,北川敏弘,103,0.18,0,,0.18,全国,,,101,0.168,0,,0.168,全国,,
3212,亀本勇樹,118,0.171,0,,0.171,全国,,,85,0.155,0,,0.155,全国,,
3224,栗山繁洋,109,0.191,4,0.175,0.191,全国,●,,100,0.192,3,0.24,0.192,全国,●,
3226,浦田信義,122,0.177,15,0.189,0.189,当地,●,,107,0.185,13,0.203,0.203,当地,●,
3232,山川美由紀,96,0.149,0,,0.149,全国,,,89,0.161,0,,0.161,全国,,
3233,小畑実成,109,0.159,0,,0.159,全国,,,107,0.173,0,,0.173,全国,,
3246,星野政彦,43,0.178,0,,0.178,全国,,,35,0.154,0,,0.154,全国,,
3251,平石和男,172,0.184,3,0.223,0.184,全国,●,,139,0.198,2,0.29,0.198,全国,●,
3256,三角哲男,146,0.135,11,0.164,0.164,当地,,,115,0.157,8,0.189,0.157,全国,,
3257,田頭実,211,0.134,0,,0.134,全国,,,4,0.168,0,,0.168,全国,,
3265,今村暢孝,202,0.143,0,,0.143,全国,,,0,,0,,,全国,,
3268,森竜也,145,0.154,0,,0.154,全国,,,91,0.176,0,,0.176,全国,,
3277,齋藤勇,121,0.172,36,0.175,0.175,当地,,,98,0.181,27,0.206,0.206,当地,●,
3282,池本輝明,115,0.178,0,,0.178,全国,,,103,0.214,0,,0.214,全国,●,
3284,渡邊伸太郎,116,0.178,0,,0.178,全国,,,88,0.223,0,,0.223,全国,●,
3286,坂東満,75,0.147,0,,0.147,全国,,,69,0.182,0,,0.182,全国,●,
3289,高橋淳美,70,0.182,0,,0.182,全国,●,,55,0.201,0,,0.201,全国,●,
3293,宮内由紀英,98,0.185,0,,0.185,全国,●,,99,0.2,0,,0.2,全国,●,
3294,野中義生,87,0.175,0,,0.175,全国,,,99,0.146,0,,0.146,全国,,
3297,藤丸光一,158,0.203,0,,0.203,全国,●,,47,0.209,0,,0.209,全国,●,
3300,川崎智幸,146,0.144,6,0.09,0.144,全国,,,121,0.163,13,0.229,0.229,当地,●,
3302,谷川里江,82,0.172,0,,0.172,全国,,,75,0.173,0,,0.173,全国,,
3303,渡辺豊,146,0.187,32,0.176,0.176,当地,,,144,0.209,28,0.224,0.224,当地,●,
3304,烏野賢太,160,0.169,0,,0.169,全国,,,139,0.168,0,,0.168,全国,,
3305,小野信樹,97,0.171,0,,0.171,全国,,,92,0.155,0,,0.155,全国,,
3306,武田正紀,103,0.154,10,0.127,0.127,当地,,●,102,0.151,9,0.138,0.151,全国,,
3313,本吉正樹,105,0.177,24,0.182,0.182,当地,●,,100,0.178,22,0.195,0.195,当地,●,
3315,広瀬聖仁,82,0.152,3,0.143,0.152,全国,,,87,0.187,4,0.12,0.187,全国,●,
3319,山崎義明,129,0.167,12,0.151,0.151,当地,,,127,0.156,8,0.163,0.156,全国,,
3327,野長瀬正孝,172,0.156,0,,0.156,全国,,,86,0.185,0,,0.185,全国,●,
3333,丸尾義孝,157,0.138,0,,0.138,全国,,,140,0.158,0,,0.158,全国,,
3334,角ひとみ,159,0.19,0,,0.19,全国,●,,129,0.201,0,,0.201,全国,●,
3339,泉具巳,107,0.171,4,0.195,0.171,全国,,,101,0.151,4,0.18,0.151,全国,,
3340,池田雷太,124,0.181,24,0.167,0.167,当地,,,119,0.19,22,0.197,0.197,当地,●,
3346,宮本裕之,36,0.158,0,,0.158,全国,,,35,0.172,0,,0.172,全国,,
3349,吉田一郎,174,0.158,0,,0.158,全国,,,99,0.153,0,,0.153,全国,,
3350,藤本佳史,106,0.142,0,,0.142,全国,,,110,0.192,0,,0.192,全国,●,
3352,小川晃司,0,,0,,,全国,,,231,0.165,0,,0.165,全国,,
3353,前田光昭,51,0.186,0,,0.186,全国,●,,70,0.145,0,,0.145,全国,,
3355,橋谷田佳織,45,0.258,0,,0.258,全国,●,,39,0.259,0,,0.259,全国,●,
3357,福島陽子,107,0.202,5,0.268,0.202,全国,●,,102,0.199,4,0.23,0.199,全国,●,
3361,岡部浩,99,0.159,0,,0.159,全国,,,92,0.186,0,,0.186,全国,●,
3362,間嶋仁志,209,0.186,0,,0.186,全国,●,,38,0.186,0,,0.186,全国,●,
3370,坪内実,98,0.182,13,0.172,0.172,当地,,,91,0.189,9,0.25,0.189,全国,●,
3372,加藤雅之,76,0.2,0,,0.2,全国,●,,78,0.217,0,,0.217,全国,●,
3377,塚田修二,92,0.223,0,,0.223,全国,●,,96,0.188,0,,0.188,全国,●,
3381,滝沢芳行,114,0.148,0,,0.148,全国,,,109,0.135,0,,0.135,全国,,
3385,渡邉睦広,123,0.155,0,,0.155,全国,,,112,0.16,0,,0.16,全国,,
3388,今垣光太郎,105,0.152,0,,0.152,全国,,,96,0.156,0,,0.156,全国,,
3391,鈴木茂正,13,0.189,0,,0.189,全国,●,,14,0.192,0,,0.192,全国,●,
3392,小森信雄,109,0.182,0,,0.182,全国,●,,101,0.206,0,,0.206,全国,●,
3401,上田隆章,123,0.194,9,0.242,0.194,全国,●,,114,0.232,6,0.343,0.232,全国,●,
3406,中里英夫,141,0.157,0,,0.157,全国,,,130,0.182,0,,0.182,全国,●,
3411,池上隆行,100,0.149,0,,0.149,全国,,,102,0.172,0,,0.172,全国,,
3412,鈴木博,163,0.158,0,,0.158,全国,,,150,0.158,0,,0.158,全国,,
3414,加瀬智宏,13,0.152,0,,0.152,全国,,,13,0.18,0,,0.18,全国,,
3415,松井繁,168,0.138,0,,0.138,全国,,,107,0.138,0,,0.138,全国,,
3419,栗原謙治,39,0.194,0,,0.194,全国,●,,45,0.232,0,,0.232,全国,●,
3422,服部幸男,153,0.149,0,,0.149,全国,,,127,0.149,0,,0.149,全国,,
3430,角浜修,122,0.163,0,,0.163,全国,,,121,0.172,0,,0.172,全国,,
3432,宮迫暢彦,99,0.152,0,,0.152,全国,,,103,0.196,0,,0.196,全国,●,
3434,松尾宣邦,111,0.177,0,,0.177,全国,,,118,0.168,0,,0.168,全国,,
3435,寺田千恵,134,0.16,0,,0.16,全国,,,121,0.147,0,,0.147,全国,,
3436,柏野幸二,111,0.122,13,0.106,0.106,当地,,●,99,0.139,14,0.123,0.123,当地,,●
3439,大平誉史明,135,0.156,0,,0.156,全国,,,117,0.154,0,,0.154,全国,,
3441,土屋太朗,113,0.18,0,,0.18,全国,,,109,0.191,0,,0.191,全国,●,
3442,宮武英司,96,0.156,0,,0.156,全国,,,108,0.157,0,,0.157,全国,,
3444,香月大介,66,0.169,0,,0.169,全国,,,60,0.173,0,,0.173,全国,,
3445,加藤高史,100,0.184,0,,0.184,全国,●,,103,0.182,0,,0.182,全国,●,
3448,高山秀雄,79,0.187,0,,0.187,全国,●,,73,0.196,0,,0.196,全国,●,
3454,井川大作,110,0.148,0,,0.148,全国,,,105,0.158,0,,0.158,全国,,
3455,谷本幸司,126,0.164,6,0.22,0.164,全国,,,120,0.172,5,0.224,0.172,全国,,
3458,東健介,102,0.147,0,,0.147,全国,,,91,0.174,0,,0.174,全国,,
3459,中野和裕,96,0.163,4,0.14,0.163,全国,,,96,0.162,4,0.147,0.162,全国,,
3461,渡邊哲也,62,0.169,3,0.177,0.169,全国,,,73,0.216,4,0.25,0.216,全国,●,
3462,竹上真司,9,0.153,0,,0.153,全国,,,8,0.198,0,,0.198,全国,●,
3463,乙津康志,119,0.178,0,,0.178,全国,,,108,0.194,0,,0.194,全国,●,
3467,森弘行,100,0.199,0,,0.199,全国,●,,94,0.162,0,,0.162,全国,,
3470,新田芳美,102,0.166,0,,0.166,全国,,,84,0.174,0,,0.174,全国,,
3471,赤峰和也,97,0.171,0,,0.171,全国,,,96,0.181,1,0.19,0.181,全国,●,
3473,石川真二,301,0.135,0,,0.135,全国,,,0,,0,,,全国,,
3474,松瀬弘美,121,0.177,0,,0.177,全国,,,108,0.186,0,,0.186,全国,●,
3475,橋本久和,124,0.184,0,,0.184,全国,●,,96,0.196,0,,0.196,全国,●,
3477,近藤稔也,109,0.182,0,,0.182,全国,●,,104,0.194,0,,0.194,全国,●,
3478,嶋田貴支,123,0.151,0,,0.151,全国,,,115,0.175,0,,0.175,全国,,
3482,金子猛志,147,0.151,18,0.168,0.168,当地,,,145,0.156,15,0.194,0.194,当地,●,
3484,芝田浩治,150,0.159,0,,0.159,全国,,,127,0.181,0,,0.181,全国,●,
3489,大場敏,174,0.143,4,0.158,0.143,全国,,,148,0.167,4,0.19,0.167,全国,,
3497,後藤浩,105,0.171,0,,0.171,全国,,,98,0.172,0,,0.172,全国,,
3499,市川哲也,148,0.136,10,0.135,0.135,当地,,,109,0.15,7,0.137,0.15,全国,,
3502,渡邉英児,131,0.165,0,,0.165,全国,,,112,0.168,0,,0.168,全国,,
3503,堂原洋史,108,0.167,14,0.181,0.181,当地,●,,107,0.158,11,0.197,0.197,当地,●,
3505,山田竜一,145,0.145,0,,0.145,全国,,,120,0.143,0,,0.143,全国,,
3507,藤井徹,103,0.183,0,,0.183,全国,●,,85,0.222,0,,0.222,全国,●,
3508,久富政弘,130,0.17,4,0.26,0.17,全国,,,114,0.213,3,0.367,0.213,全国,●,
3509,池千夏,95,0.144,0,,0.144,全国,,,74,0.147,0,,0.147,全国,,
3514,山一鉄也,145,0.157,0,,0.157,全国,,,132,0.176,0,,0.176,全国,,
3516,吉原聖人,97,0.158,5,0.152,0.158,全国,,,91,0.191,5,0.246,0.191,全国,●,
3517,高橋勲,129,0.149,9,0.136,0.149,全国,,,105,0.149,14,0.139,0.139,当地,,
3518,倉田郁美,90,0.198,0,,0.198,全国,●,,86,0.19,0,,0.19,全国,●,
3519,冨田秀幸,92,0.167,0,,0.167,全国,,,102,0.178,0,,0.178,全国,,
3523,寳田亮治,90,0.189,0,,0.189,全国,●,,98,0.192,0,,0.192,全国,●,
3527,中嶋誠一郎,128,0.163,14,0.176,0.176,当地,,,118,0.169,11,0.167,0.167,当地,,
3528,笠野友紀恵,100,0.204,5,0.246,0.204,全国,●,,91,0.186,4,0.232,0.186,全国,●,
3532,柴田光,144,0.158,0,,0.158,全国,,,31,0.154,0,,0.154,全国,,
3535,渡修平,95,0.181,0,,0.181,全国,●,,102,0.205,0,,0.205,全国,●,
3538,菊池峰晴,62,0.213,0,,0.213,全国,●,,68,0.213,0,,0.213,全国,●,
3539,金子順一,138,0.179,0,,0.179,全国,,,105,0.186,0,,0.186,全国,●,
3541,三嶌誠司,157,0.165,12,0.15,0.15,当地,,,127,0.162,10,0.159,0.159,当地,,
3542,清水紀克,205,0.181,0,,0.181,全国,●,,12,0.24,0,,0.24,全国,●,
3543,福田雅一,91,0.161,0,,0.161,全国,,,91,0.164,0,,0.164,全国,,
3544,豊田訓靖,104,0.198,2,0.12,0.198,全国,●,,105,0.192,5,0.238,0.192,全国,●,
3546,中里昌志,112,0.179,0,,0.179,全国,,,105,0.172,0,,0.172,全国,,
3548,室田泰史,151,0.113,4,0.12,0.113,全国,,●,145,0.13,3,0.113,0.13,全国,,●
3550,都築正治,143,0.152,0,,0.152,全国,,,123,0.163,0,,0.163,全国,,
3551,藤田美代,88,0.196,0,,0.196,全国,●,,88,0.171,0,,0.171,全国,,
3554,仲口博崇,231,0.176,0,,0.176,全国,,,103,0.197,0,,0.197,全国,●,
3556,田中信一郎,157,0.14,0,,0.14,全国,,,119,0.149,0,,0.149,全国,,
3557,太田和美,193,0.138,7,0.159,0.138,全国,,,168,0.152,5,0.196,0.152,全国,,
3558,山本浩次,110,0.157,0,,0.157,全国,,,101,0.164,0,,0.164,全国,,
3562,山下和彦,157,0.167,0,,0.167,全国,,,129,0.166,0,,0.166,全国,,
3563,堤昇,143,0.15,0,,0.15,全国,,,96,0.161,0,,0.161,全国,,
3564,桑原啓,114,0.173,6,0.158,0.173,全国,,,131,0.162,6,0.138,0.162,全国,,
3566,川添英正,123,0.178,0,,0.178,全国,,,108,0.206,0,,0.206,全国,●,
3567,吉岡誠,76,0.172,0,,0.172,全国,,,78,0.186,0,,0.186,全国,●,
3568,木村光宏,120,0.17,0,,0.17,全国,,,95,0.164,0,,0.164,全国,,
3569,増田進,118,0.167,20,0.159,0.159,当地,,,115,0.195,22,0.204,0.204,当地,●,
3572,安田政彦,139,0.177,0,,0.177,全国,,,126,0.216,0,,0.216,全国,●,
3574,大神康司,260,0.152,0,,0.152,全国,,,7,0.226,0,,0.226,全国,●,
3576,白水勝也,157,0.159,0,,0.159,全国,,,118,0.174,0,,0.174,全国,,
3577,向所浩二,93,0.165,0,,0.165,全国,,,96,0.142,0,,0.142,全国,,
3578,塩田雄一,67,0.191,4,0.158,0.191,全国,●,,72,0.179,4,0.185,0.179,全国,,
3579,中里優子,87,0.17,0,,0.17,全国,,,83,0.176,0,,0.176,全国,,
3580,水口由紀,111,0.185,0,,0.185,全国,●,,105,0.192,0,,0.192,全国,●,
3581,加木郁,124,0.192,11,0.184,0.184,当地,●,,116,0.186,7,0.207,0.186,全国,●,
3582,吉川昭男,250,0.159,0,,0.159,全国,,,33,0.18,0,,0.18,全国,,
3583,齋藤智裕,89,0.189,0,,0.189,全国,●,,98,0.181,0,,0.181,全国,●,
3584,佐々木英樹,120,0.175,14,0.185,0.185,当地,●,,112,0.173,10,0.216,0.216,当地,●,
3587,武田信一,113,0.157,0,,0.157,全国,,,114,0.169,0,,0.169,全国,,
3589,西村勝,92,0.166,0,,0.166,全国,,,89,0.156,0,,0.156,全国,,
3590,濱野谷憲吾,162,0.133,0,,0.133,全国,,,132,0.141,0,,0.141,全国,,
3591,後藤孝義,76,0.173,0,,0.173,全国,,,63,0.215,0,,0.215,全国,●,
3596,河上年昭,91,0.17,9,0.199,0.17,全国,,,91,0.167,9,0.198,0.167,全国,,
3602,奥平拓也,96,0.18,25,0.16,0.16,当地,,,109,0.196,27,0.223,0.223,当地,●,
3604,武藤綾子,108,0.188,0,,0.188,全国,●,,98,0.191,0,,0.191,全国,●,
3605,中村守成,107,0.184,0,,0.184,全国,●,,103,0.193,0,,0.193,全国,●,
3606,川北浩貴,133,0.154,0,,0.154,全国,,,121,0.178,0,,0.178,全国,,
3611,岩崎芳美,135,0.137,6,0.172,0.137,全国,,,120,0.143,4,0.152,0.143,全国,,
3612,馬袋義則,207,0.144,0,,0.144,全国,,,115,0.127,0,,0.127,全国,,●
3613,角谷健吾,159,0.137,0,,0.137,全国,,,138,0.158,0,,0.158,全国,,
3614,谷勝幸,131,0.164,0,,0.164,全国,,,122,0.171,0,,0.171,全国,,
3615,横田茂,112,0.153,0,,0.153,全国,,,116,0.16,0,,0.16,全国,,
3616,中村真,99,0.148,0,,0.148,全国,,,100,0.163,0,,0.163,全国,,
3617,竹田広樹,110,0.184,0,,0.184,全国,●,,100,0.193,0,,0.193,全国,●,
3618,海野ゆかり,168,0.168,0,,0.168,全国,,,132,0.188,0,,0.188,全国,●,
3619,長谷川充,118,0.175,9,0.21,0.175,全国,,,111,0.197,7,0.264,0.197,全国,●,
3620,信濃由行,102,0.177,0,,0.177,全国,,,98,0.176,0,,0.176,全国,,
3621,天野晶夫,85,0.172,0,,0.172,全国,,,82,0.17,0,,0.17,全国,,
3623,深川真二,271,0.146,0,,0.146,全国,,,0,,0,,,全国,,
3627,井上恵一,137,0.181,0,,0.181,全国,●,,96,0.188,0,,0.188,全国,●,
3629,浅見昌克,125,0.137,8,0.129,0.137,全国,,,109,0.15,8,0.158,0.15,全国,,
3630,黒田誠司,69,0.168,3,0.17,0.168,全国,,,67,0.157,2,0.18,0.157,全国,,
3631,田添康介,49,0.188,0,,0.188,全国,●,,59,0.183,0,,0.183,全国,●,
3635,石田政吾,115,0.151,0,,0.151,全国,,,122,0.18,0,,0.18,全国,,
3637,齋藤和政,101,0.172,0,,0.172,全国,,,98,0.195,0,,0.195,全国,●,
3641,一瀬明,158,0.17,0,,0.17,全国,,,139,0.169,0,,0.169,全国,,
3642,大塚浩二,101,0.179,0,,0.179,全国,,,93,0.195,0,,0.195,全国,●,
3643,米田隆弘,122,0.182,10,0.185,0.185,当地,●,,105,0.172,8,0.134,0.172,全国,,
3645,淺田千亜希,53,0.142,0,,0.142,全国,,,51,0.15,0,,0.15,全国,,
3647,伊藤雄二,106,0.162,15,0.151,0.151,当地,,,122,0.185,13,0.183,0.183,当地,●,
3652,森下勇,90,0.152,11,0.166,0.166,当地,,,92,0.206,10,0.256,0.256,当地,●,
3653,品川賢次,63,0.209,8,0.174,0.209,全国,●,,63,0.202,6,0.207,0.202,全国,●,
3654,武田光史,131,0.155,0,,0.155,全国,,,110,0.158,0,,0.158,全国,,
3655,本橋克洋,148,0.178,14,0.206,0.206,当地,●,,117,0.183,8,0.195,0.183,全国,●,
3656,伯母芳恒,101,0.162,0,,0.162,全国,,,98,0.177,0,,0.177,全国,,
3659,藤生雄人,107,0.157,0,,0.157,全国,,,104,0.181,0,,0.181,全国,●,
3660,長谷川親王,98,0.195,0,,0.195,全国,●,,98,0.206,0,,0.206,全国,●,
3661,柳瀬興志,154,0.17,0,,0.17,全国,,,125,0.168,0,,0.168,全国,,
3662,大庭元明,130,0.156,4,0.105,0.156,全国,,,126,0.17,4,0.143,0.17,全国,,
3663,木山和幸,137,0.165,0,,0.165,全国,,,121,0.183,0,,0.183,全国,●,
3664,鈴木賢一,107,0.14,0,,0.14,全国,,,104,0.202,1,0.11,0.202,全国,●,
3679,飯島昌弘,143,0.142,4,0.135,0.142,全国,,,136,0.169,5,0.212,0.169,全国,,
3680,森林太,120,0.19,0,,0.19,全国,●,,113,0.203,0,,0.203,全国,●,
3681,山谷央,85,0.153,0,,0.153,全国,,,79,0.147,0,,0.147,全国,,
3684,清水攻二,121,0.156,0,,0.156,全国,,,111,0.204,0,,0.204,全国,●,
3685,荒井輝年,110,0.148,13,0.132,0.132,当地,,,103,0.162,12,0.152,0.152,当地,,
3686,鳥居塚孝博,144,0.14,14,0.132,0.132,当地,,,131,0.155,11,0.146,0.146,当地,,
3687,花田和明,152,0.16,0,,0.16,全国,,,63,0.176,0,,0.176,全国,,
3690,河合三弘,124,0.191,13,0.195,0.195,当地,●,,123,0.184,11,0.244,0.244,当地,●,
3692,竹腰正樹,111,0.15,0,,0.15,全国,,,108,0.159,0,,0.159,全国,,
3696,白井友晴,107,0.175,5,0.204,0.175,全国,,,110,0.169,4,0.175,0.169,全国,,
3699,富永正人,85,0.178,0,,0.178,全国,,,93,0.195,0,,0.195,全国,●,
3701,大西隆洋,94,0.177,0,,0.177,全国,,,101,0.156,0,,0.156,全国,,
3703,鳥飼眞,145,0.18,0,,0.18,全国,,,87,0.167,0,,0.167,全国,,
3704,本部めぐみ,79,0.223,0,,0.223,全国,●,,72,0.224,0,,0.224,全国,●,
3708,岡部貴司,109,0.145,8,0.195,0.145,全国,,,116,0.168,8,0.162,0.168,全国,,
3710,吉永泰弘,120,0.162,0,,0.162,全国,,,117,0.187,0,,0.187,全国,●,
3711,江本真治,176,0.152,7,0.161,0.152,全国,,,139,0.157,7,0.183,0.157,全国,,
3712,淺香文武,110,0.14,0,,0.14,全国,,,98,0.176,0,,0.176,全国,,
3713,伊藤誠二,118,0.153,0,,0.153,全国,,,119,0.162,0,,0.162,全国,,
3714,梶原正,106,0.144,0,,0.144,全国,,,111,0.163,0,,0.163,全国,,
3715,倉尾大介,97,0.142,6,0.098,0.142,全国,,,95,0.18,6,0.223,0.18,全国,,
3716,石渡鉄兵,135,0.126,24,0.113,0.113,当地,,●,130,0.125,23,0.12,0.12,当地,,●
3717,立間充宏,98,0.154,0,,0.154,全国,,,104,0.169,0,,0.169,全国,,
3718,伊達正利,111,0.16,0,,0.16,全国,,,115,0.181,0,,0.181,全国,●,
3719,辻栄蔵,131,0.146,0,,0.146,全国,,,130,0.153,0,,0.153,全国,,
3721,守田俊介,154,0.125,0,,0.125,全国,,●,117,0.118,0,,0.118,全国,,●
3722,西村秀樹,101,0.169,8,0.239,0.169,全国,,,103,0.189,6,0.223,0.189,全国,●,
3726,桂林寛,77,0.163,6,0.167,0.163,全国,,,76,0.161,4,0.118,0.161,全国,,
3730,塩崎優司,121,0.158,0,,0.158,全国,,,115,0.173,0,,0.173,全国,,
3731,高濱芳久,147,0.18,0,,0.18,全国,,,88,0.177,0,,0.177,全国,,
3736,岡本猛,5,0.186,0,,0.186,全国,●,,5,0.168,0,,0.168,全国,,
3737,上平真二,140,0.152,0,,0.152,全国,,,106,0.188,0,,0.188,全国,●,
3740,大澤普司,152,0.165,9,0.172,0.165,全国,,,134,0.176,7,0.164,0.176,全国,,
3741,松尾基成,92,0.164,0,,0.164,全国,,,102,0.181,0,,0.181,全国,●,
3742,宮地秀祈,103,0.173,3,0.2,0.173,全国,,,94,0.177,3,0.21,0.177,全国,,
3743,林美憲,188,0.14,0,,0.14,全国,,,87,0.158,0,,0.158,全国,,
3744,徳増秀樹,168,0.131,0,,0.131,全国,,,143,0.125,0,,0.125,全国,,●
3745,橋本年光,93,0.163,0,,0.163,全国,,,81,0.184,0,,0.184,全国,●,
3746,岡瀬正人,161,0.162,4,0.198,0.162,全国,,,144,0.184,2,0.175,0.184,全国,●,
3747,國崎良春,114,0.166,0,,0.166,全国,,,112,0.154,0,,0.154,全国,,
3748,小黒竜吾,107,0.166,0,,0.166,全国,,,103,0.159,0,,0.159,全国,,
3752,宇土泰就,105,0.169,13,0.155,0.155,当地,,,109,0.153,13,0.188,0.188,当地,●,
3757,畑和宏,109,0.158,0,,0.158,全国,,,106,0.164,0,,0.164,全国,,
3761,山本光雄,108,0.164,0,,0.164,全国,,,110,0.165,0,,0.165,全国,,
3769,佐竹恒彦,129,0.162,0,,0.162,全国,,,96,0.185,0,,0.185,全国,●,
3771,折下寛法,123,0.141,18,0.136,0.136,当地,,,117,0.148,17,0.145,0.145,当地,,
3772,一柳和孝,95,0.146,0,,0.146,全国,,,96,0.152,0,,0.152,全国,,
3773,津留浩一郎,104,0.157,0,,0.157,全国,,,104,0.164,0,,0.164,全国,,
3775,泉啓文,112,0.172,8,0.143,0.172,全国,,,121,0.18,9,0.184,0.18,全国,,
3776,横井健太,99,0.186,9,0.202,0.186,全国,●,,110,0.184,8,0.25,0.184,全国,●,
3777,樋口亮,146,0.169,0,,0.169,全国,,,130,0.176,0,,0.176,全国,,
3778,安達美帆,73,0.214,0,,0.214,全国,●,,77,0.217,0,,0.217,全国,●,
3779,原田幸哉,136,0.11,0,,0.11,全国,,●,112,0.117,0,,0.117,全国,,●
3783,瓜生正義,154,0.154,5,0.152,0.154,全国,,,124,0.147,4,0.17,0.147,全国,,
3784,中島友和,108,0.151,0,,0.151,全国,,,107,0.157,0,,0.157,全国,,
3787,天野誠,93,0.185,0,,0.185,全国,●,,85,0.201,0,,0.201,全国,●,
3788,一宮稔弘,66,0.136,0,,0.136,全国,,,75,0.126,0,,0.126,全国,,●
3790,佐口達也,109,0.17,12,0.148,0.148,当地,,,105,0.206,13,0.25,0.25,当地,●,
3792,田中豪,107,0.155,0,,0.155,全国,,,100,0.16,0,,0.16,全国,,
3793,高橋真吾,83,0.174,0,,0.174,全国,,,97,0.149,0,,0.149,全国,,
3796,長野道臣,105,0.169,13,0.141,0.141,当地,,,112,0.173,13,0.216,0.216,当地,●,
3797,岩井繁,122,0.196,0,,0.196,全国,●,,120,0.203,0,,0.203,全国,●,
3800,牧宏次,103,0.147,0,,0.147,全国,,,96,0.17,0,,0.17,全国,,
3801,五反田忍,74,0.168,0,,0.168,全国,,,66,0.172,0,,0.172,全国,,
3804,中渡修作,127,0.156,0,,0.156,全国,,,122,0.161,0,,0.161,全国,,
3805,高橋英之,109,0.135,6,0.087,0.135,全国,,,97,0.128,3,0.217,0.128,全国,,●
3807,岡部哲,124,0.157,8,0.16,0.157,全国,,,117,0.18,8,0.169,0.18,全国,,
3808,秋田健太郎,104,0.166,17,0.159,0.159,当地,,,97,0.158,17,0.155,0.155,当地,,
3809,吉田光,82,0.165,0,,0.165,全国,,,112,0.187,0,,0.187,全国,●,
3811,石田章央,151,0.155,0,,0.155,全国,,,137,0.149,0,,0.149,全国,,
3812,山崎聖司,114,0.159,23,0.167,0.167,当地,,,113,0.185,19,0.2,0.2,当地,●,
3813,佐藤大介,152,0.157,19,0.149,0.149,当地,,,107,0.18,14,0.183,0.183,当地,●,
3814,金子貴志,121,0.18,0,,0.18,全国,,,117,0.199,0,,0.199,全国,●,
3820,樫葉次郎,63,0.151,0,,0.151,全国,,,56,0.161,0,,0.161,全国,,
3822,平尾崇典,150,0.154,10,0.144,0.144,当地,,,113,0.146,8,0.16,0.146,全国,,
3825,宮嵜隆太郎,91,0.133,5,0.122,0.133,全国,,,102,0.122,5,0.144,0.122,全国,,●
3826,村田修次,133,0.144,0,,0.144,全国,,,108,0.159,0,,0.159,全国,,
3827,今泉徹,109,0.172,0,,0.172,全国,,,109,0.168,0,,0.168,全国,,
3828,明石正之,98,0.157,0,,0.157,全国,,,116,0.18,0,,0.18,全国,,
3831,安藤裕貴,112,0.135,0,,0.135,全国,,,103,0.164,0,,0.164,全国,,
3832,下田哲也,63,0.164,0,,0.164,全国,,,56,0.176,0,,0.176,全国,,
3833,中辻博訓,175,0.125,0,,0.125,全国,,●,131,0.131,0,,0.131,全国,,
3834,細川明人,99,0.189,0,,0.189,全国,●,,105,0.186,0,,0.186,全国,●,
3837,秋山広一,129,0.152,0,,0.152,全国,,,114,0.178,0,,0.178,全国,,
3838,伊藤啓三,95,0.153,0,,0.153,全国,,,102,0.151,0,,0.151,全国,,
3839,川合理司,113,0.16,15,0.148,0.148,当地,,,125,0.19,15,0.206,0.206,当地,●,
3841,佐々木和伸,159,0.149,0,,0.149,全国,,,132,0.17,0,,0.17,全国,,
3842,星野太郎,97,0.17,0,,0.17,全国,,,97,0.199,0,,0.199,全国,●,
3843,上之晃弘,119,0.154,8,0.12,0.154,全国,,,109,0.167,9,0.183,0.167,全国,,
3845,中谷朋子,97,0.196,0,,0.196,全国,●,,69,0.203,0,,0.203,全国,●,
