jcd,date,race,band,points,cost,hit,ret,synth,fair_p,combo,payout,points_n50,cost_n50,hit_n50,ret_n50,fair_p_n50,rank_win
04,2026-04-06,7,head3,20,2000,1,7530,3.27,0.2293,3-5-1,7530,12,1200,1,7530,0.2052,27
04,2026-04-06,7,head4,20,2000,0,0,40.85,0.0184,3-5-1,7530,0,0,0,0,0.0,27
04,2026-04-06,7,head5,20,2000,0,0,8.74,0.0859,3-5-1,7530,9,900,0,0,0.0637,27
04,2026-04-06,7,head6,20,2000,0,0,32.13,0.0233,3-5-1,7530,0,0,0,0,0.0,27
04,2026-04-06,7,anti_in,100,10000,1,7530,0.94,0.7974,3-5-1,7530,39,3900,1,7530,0.704,27
04,2026-04-07,7,head1,20,2000,1,1480,1.13,0.662,1-4-2,1480,15,1500,1,1480,0.6556,6
04,2026-04-07,7,head2,20,2000,0,0,3.82,0.1965,1-4-2,1480,13,1300,0,0,0.1885,6
04,2026-04-07,7,head3,20,2000,0,0,12.99,0.0577,1-4-2,1480,9,900,0,0,0.0466,6
04,2026-04-07,7,head4,20,2000,0,0,13.4,0.056,1-4-2,1480,10,1000,0,0,0.0456,6
04,2026-04-07,7,head5,20,2000,0,0,30.69,0.0244,1-4-2,1480,3,300,0,0,0.0082,6
04,2026-04-07,7,head6,20,2000,0,0,87.38,0.0086,1-4-2,1480,0,0,0,0,0.0,6
04,2026-04-07,7,anti_in,100,10000,0,0,2.19,0.3432,1-4-2,1480,35,3500,0,0,0.2889,6
04,2026-04-08,7,head1,20,2000,1,1390,2.93,0.2558,1-2-3,1300,13,1300,1,1390,0.248,4
04,2026-04-08,7,head2,20,2000,0,0,1.48,0.5052,1-2-3,1300,14,1400,0,0,0.4947,4
04,2026-04-08,7,head3,20,2000,0,0,9.98,0.0752,1-2-3,1300,8,800,0,0,0.0554,4
04,2026-04-08,7,head4,20,2000,0,0,8.9,0.0842,1-2-3,1300,8,800,0,0,0.0641,4
04,2026-04-08,7,head5,20,2000,0,0,9.79,0.0766,1-2-3,1300,7,700,0,0,0.0537,4
04,2026-04-08,7,head6,20,2000,0,0,143.58,0.0052,1-2-3,1300,0,0,0,0,0.0,4
04,2026-04-08,7,anti_in,100,10000,0,0,1.0,0.7464,1-2-3,1300,37,3700,0,0,0.6679,4
04,2026-04-11,7,head1,20,2000,0,0,1.94,0.3864,6-1-2,1830,14,1400,0,0,0.3694,3
04,2026-04-11,7,head2,20,2000,0,0,3.73,0.2012,6-1-2,1830,12,1200,0,0,0.1715,3
04,2026-04-11,7,head3,20,2000,0,0,6.04,0.1242,6-1-2,1830,11,1100,0,0,0.0971,3
04,2026-04-11,7,head4,20,2000,0,0,32.38,0.0232,6-1-2,1830,0,0,0,0,0.0,3
04,2026-04-11,7,head5,20,2000,0,0,12.63,0.0594,6-1-2,1830,2,200,0,0,0.0134,3
04,2026-04-11,7,head6,20,2000,1,1830,3.62,0.2072,6-1-2,1830,11,1100,1,1830,0.1762,3
04,2026-04-11,7,anti_in,100,10000,1,1830,1.22,0.6151,6-1-2,1830,36,3600,1,1830,0.4581,3
04,2026-04-12,7,head1,20,2000,0,0,1.99,0.3765,3-1-6,7180,13,1300,0,0,0.3649,27
04,2026-04-12,7,head2,20,2000,0,0,3.43,0.2185,3-1-6,7180,12,1200,0,0,0.206,27
04,2026-04-12,7,head3,20,2000,1,7180,2.75,0.2726,3-1-6,7180,15,1500,1,7180,0.2622,27
04,2026-04-12,7,head4,20,2000,0,0,6.88,0.109,3-1-6,7180,10,1000,0,0,0.0865,27
04,2026-04-12,7,head5,20,2000,0,0,45.91,0.0163,3-1-6,7180,0,0,0,0,0.0,27
04,2026-04-12,7,head6,20,2000,0,0,84.03,0.0089,3-1-6,7180,0,0,0,0,0.0,27
04,2026-04-12,7,anti_in,100,10000,1,7180,1.2,0.6253,3-1-6,7180,37,3700,1,7180,0.5547,27
04,2026-04-13,7,head1,20,2000,0,0,4.9,0.1532,5-6-1,58520,10,1000,0,0,0.1219,100
04,2026-04-13,7,head2,20,2000,0,0,1.72,0.4364,5-6-1,58520,20,2000,0,0,0.4364,100
04,2026-04-13,7,head3,20,2000,0,0,16.94,0.0443,5-6-1,58520,1,100,0,0,0.0062,100
04,2026-04-13,7,head4,20,2000,0,0,2.93,0.2557,5-6-1,58520,14,1400,0,0,0.2336,100
04,2026-04-13,7,head5,20,2000,1,58520,16.6,0.0452,5-6-1,58520,2,200,0,0,0.0103,100
04,2026-04-13,7,head6,20,2000,0,0,11.22,0.0669,5-6-1,58520,3,300,0,0,0.0287,100
04,2026-04-13,7,anti_in,100,10000,1,58520,0.88,0.8484,5-6-1,58520,40,4000,0,0,0.7152,100
04,2026-04-14,7,head1,20,2000,0,0,1.16,0.647,3-1-5,17800,20,2000,0,0,0.647,42
04,2026-04-14,7,head2,20,2000,0,0,5.61,0.1338,3-1-5,17800,13,1300,0,0,0.1212,42
04,2026-04-14,7,head3,20,2000,1,17800,9.15,0.082,3-1-5,17800,8,800,1,17800,0.0618,42
04,2026-04-14,7,head4,20,2000,0,0,46.14,0.0163,3-1-5,17800,0,0,0,0,0.0,42
04,2026-04-14,7,head5,20,2000,0,0,32.05,0.0234,3-1-5,17800,0,0,0,0,0.0,42
04,2026-04-14,7,head6,20,2000,0,0,7.38,0.1017,3-1-5,17800,9,900,0,0,0.0816,42
04,2026-04-14,7,anti_in,100,10000,1,17800,2.1,0.3571,3-1-5,17800,30,3000,1,17800,0.2646,42
04,2026-04-24,7,head1,20,2000,0,0,5.77,0.13,2-5-1,5460,8,800,0,0,0.097,24
04,2026-04-24,7,head2,20,2000,1,5460,4.44,0.1689,2-5-1,5460,10,1000,1,5460,0.1407,24
04,2026-04-24,7,head3,20,2000,0,0,2.66,0.2823,2-5-1,5460,12,1200,0,0,0.2503,24
04,2026-04-24,7,head4,20,2000,0,0,12.77,0.0587,2-5-1,5460,2,200,0,0,0.018,24
04,2026-04-24,7,head5,20,2000,0,0,2.17,0.3457,2-5-1,5460,18,1800,0,0,0.3337,24
04,2026-04-24,7,head6,20,2000,0,0,47.8,0.0157,2-5-1,5460,0,0,0,0,0.0,24
04,2026-04-24,7,anti_in,100,10000,1,5460,0.86,0.8713,2-5-1,5460,42,4200,1,5460,0.7427,24
04,2026-04-25,7,head1,20,2000,1,2770,1.84,0.4066,1-4-3,2770,12,1200,1,2770,0.3988,11
04,2026-04-25,7,head2,20,2000,0,0,2.68,0.2799,1-4-3,2770,12,1200,0,0,0.2708,11
04,2026-04-25,7,head3,20,2000,0,0,4.34,0.1729,1-4-3,2770,12,1200,0,0,0.1667,11
04,2026-04-25,7,head4,20,2000,0,0,9.52,0.0788,1-4-3,2770,9,900,0,0,0.0615,11
04,2026-04-25,7,head5,20,2000,0,0,12.55,0.0598,1-4-3,2770,5,500,0,0,0.0295,11
04,2026-04-25,7,head6,20,2000,0,0,165.18,0.0045,1-4-3,2770,0,0,0,0,0.0,11
04,2026-04-25,7,anti_in,100,10000,0,0,1.26,0.5958,1-4-3,2770,38,3800,0,0,0.5284,11
04,2026-04-26,7,head1,20,2000,0,0,2.92,0.2566,3-4-1,1430,12,1200,0,0,0.2455,3
04,2026-04-26,7,head2,20,2000,0,0,21.58,0.0348,3-4-1,1430,3,300,0,0,0.012,3
04,2026-04-26,7,head3,20,2000,1,1430,2.21,0.3395,3-4-1,1430,14,1400,1,1430,0.3322,3
04,2026-04-26,7,head4,20,2000,0,0,2.73,0.2744,3-4-1,1430,14,1400,0,0,0.2666,3
04,2026-04-26,7,head5,20,2000,0,0,8.17,0.0918,3-4-1,1430,7,700,0,0,0.0737,3
04,2026-04-26,7,head6,20,2000,0,0,135.17,0.0055,3-4-1,1430,0,0,0,0,0.0,3
04,2026-04-26,7,anti_in,100,10000,1,1430,1.01,0.746,3-4-1,1430,38,3800,1,1430,0.6845,3
04,2026-04-27,7,head1,20,2000,0,0,3.42,0.2193,5-1-2,810,10,1000,0,0,0.21,2
04,2026-04-27,7,head2,20,2000,0,0,4.0,0.1876,5-1-2,810,11,1100,0,0,0.1775,2
04,2026-04-27,7,head3,20,2000,0,0,6.71,0.1117,5-1-2,810,9,900,0,0,0.0989,2
04,2026-04-27,7,head4,20,2000,0,0,76.96,0.0097,5-1-2,810,0,0,0,0,0.0,2
04,2026-04-27,7,head5,20,2000,1,810,1.6,0.4695,5-1-2,810,20,2000,1,810,0.4695,2
04,2026-04-27,7,head6,20,2000,0,0,151.73,0.0049,5-1-2,810,0,0,0,0,0.0,2
04,2026-04-27,7,anti_in,100,10000,1,810,0.96,0.7836,5-1-2,810,40,4000,1,810,0.7459,2
04,2026-04-28,7,head1,20,2000,1,9540,8.68,0.0864,1-5-4,9540,6,600,1,9540,0.0535,37
04,2026-04-28,7,head2,20,2000,0,0,3.14,0.2389,1-5-4,9540,13,1300,0,0,0.2186,37
04,2026-04-28,7,head3,20,2000,0,0,14.48,0.0518,1-5-4,9540,2,200,0,0,0.0147,37
04,2026-04-28,7,head4,20,2000,0,0,3.28,0.2288,1-5-4,9540,11,1100,0,0,0.2009,37
04,2026-04-28,7,head5,20,2000,0,0,2.02,0.3711,1-5-4,9540,18,1800,0,0,0.3626,37
04,2026-04-28,7,head6,20,2000,0,0,29.89,0.0251,1-5-4,9540,0,0,0,0,0.0,37
04,2026-04-28,7,anti_in,100,10000,0,0,0.82,0.9157,1-5-4,9540,44,4400,0,0,0.7968,37
04,2026-04-29,7,head1,20,2000,1,2150,0.97,0.7751,1-4-2,2150,20,2000,1,2150,0.7751,8
04,2026-04-29,7,head2,20,2000,0,0,18.03,0.0416,1-4-2,2150,6,600,0,0,0.03,8
04,2026-04-29,7,head3,20,2000,0,0,6.0,0.1251,1-4-2,2150,14,1400,0,0,0.1183,8
04,2026-04-29,7,head4,20,2000,0,0,24.12,0.0311,1-4-2,2150,6,600,0,0,0.0188,8
04,2026-04-29,7,head5,20,2000,0,0,126.92,0.0059,1-4-2,2150,0,0,0,0,0.0,8
04,2026-04-29,7,head6,20,2000,0,0,30.98,0.0242,1-4-2,2150,4,400,0,0,0.0123,8
04,2026-04-29,7,anti_in,100,10000,0,0,3.29,0.2279,1-4-2,2150,30,3000,0,0,0.1794,8
04,2026-05-03,7,head1,20,2000,0,0,2.24,0.3343,2-5-1,5340,14,1400,0,0,0.3209,24
04,2026-05-03,7,head2,20,2000,1,5340,5.52,0.1359,2-5-1,5340,10,1000,1,5340,0.1161,24
04,2026-05-03,7,head3,20,2000,0,0,3.24,0.2317,2-5-1,5340,12,1200,0,0,0.2099,24
04,2026-05-03,7,head4,20,2000,0,0,14.74,0.0509,2-5-1,5340,0,0,0,0,0.0,24
04,2026-05-03,7,head5,20,2000,0,0,3.11,0.2414,2-5-1,5340,14,1400,0,0,0.2225,24
04,2026-05-03,7,head6,20,2000,0,0,104.23,0.0072,2-5-1,5340,0,0,0,0,0.0,24
04,2026-05-03,7,anti_in,100,10000,1,5340,1.12,0.6671,2-5-1,5340,36,3600,1,5340,0.5485,24
04,2026-05-04,7,head1,20,2000,0,0,3.1,0.2416,2-1-3,2560,13,1300,0,0,0.2163,7
04,2026-05-04,7,head2,20,2000,1,2560,2.15,0.3491,2-1-3,2560,15,1500,1,2560,0.3283,7
04,2026-05-04,7,head3,20,2000,0,0,4.03,0.186,2-1-3,2560,12,1200,0,0,0.1512,7
04,2026-05-04,7,head4,20,2000,0,0,5.23,0.1435,2-1-3,2560,8,800,0,0,0.09,7
04,2026-05-04,7,head5,20,2000,0,0,24.48,0.0306,2-1-3,2560,0,0,0,0,0.0,7
04,2026-05-04,7,head6,20,2000,0,0,14.96,0.0501,2-1-3,2560,2,200,0,0,0.0144,7
04,2026-05-04,7,anti_in,100,10000,1,2560,0.99,0.7593,2-1-3,2560,37,3700,1,2560,0.584,7
04,2026-05-05,7,head1,20,2000,0,0,1.94,0.3874,4-1-5,23540,12,1200,0,0,0.3753,57
04,2026-05-05,7,head2,20,2000,0,0,4.99,0.1502,4-1-5,23540,11,1100,0,0,0.1386,57
04,2026-05-05,7,head3,20,2000,0,0,2.17,0.3458,4-1-5,23540,14,1400,0,0,0.3344,57
04,2026-05-05,7,head4,20,2000,1,23540,12.86,0.0583,4-1-5,23540,7,700,0,0,0.036,57
04,2026-05-05,7,head5,20,2000,0,0,14.01,0.0535,4-1-5,23540,6,600,0,0,0.0326,57
04,2026-05-05,7,head6,20,2000,0,0,108.69,0.0069,4-1-5,23540,0,0,0,0,0.0,57
04,2026-05-05,7,anti_in,100,10000,1,23540,1.22,0.6147,4-1-5,23540,38,3800,0,0,0.5416,57
04,2026-05-06,7,head1,20,2000,0,0,3.22,0.2327,4-2-1,2050,14,1400,0,0,0.2249,7
04,2026-05-06,7,head2,20,2000,0,0,1.81,0.4153,4-2-1,2050,15,1500,0,0,0.406,7
04,2026-05-06,7,head3,20,2000,0,0,29.43,0.0255,4-2-1,2050,0,0,0,0,0.0,7
04,2026-05-06,7,head4,20,2000,1,2050,3.16,0.2376,4-2-1,2050,13,1300,1,2050,0.2243,7
04,2026-05-06,7,head5,20,2000,0,0,8.83,0.0849,4-2-1,2050,8,800,0,0,0.0676,7
04,2026-05-06,7,head6,20,2000,0,0,131.23,0.0057,4-2-1,2050,0,0,0,0,0.0,7
04,2026-05-06,7,anti_in,100,10000,1,2050,0.98,0.769,4-2-1,2050,36,3600,1,2050,0.6978,7
04,2026-05-07,7,head1,20,2000,1,2270,1.6,0.469,1-3-6,1530,20,2000,1,2270,0.469,5
04,2026-05-07,7,head2,20,2000,0,0,3.93,0.1908,1-3-6,1530,12,1200,0,0,0.1623,5
04,2026-05-07,7,head3,20,2000,0,0,5.07,0.1481,1-3-6,1530,13,1300,0,0,0.1179,5
04,2026-05-07,7,head4,20,2000,0,0,14.71,0.051,1-3-6,1530,0,0,0,0,0.0,5
04,2026-05-07,7,head5,20,2000,0,0,12.98,0.0578,1-3-6,1530,1,100,0,0,0.0074,5
04,2026-05-07,7,head6,20,2000,0,0,8.87,0.0845,1-3-6,1530,4,400,0,0,0.0373,5
04,2026-05-07,7,anti_in,100,10000,0,0,1.41,0.5321,1-3-6,1530,30,3000,0,0,0.3248,5
04,2026-05-08,7,head1,20,2000,1,810,1.16,0.6486,1-2-3,810,20,2000,1,810,0.6486,2
04,2026-05-08,7,head2,20,2000,0,0,6.06,0.1237,1-2-3,810,10,1000,0,0,0.1,2
04,2026-05-08,7,head3,20,2000,0,0,11.54,0.065,1-2-3,810,7,700,0,0,0.041,2
04,2026-05-08,7,head4,20,2000,0,0,8.52,0.088,1-2-3,810,9,900,0,0,0.0636,2
04,2026-05-08,7,head5,20,2000,0,0,24.46,0.0307,1-2-3,810,0,0,0,0,0.0,2
04,2026-05-08,7,head6,20,2000,0,0,15.78,0.0475,1-2-3,810,4,400,0,0,0.0224,2
04,2026-05-08,7,anti_in,100,10000,0,0,2.11,0.3549,1-2-3,810,30,3000,0,0,0.227,2
04,2026-05-12,7,head1,20,2000,1,1030,1.89,0.3967,1-2-6,1030,18,1800,1,1030,0.3924,4
04,2026-05-12,7,head2,20,2000,0,0,1.76,0.4259,1-2-6,1030,18,1800,0,0,0.4221,4
04,2026-05-12,7,head3,20,2000,0,0,10.55,0.0711,1-2-6,1030,8,800,0,0,0.0521,4
04,2026-05-12,7,head4,20,2000,0,0,45.3,0.0166,1-2-6,1030,0,0,0,0,0.0,4
04,2026-05-12,7,head5,20,2000,0,0,39.47,0.019,1-2-6,1030,0,0,0,0,0.0,4
04,2026-05-12,7,head6,20,2000,0,0,10.05,0.0746,1-2-6,1030,6,600,0,0,0.0519,4
04,2026-05-12,7,anti_in,100,10000,0,0,1.24,0.6072,1-2-6,1030,32,3200,0,0,0.5261,4
04,2026-05-13,7,head1,20,2000,1,1370,1.15,0.6523,1-2-4,1370,20,2000,1,1370,0.6523,2
04,2026-05-13,7,head2,20,2000,0,0,9.13,0.0822,1-2-4,1370,7,700,0,0,0.0569,2
04,2026-05-13,7,head3,20,2000,0,0,21.41,0.035,1-2-4,1370,0,0,0,0,0.0,2
04,2026-05-13,7,head4,20,2000,0,0,7.13,0.1052,1-2-4,1370,9,900,0,0,0.0827,2
04,2026-05-13,7,head5,20,2000,0,0,8.55,0.0878,1-2-4,1370,11,1100,0,0,0.0749,2
04,2026-05-13,7,head6,20,2000,0,0,18.83,0.0398,1-2-4,1370,3,300,0,0,0.0158,2
04,2026-05-13,7,anti_in,100,10000,0,0,2.14,0.35,1-2-4,1370,30,3000,0,0,0.2304,2
04,2026-05-14,7,head1,20,2000,1,1620,1.06,0.7043,1-2-6,1620,20,2000,1,1620,0.7043,6
04,2026-05-14,7,head2,20,2000,0,0,4.89,0.1533,1-2-6,1620,14,1400,0,0,0.144,6
04,2026-05-14,7,head3,20,2000,0,0,15.19,0.0494,1-2-6,1620,8,800,0,0,0.0347,6
04,2026-05-14,7,head4,20,2000,0,0,26.04,0.0288,1-2-6,1620,2,200,0,0,0.0063,6
04,2026-05-14,7,head5,20,2000,0,0,13.59,0.0552,1-2-6,1620,6,600,0,0,0.034,6
04,2026-05-14,7,head6,20,2000,0,0,60.57,0.0124,1-2-6,1620,0,0,0,0,0.0,6
04,2026-05-14,7,anti_in,100,10000,0,0,2.51,0.299,1-2-6,1620,30,3000,0,0,0.2188,6
04,2026-05-15,7,head1,20,2000,1,730,1.65,0.4548,1-6-2,530,14,1400,1,730,0.4468,1
04,2026-05-15,7,head2,20,2000,0,0,9.53,0.0787,1-6-2,530,8,800,0,0,0.066,1
04,2026-05-15,7,head3,20,2000,0,0,8.71,0.0861,1-6-2,530,9,900,0,0,0.0733,1
04,2026-05-15,7,head4,20,2000,0,0,16.97,0.0442,1-6-2,530,6,600,0,0,0.0277,1
04,2026-05-15,7,head5,20,2000,0,0,145.5,0.0052,1-6-2,530,0,0,0,0,0.0,1
04,2026-05-15,7,head6,20,2000,0,0,2.25,0.3338,1-6-2,530,13,1300,0,0,0.3221,1
04,2026-05-15,7,anti_in,100,10000,0,0,1.37,0.548,1-6-2,530,36,3600,0,0,0.4892,1
04,2026-05-16,7,head1,20,2000,1,5950,1.8,0.4173,1-5-2,5950,18,1800,1,5950,0.4113,18
04,2026-05-16,7,head2,20,2000,0,0,23.21,0.0323,1-5-2,5950,2,200,0,0,0.0097,18
04,2026-05-16,7,head3,20,2000,0,0,1.79,0.4186,1-5-2,5950,20,2000,0,0,0.4186,18
04,2026-05-16,7,head4,20,2000,0,0,18.1,0.0414,1-5-2,5950,3,300,0,0,0.012,18
04,2026-05-16,7,head5,20,2000,0,0,10.55,0.0711,1-5-2,5950,7,700,0,0,0.0455,18
04,2026-05-16,7,head6,20,2000,0,0,33.51,0.0224,1-5-2,5950,0,0,0,0,0.0,18
04,2026-05-16,7,anti_in,100,10000,0,0,1.28,0.5858,1-5-2,5950,32,3200,0,0,0.4857,18
04,2026-06-18,7,head1,20,2000,0,0,3.96,0.1892,3-6-2,2260,12,1200,0,0,0.1652,7
04,2026-06-18,7,head2,20,2000,0,0,4.61,0.1627,3-6-2,2260,11,1100,0,0,0.1397,7
04,2026-06-18,7,head3,20,2000,1,2260,1.46,0.5143,3-6-2,2260,20,2000,1,2260,0.5143,7
04,2026-06-18,7,head4,20,2000,0,0,12.67,0.0592,3-6-2,2260,3,300,0,0,0.0176,7
04,2026-06-18,7,head5,20,2000,0,0,27.55,0.0272,3-6-2,2260,0,0,0,0,0.0,7
04,2026-06-18,7,head6,20,2000,0,0,15.32,0.0489,3-6-2,2260,4,400,0,0,0.0214,7
04,2026-06-18,7,anti_in,100,10000,1,2260,0.92,0.8123,3-6-2,2260,38,3800,1,2260,0.6931,7
04,2026-06-19,7,head1,20,2000,0,0,2.66,0.2821,5-6-3,3610,12,1200,0,0,0.2672,15
04,2026-06-19,7,head2,20,2000,0,0,3.53,0.2127,5-6-3,3610,12,1200,0,0,0.2007,15
04,2026-06-19,7,head3,20,2000,0,0,3.13,0.2393,5-6-3,3610,12,1200,0,0,0.2243,15
04,2026-06-19,7,head4,20,2000,0,0,72.71,0.0103,5-6-3,3610,0,0,0,0,0.0,15
04,2026-06-19,7,head5,20,2000,1,3610,4.39,0.1707,5-6-3,3610,12,1200,1,3610,0.1586,15
04,2026-06-19,7,head6,20,2000,0,0,8.72,0.086,5-6-3,3610,2,200,0,0,0.0193,15
04,2026-06-19,7,anti_in,100,10000,1,3610,1.04,0.719,5-6-3,3610,38,3800,1,3610,0.6029,15
04,2026-06-20,7,head1,20,2000,1,1680,2.11,0.3552,1-5-2,1680,13,1300,1,1680,0.3385,6
04,2026-06-20,7,head2,20,2000,0,0,2.3,0.3268,1-5-2,1680,15,1500,0,0,0.3151,6
04,2026-06-20,7,head3,20,2000,0,0,5.9,0.1271,1-5-2,1680,10,1000,0,0,0.1105,6
04,2026-06-20,7,head4,20,2000,0,0,40.77,0.0184,1-5-2,1680,0,0,0,0,0.0,6
04,2026-06-20,7,head5,20,2000,0,0,4.64,0.1615,1-5-2,1680,12,1200,0,0,0.1465,6
04,2026-06-20,7,head6,20,2000,0,0,55.91,0.0134,1-5-2,1680,0,0,0,0,0.0,6
04,2026-06-20,7,anti_in,100,10000,0,0,1.16,0.6471,1-5-2,1680,37,3700,0,0,0.5721,6
04,2026-06-21,7,head1,20,2000,0,0,2.38,0.3155,2-1-3,1090,14,1400,0,0,0.3051,2
04,2026-06-21,7,head2,20,2000,1,1090,2.06,0.3636,2-1-3,1090,14,1400,1,1090,0.348,2
04,2026-06-21,7,head3,20,2000,0,0,3.54,0.2117,2-1-3,1090,13,1300,0,0,0.1968,2
04,2026-06-21,7,head4,20,2000,0,0,11.05,0.0679,2-1-3,1090,8,800,0,0,0.0455,2
04,2026-06-21,7,head5,20,2000,0,0,23.92,0.0313,2-1-3,1090,1,100,0,0,0.0043,2
04,2026-06-21,7,head6,20,2000,0,0,62.66,0.012,2-1-3,1090,0,0,0,0,0.0,2
04,2026-06-21,7,anti_in,100,10000,1,1090,1.09,0.6865,2-1-3,1090,36,3600,1,1090,0.5946,2
04,2026-06-24,7,head1,20,2000,1,2410,1.44,0.5194,1-3-2,2410,16,1600,1,2410,0.5038,9
04,2026-06-24,7,head2,20,2000,0,0,5.59,0.1343,1-3-2,2410,10,1000,0,0,0.1105,9
04,2026-06-24,7,head3,20,2000,0,0,9.84,0.0762,1-3-2,2410,7,700,0,0,0.047,9
04,2026-06-24,7,head4,20,2000,0,0,39.6,0.0189,1-3-2,2410,0,0,0,0,0.0,9
04,2026-06-24,7,head5,20,2000,0,0,7.66,0.0979,1-3-2,2410,7,700,0,0,0.0701,9
04,2026-06-24,7,head6,20,2000,0,0,4.82,0.1555,1-3-2,2410,10,1000,0,0,0.1277,9
04,2026-06-24,7,anti_in,100,10000,0,0,1.55,0.4828,1-3-2,2410,34,3400,0,0,0.3553,9
04,2026-06-25,7,head1,20,2000,0,0,7.65,0.098,3-4-5,1480,4,400,0,0,0.0346,1
04,2026-06-25,7,head2,20,2000,0,0,4.77,0.1571,3-4-5,1480,7,700,0,0,0.1137,1
04,2026-06-25,7,head3,20,2000,1,1480,2.48,0.3025,3-4-5,1480,14,1400,1,1480,0.2792,1
04,2026-06-25,7,head4,20,2000,0,0,4.92,0.1525,3-4-5,1480,10,1000,0,0,0.1171,1
04,2026-06-25,7,head5,20,2000,0,0,3.0,0.2504,3-4-5,1480,15,1500,0,0,0.2203,1
04,2026-06-25,7,head6,20,2000,0,0,18.4,0.0408,3-4-5,1480,0,0,0,0,0.0,1
04,2026-06-25,7,anti_in,100,10000,1,1480,0.83,0.9032,3-4-5,1480,46,4600,1,1480,0.7303,1
04,2026-06-26,7,head1,20,2000,0,0,1.67,0.4488,5-2-4,13550,16,1600,0,0,0.4345,49
04,2026-06-26,7,head2,20,2000,0,0,5.57,0.1346,5-2-4,13550,9,900,0,0,0.1037,49
04,2026-06-26,7,head3,20,2000,0,0,5.25,0.1428,5-2-4,13550,10,1000,0,0,0.1125,49
04,2026-06-26,7,head4,20,2000,0,0,14.28,0.0525,5-2-4,13550,1,100,0,0,0.0062,49
04,2026-06-26,7,head5,20,2000,1,13550,3.6,0.2081,5-2-4,13550,14,1400,1,13550,0.1788,49
04,2026-06-26,7,head6,20,2000,0,0,51.43,0.0146,5-2-4,13550,0,0,0,0,0.0,49
04,2026-06-26,7,anti_in,100,10000,1,13550,1.36,0.5527,5-2-4,13550,34,3400,1,13550,0.4011,49
04,2026-06-28,7,head1,20,2000,0,0,5.68,0.132,3-2-4,3290,7,700,0,0,0.0924,11
04,2026-06-28,7,head2,20,2000,0,0,1.94,0.387,3-2-4,3290,16,1600,0,0,0.3677,11
04,2026-06-28,7,head3,20,2000,1,3290,5.38,0.1395,3-2-4,3290,9,900,1,3290,0.1017,11
04,2026-06-28,7,head4,20,2000,0,0,2.76,0.272,3-2-4,3290,18,1800,0,0,0.2617,11
04,2026-06-28,7,head5,20,2000,0,0,23.31,0.0322,3-2-4,3290,0,0,0,0,0.0,11
04,2026-06-28,7,head6,20,2000,0,0,19.39,0.0387,3-2-4,3290,0,0,0,0,0.0,11
04,2026-06-28,7,anti_in,100,10000,1,3290,0.86,0.8694,3-2-4,3290,43,4300,1,3290,0.7311,11
04,2026-07-02,7,head1,20,2000,0,0,2.13,0.3525,2-4-6,4010,13,1300,0,0,0.3273,16
04,2026-07-02,7,head2,20,2000,1,4010,5.22,0.1437,2-4-6,4010,11,1100,1,4010,0.1227,16
04,2026-07-02,7,head3,20,2000,0,0,5.06,0.1482,2-4-6,4010,8,800,0,0,0.1025,16
04,2026-07-02,7,head4,20,2000,0,0,3.11,0.241,2-4-6,4010,13,1300,0,0,0.2136,16
04,2026-07-02,7,head5,20,2000,0,0,40.23,0.0186,2-4-6,4010,0,0,0,0,0.0,16
04,2026-07-02,7,head6,20,2000,0,0,7.73,0.097,2-4-6,4010,5,500,0,0,0.0534,16
04,2026-07-02,7,anti_in,100,10000,1,4010,1.16,0.6485,2-4-6,4010,37,3700,1,4010,0.4922,16
04,2026-07-03,7,head1,20,2000,1,810,1.9,0.3948,1-5-2,810,15,1500,1,810,0.38,1
04,2026-07-03,7,head2,20,2000,0,0,5.26,0.1425,1-5-2,810,10,1000,0,0,0.1222,1
04,2026-07-03,7,head3,20,2000,0,0,12.01,0.0624,1-5-2,810,6,600,0,0,0.0404,1
04,2026-07-03,7,head4,20,2000,0,0,26.13,0.0287,1-5-2,810,1,100,0,0,0.0043,1
04,2026-07-03,7,head5,20,2000,0,0,2.11,0.3548,1-5-2,810,18,1800,0,0,0.3493,1
04,2026-07-03,7,head6,20,2000,0,0,38.94,0.0193,1-5-2,810,0,0,0,0,0.0,1
04,2026-07-03,7,anti_in,100,10000,0,0,1.23,0.6077,1-5-2,810,35,3500,0,0,0.5161,1
04,2026-07-04,7,head1,20,2000,0,0,1.43,0.5231,3-1-4,1030,15,1500,0,0,0.5178,3
04,2026-07-04,7,head2,20,2000,0,0,7.96,0.0943,3-1-4,1030,9,900,0,0,0.0841,3
04,2026-07-04,7,head3,20,2000,1,1030,2.83,0.2649,3-1-4,1030,14,1400,1,1030,0.2584,3
04,2026-07-04,7,head4,20,2000,0,0,6.94,0.108,3-1-4,1030,12,1200,0,0,0.0997,3
04,2026-07-04,7,head5,20,2000,0,0,115.7,0.0065,3-1-4,1030,0,0,0,0,0.0,3
04,2026-07-04,7,head6,20,2000,0,0,98.18,0.0076,3-1-4,1030,0,0,0,0,0.0,3
04,2026-07-04,7,anti_in,100,10000,1,1030,1.56,0.4812,3-1-4,1030,35,3500,1,1030,0.4422,3
04,2026-07-05,7,head1,20,2000,0,0,1.4,0.5372,3-4-2,19550,19,1900,0,0,0.534,52
04,2026-07-05,7,head2,20,2000,0,0,5.68,0.132,3-4-2,19550,9,900,0,0,0.1101,52
